,index,EssayText,bsq,label,set,b
26,781,"I would need to know what the four different samples of material I was massing were. I would need to know how much vinegar to add. I would need to be told to calculate the difference in mass once the ending mass was found. In the beginning the procedure should also say to gather all materials and safety equipment, (goggles, hat)",Does the answer relate to the replication of the experiment?,1,train,c8
27,996,"In order to replicate this experiment you would need to know the amount of vinegar used, how moch sample there was and what times the experiments were preformed at.",Does the answer relate to the replication of the experiment?,1,val,c8
28,1332,"First they should list the samples they used. Marble, limestone, wood and plastic in their procedure. They should also mention how much vinegar to pour on each sample to have the same effect. They should have also said to put their containers in same sort of cabinet, as a refrigerator, or somthing. Not just leaving it out of their processes.",Does the answer relate to the replication of the experiment?,1,train,c8
29,250,"After you determine the mass of the products, go back and see of your thesey was correct. Then go and daght a lab report about QV. Then when your done, hand it Qn.",Does the answer relate to the replication of the experiment?,0,val,c8
30,1508,"In order to replicate the experiment, you would need additional information like how much vinegar was poured into the separate containers, what tools to use such as safety goggles, and having more trials.",Does the answer relate to the replication of the experiment?,1,train,c8
31,5,"Some additional information I would need in order to replicate this experiment would be the amount of vinegar poured into each seperate containers. If I did not have the data table, I would also need to be told in the procedure what the four different samples are. It would also be helpful to know what type of containers were used. In order to replicate on experiement, the procedure must be precise and not have any information out, or else the data may come out completely different and not be comperable to the first set of data.",Does the answer relate to the replication of the experiment?,1,train,c8
32,335,If you wanted tor replicate the order then you would have to double everything in the mas trials that were provided for you.,Does the answer relate to the replication of the experiment?,1,train,c8
33,262,You will need the data chart also the procedure of the exprerement to replicate it.,Does the answer relate to the replication of the experiment?,1,train,c8
34,173,"3. place marble, limestone, wood and plastic into separate containers. ^p 4. Let them sit for 24 hours and remove them after and rinse them with distilled water. ^p 5. Allow the samples to dry for 30 minutes.",Does the answer relate to the replication of the experiment?,0,train,c8
35,1171,They should also add in the controlled group to undergo the experiment as well. ^p They also should  indicate the amount of vinegar they was added into each sample. ^p They should measure the temperature at what they dried  their sample.,Does the answer relate to the replication of the experiment?,1,val,c8
36,1245,"In order to replicate this experiment, I would need to know how much of each sample to use it is important to only vary the type of sample, rather than varying the initial mass too. I would also need to be able to  know how much vinegar to pour onto each sample. Too much or too little vinegar will change the mass differences drastically. Storing the samples, is another vital area in this experiment. The temperature and amount of light the samples are exposed to needs to be directly mentioned within this experiment.",Does the answer relate to the replication of the experiment?,1,train,c8
37,1666,"To replicate this experiment the following information is needed, the amount of vinger that is needed in this experiment should be given. In this experiment to much or to little virner may be used. There should as be multible trails because the different samples may or may not take any vinger in. And the labeling  may not be the right label. The experiment should tell what each container should be labeled with.",Does the answer relate to the replication of the experiment?,1,train,c8
38,429,"In order to replicate this this experiment youwould need the starting mass, ending mass and difference in mass.",Does the answer relate to the replication of the experiment?,1,train,c8
39,158,"You would need the size of the container, amount of vinegar used, the types of samples. Such as earth, wood, limestone, and plastic and how much of each to put in.",Does the answer relate to the replication of the experiment?,1,train,c8
40,717,The second step should state how much vinegar is used.In step four how much vinegar is used. In step four the amount of distilled water and time used to rinse each sample should be stated.,Does the answer relate to the replication of the experiment?,1,train,c8
41,57,"One additional information you would need to replicate the experiment is the amount of vinegar, in ml, is needed to pour into the containers. Every container needs the same amount of vinegar. The other additional information needed is the fact that the difference in mass has to be determined or else, you would miss the point. The third additional information needed is what to measure the samples with and what unit they need to be measured in. They all need the same unit and balance.",Does the answer relate to the replication of the experiment?,1,train,c8
42,1662,"After reading the groups procedure, I would need to know some additional information to replicate the experiment. First, I would need to know what type of material is being used. Another thing I would need to know is where to keep the material; in sunlight? in darkness outside? I would also need to know how much vinegar to add to each cup.",Does the answer relate to the replication of the experiment?,1,train,c8
43,180,"To replicate this experiment, you would need to know, how much vinegar to use in the samples, two, how big the pieces of rocks are,if they are the same or not and think you would need to know more about the containers, do they need a lid to cover evaporation, how large are they. More specific information is need to replicate this experiment from the procedure student here.",Does the answer relate to the replication of the experiment?,1,train,c8
44,638,"Three additional pieces of information i would need to be able to replicate the experiment is; first, how much vinegar do you place in each container, what are the samples you should use, and third what is the controle to show that vinegar is what changes the mass, those are the three things i would need to know so that i can replicate the acid rain experiment.",Does the answer relate to the replication of the experiment?,1,train,c8
45,446,"I would need to determine the mass of four different samples, then I would sample the marble of the starting mass, then I would make sure that I have labeled of all the samples of starting mass, ending mass and difference on mass. After 24 hours remove the samples from the containers and allow it to dry.",Does the answer relate to the replication of the experiment?,1,train,c8
46,1196,How much vinegar is needed in each dish. What is the sample material. And how do you determine the mass.,Does the answer relate to the replication of the experiment?,1,train,c8
47,669,"Some additional information I would need would include what objects to determine the mass of. Also to replicate this procedure I would need to know how much vinegar to pour into each container, seeing as the group doesn't give an exact amount. I would also need to know how much distilled water to rinse each sample with. Finally their procedure doesn't tell exactly how to determine the mass.",Does the answer relate to the replication of the experiment?,1,train,c8
48,145,"In order in replicate the experiment,you would need to know the amount of vinegar poured into the separate four identical containers, you would also need to know how the mass of the sample was examined(where type of scale) and should the sample the measure(what substance) are now indicated.All of the crucial elements stated a hour needed to marry out the experiment are not ntuing or missing not mention the lack of a control  to compare results to.",Does the answer relate to the replication of the experiment?,1,train,c8
49,660,"I would need to no how much vinegar you would put into each cup, how they determined the mass and how much of each sample did they use in each individual cups.",Does the answer relate to the replication of the experiment?,1,train,c8
50,187,"Make sure to include at least three pieces of information. Samples have lost in for mation because, iget information. Sample allow the samples to fit and dry for 30 minutes. ^p  Because, determine the mass of each sample.",Does the answer relate to the replication of the experiment?,0,train,c8
51,1089,"You need to know the amount of vinegar that you have to pour in the four separate containers. You also need to know what size container you are putting the sample in. Also, you need to know what temperature you leave the samples to sit and dry at for 30 min.",Does the answer relate to the replication of the experiment?,1,val,c8
52,439,The procedure should contain  what different samples are going to weighed.  It also should say how much vinegar should b be putin the different containers. Lastly the procedure should contain the information if the masses are going to be record do make a data table.,Does the answer relate to the replication of the experiment?,1,val,c8
53,1198,"I would still want to know what they were doing this experiment, how large were the samples and what was used to measure the work samples.",Does the answer relate to the replication of the experiment?,1,train,c8
54,1331,The additional information it would need would be the,Does the answer relate to the replication of the experiment?,0,train,c8
55,1562,"In order to replicate the experiment, I would need to know how to find the mass of the samples, possibly using an electronic  balance. I would also need to know how big of a container to use. Sometimes, if you have a lot of vinegar, the results will be different. I would also need to know the purpose of the lab. Is it to see the effects vinegar has on each of the sambles?",Does the answer relate to the replication of the experiment?,1,train,c8
56,1073,"There could be more than 1 test for each sample. There could also have a constant added to the expariement. Also, there are to softy instanchings in the experiment like put on goggles before eyes where gloves when touching the vinegar",Does the answer relate to the replication of the experiment?,1,train,c8
57,1469,Some additional information this group would need would be a dependent variable. They would also need to tell how they rinsed the samples. How much vinegar was used. How much of the samples were used. It doesn't say how much was used in step 2 or 3.,Does the answer relate to the replication of the experiment?,1,train,c8
58,86,"To replicated the experiment, I would need to know the time at which they began and the time they ended at.",Does the answer relate to the replication of the experiment?,1,train,c8
59,962,"In order to replicate this experiment, I would need to know what the different mauterials were. I would also need to know how many different materials there were and what the starting mass of each material was.",Does the answer relate to the replication of the experiment?,1,train,c8
60,782,Need an exeirimental desier staldhs the hypothics title and IV and ov.,Does the answer relate to the replication of the experiment?,0,train,c8
61,275,"Are other information you might need to redo this lab is after what time did they messure the samples again? now much vinigar they used, and what progress the samples made inbetween.",Does the answer relate to the replication of the experiment?,1,train,c8
62,53,"The group of students didn't specify what ""samples"" they were referring to. Secondly, they didn't include how much vinegar to add to the containers in step 2 nor did they list the size and or volume of said containers. They didn't give instructions on how or what to label the containers in step 3, or how much distilled water one would need to rinse the sample with in step 4. All of these would need to be taken into consideration in order to replicate the experiment.",Does the answer relate to the replication of the experiment?,1,train,c8
63,877,"The experiment is and requires everyday materials. If I did this experiment, I would include the temperature of the vinegar and the measured amount of vinegar in each container.",Does the answer relate to the replication of the experiment?,1,train,c8
64,265,"In order to replicate this experiment, additional information is needed . First, the amount of vinegar would be needed. Also, the type of wood used would be needed because different woods have different densities. Finally, the temperatures of the room, where the solutions sat, needs to be known.",Does the answer relate to the replication of the experiment?,1,train,c8
65,1438,"Additional information I would need to replicate the experiment is to whether I should leave the samples in a dark or lighted area for the 24 hour time period. Also I would need to know if I should leave the samples at room temperature or a cooler area. I would also need to know how much vinegar 3 should use, it doesn't state it clearly.",Does the answer relate to the replication of the experiment?,1,train,c8
66,213,"Some additional information that would be needed are specific things. First, the procedure can specifically give the amant of vinegar that has to be put in the containers. The experiment can also describe the materials since the word ""materials"" can mean almost anything. The experiment also needs a control such as using water instead of vinegar.",Does the answer relate to the replication of the experiment?,1,train,c8
67,625,"Some additional information that i would need to know to replicate the experiment would be what are the different samples that are used, i would also need to know how much of the sample to weigh, so they are all equall. What type of container should the sample be put into? how should i determine the mass of the different samples? How much vinegar to pour into the samples?.",Does the answer relate to the replication of the experiment?,1,train,c8
68,1154,"After reading the groups procedure, the additional information I would need is the amount of vinegar used, how to find the mass, and the room temperature, in order to replicate the experiment.",Does the answer relate to the replication of the experiment?,1,train,c8
69,174,The information I would need in order to replicate the experiment is after you allow the samples to stand dry for 30 minutes does it have to dry in a cool area? What type of area it has to dry in and after it sits for 30 min what happens after you determine the mass?,Does the answer relate to the replication of the experiment?,1,train,c8
70,602,The additional information necessary to replicate the experiment are: ^p 1.)The amount of vinegar to pour - this must remain constant in a credible experiment. ^p 2.)The types of samples used should be in the procedure. ^p 3.),Does the answer relate to the replication of the experiment?,1,train,c8
71,1092,"To replicate this experiment, i would need to know what types of mative i used as so i would need a scope to wighe the motivel befor they get trement and after to make the steps easy they could have said repet steps 2 & 3 for each diffrent motivel used.",Does the answer relate to the replication of the experiment?,1,train,c8
72,1294,The group of students didnot tell us the diffrent samples nor did their procedure tell you to find the starting mass and the difference in the starting mass and ending mass.,Does the answer relate to the replication of the experiment?,1,train,c8
73,798,"I would need to know if they were put into an incubator to dry or were dryed in a different way. Would also need to know the temperature of the area incubator they were put into to dry. Also I would need to know where I should place a sample. Lastly, I would need to know the type of vinegar used c for example white, apple material. Also I would need to know how top measure the mass.",Does the answer relate to the replication of the experiment?,1,train,c8
74,1144,"I would need the procedure, the samples, starting mass, ending mass and difference in mass.",Does the answer relate to the replication of the experiment?,1,train,c8
75,827,"One piece of information i would need is the amount of vinegar to pour into the containers. A second piece is to know samples of what the first step says 4 samples but can they be anything? Lastly, i need to know if it matters where i leave my experiment. I should know if it needs to be in hot or cold temperatures or if it needs sunlight and factors like that.",Does the answer relate to the replication of the experiment?,1,train,c8
76,1102,"After reading this procedure, the students could add the amount of vinegar, in number 2, that you would pour into the different containers. Another thing the students forgot was the different samples, what are they? They need to include marble, limestone, wood and plastic into the first step. The last thing they need to add is to include a step for finding the difference in the mass at the end.",Does the answer relate to the replication of the experiment?,1,train,c8
77,113,The additional information you would need to replicate this experiment is how much vinegar needs to be put in each container. An additional piece of information that would help replicate this experiment is how long should you rinse each rock for because some rocks may absorb water which would add on some weight.,Does the answer relate to the replication of the experiment?,1,train,c8
78,1642,Some of the additional information that will be needed is how much vinegar will be poured in the containers also will need four containers a balance bean to weight it and the samples.,Does the answer relate to the replication of the experiment?,1,val,c8
79,1638,"To replicate the group's experiment, 5 other things I would need to know are: ^p 1) What samples. ^p 2) How much vinegar I need to pour. ^p 3) How much of the samples I need to pour into each container.",Does the answer relate to the replication of the experiment?,1,train,c8
80,197,"In order to replicate the experiment you would need to know what types of samples you should you should be using, how much vinegar you should put in each container, and you would also need to know how to separate the samples from the vinegar or whether or not the vinegar would be included when finally weighing the end mass of the samples.",Does the answer relate to the replication of the experiment?,1,train,c8
81,1,"Three pieces of additional information that I would need are as follows. First, how much vinegar are they pouring in the containers? Secondly, how large should the samples be? The last thing I would want to know is what temperature should the vinegar be.",Does the answer relate to the replication of the experiment?,1,train,c8
82,1449,"You would need the the for sample rocks ,vinegar but what we don't know is how much vinegar fore the plastic containers, put the rocks in the containers in different and then tape and label what kind of rock, then pour vinegar , leave for 24 hours to dry to used which stone is better, after 24 hours time to longer  from the container, leave stons sitting for 30 min to dry so that they can be examined (but each or that you should measure the mass of rocks in amount of viner thats being put in,then after 24 hours measure mass and record all the data.)",Does the answer relate to the replication of the experiment?,1,train,c8
83,1476,I would need a list of materials and know what type of equipment to do this experiment on. I would also need to know the problem to this experiment. I would also need to know how much vinegar to put in to the containers and what size pieces is use to do this experiment.,Does the answer relate to the replication of the experiment?,1,train,c8
84,1080,"In order to replicate this experiment, it would be important that we know the specific pll of the vinegar which is acidic, therefore it would be below it. We would also need to know what type of wood is being used in the experiment. Finally the most important aspect of the experiment that would need to be determined before replicating would be the amount of vinegar solution that each sample was placed in, the type of plastic is also important to know.",Does the answer relate to the replication of the experiment?,1,train,c8
85,1275,"After reading the groups procedure, there are some pieces of information that are not given, for example, the group does not say how much vinegar was poured in the containers. They don't state how they find the mass of each sample. Lastly, they don't give the names or amounts of each sample.",Does the answer relate to the replication of the experiment?,1,train,c8
86,528,"In order to replicate the experiment , a list of materials should be included, especially the dependent variables ( marble, limestone,wood, plastic). It is not sufficient to have the indepent inciable be listed in the data table. Each substance (marble,limestone wood and plastic) should replace the word""samples"" in step 1.The procedure should also include how much distilled water rinse with because washing with different amounts of water can create hidden variables,because some sample retain water better than others (Wood,retains water better than plastic). There is also no indication  when the experimentor should stop rinsing the samples. In addition the students did not mention that the mass should be determined using an electronic balance measuring in grams.",Does the answer relate to the replication of the experiment?,1,train,c8
87,1544,a The group would have said how much vinegar to add to each sample. ^p b The size of each sample should also be stated because size difference would affect the results of this experiment. ^p c Would need to know what materials to gather.,Does the answer relate to the replication of the experiment?,1,train,c8
88,138,In order to replicate the experiment i would need to know how much vinegar to pour into each cup used also need to know what mas are taking the aid how range are the sample that is a using.,Does the answer relate to the replication of the experiment?,1,train,c8
89,1182,"The additional information, I would add would be what was the starting before the whole process before the eu hours occurd.",Does the answer relate to the replication of the experiment?,1,train,c8
90,725,"To make this procedure repeatable, we would first need to know the four samples we would be working with. Otherwise, we couldn't even start the experiment. We would also need to know how much Vinegar in ml to pour in the cups.",Does the answer relate to the replication of the experiment?,1,train,c8
91,761,in order to complete the experiment you would need to know each temp. by hour bic it's recorded after a 24 har period. You would also need to know the mass before it was left to ary for 30 mins.,Does the answer relate to the replication of the experiment?,1,train,c8
92,260,"In order to replicate this experiment, you must be able to know what the four materials are, how to measure the mass, how much vinegar should be poured into the containers and how much distilled water should they rinse it with. They should start by saying, d determine the mass(put the tripple beam balance), of the four diff. samples(name them), then pour vinegar(how much) into containers, then these step of step 4, wash( how much distilled water, and it would be better.",Does the answer relate to the replication of the experiment?,1,train,c8
93,1560,some additional information that would be need with this experiment is a hypothesis. This is because you should predict and guess the things you could be working with. You would also need a scale to tell you how much each sample range in grams.,Does the answer relate to the replication of the experiment?,1,train,c8
94,1247,"After reading the group' procedure I did not know how much vinegar they would be pouring into the containers. This group also did not state the starting time at which they added the vinegar. This group also did not state the reason the data, they just said to determine it.",Does the answer relate to the replication of the experiment?,1,train,c8
95,572,The information that the procedure is missing to be able to replicate the experiment is the size of the containers. The size of each sample and how much vinegar did they use. Without these missing information then you can not replicate the experiment.,Does the answer relate to the replication of the experiment?,1,train,c8
96,1382,You would need to know what material the samples were made of. You would need to know how much vinegar to pour into each container. You would need to know how much of each sample to put into each container.,Does the answer relate to the replication of the experiment?,1,train,c8
97,1529,You need a mearing cup the mearer the mass of energy. Then we get plastic of starting mass.,Does the answer relate to the replication of the experiment?,1,train,c8
98,339,"I would need to know how much of each material will be needed. Also, I will need to know how large or small the container will have to be for the end results to be identical. Lastly, I must know where the containers were placed, in the sun, shade, etc. or my results may vary.",Does the answer relate to the replication of the experiment?,1,train,c8
99,999,"The students should include in their procedure what shape the samples are in, are they all solids in the same shape, or are they ground upp the ammount of surface area will affect the rate of disintegration of the samples. Also, they should state how much vinegar should be put into the containers, and that the ammount of vinegar in each container should be the same. What type of vinegar it is should also be included.",Does the answer relate to the replication of the experiment?,1,train,c8
100,251,"The additional information you would need inorder to replicate the experiment is tell how much vinegar to place into each containers, tell the size of each material such as the marble, limestone, wood acid wester.  The should also add wat the material would most likely look like after the experiment.",Does the answer relate to the replication of the experiment?,1,train,c8
101,790,"In order to replicate the experiment, you would need to know how much vinegar to put in each container, you would also need to know what samples of what material you must place in each container.You need to know the 4 different samples, what to do with the difference in masses, what do the difference in the mass's tell you?",Does the answer relate to the replication of the experiment?,1,val,c8
102,938,"To replicate this experiment you will need the same ingridients and procedures also the time. Also, do a graph showing the difference in weight. We need to add the same amount of vinegar in each one.",Does the answer relate to the replication of the experiment?,1,train,c8
103,205,"To replicate the experiment you would need to add as the first step gather all materials. In step two they should tell the amount of vinegar that was used. Step six should be changed to, after allowing each sample to dry determine the mass.",Does the answer relate to the replication of the experiment?,1,train,c8
104,1475,"From this experiment, I would need to know how big each of the containers are, I would also like to know how much vinegar was placed in each container If I was to replicate this experiment. I would also need to know how long to rinse off the samples with distilled water after this has been removed from their containers.",Does the answer relate to the replication of the experiment?,1,train,c8
105,278,Well they all got diffient number of there project cause of the marbal got 9.8 limestone got 10.4 and wood 11.2 plastic 7.2 for the starting mass -5 project.,Does the answer relate to the replication of the experiment?,0,train,c8
106,1312,1. What kind of samples ? ^p 2. How much vinegar ? ^p 3. What kind of container ?,Does the answer relate to the replication of the experiment?,1,train,c8
107,1611,To replicate the experiment you may want to know what the mass is when you take the sample out of the containers incase the water has an effect on it. Also you can try doing the experiement for a shorter or longer amount of time to get better results. Last you can let the samples dry longer to see what happens to them.,Does the answer relate to the replication of the experiment?,1,val,c8
108,1492,"The additional information you would need to replicate the experiment is to mention what the four different samples are, tell how much vinegar was used in each container and how many remaining samples are going to be used.",Does the answer relate to the replication of the experiment?,1,train,c8
109,1170,"In order to replicate their experiment you would need additional information. First, they need to specity what the",Does the answer relate to the replication of the experiment?,1,train,c8
110,601,"A good procedure would show a little more information such as,  how much vinegar you pour into each container. It should also tell the size, and or type of containers used in this experiment. Also for it to be more accurate they should have started by making sure each sample has equal mass so it is easier to determine the resaults.",Does the answer relate to the replication of the experiment?,1,train,c8
111,2,"Two samples of each material must be collected make two charts, one for your first trial and one for the second. Calculate the averages from your two trials.",Does the answer relate to the replication of the experiment?,0,train,c8
112,333,"You would need a control to look back on, you would need to know how much liquid you would need to fill each container ip with and get the time right. With the days and stuff you would need to know all your materials.",Does the answer relate to the replication of the experiment?,1,train,c8
113,1344,"After rending the groups procedure, there are some things that i would need or is additional information would be, what type of samples I use, the students tell use to figure out the mass of 4 samples, what kind something else i could know is the point to the experiment in the procedure. It doesn't tell me why to do these. A final piece of information  i can know is what object will be used to measure the mass, instead of determine the mass of four different samples-they can say, use a _ to measure.",Does the answer relate to the replication of the experiment?,1,train,c8
114,191,"You would need to know what the four different samples are. Also you need to know how much vinegar to pour into the containers. Lastly, you need to know what temperature to store them at.",Does the answer relate to the replication of the experiment?,1,train,c8
115,532,You may also use a couple of samples incase you make a mistake while you are putting that one sample in that container. You never know you can mes up.,Does the answer relate to the replication of the experiment?,0,train,c8
116,289,"After reading the groups procedure, to replicate this experiment, I would need to know the exact amount of vinegar to pour into each sample so the results are acurate. They would also need to include the four samples names, marble, limestone, wood and plastic. So I know what everything what everything is so I can create a data table. They would also need to include in the procedure that when massing the substances, I would first need to zero the containers on the scale and then bar the sample in.",Does the answer relate to the replication of the experiment?,1,train,c8
117,1311,"In order to replicate this experiment you would need to know the amount of vinegar in each cup, and that the amount remained constant throughout the experiment. You would also need to know how much distilled water was used to rinse the samples.",Does the answer relate to the replication of the experiment?,1,val,c8
118,1462,"In order to replicate the procedure of the experiment you would also need to know how much vinegar they used, and if it is the same for all of them. You would also need to do another trial, as the extra information would validate the experiment more.",Does the answer relate to the replication of the experiment?,1,train,c8
119,1566,"This group of students did not include many important information that was needed in order to replicate this lab experiment. One additional information they could have added was the messures in which they determined the mass of the four different materials, did they use a scale of a halause. Another additional information was the amount of vinegar poured into the contain, these students did not specify how much vinegar to pour which can definately change the outcome of the experiment. Lastly, the students did not create a control from which they can compare their results with.",Does the answer relate to the replication of the experiment?,1,train,c8
120,1028,"Three additional information that is needed to replicate the experiment are, how much vinegar is needed to be poured, how long do you rinse the containers for. What do you measure the mass in",Does the answer relate to the replication of the experiment?,1,train,c8
121,334,"In order to replicate the experiment, you would first need to know how much vinegar to use. Also the amount of time its supposed to sit for. Most importantly, you would need to lable each container with the difference in each one.",Does the answer relate to the replication of the experiment?,1,train,c8
122,683,"In the procedure, the group should have included what samples they were going to use (marble, limestone, wood, plastic), the group should have also gave to exact amount of how much vinegar to use in each cup. It would also have been useful if the group would have in the first procedure to measure the mass of each sample separately.",Does the answer relate to the replication of the experiment?,1,val,c8
123,172,"What are the four different samples? There is no control so how do you know what water is. How much vinegar do you need to put into the containers, how big does the sample need to be.",Does the answer relate to the replication of the experiment?,1,train,c8
124,953,"Initially, in order to do this expirament one would need to know which individual samples to use and what kind of samples to use. The students should have included the amount of vinegar to pour into each container so the investigation would be consistant in order for the expirament to be accurately reproduced. The students  should have included the type and size of the container, the apparatis used to measure the mass of each sample and included a list of materials for future investigations",Does the answer relate to the replication of the experiment?,1,train,c8
125,1297,"Additional information needed is you would need to know is, what the mass from the camse containers when they were full. You need to know the four different samples. How many containers you need.",Does the answer relate to the replication of the experiment?,1,train,c8
