,CH,W,CO,UW,NN,DT,RB,JJ,IN,GF,SMOG,RIX,DC,WT,S,LW,CW,NBW,DW,index,split
18,745,153,0,85,22,14,9,8,22,7.845751633986929,7.3871296695380915,2.3333333333333335,7.369373202614379,83,9,23,5,86,21,18,test
19,904,172,9,100,31,7,12,13,25,9.762790697674419,9.188382445141503,3.0,8.558597674418605,98,8,25,9,89,32,19,train
20,469,92,0,66,17,10,7,4,16,6.339130434782609,7.6454224807358475,2.0,6.266465217391304,61,8,16,5,46,10,20,train
21,1043,212,8,122,28,10,23,12,17,4.806037735849056,5.341637118332708,0.75,7.364948679245283,107,20,15,3,126,29,21,test
22,315,71,0,42,12,6,4,3,8,7.1000000000000005,5.985473137389441,1.25,6.073660563380281,42,4,5,1,32,2,22,test
23,209,49,0,37,7,2,3,1,10,9.8,3.1291,1.5,1.8596897959183676,37,2,3,0,24,2,23,train
24,695,133,8,88,22,7,7,7,12,6.340123034859878,7.686295010490155,1.2727272727272727,7.916585030758715,91,11,20,7,94,26,24,train
25,1629,298,14,183,44,23,7,8,36,5.187853107344633,4.7782277997778095,1.2083333333333333,8.902878531073446,169,24,56,2,215,58,25,train
26,986,191,0,128,29,11,18,6,20,4.453868528214078,6.139981653823899,1.4444444444444444,7.63495770796975,121,18,32,5,129,27,26,train
27,916,172,7,110,32,20,8,11,18,9.504909560723515,9.725611199111238,3.111111111111111,8.53191111111111,100,9,29,12,104,36,27,train
28,616,135,3,90,20,9,17,5,14,8.306878306878307,6.868970318607317,1.4285714285714286,6.932330687830688,89,7,10,3,73,11,28,train
29,207,46,1,33,7,2,1,1,4,9.200000000000001,7.168621630094336,2.0,6.8368652173913045,33,2,4,1,19,4,29,train
30,1282,260,5,160,38,14,22,12,31,5.958041958041958,6.980632752743321,1.2727272727272727,7.077027972027972,149,22,29,10,161,25,30,train
31,1416,272,12,163,42,17,22,18,38,7.809150326797385,8.344100000000001,2.0555555555555554,7.462739052287581,149,18,39,15,141,39,31,train
32,205,41,1,35,5,2,2,3,4,9.175609756097561,7.168621630094336,3.5,8.11939756097561,37,2,7,1,20,6,32,train
33,476,102,2,66,13,3,4,7,12,8.0,3.1291,2.0,7.3128,64,5,10,0,37,11,33,train
34,471,97,3,66,14,6,8,7,14,4.6421052631578945,6.742157984588678,1.0,6.434647368421053,65,10,10,4,59,12,34,train
35,1033,198,0,136,34,16,19,12,20,6.016161616161617,7.594959193182577,1.4444444444444444,7.8504838383838385,123,18,27,11,119,30,35,train
36,880,191,0,96,30,16,16,9,26,10.914285714285715,6.18269132825596,2.2857142857142856,7.2219656694091245,91,7,17,2,85,14,36,train
37,560,105,4,75,22,5,1,2,18,7.865934065934066,7.957251820313856,2.7142857142857144,8.169087362637363,70,7,19,5,55,20,37,train
38,313,65,1,40,10,6,1,11,6,5.815384615384616,6.742157984588678,2.0,7.4393,38,5,10,2,32,12,38,train
39,1698,355,5,192,60,22,24,14,41,4.238655462184874,5.683917801722854,0.9428571428571428,6.997681512605042,181,35,34,7,233,36,39,train
40,790,150,0,88,39,7,5,12,7,5.415384615384616,6.297961479604793,1.2307692307692308,7.682607692307692,83,13,18,4,87,24,40,train
41,1153,212,3,131,39,22,20,9,25,6.517145200984413,8.18289091462,1.826086956521739,7.743258080393765,122,23,42,18,126,39,41,train
42,473,101,0,64,18,3,7,2,13,7.525412541254124,8.344100000000001,2.3333333333333335,6.9728194719471945,62,6,14,5,43,7,42,train
43,1044,219,2,102,31,7,15,9,21,8.21324200913242,7.492282038375204,1.6666666666666667,6.8489146118721465,91,12,20,7,107,18,43,test
44,853,172,0,98,25,8,14,8,23,8.832558139534884,6.6274283507984215,2.125,7.089760465116279,93,8,16,3,85,11,44,test
45,553,107,7,76,19,7,13,5,8,7.592990654205607,9.516144504307135,2.125,8.579432710280374,72,8,17,10,79,19,45,train
46,1131,229,2,129,33,17,16,6,24,5.008329995995195,6.574015621080383,1.0909090909090908,7.139339086904285,120,22,24,8,139,29,46,train
47,491,104,0,65,15,3,4,5,11,41.6,3.1291,5.0,12.894226923076923,66,1,5,0,52,13,47,train
48,815,177,0,99,26,12,13,7,26,10.114285714285714,5.288315135182226,1.5714285714285714,6.050388942695722,96,7,11,1,84,5,48,test
49,449,99,2,56,11,5,12,6,13,19.8,3.1291,3.0,8.643619191919193,55,2,6,0,57,7,49,test
50,811,174,4,97,21,7,12,11,16,5.800000000000001,5.985473137389441,1.4166666666666667,6.442883908045976,94,12,17,3,82,12,50,train
51,453,105,0,58,17,13,1,8,13,14.0,3.1291,1.0,6.274785714285715,57,3,3,0,29,3,51,train
52,1394,238,6,137,46,18,27,14,20,5.600336134453782,6.742157984588678,1.2,9.733336638655462,129,20,39,8,197,70,52,train
53,1157,239,2,138,38,14,18,11,25,5.951548117154812,6.742157984588678,1.25,7.400433389121339,129,20,25,8,133,29,53,train
54,704,138,9,84,29,6,8,5,19,8.45217391304348,9.150863307647796,2.5555555555555554,7.715221739130435,78,9,23,11,76,23,54,train
55,759,144,1,79,14,7,10,13,23,9.33968253968254,7.957251820313856,3.7142857142857144,7.178856746031746,74,7,26,5,59,23,55,train
56,173,37,2,29,10,2,1,1,4,8.481081081081081,8.841846274778883,2.0,5.83437027027027,30,2,3,1,17,3,56,train
57,1698,316,13,188,61,21,31,13,34,7.517606444188722,8.575989854853784,2.1363636363636362,8.696183199079403,175,22,51,20,185,50,57,train
58,508,109,1,71,18,9,1,5,14,5.064553794829024,6.574015621080383,1.1818181818181819,6.156064303586321,66,11,13,4,47,10,58,train
59,903,183,9,101,18,3,13,13,20,9.072873991309747,7.793537801064561,1.7777777777777777,8.945391123525761,98,9,16,6,121,30,59,train
60,1592,303,6,176,48,24,23,20,35,5.677007700770076,6.775458762138227,1.4814814814814814,7.893089218921892,160,27,48,11,173,61,60,train
61,533,100,3,63,14,3,4,11,18,5.905263157894737,7.554174236665414,1.7,6.102226315789474,58,10,17,6,54,10,61,train
62,960,202,2,133,35,21,17,15,21,5.082948294829483,6.42735559955562,1.0,7.398023212321232,125,18,18,6,121,18,62,test
63,672,117,13,88,24,6,8,5,14,10.10144927536232,10.125756701596842,3.6666666666666665,9.667427536231884,85,6,22,9,85,24,63,test
64,572,131,0,78,12,6,9,3,17,6.855343511450382,5.985473137389441,0.875,6.015646564885496,73,8,7,2,65,6,64,train
65,1073,194,1,126,31,12,11,8,22,8.44345757335448,9.466822959209587,2.3076923076923075,7.062612450436162,116,13,31,16,100,25,65,train
66,139,27,0,23,3,0,2,1,3,10.8,8.841846274778883,5.0,8.484588888888888,24,1,5,1,11,4,66,train
67,1528,296,6,181,42,18,25,13,42,5.444787644787645,7.168621630094336,1.25,8.054998262548263,162,28,36,14,179,39,67,train
68,131,26,0,20,2,0,0,2,3,2.6,5.985473137389441,0.5,7.602746153846153,21,4,2,1,15,4,68,train
69,1019,204,1,107,22,6,26,9,25,11.376470588235295,9.516144504307135,3.5,7.455564705882352,101,8,28,10,96,25,69,train
70,724,168,0,86,31,8,15,11,17,11.0,3.1291,1.1666666666666667,8.06280303030303,85,6,7,0,94,8,70,train
71,605,116,0,67,23,5,9,7,14,7.733333333333333,7.168621630094336,2.1666666666666665,8.270691954022988,67,6,17,3,74,24,71,train
72,635,129,0,82,15,5,9,10,14,6.663565891472868,6.42735559955562,1.5555555555555556,6.673092248062016,76,9,14,3,58,12,72,train
73,2394,446,7,272,87,43,22,35,61,6.751352085881234,7.686295010490155,1.5454545454545454,7.953421021877973,257,33,64,21,265,75,73,train
74,322,69,0,39,13,6,1,4,6,13.8,3.1291,2.5,9.466830434782608,39,2,5,0,30,8,74,train
75,967,214,3,106,34,18,14,16,23,6.4080503144654095,6.42735559955562,0.8,6.795390691823899,97,15,12,5,120,17,75,train
76,1430,258,25,164,58,19,14,17,26,7.330542635658915,8.238735603445708,1.55,8.499246976744187,148,20,42,15,178,47,76,train
77,706,131,4,93,27,7,11,7,15,7.959626802374894,8.841846274778883,2.6666666666666665,9.661967005937235,90,9,25,9,78,29,77,train
78,556,117,0,84,21,5,3,7,13,10.043760683760684,6.742157984588678,1.2,7.361328034188034,83,5,7,2,62,10,78,train
79,543,112,1,74,12,8,8,12,9,6.671428571428571,7.6454224807358475,1.75,6.586614285714286,69,8,14,5,54,11,79,train
80,536,115,0,73,23,9,11,2,13,5.8067632850241555,6.42735559955562,1.1111111111111112,6.329842995169082,68,9,10,3,52,13,80,train
81,741,149,2,89,34,14,11,6,13,5.121528136293238,7.010146845296333,1.6923076923076923,7.490160092927207,83,13,22,6,76,21,81,test
82,299,63,0,41,8,4,6,3,6,9.034920634920637,6.42735559955562,1.6666666666666667,6.683179365079365,42,3,4,1,22,4,82,test
83,1926,349,21,209,51,23,25,39,31,6.630959363217428,7.957251820313856,1.6071428571428572,8.454310808546293,196,28,60,20,237,75,83,train
84,665,128,7,85,20,10,6,6,10,6.234920634920635,5.82211442006289,1.7777777777777777,8.842328571428572,79,9,16,2,79,28,84,train
85,1240,260,2,116,42,24,18,19,26,52.57220077220077,13.023866798666859,13.0,12.071553281853282,119,2,25,5,111,19,85,train
86,394,83,2,56,18,7,5,3,11,6.640000000000001,5.683917801722854,1.0,8.074438313253012,52,5,5,1,40,5,86,train
87,700,120,6,65,16,3,4,6,3,6.191880341880342,5.148860815047168,0.75,13.134122222222224,58,8,10,1,110,58,87,test
88,1601,304,8,175,51,26,28,21,33,6.1192982456140355,7.492282038375204,1.4583333333333333,7.537036403508772,161,24,35,14,182,33,88,train
89,806,179,2,89,27,9,11,8,19,11.866666666666667,3.1291,2.1666666666666665,7.680494756554308,87,6,14,0,98,16,89,train
90,177,37,0,26,5,3,0,3,7,7.4,7.168621630094336,3.0,6.687883783783784,26,2,6,1,17,4,90,train
91,498,110,0,61,19,13,3,5,11,7.333333333333333,3.1291,1.8333333333333333,6.842560606060606,59,6,8,0,53,10,91,train
92,998,185,8,119,33,15,15,5,21,8.76126126126126,9.516144504307135,1.75,6.9617072072072075,103,12,21,15,94,23,92,train
93,981,211,3,117,27,16,16,11,23,4.964705882352941,5.528933450103422,0.7058823529411765,5.898474240312239,104,17,12,3,101,9,93,train
94,776,175,2,84,26,9,14,8,26,6.109090909090909,4.851557810540191,0.8181818181818182,6.555753463203463,77,11,10,1,91,11,94,train
95,719,167,1,87,30,12,8,15,11,16.7,3.1291,1.0,7.692868862275448,82,4,4,0,67,6,95,train
96,489,103,1,58,22,11,3,3,18,4.12,3.1291,1.1,7.5200013592233015,51,10,11,0,55,11,96,train
97,1461,269,5,161,43,18,15,17,37,5.1961933085501855,7.087006719466743,1.04,6.635549159851301,148,25,26,12,234,22,97,train
98,551,123,3,60,26,11,4,9,17,6.800406504065041,5.985473137389441,1.125,7.608449593495935,56,8,10,2,60,9,98,train
99,1386,249,3,177,47,17,21,17,28,6.097503055701065,7.893859768569022,1.7826086956521738,8.549016081718177,166,23,51,16,156,47,99,train
100,389,82,0,56,15,7,3,8,12,7.535609756097561,6.742157984588678,1.4,7.91603756097561,53,5,6,2,41,11,100,test
101,1504,279,4,154,53,21,8,4,41,5.0091535704438925,5.634304966280588,1.3461538461538463,8.696344720154398,144,26,37,4,181,63,101,train
102,717,148,0,69,28,2,10,5,18,29.6,3.1291,3.0,10.827643243243244,69,2,6,0,74,20,102,train
103,672,152,0,66,23,12,4,9,9,30.400000000000002,7.168621630094336,1.0,10.522547368421053,68,2,2,1,66,10,103,train
104,465,106,0,63,18,4,4,4,13,6.6686274509803924,7.168621630094336,1.125,7.829390196078432,61,8,10,4,62,11,104,train
105,511,101,0,69,11,5,10,11,6,4.4360396039603955,6.742157984588678,1.9,6.1698362376237625,67,10,20,4,56,11,105,train
106,1338,254,13,158,36,14,25,18,29,6.097937757780278,7.07126945348624,1.8095238095238095,8.152841132358455,140,21,38,10,155,47,106,train
107,1100,229,9,116,51,19,18,21,18,5.088888888888889,3.1291,0.6111111111111112,6.749792964580301,107,18,11,0,147,18,107,train
108,1058,216,9,111,35,12,18,13,30,11.00643821391485,9.150863307647796,3.3333333333333335,7.693494600207684,108,9,30,10,114,25,108,train
109,672,144,5,80,20,12,5,14,12,6.593333333333334,7.554174236665414,1.4,6.434142777777778,73,10,13,6,73,14,109,train
110,209,47,1,31,6,2,2,0,2,19.651063829787233,8.841846274778883,4.0,8.991317021276597,33,1,4,1,20,6,110,test
111,465,90,2,52,16,6,2,8,11,6.476190476190476,7.957251820313856,2.7142857142857144,7.958547619047619,50,7,19,5,45,18,111,train
112,309,64,3,39,12,10,1,5,6,6.370000000000001,7.554174236665414,1.4,6.7385675,39,5,7,3,30,9,112,train
113,768,155,6,108,35,15,9,8,20,4.91948051948052,5.773587663045528,1.2857142857142858,7.565671428571428,104,14,18,3,105,21,113,train
114,731,152,2,83,26,11,8,9,17,8.126315789473685,9.188382445141503,2.375,6.864294736842105,76,8,19,9,74,16,114,train
115,189,43,0,34,7,3,4,1,5,8.6,3.1291,2.0,1.800818604651163,34,2,4,0,18,2,115,train
116,1040,214,9,127,26,12,20,11,27,6.250882658359295,6.937597516519254,1.4444444444444444,6.513525337487019,112,18,26,8,117,23,116,test
117,445,87,5,66,19,5,1,2,14,17.85977011494253,7.168621630094336,5.0,8.698008045977012,64,2,10,1,34,11,117,train
118,1953,355,12,192,62,17,25,17,37,5.422727272727273,6.4784943948869325,1.75,8.03988409090909,175,32,66,11,206,72,118,train
119,1780,338,10,198,59,32,20,17,49,6.909523809523811,7.793537801064561,2.3333333333333335,7.808459523809525,187,24,55,16,198,55,119,train
120,564,110,10,75,10,0,10,9,11,8.103896103896103,7.957251820313856,1.8571428571428572,7.143292207792208,70,7,13,5,62,10,120,train
121,957,181,11,124,21,15,17,6,19,3.994528578407426,5.511479884284511,0.8695652173913043,8.100922667318027,113,23,31,4,150,38,121,train
122,761,155,0,100,21,7,22,4,12,5.563134657836645,7.492282038375204,1.5,7.293149889624725,92,12,20,7,98,21,122,train
123,1817,325,17,192,53,20,16,17,45,5.393713532843968,6.714681859716394,1.121212121212121,9.122276999811783,166,33,48,13,266,73,123,train
124,264,58,0,37,6,4,4,4,7,5.7,3.1291,1.25,6.282422807017544,37,4,5,0,30,6,124,test
125,1004,173,10,117,23,7,17,10,19,5.481069364161851,6.6274283507984215,1.875,9.010198843930636,107,16,36,6,125,39,125,train
126,1293,261,16,139,46,14,14,15,38,5.277941981390257,6.18269132825596,1.4761904761904763,6.370390093048714,129,21,30,6,166,16,126,train
127,957,206,5,115,36,21,19,7,30,10.5921568627451,5.985473137389441,1.375,7.068554901960784,107,8,14,2,106,18,127,train
128,576,118,0,79,22,8,9,5,14,9.167521367521367,7.793537801064561,1.8333333333333333,8.382503418803418,78,6,11,4,67,14,128,train
129,614,134,0,82,20,9,10,7,22,6.7,6.6274283507984215,1.875,7.177523880597015,79,8,15,3,69,12,129,train
130,535,97,0,73,18,7,6,5,11,6.3500000000000005,7.3871296695380915,1.8888888888888888,10.086816666666667,69,9,19,5,59,29,130,train
131,508,100,0,73,14,8,5,4,9,4.533333333333334,6.816661863887846,1.5,6.418333333333333,68,12,18,5,52,14,131,test
132,1723,297,11,170,57,15,23,22,34,7.2503259452412,8.841846274778883,1.8076923076923077,9.498286179921774,154,26,51,26,248,83,132,train
133,648,141,4,84,34,7,12,8,7,28.76737588652482,10.125756701596842,2.5,10.604860283687943,83,2,5,3,69,12,133,train
134,875,161,7,104,33,7,11,14,16,5.766666666666667,7.554174236665414,2.1333333333333333,9.001254166666667,97,15,31,8,111,29,134,train
135,616,123,4,91,26,8,6,6,14,6.117073170731707,6.42735559955562,1.2222222222222223,8.03721219512195,87,9,12,3,72,18,135,train
136,908,163,1,101,27,11,11,14,18,5.893827160493828,8.344100000000001,2.3333333333333335,7.522581481481481,95,12,28,10,87,27,136,train
137,489,103,1,66,15,9,8,6,7,4.925490196078432,7.793537801064561,1.4444444444444444,6.675496078431372,62,9,13,6,50,9,137,train
138,574,117,0,62,13,3,6,7,10,4.68,6.742157984588678,1.9,5.7013499145299145,57,10,20,4,72,7,138,test
139,309,68,0,47,10,3,3,2,8,4.1986928104575165,5.82211442006289,0.7777777777777778,7.4943437908496735,42,9,7,2,38,9,139,train
140,762,160,1,87,24,9,12,11,15,5.143880019351718,5.873414542411695,1.1538461538461537,7.123083260764393,83,13,15,3,83,18,140,train
141,318,56,0,41,12,6,5,1,8,5.908571428571428,6.742157984588678,3.0,8.139520000000001,38,5,15,2,29,13,141,test
142,1306,262,4,132,43,15,21,24,20,5.753834969102145,8.11559375814309,1.5714285714285714,6.786540421664849,120,21,34,16,137,26,142,train
143,427,78,7,62,15,4,7,11,12,6.508424908424908,7.447530270364452,1.4285714285714286,10.262262637362639,63,7,10,4,65,19,143,train
144,1633,331,1,174,56,26,20,11,45,5.879204431017119,6.21433560688645,1.2916666666666667,6.753466968781471,157,24,32,7,178,33,144,train
145,912,187,3,115,33,17,11,13,27,7.227807486631017,6.112484441749459,1.6363636363636365,7.435047593582888,107,11,20,3,87,24,145,train
146,949,194,0,109,31,10,10,7,32,8.172371134020619,5.683917801722854,2.1,6.63353381443299,101,10,22,2,77,19,146,train
147,463,101,0,70,19,7,4,5,11,6.114285714285715,5.288315135182226,0.8571428571428571,7.818871428571429,65,7,6,1,43,9,147,train
148,851,172,1,106,26,13,8,7,25,5.5168992248062025,6.742157984588678,1.2,7.142921085271318,102,15,19,6,86,20,148,train
149,585,121,0,81,24,11,6,5,19,49.72231404958678,17.122413403193683,14.0,12.770000826446282,83,1,14,6,58,16,149,train
150,828,168,3,103,34,12,5,10,18,4.932375249500998,5.2151,0.9333333333333333,7.970749261477046,99,15,14,2,108,21,150,train
151,1733,327,12,211,48,18,27,19,30,5.488938099757461,6.803924133723014,1.793103448275862,7.720767468100812,192,29,55,12,205,58,151,train
152,321,77,0,40,10,5,8,5,11,30.8,3.1291,3.0,9.506349350649351,41,1,3,0,38,7,152,train
153,770,139,0,92,27,9,9,11,19,5.784412470023981,8.07648339933343,2.3333333333333335,7.618947002398082,84,12,28,9,71,25,153,train
154,1276,254,5,144,43,20,18,9,27,6.2749323902641985,6.8360192770164,1.2105263157894737,8.104038256708966,136,19,24,8,150,40,154,train
155,1087,218,8,133,42,15,13,8,18,4.870660522273425,6.42735559955562,1.1904761904761905,8.151107066052228,119,21,29,7,149,35,155,train
156,772,140,18,96,38,11,10,12,12,5.447619047619049,7.03164865440522,1.2666666666666666,8.723647619047618,86,15,19,7,124,24,156,train
157,493,102,2,59,18,5,3,6,16,5.624158415841585,6.742157984588678,0.9,6.951519405940594,50,10,9,4,49,13,157,train
158,1124,213,5,90,29,9,3,21,33,6.423474178403757,7.793537801064561,2.5555555555555554,8.004137558685446,82,18,46,12,115,43,158,train
159,903,184,0,100,28,19,14,13,31,7.183277591973244,8.139509932561175,1.4615384615384615,7.342063377926421,92,13,21,10,99,21,159,train
160,1336,285,1,149,40,16,26,12,28,6.225371024734983,6.2581,1.0,6.402756961130742,135,20,20,6,137,18,160,train
161,928,170,2,101,36,7,15,19,20,7.0735294117647065,8.278499904357787,1.375,8.528970588235294,96,16,22,13,109,38,161,train
162,640,134,5,89,20,8,14,6,14,7.955650319829424,6.18269132825596,1.5714285714285714,6.82486631130064,85,7,14,2,70,10,162,train
163,866,164,7,95,28,9,15,5,19,6.686178861788618,7.793537801064561,1.5833333333333333,8.069305691056911,91,12,22,8,101,34,163,train
164,718,145,7,80,23,8,5,13,23,7.179310344827586,8.238735603445708,1.9,6.2069413793103445,71,10,19,8,51,12,164,train
165,513,112,0,64,8,5,9,6,16,3.733333333333334,4.7782277997778095,0.5833333333333334,5.650236904761904,62,12,7,1,43,6,165,train
166,746,152,5,91,31,15,7,13,16,7.545029239766082,7.793537801064561,2.3333333333333335,7.486754678362573,83,9,21,6,83,16,166,test
167,593,136,0,69,24,13,10,1,10,3.8857142857142857,5.288315135182226,0.2857142857142857,5.975975630252101,63,14,4,2,50,4,167,test
168,1595,304,7,183,49,20,25,18,40,7.039013375021714,7.060881637134146,1.4210526315789473,9.013364061142957,172,19,28,9,175,63,168,train
169,749,134,5,80,22,6,5,12,16,10.343710021321963,10.608840637214634,3.142857142857143,7.531881236673774,78,7,22,12,55,18,169,test
170,599,122,2,79,25,9,7,6,17,6.050000000000001,6.6274283507984215,2.0,6.73562561983471,76,8,16,3,66,13,170,train
171,641,128,8,83,25,9,6,5,20,5.592045454545455,6.112484441749459,1.5454545454545454,6.064054261363636,78,11,18,3,71,14,171,train
172,289,67,0,38,8,5,1,6,12,27.397014925373135,8.841846274778883,3.0,10.259102985074627,38,1,3,1,33,10,172,train
173,644,122,1,86,26,14,13,2,20,5.333333333333334,7.168621630094336,1.4166666666666667,8.343166666666667,85,12,19,6,79,22,173,test
174,765,160,1,88,21,9,11,9,15,7.861111111111112,8.167268648758528,2.0,5.998590277777778,84,9,18,7,81,10,174,train
175,251,49,3,43,8,6,1,4,9,5.469565217391305,5.985473137389441,2.0,6.266465217391304,42,4,8,0,31,5,175,train
176,353,68,3,52,13,3,1,5,13,4.473949579831933,5.288315135182226,1.5714285714285714,8.065828571428572,52,7,11,1,45,10,176,train
177,241,57,2,35,6,5,5,3,5,8.301754385964912,7.793537801064561,1.3333333333333333,7.349075438596492,33,3,4,2,32,7,177,train
178,672,143,1,78,22,5,8,8,16,14.85944055944056,8.07648339933343,4.5,8.722287412587413,75,4,17,3,68,25,178,train
179,1302,229,1,122,36,10,13,6,23,5.789836347975883,7.526774132740826,1.2222222222222223,7.923881567614126,112,27,34,16,166,38,179,train
180,710,146,2,91,19,7,17,5,13,6.21264367816092,6.816661863887846,1.5833333333333333,6.631557471264368,85,12,19,5,77,20,180,test
181,552,119,1,79,36,12,7,3,18,6.622268907563026,5.985473137389441,1.125,8.354972268907563,76,8,9,2,68,13,181,train
182,1292,264,7,143,35,16,14,7,30,11.733333333333334,3.1291,1.7777777777777777,7.543668181818182,129,9,16,0,165,29,182,train
183,1120,237,3,124,39,15,13,12,25,6.600105485232068,6.322622252153568,1.0,6.170060759493671,120,16,16,5,120,13,183,train
184,726,143,3,95,30,10,14,8,21,5.518881118881119,7.010146845296333,1.1538461538461537,7.494687412587412,89,13,15,6,80,18,184,test
185,938,180,10,113,22,9,15,14,17,8.666666666666668,7.793537801064561,2.3333333333333335,7.347888888888889,104,9,23,6,87,17,185,train
186,758,149,3,102,35,22,7,9,16,6.014414414414415,7.168621630094336,1.0833333333333333,7.875665765765766,95,12,13,6,86,21,186,train
187,620,112,0,80,23,7,6,10,17,6.265714285714286,8.238735603445708,1.9,7.998537857142857,79,10,18,8,60,20,187,train
188,921,190,2,107,23,4,12,9,21,4.75,5.985473137389441,1.3125,6.884868421052632,101,16,23,4,101,13,188,test
189,307,67,0,47,7,3,4,2,13,7.297014925373135,5.985473137389441,1.25,7.531031343283582,47,4,5,1,36,7,189,test
190,680,145,0,80,24,10,7,11,16,14.775862068965518,7.168621630094336,3.75,8.810293103448277,76,4,15,2,61,26,190,train
191,671,141,3,96,30,12,8,5,16,5.847769784172662,6.2581,1.4,6.370688201438849,94,10,14,3,70,9,191,train
192,231,47,0,36,13,3,3,0,5,4.835460992907802,6.42735559955562,0.6666666666666666,8.056522695035461,35,6,4,2,28,8,192,train
193,774,156,2,83,27,13,9,9,14,7.4675990675990676,8.00094639256281,1.2727272727272727,7.781328438228439,78,11,14,8,76,24,193,train
194,682,148,1,80,17,7,11,8,17,4.933333333333334,3.1291,1.0,7.342219819819819,78,12,12,0,89,14,194,train
195,961,184,1,129,32,11,19,13,22,6.645797101449276,8.021203637495837,2.1333333333333333,8.106611449275363,127,15,32,11,110,33,195,train
196,1235,236,5,124,43,18,15,8,33,11.125295508274233,8.841846274778883,3.111111111111111,7.955228132387707,120,9,29,9,116,33,196,train
197,2234,348,17,228,64,19,21,9,29,4.567024342387639,6.356417079543764,1.5957446808510638,10.873848482433013,214,47,96,15,282,107,197,train
198,495,93,3,68,16,5,6,5,12,6.174500768049156,7.447530270364452,2.5714285714285716,7.860955299539171,66,7,18,4,53,16,198,test
199,327,58,6,43,7,3,7,4,8,10.491954022988507,10.504223727775692,4.666666666666667,8.95129540229885,45,3,14,5,34,13,199,train
200,743,130,5,86,24,10,8,8,24,8.653846153846155,8.472884824447931,3.75,7.843423076923077,83,8,30,5,65,23,200,train
201,440,89,0,67,18,7,5,6,13,4.899438202247191,7.168621630094336,1.375,6.672120224719102,64,8,11,4,42,6,201,train
202,327,63,1,43,13,4,3,4,6,5.46984126984127,6.42735559955562,1.3333333333333333,8.919363492063493,45,6,8,2,47,16,202,train
203,408,90,1,64,14,5,8,2,9,3.213675213675214,4.713530739802397,0.23076923076923078,5.909773504273504,60,13,3,1,50,6,203,train
204,1467,291,17,169,31,15,21,27,30,5.388363550183672,7.0983637204850245,1.2758620689655173,6.630224090532053,151,29,38,14,180,36,204,train
205,438,95,0,65,11,3,13,1,10,5.849624060150376,5.288315135182226,1.1428571428571428,6.802800751879699,60,7,8,1,49,5,205,train
206,1776,314,20,233,47,7,8,13,23,3.8693602693602696,5.352783471589017,0.8484848484848485,9.718388215488215,227,33,77,5,283,83,206,train
207,604,115,8,86,18,10,8,5,18,7.489130434782609,8.472884824447931,1.25,8.056717391304348,85,8,10,7,80,16,207,train
