,Id,EssaySet,Score1,Score2,EssayText,split,llm
927,4950,3,0,0,"Pandas in China are similiar to koalas in Australia because they are both specialist who are not favored at this age. The python is different than these animals because it is a generalist. In the article it says, ""mammals are warm & fuzzy...but animals such as lizards & snakes tend to be less respected or supperied"".",train,The answer contains some inaccur
928,4995,3,1,1,"Pandas and koala's are similar in they're eating habits: ""China's panda which eats almost nothing but bamboo or Australia's koala bear which eat leaves almost exclusively. They differ from pythons because the article explains how pythons eat all of the habitats native animals causing potential extinction where as these 2 bears do not.",train,Score: 1.
929,6418,3,1,1,"Pandas in China and koala's in Austriala are different from pythons because, China's pandas eat almost nothing but bamboo, or Austrias koala's bear which eats eucalptus leaves almost exclusively. Pythons will eat mostly anything that has meat cause of it's carnivose features.",train,The answer provides some relevant
930,5395,3,1,1,"Pandas in China are similar to koalas in Australia because they are both specialist, they live in one certain place and eat one certain thing. On the other hand pandas are diffrent from pythons because pythons are a generalist species and can live almost half the US and eat almost anything.",train,Score: 1.
931,5126,3,1,1,"Pandas in China are the same as koalas in Australia because these two species don't have anywhere else on the earth than these two places. They are both different from pythons because as stated in paragraph 20, they can live in more places than one on the earth than pandas and koalas.",train,Score: 1
934,6002,3,2,2,"Pandas in China and koalas in Australia are both specialists while pythons are generalists. Pandas and koalas are also similar in the fact that they eat one thing, almost exclusively pandas eat bamboo and koalas eat eucalyptus leaves. Pythons, on the other hand, eat a variety of food; rats, other rodents, and even tried to eat an alligator, but it exploded in the process. Pandas and koalas also are confined to one part of the world, while pythons are now in many.",train,Score: 2
935,6184,3,0,1,"Pandas In China are different from koalas in Australia because pandas eat almost nothing but bamboo and koalas eat eucalyptus leaves almost exclusively. They are both different from pythons because, pythons are generalists and panda and koalas are specialists.",train,Score: 1.
936,5937,3,1,1,China's panda and Australia's koala are similar because they are specialists so they faver stability. For example pandas thrive on bamboo and koalas favor eucalyptus trees. They both are different from pythons because pythons are generalists so they favor change so they can live in more places.,train,Score: 2
937,5047,3,1,1,"Pandas in China are similar to koalas i Australia because, they both eat leaves. In the article says that ""China's panda which eats nothing but bamboo"" or ""Australia's koala bear which eats eucalyptus leaves leaves almost exclusively"" Pythons are very different from pandas and koalas because pythons eat animals and pandas and koalas eat leaves for example the python ""swallow a alligator.""",train,Score: 1.
938,6770,3,0,0,"Pandas in China are similar to koalas in australia because they both are mostly harmless animals. They are both different from pythons because pythons are harmful. For example, ""A python swallowed an alligator and there's not a delicate way to put it-exploded. This means that pythons are capable of eating humans so by bieng harmful it makes them different.",train,Score: 1.
939,6313,3,1,1,"Both the panda and the koala eat alot of leaves all the time, the panda eats bamboo and the koala eats eucalyptus leaves. Whats different from snakes and these bears is that the bears don't eat meat and most people don't have panda's or koalas for pets",train,Score: 1.
940,5097,3,1,1,"Pandas and koalas are similar because they are both specialists. They both have essentially one type of food, bamboo and eucalyptus leaves respectively. They are different from pythons because pythons are generalists which can live anywhere, whereas specialists can only live in certain environments.",train,Score: 2
941,6720,3,1,1,"The panda in China and the Koala in Australia are harmless to the environments they live in because all they eat are leaves or bamboo. However, the python invading the everglades are a threat because they can wipe of endangered species, like the key large wood rat, whose radio transmitter was found in the stomach of a python.",train,Score: 1.
942,5454,3,0,0,Pandas in China are similar type koalas in Australia because they both survive off of one main plant. They are both different from pythons because a python would eat a panda or koala bear where the bears wouldn't harm any other animals.,train,Score: 1.
943,5803,3,1,1,Both pandas and koalas are the same because they only eat one thing. They are different from pythons because pythons snack on whatever they can get the hands like a snake for example or an alligator.,train,The answer has some inaccur
944,6763,3,1,1,"Pandas in China are similar since they are specialists eating nothing but bamboo and eucalyptus leaves however, pythons are generalists, ""According in the article, ""The ultimate generalist is ..who with the assistance of technology can live anywhere....It's no accident that the species have become abundant. ""Generalists depend on technology sources to live, rather than natural source specialists.",train,The answer contains some relevant
945,5945,3,1,1,Pandas and koalas are similar because they are both specialists. Pandas almost only eat bamboo and koalas almost they have a wider variety of prey. They can eat anything that will fit into their mouths.,train,The answer contains some inaccur
946,6501,3,1,1,Pandas and koalas are simular because they are both explained as specialist spiecies because they only eat one kind of thing. Pythons are diffrent because they eat many things like snakes and alligators so they are generalist spiecies.,train,Score: 1.
947,5467,3,1,1,"Pandas and koalas are similar because they mostly eat one thing. Both animals eat plants. In the article it says that pandas eat almost nothing but bamboo. Bamboo is a plant grown in Japan. Koalas, the article states eats eucalyptus almost exclusively. Another plant, but grown from trees.",train,Score: 1.
949,6181,3,0,1,Pandas are similar to koalas because they both eat plants and do not go looking for prey like cobras will. Cobras will travel everywhere looking for food.,train,The answer provides a partial
950,6390,3,1,1,"Pandas in China are similar to koalas in Australia because it is a specialist which means that they eat nothing but bamboo or eucalyptus leaves almost exclusively. But a koala and a panda are both different from a python is a generalist, which can live anywhere from Florida to Antarctica to outer space. They also  do best when around humans.",train,Score: 1.
951,6537,3,1,1,"Pandas in China and koalas in Australia are similar in the way that they are both specialists. The author states "" A specialist is China's panda, which eats almost nothing but bamboo or Australia's koala bear, which eats eucalyptus leaves almost exclusively"". They differ from the python because a python is a generalist. A generalist is something that can, with the assistance of technology, live anywhere.",train,Score: 2
952,6189,3,1,1,"From China's panda to Australia's koala bear, these two creatures are specialists. These animals eat all but one thing. For instance, the panda bear only feasts on bamboo while the koala bear only eats eucalyptus leaves. Yet a python contrasts both these creatures since a python is a generalist. These animals can live anywhere because they are most abundant like humans.",train,Score: 1.
953,5472,3,2,2,"Pandas and koalas are similar because they do not favor change a basically eat one food a day. They differ from the python because it can deal with change and eat almost any animals such as the crocodile. The python also differs because it can live anywhere throughout the world as long as the climate is right, when pandas and koalas need it to be similar to what their used too.",train,Score: 1.
954,5332,3,1,1,"Pandas and koalas are the same because they're both specialists. Each of them eats almost nothing but bamboo or eucalyptus leaves, which is also what makes them specialists, as stated in paragraph 21.",train,The answer correctly identifies that
955,6314,3,1,1,"Pandas in China are similar to koalas in australia, pandas eat almost nothing but bamboo. Australian koala bears which eats eucalyptus leaves. They're both different from pythons because pythons are snakes and snakes are reptiles that eat anything they can feed on.",train,Score: 1.
956,5981,3,2,1,Koalas are similar to pandas because they are both specialists meaning they need a specific diet and would not last long in other parts of the world. They are both different from pythons because pythons are generalists and can live in a multitude of places.,train,The answer provides a clear
957,5089,3,1,1,"Pandas and koalas are similar because they both only eat one type of food, pandas eat bamboo and koalas eat eucalyptus leaves. They are different from pythons because pythons eat more than one type of food.",train,Score: 2
958,4988,3,1,2,"Panda  and koalas are similar because they're both specialists and they both eat pretty much only one type of plant. They are both different from pythons because pythons are generalists, so they will eat almost anything; also pythons are invasive and pandas are koalas are not.",train,Score: 2
959,6180,3,2,2,"Pandas from china not koalas from Australia are both specialists.This means that they can really only live in an area because of what they depend on for life,such as too.""A specialist is china's panda,which eats almost nothing but bamboo or Australia koalas bear which eats eucalyptus leaves almost exclusively"". Pythons are the opposite of pandas and koalas because they are generalist. As stated in the article,they can almost anywhere because of their ability to adapt.",train,Score: 1.
960,5653,3,1,0,Pandas in chem are similar to koalas in Australia because they both eat plants and not other animals. they are both different from phytons because phytons eat other animals.,train,Score: 1
962,5458,3,2,2,"Pandas in China are similar to koalas in Australia because they are both specialists, ""China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively."" They both only eat a specific food. Pythons, however eat a wide variety as foods including alligators. Pythons are also generalists, which are more abundant compared to the pandas + koalas.",train,The answer provides a clear
963,4943,3,1,2,"China's panda and Australia's koala bear are both specialists. while pandas eat nothing but bamboos, ""and koala eats eucalyptus leaves almost exclusively,""  phython's a generalist. According to the oraicle  we live in an age that favors generalist rather than specialists; and other generalists are best in and around humans.",train,The answer provides a clear
965,5091,3,1,1,"Pandas in China and Koalas in Australia are similar because they only eat one kind of food, "" China's panda eat almost nothing but bamboo, Australia's Koala bears...eat eucalyptus. They are different from pythons because would not take over a land. Also, pandas and Koalas are not deadly like a python that could kill its owners.",train,Score: 1.
967,5154,3,1,1,"Pandas in China and koalas in Australia are similar because the article says they both eat an exclusive food so they can't be imported. Pythons, however can eat different things and can survive in a generally warm climate.",train,Score: 1.
968,5242,3,2,1,"Pandas in China are very similar to koalas in Australia. Both are specialists meaning that they can only eat & survive in certain climate and region. ""A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear,which eats eucalyptus leaves almost exclusively."" The python however, is the opposite of a specialist and falls under the category of generalist meaning the can adapt to changes.",train,Score: 2
969,5226,3,0,0,"Pandas in China are similar to koalas in Australia because they eat nothing but eucalyptus and bamboo which is basically the same thing there both from trees. Pandas and koalas are different from pythons because pythons are endangered species and they're very large, they eat alligators. Big things when pandas & koalas only eat simple leaves. Things that are absud of tree bamboo.",train,Score: 1
970,5436,3,1,1,"Panda from China are similar to Koalas from Australia because they are both example of specialist species. They live where they do because that is where they can survive. They are different from pythons because pythons are generalists, which means they can live many places. Another example of generalists is humans "" who... can live anywhere from Florida... to outer space.",train,Score: 1.
971,5770,3,0,0,"Pandas are similar to koalas in Australia because in the article it said panda's eat bamboo & koala eat leaves which shows panda's and koalas aren't hurting us, but they're different than pythons because pythons are dangerous and life thre ate ning to humans, they can destroy homes and anything they basically want to.",train,Score: 1.
972,5325,3,1,1,"Pandas in china are similar to koalas in Australia because they are both specialists. Like it says in the article, china's panda eats almost nothing but bamboo and Australia's koala bear eats eucalyptus leaves. These both are different from pythons because like the article says, pythons are a generalist.",train,Score: 2
973,6603,3,1,1,China's panda is like Australia's koala because they are both picky eaters. The panda eats almost nothing but bamboo and the koala eats eucalyptus leaves almost exclusively. These two animals are different from pythons because pythons can live almost anywhere and pandas and koala s can't.,train,Score: 2
976,5708,3,2,1,"Pandas in China are similar to koalas in Australia because pandas eat almost nothing except bamboo and the koala bear eats eucalyptus leaves almost exclusively. They are both different from pythons because a python will eat pretty much anything big or small, live or dead, as long as they have something to eat they're pleased, koalas and pandas don't have a wide variety of food like the python.",train,Score: 2
977,6543,3,1,1,"Pandas in China and koalas in Australia are both similar because they are both specialist. They stay in one place and basically eat only one thing. As to a python which is a generalist. A generalist is a python, raccoon, cockroach etc, that can live anywhere from Florida to Antarctica to outer space with the assistance of humans and technology.",train,The answer provides a reasonable
978,4922,3,0,0,Pandas in China and koalas from Australia are similar because they are both specialist. They both are different from a python because a python is a generalist.,train,Score: 1
979,6352,3,2,1,"Pandas in China are similar to koalas in Australia because they both eat mainly one food source, and have little access invading areas that are not their native areas. they are specialists. They are both different from python because pythons are generalists that can live in a wide climate range. I know this because in paragraph 19 it says "" a generalist is a raccoon, a python, a cockroach, a white tailed dear.""",train,Score: 1.
982,6539,3,0,0,Pandas in China and koalas in Australia are both similar. They eat plants and live it forest type areas. They are different from pythons because pythons can animals that likes to attack. They are the complete opposite for swallowing alligaters.,train,Score: 1
983,4947,3,1,1,Pandas in China and koalas from Australia are similar because they are specialists. The pandas only eat bamboo and koalas only eat eucalyptus leaves while a python can heat almost every thing humans can because they're generalist.,train,Score: 2
984,5889,3,2,1,"Pandas in China are similar to koalas in Australia because they eat almost nothing, they eat leaves, bamboo, etc. They don't harm other wildlife animals. Pythons eat wild life animals. Pandas and koalas are better for the environment. In the article it says ""pandas which eat almost nothing"". The difference is habitat, and what they prey on.",train,Score: 1.
985,5600,3,1,1,"Pandas and koala bears are similar because they both eat trees/ leaves. They dont eat any meat, their omnivores. Pandas eat bamboo, and koala's eucalyptus leaves. Unlike the python they are carnivores, they dont eat trees and leaves, they eat meat. Pythons usually eat animals smaller than them, like mice squirrels, rats and cats.",train,Score: 1.
986,6723,3,0,0,"Well pandas and koalas are the same because they both are lazy and peaceful and going to instent, and they are different from the pythons because they both don't eat meat, they are not poisonose. They look diffferent, and they are not harmful.",train,The answer provides some correct
987,5623,3,2,1,Pandas in China and Koalas in Australia are similar because they are able to survive on a one type of food. As stated in the article that pandas eat almost nothing but bamboo and Australia's koala bears that eats eucalyptus leaves exclusively. Both of the bears are different from pythons because pythons eat animals that could be endangered while koalas and pandas eat only leaves.,train,Score: 1.
988,5112,3,1,2,Pandas in China and koalas in Australia are both similar. They are both similar because as said in the article they are both specialist that need to inhabit certain areas because they only eat a certain food. But they are different from pythons because pythons are able to inhabit different climates and eat different foods as other generalist animals.,train,Score: 1.
990,6306,3,1,1,"A specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala eats eucalyptus leaves almost exclusively. They both are vegetion eating animals, but the python eat meat.",train,Score: 1.
991,5923,3,0,0,"Pandas in China are similar to koalas in Australia because their both an specialist. But their both different from pythons because pythons is a generalist, which means they're not in the same group as pandas in China and koalas in Austalia.",train,Score: 1
992,6416,3,1,1,Pandas in China are similar to koalas in Australia because they are both specialists they both have very specific eating habits. They are different from the generalist python because pythons can adapt better around humans. They eat a variety of foods and can live in different places.,train,Score: 1.
994,5982,3,0,0,Panda and koala eat very little. A python on the other hand swallowed an alligator but then explored.,train,Score: 1
995,5836,3,1,1,Pandas in China are similar to Koalas in Australia. I know this because in the artical it said that both animals eat only one type of food Pandas bamboo and Koalas eucalyptus leaves. They are different from pythons because eat a variety of foods.,train,Score: 1.
996,5195,3,1,2,"Both panda's and koala's are specialist. They mostly eat just one thing. Pandas eat bamboo, koala's eat eucalyptus. They stick to themselves unlike pythons. Python's food changes in variety. They mostly eat whatever they find. Pythons can live in different place but for the most part, panda's and koala's can't.",train,The answer provides a clear
997,5848,3,1,1,"Pandas in China are similar to Koalas in Australia and different than pythons because Pandas and Koalas are specialists species. The article explains. ""A specialist is China's pandas which eats almost nothing but bamboo, or Australia's Koala bear which eats eucalyptus leaves almost exclusively."" Pythons, on the other hand are generalists, as they can can adapt to a wide variety of circumstances, going from Asia to Florida as pets.",train,Score: 2
998,6451,3,1,1,"Pandas in China are similar to koalas in Australia they both eat one common food. ""...China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus."" Pandas and koalas are different from a python because it can eat very large things even bigger than their body. ""A python swallowed n alligator.""",train,Score: 1.
999,6087,3,2,1,"Both China's pandas and Australia's koala bears are specialists. these two animals cannot really adapt  to any environment too easily. The article state  that the panda eats almost nothing but bamboo and the koala bear eats eucalyptus leaves exclusively. These two animals are different than pythons who, according to the article, are generalists and can adapt to almost any environment.",train,Score: 2
1001,6392,3,1,2,"Pandas and koalas are similar and different from pythons. Pandas and koalas are specialist where python is a generalists. Pandas almost strictly eat bamboo, and koalas eat mostly eucalyptus leaves. These animals are limited to there habitats where pythons can spread out and invade, because they eat different kinds of food. This show they are similar to eachother and different from pythons.",train,Score: 1.
1002,6554,3,2,1,China's panda bear is similar to Australia's koala bear because they eat only one type of food so they can only live in areas that support the growth of their food. Unlike the python which can live anywhere that is warm and has small animals.,train,Score: 1.
1003,5591,3,1,1,"Pandas + koalas are a like, because both are very picky eaters. A panda only eats bamboo where as a koala eats eucalyptus leaves. Both the panda + koala ultimately differ from a python, because a python not only eat different species, but it is also a reptile which a panda + koala are not.",train,Score: 1.
1004,6497,3,0,0,Pandas are similar to koalas by they both have fur eat only leaves and grass. They are both different to pythons because in the artical it says the pythons are reptiles.,train,Score: 1
1005,5509,3,1,2,Pandas in China and koalas in Australia because both species are specialist. The author provides support by saying that both species eat almost exclusivley one type of food. The contrast is that pythons are generalists who can move from different places and eat different foods wherever they go.,train,Score: 1.
1006,5818,3,1,1,Pandas in China are similar to koalas in Australia because they both rely on one plant source as food. In the article it says that pandas eat ''almost nothing but bamboo.'' And koala bears ''eat eucalyptus leaves almost exclusively.'' They are both different from pythons because they aren't being bought to other countries as pets.,train,Score: 1.
1007,5914,3,1,1,Pandas and Australia's koala bears are similar. In the way that they both just eat mainly one type of plant. Unlike pandas and koala bears. The python eats many other things. That makes it a possible invasive species.,train,Score: 1.
1008,6524,3,0,0,Pandas in china and koalas in Australia are similar because they both at only one thing. They are both endangered. They are different from pythons because they are not cold-blooded pythons also are not endangered.,train,Score: 1
1009,5029,3,0,0,The connection between the pandas and the koala bear from the passage was used as an example. That both animals have the same eating habits of how often they eat something. The panda eats mostly bamboo while the koala bear rarely eats eucalyptus leaves. That how pythons would react.,train,The answer provides some relevant
1010,5542,3,1,1,Pandas in China and koalas in Australia are similar because they eat the same thing all the time. Koalas eat eucalyptus leaves almost exclusively and pandas eat nothing but bamboo. Snakes eat mice and other things that are etable for them. Any thing that alive and they can put down there mouth.,train,The answer provides some correct
1011,5685,3,0,0,Pandas and koalas are the because they both real from the same family and they eat bamboo and the both are different from a python in many ways one the are reptiles and the pandas and koalas are not also snakes are spreading threw the United States these bears anr basically stay in China.,train,The answer contains several inaccur
1012,5723,3,0,0,"They both live in cold area and feed on the same food and a specialist is China's panda that, which eats cucalpptus leaves almost exclusively and species like these become more abundant.",train,The answer contains some inaccur
1014,6443,3,0,0,Pandas from china and koalas from Australia are similar because they're eco-friendly species. They only eat plants and are no danger to humans. They're both different from to pythons because pythons are dangerous species and eat other animals that can disrupt our animal population they're also harmful to humans.,train,Score: 1.
1015,5704,3,1,1,"Chinas panda's and Austraillia's koala's are alike because there both specialist's. As stated by abel Achen biach, ""A specialist is chinas panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively. But as for the generalists they can arguably live anywhere.",train,The answer provides a relevant
1016,4999,3,2,1,Pandas and Koalas are both alike because they are specialists. They both consume a primary food. For example pandas' diets are mainly made up of bamboo; Koalas diets mainly consist of eucalyptus leaves. They differ from pythons because they can only live in places where their primary food source is present.,train,The answer provides a clear
1017,5846,3,1,0,Pandas in China are similar to koalas in Australia because they almost eat just one kind of food all the time. They are different to pythons because they don't migrate and they don't eat animals and pythons do.,train,Score: 1.
1018,5927,3,2,1,Pandas are similar to koalas Australia because they both rely on one food source. Pandas can only survive on their bamboo while koalas can only survive on their eucalyptus leaves. They differ from pythons because pythons can eat a wide range of food so it is able to live in other places of the world other than its native country.,train,Score: 2
1019,5785,3,2,1,"Pandas in China and koalas in Australia are both specialists; both species eat only a certain plant. The pandas eat almost nothing but bamboo and the koalas only eat eucalyptus leaves. Those two animals are different from pythons because pythons are generalists, which means that they can adapt to almost any also where as specialists cannot.",train,Score: 2
1020,6193,3,0,0,Pandas are similar to koalas because they both eat all day long an there related. The pandas different from the python because the python wouldnt go after the panda but the koala would be the pythons food.,train,Score: 1
1021,5715,3,1,1,Pandas and koalas are similar because they are specialists. They only eat one thing and one thing only. They are eating something that will grow back. Both the animals are different from pythons because a python eats living thing and making that specie go extinct.,train,Score: 1.
1022,5855,3,2,1,"Panda's in china are similar to koalas bears in Australia in a way because  they are both specialists.This means that they have to be in an environment that supports their specific needs, lik an abudance of bamboo or eucalyptus. Python are different because, as generalist, the can thrive in many similar environments.",train,The answer provides a reasonable
1023,6440,3,0,1,"Pandas in China are similar to koalas in Australia because they eat plants for food. These animals are way different from pythons because pythons eat other animals. In the everglades ""A python swallowed an alligator."" You can tell that pythons are viscious and pandas and koalas are not harmful to wildlife.",train,Score: 1.
1024,5350,3,1,1,Pythons can adapt to many diverse climates. But pandas and koalas can only live in china and australia due to the plants they eat.,train,Score: 1
1025,6232,3,1,1,Pandas in China are similar to koalas in Australia because they both live mainly off eating one sorce of food that isn't found many places other than their homes. ^P Pythons on the other hand much like humans can live almost anywhere.,train,The answer provides a reasonable
1026,6614,3,2,2,"Like it in the article, Pandas in China and Koalas in Australia differ from pythons in many ways. Pandas and Koalas are specialized species, they only live in certain areas and eat certain foods. While pythons can eat only thing and live practically anywhere, they are generalized.",train,Score: 1.
1027,6054,3,1,1,The panda and that koala are both specialists and that means they are very selective. For example the article talks about how panda in china only eat bambo and the Australian koala only eats eucalyptus,train,Score: 1
1028,6035,3,0,0,Pandas leaves in China and koala in Australia are alike because they one stick to food they are fimilar with. Pandas and koalas are different from pythons because pandas and koalas can survive when the temperater drops a few degrees and pythons are warm blooded creatures.,train,The answer contains some inaccur
1029,6612,3,1,1,"Pandas in China and koalas in Australia are similar because they are both specialists, they are both mammals, and they are both exclusive eaters of a single specific plant, bamboo and eucalyptus. They are different from a python because a python is a generalist that eats many things. A python is an invasive species.",train,Score: 2
1031,6460,3,2,2,Pandas in China only eat bamboo which is only found in certain Asian countrys. Koala bears in Australia only eat eucalyptus leaves which are only found in few parts of the world. If you take a panda or koala out of it's habitat then it won't survive unlike pythons which eat mice which are found anywhere.,train,The answer provides a clear
1033,4978,3,1,1,The China's panda and the Australia's koala are both specialist because they eat the same most of the time. Pythons are generalist which can eat diffent types of animals.,train,Score: 1
1034,5468,3,1,1,"China's panda and Australia's Koala are similar in that they are considered specialists species because of their exclusive diets, but also because they are not thought of as house pets. Both differ from the Pythons, Who snacks on rodents, birds, and the occasional alligator. Also, in the article the author says pythons were often kept as house pets.",train,Score: 1.
1035,6351,3,1,2,Pandas and koalas eat specific type of food. Pandas eat mostly bamboo and koalas eat eucalyptus leaves. Both these animals are very different compared to pythons because pythons can eat any animal. Surprisingly one python was found eating a crocodile.,train,Score: 1.
1036,6471,3,1,1,"Pandas in China are similar to koalas in Australia because they are specialists. For example in par.11, it says, "" a specialist is China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively"", they are both different from pythons because pythons are generalists to other meds, pythons can live in almost any available environment.",train,Score: 2
1038,6775,3,1,1,"Pandas in China are similar to koalas in Australia because they are both specialist animals. They are different from pythons because pythons are generalist animals. A specialist like a panda eats almost nothing but bamboo ( Achabach 5) can only live in limited places. But, "" What favors a generalist is change ( Achenbach, 5) Dothay live anywhere.",train,The answer provides a clear
1039,6724,3,0,0,"A china's panda and a Australia koala bear are similar because they are both bears, But are different from python's because a generalist is, ""arguribly a human being also can live anywhere"" which is stated from the text. And the China panda and Australia koala can only live where they are at.",train,The answer has some correct
1040,5188,3,0,0,Pandas in China are similar to koalas because they eat nothing but plants for food. they are different from pythons because pythons are really dangerous and they eat other animals which can cause extintion.,train,Score: 1
1042,5830,3,2,2,"Pandas and Koalas are both specialist. A panda which eats almost nothing but bamboo has to stay in its own habitat. Much like the Koala ""which eats eucalyptus leaves almost exclusively."" These two animals are different from pythons because pythons are generalists. They can live in multiple habitat around the world not just one.",train,Score: 1.
1043,6513,3,0,0,"Pandas in China and koalas in Australia are similar. ""It's no accidental that the species that have become most abundant are often those that do best in and around humans"" or for example pandas and koalas. But on the other hand pythons are different ""animals such as lizards and snakes and, at least in this culture, to be less responded or supported"".",train,The answer provides some relevant
1044,6139,3,0,0,"The panda and the koala are harmless animals. They do not eat rats, alligators, or humans. They are different like snakes.",train,The answer provided is very
1045,5928,3,0,0,"The ultimate generalist is, arguably, a human being, who with the assistance of technology can live anywhere, from Florida to Antarctica to outer space. I think panda and koalas was same specie. They were spread then appear similar species.",train,The answer provided is largely
1046,5462,3,1,1,"Pandas in China are similar to koalas in Australia because they're both specialist animals meaning they eat almost one thing. For example, pandas eat bamboo and koalas only eat eucalyptus leaves. They are different from pythons because pythons are generalist species and can survive well almost anywhere.",train,Score: 2
1048,6424,3,1,1,"Pandas and koalas are alike because unlike pythons they don't eat any meat. Most pandas only eat bamboo, and most koalas eat mostly eucalyptus.",train,Score: 1.
1049,4920,3,1,1,Pandas in China and Koalas in Australia are similar because they both only feed on one thing. Pandas eat bamboo and Koalas eucalyptus leaves. Unlike pythons which eat just about everything including Aligators.,train,The answer provides a clear
1053,5208,3,1,1,"Pandas in China, and koalas in Australa are similar because they are specialists, meaning they depend on a specific ecosystem. According to the article pythons are generalists meaning they can adapt more easily.",train,Score: 1.
1054,6507,3,2,2,"Pandas from China & koalas from Australia are similar in that they are both specialists, eating exclusively one food. They are different from pythons because pythons are generalists who can live in more than one place because they eat more than 1 thing.",train,Score: 2
1055,5841,3,1,1,"Pandas in China only eat bamboo leaves and koalas in Australia eat only eucalyptus leaves. These two bears are known as specialists and can only survive in environments that had there speculations. Pythons however, are able to adapt to different environments which allows them to live in more places.",train,Score: 1.
