,CH,W,CO,UW,NN,DT,RB,JJ,IN,GF,SMOG,RIX,DC,WT,S,LW,CW,NBW,DW,index,split
21,3091,596,30,296,110,43,32,51,88,8.300074571215513,9.225670689056813,2.1944444444444446,7.159970991797167,269,36,77,40,339,74,21,train
22,3683,723,24,334,114,59,48,40,101,9.98078712435559,9.178173031916092,2.5757575757575757,7.103702665660757,296,33,85,36,382,71,22,test
23,3043,604,9,252,96,39,39,22,69,7.370783015192832,6.37848985222837,1.7058823529411764,7.524003583950137,215,34,57,11,324,80,23,train
24,3870,727,5,247,101,62,44,43,116,11.376085674985262,9.04235418022936,3.5,7.660972312831598,218,28,99,30,310,71,24,train
25,3208,629,35,316,84,41,32,24,85,6.06135881104034,6.322622252153568,1.0833333333333333,7.52892059447983,269,48,65,15,432,95,25,train
26,3024,568,25,289,94,34,42,44,62,9.326360954679538,9.573946990214175,2.5757575757575757,7.839340439796192,254,33,85,42,318,88,26,test
27,3467,688,10,298,96,53,44,41,77,8.056058751529987,7.669130373188453,2.0526315789473686,7.150887331701346,261,38,79,24,357,66,27,train
28,3644,712,15,288,127,76,24,65,89,9.686516853932584,9.354420925462398,2.75,7.0908584269662915,254,32,88,38,339,56,28,train
29,3976,785,32,314,140,64,51,35,93,6.411639815161734,5.658746569128953,1.0,7.537836330710628,271,51,61,10,512,105,29,train
30,4156,826,19,299,141,71,55,59,105,9.898252732151036,9.358847034038229,2.4324324324324325,7.075965663241934,261,37,90,44,443,91,30,train
31,4417,831,25,417,138,60,66,58,94,7.560156023071497,8.433251757073789,2.1206896551724137,7.330337204863272,369,58,121,49,480,108,31,train
32,3928,802,31,252,82,39,47,67,113,7.594320321644869,7.957251820313856,1.5918367346938775,5.984006193699425,202,49,74,35,374,56,32,train
33,4732,832,39,447,140,64,66,61,103,6.468451143451144,8.230097160068512,1.972972972972973,7.989837941787942,396,74,154,53,600,152,33,train
34,4342,848,32,337,97,58,71,77,120,12.109433962264152,9.516144504307135,3.5,7.501878773584906,299,32,112,40,428,102,34,test
35,4191,843,15,318,113,66,51,34,115,10.77173958551392,8.313332769828598,2.9705882352941178,7.694627499825553,277,34,100,28,449,96,35,train
36,2795,526,14,255,77,26,36,37,62,7.925880861850445,7.554174236665414,2.033333333333333,7.898301622306717,232,30,59,17,340,73,36,train
37,2742,524,14,231,87,43,32,35,77,8.401744820065431,9.424239791934728,2.857142857142857,6.945282006543075,204,28,80,34,256,55,37,train
38,2318,443,20,238,81,56,31,30,62,10.243964312587337,9.485657244295059,2.619047619047619,7.819437805009137,215,21,58,26,253,66,38,train
39,2848,571,24,287,81,35,60,25,68,6.803445827613953,7.432916251226849,1.4054054054054055,6.89074024234392,246,37,52,21,324,44,39,train
40,2526,467,26,252,81,36,25,39,68,9.439237982721702,10.245366335075165,2.5172413793103448,7.545894846045927,224,29,72,45,269,68,40,train
41,4435,797,55,393,140,61,84,37,92,6.788025407779172,7.865858978985526,1.875,8.137286668757842,333,64,123,40,561,152,41,train
42,3283,621,11,285,86,37,57,35,73,8.557868540477235,7.793537801064561,2.5454545454545454,7.443102430098082,255,33,86,21,314,79,42,train
43,3197,585,25,235,113,53,39,60,70,11.051282051282051,10.125756701596842,3.0384615384615383,7.748551282051282,195,26,80,39,283,71,43,test
44,1401,289,2,157,51,22,9,21,44,7.9834832756632075,6.742157984588678,1.8666666666666667,6.449773725490196,146,15,28,5,134,20,44,train
45,4417,838,28,393,128,51,71,47,100,11.176347305389221,11.055213786087101,3.525,8.151373053892215,359,40,153,76,499,138,45,test
46,3325,711,13,271,104,67,57,27,114,13.321084260324767,6.574015621080383,2.8181818181818183,7.4602975706431405,240,22,59,8,354,54,46,train
47,4086,791,25,352,90,46,71,53,88,6.272952066682381,7.401539286593446,1.847457627118644,6.776773363474684,298,59,107,32,449,88,47,test
48,3987,753,44,373,117,45,55,56,101,8.035209885097293,8.964715089967882,2.4782608695652173,7.1954291067613605,319,46,114,48,423,102,48,train
49,4481,848,24,324,140,64,76,63,90,7.070089699969069,8.747414212480816,1.8032786885245902,6.895620368079183,268,61,110,59,449,86,49,train
50,4171,758,50,383,151,55,38,54,107,7.850772500143588,8.252601668568683,2.108695652173913,8.290735552237091,337,46,97,35,523,131,50,train
51,3236,607,34,323,107,44,43,38,69,6.113101065361359,7.079830092131019,1.434782608695652,7.895418571839908,276,46,70,22,439,114,51,train
52,2605,488,19,238,100,48,20,42,65,10.415737704918033,8.238735603445708,2.5,8.276535081967214,221,20,57,16,311,89,52,train
53,4027,807,13,342,88,50,63,64,92,7.865024783147461,7.937092434478241,1.7708333333333333,6.661825030978934,297,48,84,34,445,77,53,train
54,3273,606,39,315,110,54,33,51,98,15.530171964564879,12.303257153313005,4.947368421052632,8.449436043077991,294,19,98,49,330,87,54,train
55,3644,728,22,323,149,60,40,39,91,6.25255528515501,6.5822867389190165,1.5192307692307692,6.480166236377103,272,52,76,19,407,60,55,train
56,642,128,2,87,21,6,9,8,16,8.876785714285715,8.841846274778883,2.5714285714285716,7.380737053571428,87,7,18,7,84,11,56,test
57,4063,766,28,337,123,82,56,42,92,8.007895561357703,8.841846274778883,2.28,7.5502492845953,286,50,113,48,429,101,57,train
58,4002,839,17,309,139,60,32,34,99,7.58279359648051,7.523968598718282,1.2448979591836735,6.902227483807895,274,49,61,29,466,77,58,test
59,4555,848,27,403,150,76,53,67,106,12.710296495956875,11.491704259439757,4.285714285714286,8.338850350404313,377,35,150,75,460,134,59,train
60,3989,758,21,372,128,52,40,46,97,5.840893328929987,6.7702755914127515,1.40625,7.852580548216644,318,64,98,26,490,120,60,train
61,691,137,3,87,31,10,11,2,17,6.672830494728306,6.42735559955562,1.5555555555555556,7.849186455798864,87,9,14,3,71,11,61,test
62,4479,841,21,397,142,71,53,54,131,9.596039911078945,9.43228470229965,2.8043478260869565,7.904090280721709,350,46,127,55,454,126,62,train
63,3676,710,21,323,113,63,58,49,98,7.663145539906103,8.144726394080802,1.9166666666666667,7.150096244131456,279,48,90,37,395,91,63,train
64,900,172,8,109,43,12,3,12,29,9.970025839793282,9.444778638647367,1.8888888888888888,8.440108785529716,104,9,17,10,103,25,64,train
65,2478,450,26,239,57,26,36,41,54,7.362452107279694,8.939507131559953,2.793103448275862,7.7395996168582375,212,29,76,29,301,73,65,test
66,2025,386,19,220,82,38,20,20,51,7.834031088082901,8.238735603445708,2.56,7.511235917098445,208,25,64,20,228,59,66,train
67,1445,291,5,139,43,21,32,18,37,7.566323024054984,8.167268648758528,1.1666666666666667,6.011940549828179,123,18,20,14,132,19,67,train
68,1315,276,0,130,29,16,28,17,24,22.080000000000002,5.683917801722854,3.2,8.777246086956522,123,5,16,1,104,15,68,train
69,1617,333,5,151,53,17,16,20,36,8.12072072072072,8.167268648758528,2.1666666666666665,6.830136036036036,136,18,38,14,170,28,69,train
70,1699,304,14,185,49,24,29,33,48,12.185614035087719,11.855464076750408,3.7333333333333334,8.225641140350877,174,15,56,35,164,57,70,test
71,3237,658,9,279,100,47,59,22,94,7.9798041202296535,6.69162321629862,1.9166666666666667,6.726801182033097,248,36,66,10,350,51,71,train
72,2193,492,2,159,50,29,45,15,67,98.44439918533605,12.161744961471694,13.0,18.2573733197556,159,2,26,5,203,42,72,train
73,729,131,0,83,23,6,6,10,17,7.07206106870229,8.841846274778883,1.9,6.817481374045801,78,10,18,7,69,15,73,train
74,1927,391,10,200,51,21,42,25,35,4.728414322250639,6.124889420169582,0.975,7.069345115089514,173,40,38,9,230,46,74,train
75,1252,230,11,142,27,12,20,19,25,5.5983436853002075,6.868970318607317,1.619047619047619,8.092912008281573,123,21,33,9,162,38,75,train
76,2764,517,34,279,85,34,37,46,72,10.637911025145067,8.575989854853784,2.909090909090909,8.039508123791101,250,22,63,20,309,86,76,train
77,3123,579,37,307,107,61,30,42,84,6.905908342370568,7.738981096181358,2.0930232558139537,7.604179784713018,283,43,91,28,365,90,77,train
78,4105,756,40,343,132,66,58,59,86,11.8789417989418,10.279547748218288,4.066666666666666,8.478853862433862,306,30,130,47,459,131,78,test
79,2964,560,17,243,94,34,39,35,73,7.8491028351493455,8.754623652393292,2.1515151515151514,6.736443492166748,203,33,70,32,287,50,79,test
80,1671,319,10,164,50,19,33,9,52,10.81851941162286,8.384062270229773,3.230769230769231,8.071005811429949,152,13,42,11,177,46,80,train
81,4411,849,64,372,121,64,82,62,124,10.30883966790198,9.745691949364133,3.1707317073170733,7.639319087017725,317,41,127,55,527,115,81,train
82,2695,528,9,268,65,29,61,32,63,6.624242424242424,7.492282038375204,1.9444444444444444,6.248000757575758,230,36,69,21,276,45,82,train
83,1964,401,6,201,62,17,41,14,54,7.789662208116074,7.846244985919111,1.8636363636363635,6.745660009068239,184,22,41,15,209,31,83,test
84,4814,848,41,415,125,57,51,46,113,5.520085980415573,6.8768520350812565,1.620253164556962,8.656403397420588,333,79,178,31,660,190,84,test
85,1698,308,17,205,60,27,17,41,38,11.273032849503437,10.843485225782072,3.411764705882353,9.302895034377388,195,17,58,31,188,69,85,train
86,1514,274,4,163,48,24,16,21,31,7.840713706407136,8.167268648758528,2.0555555555555554,7.791558718572587,157,18,38,13,163,43,86,train
87,3436,658,6,279,85,34,67,35,80,9.867558257345493,9.029198982220553,2.966666666666667,7.172083302938197,244,30,86,32,329,83,87,test
88,4467,840,44,378,117,59,70,52,108,10.147502903600467,9.982072881682312,3.024390243902439,7.002397502903601,337,41,127,58,459,96,88,train
89,4569,842,68,432,170,75,47,56,122,10.715889486185773,10.125756701596842,3.473684210526316,8.167324928116015,378,38,133,56,543,123,89,train
90,2465,464,31,268,90,44,33,29,65,9.492753623188406,8.9596472513307,3.25,8.19140579710145,248,24,74,25,309,70,90,train
91,3135,598,16,291,81,40,34,39,69,7.176030150753769,8.158263871857827,1.825,7.2861602345058625,250,40,72,31,318,68,91,train
92,3755,718,8,337,140,66,37,21,106,5.449156152711781,7.108773556668569,1.3823529411764706,7.678880599705064,298,68,101,32,454,108,92,train
93,3912,831,3,326,138,81,53,47,119,6.636903329322102,6.238725200709707,1.1666666666666667,5.900883955074208,290,54,58,16,382,48,93,train
94,4121,752,15,244,132,52,45,54,103,11.189619600257899,10.63711953065702,3.393939393939394,7.20247027724049,207,33,115,57,325,87,94,train
95,3277,582,23,280,107,55,52,42,72,11.852462772050401,11.645159339076184,4.444444444444445,8.829504352806415,254,27,120,60,328,104,95,train
96,1725,337,21,180,58,19,24,16,50,6.210138476755688,6.6274283507984215,1.4583333333333333,7.706497823936696,172,24,34,9,216,49,96,train
97,1622,303,31,180,48,22,21,10,36,6.106105610561056,7.492282038375204,1.4166666666666667,7.70210594059406,166,24,36,14,200,43,97,train
98,4051,695,35,324,104,47,40,32,82,5.223816734235335,6.009577979403853,1.5593220338983051,9.703201401846336,257,59,151,15,609,191,98,train
99,1685,332,4,186,34,24,22,20,47,9.986746987951808,9.188382445141503,2.875,7.424193975903615,172,16,45,18,143,44,99,test
100,3298,631,20,293,109,57,52,26,86,9.599068938193344,8.660442795831768,2.9375,7.492283755942948,268,32,94,30,322,88,100,train
101,4258,823,2,390,134,65,60,56,112,6.212862654814437,6.513038844787706,1.5964912280701755,6.923565686086419,337,57,91,20,417,84,101,train
102,1857,356,8,206,47,27,29,24,56,8.270480081716038,9.095868883498916,2.409090909090909,6.922938406537283,190,22,53,24,196,41,102,train
103,4523,831,20,378,121,60,52,38,107,7.70456035520146,8.271665926689208,2.0689655172413794,8.014380526162912,333,58,144,37,569,151,103,train
104,3930,717,30,376,136,65,54,50,84,8.96839488205688,9.86748788616,2.5869565217391304,7.734982639015221,324,46,118,63,388,114,104,train
105,1099,215,14,128,35,17,15,14,24,5.025369978858351,6.7829847944221076,1.3181818181818181,6.397924947145878,117,22,27,9,135,21,105,train
106,4570,842,38,392,154,65,46,51,115,5.817920295592505,7.440026476215215,1.5833333333333333,7.59207888624967,325,72,120,41,561,137,106,train
107,2387,466,15,225,67,22,42,30,71,8.36752503576538,8.344100000000001,1.875,6.971455078683834,194,24,44,20,231,37,107,train
108,4418,850,58,380,141,55,80,73,105,7.977450980392156,8.278499904357787,2.1875,6.688280392156862,317,48,105,39,476,65,108,test
109,1265,245,6,129,47,26,6,11,25,6.22005323868678,8.321376580360152,1.2173913043478262,6.67835803016859,112,23,29,19,115,33,109,train
110,2899,540,30,290,98,46,31,30,78,7.629629629629631,8.167268648758528,2.1944444444444446,8.269518518518518,261,36,83,27,332,88,110,train
111,3534,674,23,294,85,45,54,40,85,8.37909660402242,7.984000788550335,2.2777777777777777,6.55644269699967,256,36,82,26,360,58,111,train
112,3070,579,21,286,101,38,38,42,67,8.20714505697567,8.4952907291091,2.7941176470588234,7.889439041166205,253,34,95,30,378,89,112,test
113,2127,426,8,192,60,27,45,18,61,8.414553990610328,8.472884824447931,2.4166666666666665,6.296054929577465,170,24,58,21,212,36,113,train
114,3664,705,14,324,130,57,49,44,103,8.782754759238523,8.452757503120042,2.6842105263157894,7.53553322135125,291,38,101,33,367,81,114,train
115,2924,567,15,277,81,26,33,45,66,6.587107583774252,7.4610043445117755,2.0,7.068715802469136,238,40,78,23,316,61,115,train
116,4528,848,24,388,157,57,48,74,123,9.49958582604694,8.25429008570747,2.658536585365854,8.200226944316613,353,41,107,33,492,129,116,train
117,2468,417,5,176,61,32,35,13,52,9.293082457111234,9.75724932402239,2.730769230769231,8.748698339789708,158,26,71,35,266,101,117,test
118,2711,528,2,241,102,42,33,35,72,8.667091352670102,8.527137837955566,2.5357142857142856,7.026930902683654,219,28,71,25,263,55,118,test
119,1940,360,12,206,53,23,34,20,44,7.658351387599298,8.735056554316923,2.4074074074074074,7.682709388218302,185,27,61,25,238,59,119,train
120,3331,564,11,281,85,37,23,36,71,7.303249216559459,8.133680483312611,3.0697674418604652,9.298432690087417,242,43,136,28,372,148,120,train
121,2228,427,21,211,65,36,30,37,53,7.637401335761992,8.735056554316923,2.111111111111111,7.3052707867117705,189,27,56,26,247,55,121,train
122,1923,360,10,208,58,21,19,30,24,7.523809523809525,7.447530270364452,2.0476190476190474,7.995674603174603,180,21,39,11,196,46,122,test
123,3901,692,37,364,137,57,31,48,104,11.220248730075319,11.022393298168332,3.909090909090909,8.692550726922404,320,33,135,63,415,138,123,train
124,1031,181,2,111,37,10,16,18,24,6.020471067170689,9.276330184999454,1.8421052631578947,6.551657196859552,106,19,35,22,119,21,124,train
125,2550,502,2,240,91,40,38,21,46,15.032848588537213,9.606745405546679,4.428571428571429,7.9328287140005695,222,14,62,18,261,47,125,train
126,3648,664,69,345,121,47,31,53,86,10.43139042657115,10.700928209384601,3.4054054054054053,7.784495424943016,304,37,128,65,405,118,126,train
127,3403,635,15,260,100,42,43,51,87,10.742557835006549,10.085429814115962,3.1379310344827585,7.06595058926233,220,29,91,42,319,63,127,train
128,1241,239,7,134,49,26,6,17,29,8.098789346246974,9.04235418022936,2.357142857142857,7.081978692493947,129,14,33,15,131,31,128,train
129,3634,736,24,328,122,46,63,36,80,6.760420531849103,7.750939303291985,1.0,6.426152690166976,271,55,52,35,355,50,129,train
130,4117,844,18,330,93,42,64,54,109,10.308558684137163,6.522977012572876,1.9705882352941178,6.776017201003624,285,34,64,12,446,58,130,train
131,2301,479,5,210,93,37,23,30,61,64.28420320111343,15.903189008614273,11.0,13.369014683368126,203,3,31,15,222,17,131,train
132,170,34,1,26,6,2,3,3,3,6.800000000000001,7.168621630094336,1.5,6.3373470588235294,27,2,3,1,14,1,132,train
133,3970,745,30,356,123,58,56,51,100,10.210663683818048,9.861636050157227,2.861111111111111,7.481830350484713,301,36,100,50,406,92,133,train
134,4335,850,23,397,144,71,59,50,113,8.178649237472767,8.735056554316923,2.1296296296296298,6.925064270152506,353,54,110,52,467,103,134,train
135,4916,849,25,382,169,63,74,34,87,4.7071474461933835,6.408561967374305,1.2727272727272727,9.285368851054717,297,88,161,23,760,213,135,train
136,3199,598,10,310,94,34,50,44,96,10.582028985507247,10.65027996061788,3.2333333333333334,7.424089654403568,273,30,96,52,332,77,136,test
137,4381,849,26,353,123,59,76,47,114,10.26246262571351,9.127657967737555,3.1025641025641026,7.468809794328169,312,39,120,43,443,108,137,test
138,4274,807,29,341,156,72,34,35,122,8.95104494072236,9.210782826323648,2.7111111111111112,7.522248431210366,310,45,119,51,463,117,138,train
139,3427,635,21,339,110,64,43,43,79,7.559430071241095,8.192908349453996,2.261904761904762,7.867664604424447,310,42,97,33,385,106,139,train
140,1570,321,7,165,32,13,18,12,43,12.386363636363637,8.575989854853784,3.4545454545454546,7.990690340909091,155,11,38,10,153,27,140,train
141,414,80,4,63,16,8,6,1,10,17.5,10.125756701596842,4.0,10.554875,63,2,12,3,50,19,141,train
142,2243,427,19,221,50,29,50,37,46,5.914810072556552,7.106945922332612,1.696969696969697,7.130851941954759,185,33,52,16,249,54,142,train
143,3077,615,21,299,76,34,33,38,92,7.4700743339179825,7.882392219407189,1.794871794871795,6.629010715777165,265,39,70,27,338,63,143,train
144,4660,843,54,393,131,56,62,63,110,6.49783791931135,7.677116360667737,1.8028169014084507,7.753765790222907,304,71,128,44,580,148,144,train
145,4392,813,45,421,137,75,48,37,131,10.047328473284734,9.745691949364133,3.048780487804878,8.232504032040321,374,41,126,55,486,131,145,train
146,1271,234,12,146,41,17,22,14,36,8.73846153846154,10.21488967967688,3.6153846153846154,7.228445299145299,138,13,46,20,133,28,146,train
147,2229,418,23,225,61,23,31,33,73,11.694019138755982,9.354420925462398,3.9375,7.992084688995216,205,16,61,18,235,63,147,train
148,2009,373,5,215,87,25,17,20,60,9.682990765564492,8.841846274778883,3.3333333333333335,8.68590399165922,206,18,58,18,229,63,148,test
149,4370,843,28,391,165,86,70,57,125,9.595145542476505,8.841846274778883,2.6666666666666665,7.480770170636007,346,39,103,38,451,78,149,train
150,1914,371,9,193,61,28,34,21,35,7.369317160826596,7.793537801064561,2.0,7.42503926325247,177,24,47,16,201,44,150,train
151,1706,328,5,181,56,24,33,15,42,9.053658536585365,8.07648339933343,3.625,7.397293902439024,173,16,57,11,181,42,151,train
152,2838,519,18,300,96,36,39,29,63,6.850441131731062,7.94452939551167,2.3684210526315788,7.295473004766251,264,38,88,26,297,70,152,train
153,2463,476,14,232,78,38,25,28,71,7.486473298997018,8.259297600419972,1.8709677419354838,7.018709243697479,207,31,58,25,246,58,153,train
154,1122,222,8,127,40,28,19,19,24,8.144658944658946,8.841846274778883,2.0,6.485671943371943,126,14,27,14,122,24,154,train
155,1031,185,11,120,30,8,21,15,23,5.408408408408409,7.168621630094336,1.6666666666666667,7.474980480480481,112,18,30,9,140,28,155,train
156,2600,465,24,261,88,35,23,39,54,6.185059422750425,7.669130373188453,1.8421052631578947,8.386200056593097,236,38,81,24,320,95,156,train
157,3655,739,2,317,136,68,37,25,112,9.095240672723758,8.052868069273774,2.3714285714285714,7.076840289967137,295,35,82,26,380,69,157,train
158,2302,486,24,230,71,40,38,28,58,5.8835038212816,5.86031511419368,0.8285714285714286,6.567021552028219,201,35,28,8,293,36,158,test
159,3102,635,9,265,81,39,57,28,76,10.312853124617831,7.610546881738771,2.6153846153846154,6.995325583954996,228,26,65,15,314,54,159,train
160,2386,497,12,211,77,43,20,21,64,7.1258064516129025,6.828538100315306,1.6451612903225807,6.531188709677419,176,31,51,13,275,41,160,train
161,3118,642,19,279,79,43,35,45,83,12.96499787264218,9.573946990214175,2.4545454545454546,6.855267380513403,249,22,53,28,311,50,161,train
162,4362,845,16,399,162,63,46,49,107,6.627392969021928,7.724431198458867,1.588235294117647,7.018438739993039,353,68,109,44,495,106,162,train
163,357,65,2,48,14,9,5,4,6,8.961538461538462,10.125756701596842,2.75,8.329269230769231,47,4,11,5,31,12,163,train
164,4530,835,30,418,159,51,63,51,104,5.631075511315032,7.194767674117455,1.6233766233766234,7.975316237654561,356,77,127,39,536,139,164,train
165,3477,642,33,298,94,33,38,63,69,9.002492211838007,8.841846274778883,2.5833333333333335,8.333260747663552,253,36,100,35,419,128,165,train
166,1744,329,16,189,45,22,25,19,35,5.712917795844626,7.662118739084242,1.5555555555555556,7.07932253839205,162,27,43,17,201,48,166,test
167,4834,835,46,449,185,79,48,64,120,11.340340861388633,10.82320323892023,3.9302325581395348,9.06033162902639,403,43,177,78,584,188,167,train
168,4175,790,32,379,148,79,46,40,106,8.524928958925342,9.18150861145379,2.4081632653061225,7.33433802634978,323,49,121,54,454,118,168,test
169,2450,432,17,201,77,32,25,35,60,7.849857549857551,8.012643519586193,2.423076923076923,8.335021225071225,174,26,62,18,278,90,169,train
170,3402,666,44,353,101,43,47,44,79,8.63279821174558,8.098718942377015,2.1621621621621623,7.3772827677301365,312,37,79,28,392,80,170,train
171,4690,849,63,458,169,65,46,63,113,7.499219258295381,8.047967983731553,2.1551724137931036,8.029881961613533,393,58,120,40,612,144,171,train
172,1931,345,9,199,63,32,30,26,44,9.985507246376812,10.125756701596842,3.388888888888889,7.974007246376812,190,18,61,25,205,62,172,train
173,4846,849,41,414,160,46,42,50,91,7.82213070998246,8.701921040984423,2.3548387096774195,8.904718439716312,349,62,164,57,649,202,173,train
174,940,194,0,102,39,15,5,5,26,5.585704467353953,6.079149491110277,1.2,6.638354158075602,100,15,18,4,93,10,174,test
175,518,92,2,71,16,10,3,6,12,6.9962732919254655,7.957251820313856,2.857142857142857,7.549363975155279,73,7,20,5,49,14,175,test
176,4043,744,5,335,116,63,60,32,108,6.403848330503678,7.409481684899262,1.6842105263157894,7.318816440294284,284,57,116,32,453,110,176,train
177,2784,563,32,244,71,26,53,39,64,8.03217140319716,8.567472430010655,1.875,6.472382682060391,211,32,58,29,337,44,177,train
178,2425,487,16,193,62,37,21,24,53,25.369958847736626,12.161744961471694,5.625,9.606263786008231,186,8,46,20,213,53,178,train
179,2860,546,14,291,85,34,32,46,68,7.294644094644095,7.824948511530503,2.2432432432432434,7.636328908028908,253,37,83,24,319,76,179,test
180,2713,496,16,225,99,51,30,20,70,14.32867383512545,12.457975602129121,4.944444444444445,8.31406200716846,202,18,91,48,248,83,180,train
181,4418,847,24,357,126,69,66,63,133,11.087011144883485,10.09235958154656,3.085714285714286,7.205769287402904,313,35,107,51,403,74,181,train
182,3499,650,33,329,100,45,53,33,91,7.421245421245422,8.192908349453996,1.7857142857142858,7.950795970695971,289,42,107,33,428,109,182,test
183,3732,688,32,338,113,48,34,33,91,16.858656330749355,11.429527900616531,4.611111111111111,8.745403617571059,311,18,110,36,393,113,183,train
184,2394,469,20,237,70,28,27,23,76,10.471111111111112,8.841846274778883,2.7,7.361328034188034,214,20,52,20,249,50,184,train
185,1647,338,3,167,54,18,21,25,44,10.87337278106509,7.610546881738771,2.0,7.4954786982248525,156,13,27,8,151,40,185,train
186,2066,406,4,214,80,42,31,19,62,8.540065681444991,8.59863814320734,2.0,6.9257390804597705,198,24,46,21,194,44,186,train
187,4489,834,52,441,187,78,64,62,107,8.741867712102936,9.244229546869796,2.375,7.807319099316445,387,48,113,54,510,118,187,train
188,3602,665,13,311,96,42,58,45,94,7.646929824561403,8.344100000000001,1.8541666666666667,7.196734335839599,267,48,89,37,375,93,188,train
189,2253,439,24,253,100,45,24,23,58,10.575601113642117,7.594959193182577,2.888888888888889,8.083318729435586,236,18,52,11,242,65,189,train
190,2772,538,35,222,81,47,39,41,70,7.486861391396708,8.146662555663855,2.2,7.3338670950610725,192,35,77,27,346,77,190,train
191,4474,842,27,359,147,91,48,55,110,7.115174575721544,7.348242739294969,2.3636363636363638,7.774477247865096,305,55,129,29,495,127,191,test
192,4899,844,55,435,143,47,66,44,93,6.623805010155721,7.957251820313856,1.6571428571428573,9.117460825998645,353,70,175,49,687,212,192,train
193,4616,846,14,403,147,73,54,49,129,10.920444125283103,10.82320323892023,3.604651162790698,8.114542434955531,368,43,150,78,473,153,193,train
194,4203,849,2,318,119,53,48,34,122,15.46919905771496,10.31748142421505,3.9583333333333335,7.957672438162543,291,24,94,38,377,101,194,train
195,2217,412,18,224,67,28,21,31,48,9.196763754045309,8.9596472513307,3.0,7.439010355987055,202,24,70,25,241,63,195,train
196,2901,540,41,302,109,46,37,31,75,9.138047138047138,9.41862664789215,2.878787878787879,8.015506734006735,282,33,95,40,360,88,196,train
197,2679,512,19,258,85,42,32,40,68,7.6536387497017415,8.19987849500987,1.9393939393939394,7.508307110474827,232,33,63,26,299,68,197,train
198,2164,431,6,205,64,24,42,15,69,11.424651972157774,8.07648339933343,3.25,7.390558236658933,193,16,50,10,229,41,198,train
199,3901,715,19,343,131,72,42,42,89,8.405314685314686,9.439034500452442,2.1,8.144213566433567,320,50,113,55,431,140,199,test
200,4316,847,21,376,112,60,67,55,111,7.4667650531286895,8.07648339933343,1.8928571428571428,6.8474792207792206,325,56,106,42,434,83,200,test
201,3989,765,12,366,106,42,49,37,109,4.427170868347339,6.118397994513093,1.0476190476190477,7.039809056956116,311,84,89,23,485,106,201,train
