,index,split,essay_id,c2 (N),c2 (Y),c10 (N),c10 (Y),c11 (N),c11 (Y),c1 (N),c1 (Y),c0 (N),c0 (Y),c6 (N),c6 (Y),c4 (N),c4 (Y),c9 (N),c9 (Y),c7 (N),c7 (Y),c5 (N),c5 (Y),c8 (N),c8 (Y),c3 (N),c3 (Y)
10,10,train,18627,0.546035885810852,0.3136372566223144,0.5546209216117859,0.3052586913108825,0.5568212270736694,0.3039053976535797,0.566742479801178,0.2993367910385132,0.5499681234359741,0.305817037820816,0.5566434860229492,0.3046348094940185,0.5643904209136963,0.3011287748813629,0.5623370409011841,0.3008535504341125,0.5696883797645569,0.2973187863826751,0.5677118897438049,0.295488029718399,0.5663430690765381,0.2971291542053222,0.5044185519218445,0.3293244838714599
11,11,train,18325,0.6056647896766663,0.2867661714553833,0.6182965040206909,0.2779767215251922,0.6228494644165039,0.2761093974113464,0.6361925005912781,0.2718397080898285,0.6127346754074097,0.2791068851947784,0.6217390894889832,0.277644008398056,0.6280637383460999,0.2728681266307831,0.6249306797981262,0.2732260823249817,0.6346507668495178,0.2711279988288879,0.6372072696685791,0.2689043879508972,0.6343290209770203,0.2690802812576294,0.554897129535675,0.3062088191509247
12,12,train,19212,0.5417355895042419,0.4001936018466949,0.5420283675193787,0.400321215391159,0.5441546440124512,0.3993135392665863,0.5441200733184814,0.3990598320960998,0.5414077043533325,0.3982207179069519,0.5422087907791138,0.4017827808856964,0.544976532459259,0.3993445932865143,0.5437732934951782,0.3963678181171417,0.545538604259491,0.400461345911026,0.5441415905952454,0.4004566371440887,0.5469553470611572,0.398714005947113,0.5320754051208496,0.4087987840175628
13,13,train,19107,0.5853173136711121,0.2946703135967254,0.593587338924408,0.2874487638473511,0.5969533324241638,0.2857325077056885,0.609064519405365,0.2819298803806305,0.5893919467926025,0.2886645793914795,0.5964768528938293,0.2871888875961303,0.6037873029708862,0.282749205827713,0.6004799604415894,0.2828044891357422,0.6102643609046936,0.2801916599273681,0.6098182797431946,0.278748869895935,0.6089961528778076,0.2789633572101593,0.5396609306335449,0.3139582276344299
14,14,train,18977,0.5294098258018494,0.3307937383651733,0.5355536937713623,0.3260741233825683,0.5369237065315247,0.3238549530506134,0.5453445911407471,0.3206410408020019,0.5311776995658875,0.3237896561622619,0.5368061661720276,0.3249007165431976,0.5428025722503662,0.3229748010635376,0.5418921113014221,0.3215186595916748,0.549586832523346,0.3194063901901245,0.5455278158187866,0.3181388080120086,0.5452731847763062,0.3193129599094391,0.4910249710083008,0.3447914719581604
15,15,train,19096,0.5342311859130859,0.3180762827396393,0.5408696532249451,0.3113463819026947,0.542371392250061,0.3104893565177917,0.5505869388580322,0.3058820962905884,0.5362998247146606,0.3111122548580169,0.5424251556396484,0.3113850355148315,0.5494758486747742,0.3075819909572601,0.5471954941749573,0.3075726628303528,0.5545514225959778,0.3041417896747589,0.5514938831329346,0.3024736940860748,0.5506275296211243,0.3040944933891296,0.5011359453201294,0.3306130170822143
16,16,train,18429,0.5169289112091064,0.330828994512558,0.523672342300415,0.3244999349117279,0.5252142548561096,0.3222498297691345,0.5359508395195007,0.3178990483283996,0.5197561383247375,0.3224266767501831,0.524930477142334,0.3239981830120086,0.5320953726768494,0.3209788501262665,0.5308405756950378,0.3187208771705627,0.5376330614089966,0.3165047466754913,0.5363967418670654,0.3143260776996612,0.5355353951454163,0.3154188394546509,0.4765588343143463,0.345414400100708
17,17,train,19208,0.5229673385620117,0.3315298855304718,0.5295704007148743,0.3255701959133148,0.5315622091293335,0.3238038718700409,0.5396825671195984,0.3187400102615356,0.524595320224762,0.3236241936683655,0.5314720869064331,0.323831707239151,0.5396414995193481,0.3210565447807312,0.5374433398246765,0.3202250599861145,0.5462222099304199,0.3165542185306549,0.5428768396377563,0.3145743310451507,0.5401054620742798,0.3170782029628753,0.4813637733459472,0.3432628810405731
18,18,test,17857,0.519131064414978,0.3253029286861419,0.5264832973480225,0.3187357783317566,0.5276216268539429,0.3173747360706329,0.5376271605491638,0.3125172257423401,0.5216649770736694,0.3179596960544586,0.5272427797317505,0.3176177442073822,0.534544825553894,0.3155592381954193,0.5328604578971863,0.3138876557350158,0.5402660369873047,0.3120913207530975,0.5362768769264221,0.3098973929882049,0.5352151393890381,0.3120941817760467,0.4816842377185821,0.3414212465286255
19,19,train,18919,0.520476758480072,0.3222929835319519,0.5274966359138489,0.316284567117691,0.5284363031387329,0.3131232559680938,0.5376778244972229,0.3091546893119812,0.5228098630905151,0.3155185580253601,0.5277788043022156,0.3143067955970764,0.5336815714836121,0.3116313517093658,0.5329103469848633,0.3098538219928741,0.5384663343429565,0.3075316548347473,0.5364137887954712,0.3062969148159027,0.5368140339851379,0.308007001876831,0.4829074144363403,0.3362623751163482
20,20,train,18925,0.5622530579566956,0.3025031387805938,0.571715772151947,0.2952994108200073,0.5768733024597168,0.293313056230545,0.5867900848388672,0.2895512580871582,0.5678242444992065,0.2958608269691467,0.5743817090988159,0.2954460680484772,0.5816401839256287,0.2905356585979461,0.5803446173667908,0.2904865145683288,0.5868164300918579,0.2887352108955383,0.5885230898857117,0.2867719531059265,0.5861528515815735,0.2869114279747009,0.5232382416725159,0.3199778199195862
21,21,test,18915,0.4842077195644378,0.3599879145622253,0.4884585738182068,0.3551874458789825,0.4884790778160095,0.3544861376285553,0.4946415424346924,0.3495659828186035,0.4849118292331695,0.353154182434082,0.487926036119461,0.3548569083213806,0.4961071312427521,0.3515118360519409,0.4953561127185821,0.3508442640304565,0.5018084049224854,0.3465414941310882,0.497876763343811,0.3452597558498382,0.4987604916095733,0.3481121659278869,0.4497368037700653,0.3666359782218933
22,22,test,18444,0.6114968657493591,0.2838687300682068,0.6252290606498718,0.2755038738250732,0.630906879901886,0.2726549506187439,0.640273928642273,0.2691264450550079,0.6196242570877075,0.2764617502689361,0.6291185021400452,0.2746129631996155,0.6339793801307678,0.2707813084125519,0.632892370223999,0.2706353068351745,0.6416977643966675,0.2688546180725097,0.6475827097892761,0.2654436230659485,0.638856828212738,0.2671040296554565,0.5679677724838257,0.3020195364952087
23,23,train,18374,0.6552540063858032,0.2646090090274811,0.6674715876579285,0.2569635212421417,0.6711705923080444,0.2557127773761749,0.6811015009880066,0.2511748373508453,0.662958562374115,0.257388710975647,0.6687126755714417,0.256559669971466,0.6745648980140686,0.2529212236404419,0.6724572777748108,0.2532511055469513,0.6811169981956482,0.2513397634029388,0.6859830617904663,0.2483490705490112,0.6791725158691406,0.2494962811470031,0.6109941005706787,0.2820724248886108
24,24,train,19176,0.5118452906608582,0.3292728364467621,0.5166401267051697,0.3248515725135803,0.5159439444541931,0.3238267302513122,0.5270127654075623,0.3185001611709595,0.5137476325035095,0.3225643634796142,0.5161142945289612,0.3247702419757843,0.5230352282524109,0.3223271667957306,0.5217976570129395,0.3195094764232635,0.5289884805679321,0.3175681829452514,0.5243567824363708,0.3163540959358215,0.5256966352462769,0.3173913359642029,0.4755831658840179,0.3398494124412536
25,25,train,18362,0.5577879548072815,0.4120712280273437,0.5590156316757202,0.4110392034053802,0.5584031939506531,0.4117549061775207,0.5603587031364441,0.4113689363002777,0.557009220123291,0.4140350222587585,0.5575225353240967,0.4126047194004059,0.5581767559051514,0.4121902883052826,0.5579150319099426,0.4125441610813141,0.5555040836334229,0.4156957566738128,0.5509463548660278,0.4156633615493774,0.556824266910553,0.4112350642681122,0.5469465851783752,0.4225798845291137
26,26,train,18442,0.5042260885238647,0.3538508117198944,0.5089946985244751,0.3498032391071319,0.5091701149940491,0.3475406467914581,0.5180181860923767,0.3431004881858825,0.5049114227294922,0.346922904253006,0.5081323981285095,0.348875492811203,0.5144194960594177,0.3456515669822693,0.514960527420044,0.3449839055538177,0.5202351212501526,0.3414622843265533,0.5182717442512512,0.3388933837413788,0.5177754759788513,0.3412193059921264,0.4694778621196747,0.3641270697116852
27,27,train,18345,0.536282479763031,0.3296177387237549,0.5441635847091675,0.3238774538040161,0.5473744869232178,0.322319895029068,0.5557265877723694,0.3185621798038482,0.5397477746009827,0.3230877518653869,0.5469446778297424,0.3241346478462219,0.5531591176986694,0.321606695652008,0.5532230138778687,0.3183079957962036,0.5591045022010803,0.3184809386730194,0.5570774078369141,0.3161378800868988,0.5547560453414917,0.3174584507942199,0.4923361241817474,0.3438942432403564
28,28,train,19025,0.5476418733596802,0.3073834776878357,0.5567838549613953,0.2993211150169372,0.5588353276252747,0.2982465624809265,0.5684866905212402,0.2930417656898498,0.5513857007026672,0.2994377315044403,0.5596655607223511,0.2985115647315979,0.5668700933456421,0.2960101068019867,0.5628421306610107,0.2954200506210327,0.5718969106674194,0.2922172844409942,0.5702504515647888,0.2903732061386108,0.5671746730804443,0.2922195494174957,0.5114645957946777,0.3236337304115295
29,29,train,18535,0.662997841835022,0.2613024115562439,0.6733151078224182,0.2543090879917145,0.6770798563957214,0.2531666755676269,0.686246931552887,0.2493327260017395,0.6697583198547363,0.2548311054706573,0.674699604511261,0.2544631361961365,0.6799337863922119,0.2507458627223968,0.6778111457824707,0.2512293457984924,0.6852093935012817,0.2500979304313659,0.6896634101867676,0.2473479509353637,0.6851992607116699,0.2471435368061065,0.6200878620147705,0.278380423784256
30,30,train,19202,0.502953827381134,0.3728891015052795,0.5104172825813293,0.3696907758712768,0.5100520849227905,0.3667035102844238,0.5176002979278564,0.3628517389297485,0.5054414868354797,0.3673760294914245,0.5091524124145508,0.3661461174488067,0.5137887597084045,0.3650373518466949,0.5127490758895874,0.363625168800354,0.5183376669883728,0.360660970211029,0.5179344415664673,0.3591751158237457,0.5182164311408997,0.3627503216266632,0.4719080924987793,0.3819622099399566
31,31,train,18656,0.5145325660705566,0.3671465516090393,0.5211876034736633,0.3646870851516723,0.5210264325141907,0.3622297644615173,0.5269718170166016,0.3595133125782013,0.5183389186859131,0.3628115653991699,0.5222913026809692,0.3624968528747558,0.5257663130760193,0.3605698347091675,0.5249763131141663,0.3580741286277771,0.5310796499252319,0.3575731515884399,0.5278679132461548,0.3562918603420257,0.527446985244751,0.3587487041950226,0.4906301498413086,0.3743144571781158
32,32,train,18354,0.6654357314109802,0.2600617706775665,0.676802396774292,0.2526106536388397,0.680585503578186,0.2514927685260772,0.6899322271347046,0.2475837767124176,0.6729766130447388,0.253090351819992,0.6779667735099792,0.2531431317329407,0.6833246350288391,0.2490940541028976,0.6816985011100769,0.2494953423738479,0.6884304285049438,0.2484671920537948,0.6930724382400513,0.245977446436882,0.6880379915237427,0.2457893639802932,0.6295715570449829,0.2751001417636871
33,33,train,19017,0.5692874193191528,0.3035662174224853,0.5798051953315735,0.2962123453617096,0.5843383073806763,0.2944093942642212,0.5970025658607483,0.2905820310115814,0.5752236843109131,0.2970788478851318,0.5820207595825195,0.2963446378707886,0.5889644026756287,0.2917327880859375,0.5874406695365906,0.2916574776172638,0.5941625833511353,0.2898493409156799,0.5976702570915222,0.288527101278305,0.5957239866256714,0.2879812717437744,0.5267263650894165,0.3213367462158203
34,34,train,17933,0.562055766582489,0.306098461151123,0.5731129050254822,0.2986071407794952,0.5776688456535339,0.2965109348297119,0.5883954763412476,0.2922403812408447,0.566959023475647,0.2996676564216614,0.574580192565918,0.2989755570888519,0.5821994543075562,0.2943156063556671,0.5808348655700684,0.2938930690288543,0.5877701640129089,0.2913877665996551,0.5881601572036743,0.2897354066371918,0.5866329669952393,0.2900724709033966,0.5202192664146423,0.3238394558429718
35,35,train,19331,0.5125154852867126,0.3388197720050812,0.5189889073371887,0.3330442011356354,0.5188474059104919,0.3318878710269928,0.5264279842376709,0.3275427520275116,0.5142433643341064,0.331752210855484,0.5187743306159973,0.3318865299224853,0.5266078114509583,0.3290317356586456,0.5257450342178345,0.3271087110042572,0.5329594612121582,0.3243172764778137,0.5294458866119385,0.3225572109222412,0.5290858745574951,0.3249095976352691,0.4748381078243255,0.3499796688556671
36,36,train,18244,0.534276008605957,0.3210973143577575,0.5436388850212097,0.3148111999034881,0.5448155403137207,0.3119010627269745,0.5534770488739014,0.3079155385494232,0.5384315848350525,0.3119137287139892,0.5435920357704163,0.3123633563518524,0.5512399673461914,0.3098797500133514,0.5503925085067749,0.3080691695213318,0.5582096576690674,0.3047894537448883,0.5558393597602844,0.3035428524017334,0.5529288053512573,0.3063167631626129,0.4876956939697265,0.3373091220855713
37,37,train,18934,0.5601540803909302,0.3021378517150879,0.5696672797203064,0.295475423336029,0.572361946105957,0.2936281859874725,0.5841202139854431,0.2900631129741668,0.5660296678543091,0.295979231595993,0.5714106559753418,0.2959155738353729,0.5769192576408386,0.292380541563034,0.5751929879188538,0.2918400764465332,0.5808756947517395,0.289896696805954,0.5828297138214111,0.288414716720581,0.5837041139602661,0.2875750064849853,0.5254432559013367,0.3181057274341583
38,38,train,17937,0.6070568561553955,0.2832210958003998,0.6201379895210266,0.2753340005874634,0.625346302986145,0.2732967138290405,0.6340274810791016,0.269795686006546,0.6143949627876282,0.2764435112476349,0.6230025291442871,0.2748158872127533,0.628452479839325,0.270996481180191,0.6274279952049255,0.2710647284984588,0.6360569596290588,0.2690716981887817,0.6418242454528809,0.2658606171607971,0.6334567666053772,0.2675250768661499,0.5646506547927856,0.3010397553443908
39,39,train,19275,0.4974390268325805,0.4125613868236542,0.4983270168304443,0.4128720462322235,0.4983445703983307,0.4122377634048462,0.4995083212852478,0.4118376076221466,0.4973290264606476,0.4139779508113861,0.4976697564125061,0.4145757853984833,0.4988428950309753,0.411149650812149,0.4993065595626831,0.41065314412117,0.5010685324668884,0.4137673377990722,0.5002539157867432,0.4133813381195068,0.4988519251346588,0.4117024540901184,0.4936457574367523,0.4188633859157562
40,40,train,19007,0.5263994932174683,0.3247522115707397,0.5331870317459106,0.3172648847103119,0.5332851409912109,0.3165225088596344,0.5444854497909546,0.3119161427021026,0.5272502303123474,0.317121148109436,0.533230721950531,0.3181083500385284,0.5407575368881226,0.3164508640766144,0.5370001792907715,0.3139857947826385,0.546593964099884,0.3118189871311188,0.5416746735572815,0.3094728589057922,0.5426867604255676,0.3096594512462616,0.4870567619800567,0.3415367901325226
41,41,train,18554,0.5185208320617676,0.3601627349853515,0.5251989960670471,0.3565822839736938,0.5252246856689453,0.3558151721954345,0.5297411680221558,0.3510441184043884,0.5205271244049072,0.3560067415237427,0.5251445174217224,0.3557983338832855,0.5315916538238525,0.3535715639591217,0.5284671187400818,0.3527720868587494,0.5357865691184998,0.34988734126091,0.5325150489807129,0.3488616943359375,0.5320552587509155,0.3495976030826568,0.4859263002872467,0.3646166920661926
42,42,train,19546,0.5822299718856812,0.3010575175285339,0.5926751494407654,0.2935139238834381,0.598052442073822,0.2908575534820556,0.6093676686286926,0.2874865531921386,0.5882798433303833,0.2938127517700195,0.5953521132469177,0.2934123575687408,0.6036759614944458,0.2890739142894745,0.6007238626480103,0.2889253497123718,0.609298586845398,0.2869416773319244,0.6108599901199341,0.2855063080787658,0.6082278490066528,0.2855012118816376,0.5320261716842651,0.3198983371257782
43,43,test,18380,0.4915506541728973,0.3439937233924866,0.4953160881996155,0.3385212421417236,0.4942607879638672,0.3364743292331695,0.5016937255859375,0.3319450914859772,0.4915426671504974,0.3366712927818298,0.4940444529056549,0.3372497260570526,0.5017411708831787,0.3341223001480102,0.5005539059638977,0.332853615283966,0.5082950592041016,0.3290109634399414,0.5036847591400146,0.3270539343357086,0.5052216053009033,0.3300555646419525,0.4496785700321197,0.3557664752006531
44,44,test,18606,0.5189588665962219,0.3243834376335144,0.5262855291366577,0.3176046013832092,0.5255514979362488,0.3163738250732422,0.5375229716300964,0.3103408515453338,0.5210824608802795,0.3153856098651886,0.5275015234947205,0.3163674175739288,0.5338951945304871,0.3134931027889251,0.5321499109268188,0.31117844581604,0.5396708250045776,0.3095448017120361,0.5372266173362732,0.3074677288532257,0.5365387797355652,0.3099983632564544,0.4830049574375152,0.3385116457939148
45,45,train,19187,0.533714234828949,0.3177603185176849,0.541164219379425,0.310909241437912,0.5437029004096985,0.3100221455097198,0.5538724064826965,0.305277407169342,0.5369212627410889,0.3112005889415741,0.542860209941864,0.3112295567989349,0.549744188785553,0.3074730038642883,0.547142744064331,0.3069688081741333,0.5543345212936401,0.3054143190383911,0.5533234477043152,0.3032985925674438,0.5524976253509521,0.3033275604248047,0.4977997541427612,0.332041323184967
46,46,train,18525,0.5255998969078064,0.3558360338211059,0.5328657031059265,0.3525345623493194,0.5331817269325256,0.3507188260555267,0.5383915305137634,0.3467289507389068,0.527279794216156,0.3518573939800262,0.532171905040741,0.3531191051006317,0.5379015207290649,0.349487692117691,0.5366551280021667,0.3472383022308349,0.5421237945556641,0.3455626368522644,0.5390222072601318,0.344875156879425,0.5398828983306885,0.3464525938034057,0.4943381547927856,0.366542637348175
47,47,train,18108,0.6010835766792297,0.288013607263565,0.6105707883834839,0.2798525393009186,0.6146209836006165,0.2774667143821716,0.6284170150756836,0.2735312879085541,0.6079652309417725,0.2796420156955719,0.6142355799674988,0.2802379727363586,0.6191827058792114,0.2774547040462494,0.6152671575546265,0.27611044049263,0.6238629221916199,0.2746657431125641,0.6230695247650146,0.2723033726215362,0.6235302090644836,0.2726330757141113,0.5538157820701599,0.3047100305557251
48,48,test,17875,0.5143700242042542,0.323757141828537,0.521889328956604,0.3180134296417236,0.522944450378418,0.31624236702919,0.5324241518974304,0.3115206360816955,0.5177843570709229,0.3156821429729461,0.5209354758262634,0.3167622983455658,0.5279363989830017,0.3141010701656341,0.5272871255874634,0.3121011555194855,0.5347049832344055,0.3094916939735412,0.5322364568710327,0.3083230853080749,0.5309396386146545,0.3098692893981933,0.4744185507297516,0.3386467397212982
49,49,test,19231,0.5933279991149902,0.2909012734889984,0.6028152108192444,0.2833264470100403,0.607765257358551,0.2814667522907257,0.6197876334190369,0.2777796387672424,0.5994104743003845,0.2843729257583618,0.6042803525924683,0.2836677432060241,0.6113273501396179,0.2789175510406494,0.6095763444900513,0.2791853249073028,0.6165453195571899,0.2768804132938385,0.6181733012199402,0.2759667932987213,0.6185179948806763,0.2754701375961303,0.5460744500160217,0.3094217479228973
50,50,train,17867,0.5196586847305298,0.3316947519779205,0.5254539251327515,0.3256573975086212,0.5261477828025818,0.3235786259174347,0.53708815574646,0.3190493583679199,0.5206618905067444,0.3230444490909576,0.5256789326667786,0.3248700499534607,0.5322884321212769,0.3228657245635986,0.5313400030136108,0.3199569284915924,0.5383128523826599,0.3179487287998199,0.5361506938934326,0.3152735531330108,0.5355842709541321,0.3170300126075744,0.4783072471618652,0.3465421199798584
51,51,train,17917,0.5971150994300842,0.2879687547683716,0.608737051486969,0.2802560925483703,0.6154332160949707,0.2769841253757477,0.6238793134689331,0.2743391990661621,0.6037468314170837,0.2806559205055237,0.6113967299461365,0.2794508337974548,0.6174492835998535,0.2758567035198211,0.6165175437927246,0.2754057645797729,0.6227597594261169,0.2738460004329681,0.6268907785415649,0.2711918652057647,0.6228053569793701,0.2720634937286377,0.5442426800727844,0.305296391248703
52,52,train,19378,0.5753914713859558,0.3900491595268249,0.5758347511291504,0.3898265361785888,0.5749855041503906,0.391627699136734,0.5754824280738831,0.3898387849330902,0.5730453729629517,0.394297182559967,0.571885347366333,0.3940782845020294,0.5755937099456787,0.3896006345748901,0.5763552188873291,0.3893962800502777,0.5693650841712952,0.3947555720806122,0.5644646883010864,0.3974316418170929,0.5725023150444031,0.3913334310054779,0.5584442019462585,0.4043807685375213
53,53,train,18780,0.4982587695121765,0.3633937835693359,0.502733588218689,0.3591097891330719,0.503321647644043,0.3570664525032043,0.5050366520881653,0.3534722030162811,0.4990072250366211,0.3576738536357879,0.4995394349098205,0.3577547669410705,0.5080094337463379,0.3558614552021026,0.5067081451416016,0.3541896641254425,0.5118863582611084,0.3508173823356628,0.5071089863777161,0.3488431572914123,0.5095997452735901,0.3522604405879974,0.457073301076889,0.372738242149353
54,54,train,18713,0.5235311985015869,0.3288284242153168,0.5305114388465881,0.3214675486087799,0.5318331122398376,0.3201175630092621,0.5421822667121887,0.3157896101474762,0.5267833471298218,0.3216083943843841,0.5337483286857605,0.32082599401474,0.5381903052330017,0.3175508379936218,0.537562370300293,0.3163184523582458,0.5440759658813477,0.313476949930191,0.5429781079292297,0.31219282746315,0.5418112277984619,0.3130104541778564,0.4835793673992157,0.3419124782085418
55,55,train,18727,0.5372012853622437,0.313552588224411,0.545522928237915,0.3061861991882324,0.5475773811340332,0.3047093451023102,0.5585492849349976,0.3020498156547546,0.5410380363464355,0.3058101832866668,0.548523485660553,0.3062279820442199,0.5537014007568359,0.3033298552036285,0.5525633692741394,0.3016055524349212,0.5585163235664368,0.2995363473892212,0.5579013228416443,0.2988949120044708,0.5575788617134094,0.299475610256195,0.5029242634773254,0.3271621167659759
56,56,train,19353,0.6623764634132385,0.263352483510971,0.6713827848434448,0.2572686374187469,0.6738101840019226,0.2566525936126709,0.6836081743240356,0.2518231570720672,0.6688588261604309,0.2574458420276642,0.6721698641777039,0.2566858530044555,0.678167462348938,0.2533733546733856,0.6751834154129028,0.2540402114391327,0.6837946772575378,0.2519093751907348,0.6876085996627808,0.249280035495758,0.683280348777771,0.2497620433568954,0.6152510046958923,0.2823151648044586
57,57,train,18142,0.5332334637641907,0.4313454926013946,0.5324607491493225,0.4323831796646118,0.5335570573806763,0.4325253665447235,0.5330597758293152,0.4320774674415588,0.529788076877594,0.4333100914955139,0.5301694869995117,0.4359777569770813,0.5340163707733154,0.432197242975235,0.5350480079650879,0.4310961067676544,0.5315295457839966,0.4376345574855804,0.5293556451797485,0.4377403855323791,0.5325922966003418,0.4326973259449005,0.518412709236145,0.4454425573348999
58,58,train,19108,0.5465985536575317,0.3127329647541046,0.5569149255752563,0.3052145540714264,0.5601305961608887,0.3035860657691955,0.5703573226928711,0.2988895177841186,0.552106499671936,0.3053748905658722,0.5589776635169983,0.3050695359706878,0.56502765417099,0.3010817766189575,0.5639693737030029,0.3009586632251739,0.5714492201805115,0.298385351896286,0.5722803473472595,0.2960896492004394,0.5689999461174011,0.296902060508728,0.5100507140159607,0.3281959593296051
59,59,train,19286,0.5194936990737915,0.3408707976341247,0.5266429781913757,0.3347152173519134,0.524611234664917,0.3343104124069214,0.5332039594650269,0.3288972675800323,0.5210880041122437,0.3349147737026214,0.5263035297393799,0.3335325419902801,0.5330713987350464,0.3319583833217621,0.5296114683151245,0.3310490250587463,0.5371948480606079,0.3270916640758514,0.5311049222946167,0.3250489234924316,0.5333144664764404,0.3280256688594818,0.4871618747711181,0.3485243618488312
60,60,train,19311,0.5320518612861633,0.3937843739986419,0.5322242379188538,0.393500417470932,0.5327979922294617,0.3934150040149688,0.5322251319885254,0.3927067220211029,0.5290586948394775,0.3944001793861389,0.5298067927360535,0.3953346610069275,0.532725989818573,0.3929011523723602,0.5330468416213989,0.3926789164543152,0.5308746695518494,0.3957845270633697,0.5289610624313354,0.3957946896553039,0.5313788056373596,0.3933759331703186,0.5206464529037476,0.4033071100711822
