,Id,EssaySet,Score1,Score2,EssayText,split,llm
23,23359,9,1,1,"The aurthor devided their artical into sections. The first is to catch the reader attention. The second, to tell us what they are talking about and give us a breif history. In the forth and fith section she made it clear how important it was to try and reduce the amount of space junk.",train,Score: 1
25,23801,9,2,2,"The author organizes this article in a text book form.  With sections having titles, What is sapce junk, and then having information under the section titles. It has facts backing up they're statements.",train,Score: 1.
26,23131,9,2,2,"First, the author starts out with what the article is going to be about. Just like any other story should start out as. In the fourth and fifth paragraph he is telling information about what has been sent to Earths atmosphere. In the 'Crash Course' section, obviously he had put information on how the debris got in the way and satallites crashed into eachother. And in the very last section called 'Little Bits, But a Big Deal' the author talks about how debris is a serious problem to Earth and Space.",train,Score: 1.
27,24407,9,2,2,"The author organize the article by using subheading, and a strong intro. One of the subheadings is: What Is Space Junk?. The author also uses varies fact throughout the article.",train,Score: 1.
28,23648,9,1,1,The author did a very nice job on organazation . They had an interesting introduction ; they also didn't take anytime though to get right to the point . They explained the serious matter in little sections to focus on certain parts . There were different issues for different sections . They were very informative & i think they backed up their informantion well with supporting details & facts .,train,Score: 1
29,24131,9,1,1,"In this article, the author does a great job at organizing all of his information. I think that it was good that the author had a main title and an introduction that explained all that he or she was going to talk about, and then the author had subtitles when they were going on a new topic. I know that when the questions came up, it was very easy for me to find the answers because the subtitles organized it very well.",train,Score: 1.
30,24183,9,0,0,"He organizes this article in finding the problem, providing a reason for that problem, and then he demonstraits how people are trying to fix this problem.",train,Score: 1.
31,23481,9,0,0,He starts by hooking you in. he wants you to want to read the rest of he or she's article. Then the author gives facts and interesting statements about space.,train,Score: 1
32,22994,9,1,0,The author wants to tell the readers about  how 'space junk' can effect space.  For example how the space crafts go in space and may have to take another course because of junk foating around.  It is organized with supporting details because it is giving examples of what is going on with the junk and how it causes probems.,train,Score: 1.
33,24568,9,1,0,He starts off by stating the problem.  Then explaing the problem.  How the problem is caused.  And last he tells you how it is dangerous.,train,Score: 1
34,24226,9,2,1,"The author organizes the article by putting it in sections , each title foreshadows what the section will most likely be about. In the lines ' Orbital pathways around our planet that were once clear are now cluttered with the remains of numerous space exploration and satellite missions ' , is under the title Orbiting Junk , which fits the title perfectly.",train,Score: 2
35,23000,9,2,2,The author starts out with an introduction filled with shocking statements and some information to grab the reader's attention. The author then gives background information of how the space junk got into orbit. The next section provides information on the dangers of space junk and debris in orbit. The final section tells of the problems with the space junk and how scientists are working hard to find a solution.,train,Score: 2
36,23101,9,1,2,The flow of the article is wonderful.  First it tackles the question of what space junk is and how it is caused.  Then the author talks about a couple of examples that have caused space junk.  The last thing the author talks about is the debris that is caused by space junk colliding.,train,The answer provides a clear
38,24182,9,1,2,He starts by creating an introduction which explains the problem. In the next paragraph he tells the reader how the problem got there. Then in the third paragraph he tells you what happened. The final paragraph explains the danger ther problem has caused.,train,Score: 1.
39,24401,9,2,2,In the first section called orbiting junk he introducess us to space junk and gets us interested in his article.  After that he breifly explains the space age in what is space junk.  Then he talks about the dangers of sending objects into space because they can run into each other in crash course.  In the final section called little bits but a big deal he talks about why it is important to fix this problem.,train,Score: 1.
40,23230,9,0,0,"She did a very good job. The exciment, and also just the mono tone was very effective for me. I like this passage alot. The whole thing about space junk was good.",train,The answer provided does not
41,24424,9,0,0,"The author organizes this article by representing facts, and statements. The author explains and tries to come up with a solution.",train,Score: 1
42,23402,9,1,1,He puts the related information in a paragraph and titiles it how he thinks it will best get the readers attiotion.,train,Score: 1
43,24308,9,0,0,Tolf reder somr happen.,train,The answer provided is inco
45,23170,9,2,2,"The author organizes this article in to sections. There is an introductory paragraph to get the reader's attention, a section to explain the history of it all, 'What Is Space Junk?,' a section to talk about space collisions, 'Crash Course,' and a section to talk about how dangerous it can actually be even though space exploration is very important, 'Little Bits, But a Big Deal.' The author made a good decision by choosing to organize this article this way. It really gets the point across.",train,Score: 2
46,23546,9,2,2,"The author organizes the article by what the catergories are. He has the introduction and then the first topic he wants to talk about which 'What is Space Junk?'. Then the author has 'Crash Course' another main topic and finally, 'Little Bits, But a Big Deal', and his conclusion. He makes the topics seperated like this to look almost like a newspapper and to show each is important.",train,Score: 1.
47,23377,9,2,2,"The author organizes it by starting it off with a flashy introduction, then proceeding to some history about space junk.  Next he talks about collisions in space.  Lastly he tells some specific things that have happen in space.",train,Score: 1.
48,23938,9,0,0,He organizes it in a manner in which liitle problems turn into bigger problems in space.,train,The answer is somewhat vague
49,23321,9,2,2,The author organizes the article by makeing chapter like sections about different details. In Crash Course the author is talking about the dangers of satellites colliding with each other. In another he talks about what space junk is.,train,Score: 1
50,24331,9,0,0,taco,train,Score: 0
51,24563,9,2,2,"The author breaks the overall article into sections that introduce the problems, give statistics, and give information on the debris itself. The three main sections are titled 'What is Space Junk,' 'Crash Course,' and 'Little Bits, But a Big Deal.' Each titled section gives a small idea of what information is described in the next couple of paragraphs. This allows the reader to always know what's going on and somewhat outlines the entire article.",train,Score: 2
52,24621,9,0,1,The author first states his opinion and the reasons behind it. Then they give the reader some details ad facts to back up his observation. They gave examples of past experiences involving cluttered space. The rest of the article is information and examples surrounding the problem.,train,Score: 1.
53,23543,9,2,2,"The author organizes the article by using subtopics within the topic of the article. For example, the subtopic 'What Is Space Junk?' gives you a better idea for what it space junk is. As with the other subtopics, it tell you about what that section will talk about, or hint at it.",train,Score: 1.
54,24257,9,0,0,he organize it by putting it in a order where you would understand it better.,train,Score: 1
55,23695,9,2,2,"The author organizes the article by different concerns. For example, the first section, 'What Is Space Junk?' describes what 'space junk' is and how it negatively affects the environment. The second section, 'Crash Course', describes how the colliding of satellites affects the amount of microsatellites 'flying through space', which proposes a huge problem for astronauts trying to maneuver around them. The last section, 'Little Bits, But a Big Deal', describes that while the space debris may be very small they can pose a lot of damage on other spacecrafts, which could ultimately jeopardize the safety of astronauts.",train,Score: 2
56,23956,9,1,1,The author starts out by explaining how the space junk got into the Earth's orbit. Then he explains the dangers that a little piece could cause on a spaceship. Then he explains how much space trash is increasing because of commercial space travel is on the rise.,train,Score: 2
58,23617,9,0,0,"The author organizes the article by what he thinks is more important. He describes things with words like garbage, junk, and crash course. He starts off with the history then goes on with the rest of the information about the planets and space.",train,Score: 1
59,23203,9,2,2,"The author organizes this article by first using an interesting interduction to hook the audience, then they broke the remaining paragraphs into catagories in order to make the article easier to follow and understand. The catagories the author used were 'What is Space Junk?', 'Crash Cource', and 'Little Bits, But a Big Deal'.",train,Score: 2
60,23308,9,1,1,The way the author organizes the article is quite interesting. The author breaks this article into sections making it easyer to read and summerizing each section on the way.,train,Score: 1
63,24275,9,2,2,"The author begins with an introduction intended to catch the reader's attention.  He then explores the topic in more detail, using three different sections.  The first one, entitled 'What is Space Junk?' explains how space junk comes to orbit the earth.  The next section, 'Crash Course,' describes what happens when multiple pieces of space junk collide.  Finally, 'Little Bits, But a Big Deal,' explains why space junk is a problem  and why it is important to find a solution.",train,Score: 2
64,24553,9,1,1,The author organize this article by seprate titles for each section. Each section is about a little different thing so it has indvidual titles. So you know what the section is going to be about and so you know its different from the last section you just read.,train,Score: 1
66,24371,9,2,1,"In Orbiting Junk, the author organizes the passage into many sections. The author has a intro then explains what space junk is and its effects on the earth.",train,Score: 1
67,24018,9,0,0,"The author organizes it from big space junk to small space junk, from satilleite to micro junk.",train,Score: 1
68,23045,9,1,1,First they used a catchy begining to start then they went into a little history and info on the topic in the 'What Is Space Junk' section. From there they told of some of the bad that has happend like to satellites crashinginto one another. Then that opened up the topic of all the fragments that came from those two sattilites flying around in space.,train,Score: 1.
70,24344,9,2,1,"The author organizes the article by addressing a brief history of space travel and a brief description of what exactly space junk is. Then it gives us some examples of what caused some space junk to accumulate and make microdebris fields. Lastly, they address what they have tried to do to reduce the amount of space junk that is orbitting our planet.",train,Score: 2
71,24173,9,2,2,"The author of 'Orbiting Junk' effectively organizes his piece to inform the reader of the dangers of space trash. He begins with an introduction, and gives the reader interest along with the basic background needed to understand the purpose of the article.      The author then moves into the section of 'What is Space Junk,' where he proceeds to the story of the great space invasion. He tells the reader of the many satellites within our atmosphere from this race, and introduces the idea of the satellite malfunctioning and creating 'space junk.'     In 'Crash Course' and 'Little Bits, but a Big Deal' the author uses strong language, unknown problems with space junk, and a real life example to convince the reader of how harmful space junk is to the human race. He ends with a conclusive paragraph that the dangers of space junk are actually increasing, leaving with the small hope that there is a solution in the works to stop the space pollution.",train,The answer provides a clear
72,24545,9,2,2,"The author organizes this article by beginning with a attention getter such as, 'Grab your telescope! Look up in the sky! It's a comet! It's a meteor!' Then moves onto explaining in the first part of the body what exactly Space Junk is and how it can affect us. An example would be,'what happens when a satellite 'dies' or malfuunctions and can't be repaired?' Of course the answer to that it's disbaled and becomes a piece of high-tech junk, circling the globe in uncontrolled orbit. The second part of the body it is described that if a satellite is malfunctioning it has the risk of colliding with another satellite. From paragraph six it explains that two communication satellites one American and one Russian, both traveling more than 20,000 mph. crashed into each other 491 mi. above the Earth. The main purpose of the next and final part of this author's article is tiny bits of space debris and how it can be a serious problem. Tiny fragments traveling at a speed of five miles per second can inflict serious damage on the most carefully designed spacecrafts. Here is an example form paragraph nine that supports this statement, 'If you find that hard to believe, compare grains of sand blown by a gentle breeze to those shot from a sandblaster to strip paint from a concrete wall.' All in all the author explains in paragraph eleven that the problem still persists and that the amount of space trash is increasing because of commercial space travel is rising.",train,The answer provides a detailed
73,23957,9,2,2,"The author organizes the article by putting it in sections that are related to eachother. First the author explains what Space junk is, then describes the dangers of the junk, and finally explains why the junk is a big deal.",train,Score: 1.
74,24083,9,2,2,"The author organizes the article in catagories as to help the reader understand the article better. The article starts out with definition 'What Is Space Junk?', goes to how some space junk is created 'Crash Course', and then goes to why space debris is a big deal in 'Little Bits, But a Big Deal'.",train,Score: 1.
77,24191,9,0,0,"Well the author says space junk can become bad and sometimes end up really goood, but on the other hand space can always mean damage to other thing that our out in space.",train,The answer provided is somewhat
78,23452,9,2,2,"The author organizes this article under different headings. It has an introduction and then he or she separated it into: What is Space Junk, Crash Course, and Little Bits, But a Big Deal.",train,Score: 1.
80,24358,9,0,0,"The author starts this article in a playful mood and then gets serious.  They start of with comments and then start withthe facts.  In the beginning the author says, 'Grab you telescope! Look up in the sky! It's a meteor!'  Then they go on to list facts like, ' In 1957, the Soviet Union launched the first artificial stellite.'",train,Score: 1.
81,24354,9,2,2,"The author seperates the article into a build up/introduction, and then different potential issues that can arise from space junk.  The introduction goes along with 'What Is Space Junk?'(Build up). And the other sections are issues arisin due to space junk.",train,Score: 1.
83,24335,9,2,2,"The author follows the introduction with background information on the history of space exploration and introduces the urge of different countries to begin researching space. The author than transitions from speaking about satellites that begin orbiting, into the dangers involving collisions between objects in space. To add credibility, a actual account is stated that relates how serious this problem of space junk can be. Finally, the importance of safety is again stressed and it is said that the problem has not yet been solved.",train,Score: 2
84,24736,9,1,1,"He organizes it by getting the readers attention by starting it with a shocking sentence, then he casually starts explaining how dangerous space junk really is.",train,Score: 1.
85,23015,9,0,0,"The author starts off in a more simple, easy going way so that the reader can connect and understand what their talking about.  Next it changes to a more serious tone so that the reader understands the seriousness of space junk and the dangers that it holds.  The author uses examples such as 'Satellite 33442' to prove differnt times its happened in history.",train,Score: 1.
86,24670,9,2,2,"The author organizes the article much like one would see in a magazine. It includes headings with short paragraghes under them. The point of the article is made very clear in a short amount of space with many imperative facts and details. They make it interesting by giving each heading an apealing name such as 'Crash Course,' and 'Little Bits, But a Big Deal.'",train,Score: 2
87,23770,9,1,1,The author organize the article by tellin how the space junk can be harmful. The author is telling how the satellites crashed into each other and how the tool bag fell out the man hand,train,Score: 1
88,23286,9,0,0,"At first the author grabs the readers attention, then the author organizes the article by making each article more important than the last.",train,Score: 1
90,23802,9,2,2,"The article is organized in a chronological way. The 'lifespan' of debris, so to say. The author talks about how satellites are freely moving about the earths orbit, and will soon enough crash into one another. This creates hundreds of microsatellites, otherwise known as debris. These debris are flying over 20,000 miles per hour, and present a serious risk for anything that comes into contact with it's path of travel. The author then concludes with a sort of 'look to the future' with commercial space programs, which will only worsen the space pollution issue.",train,The answer provides a clear
91,23786,9,0,0,He puts the main facts first then makes the other important facts follow after.,train,Score: 1
92,24633,9,1,1,The author explains about space junk and tells what it is and what it does.  Also it explains why it's harmful and dangerous. The crash cource explains what happens when there is to much junk. So that is how the artlicle is explained.,train,The answer provides a basic
93,23326,9,2,2,"The author organizes this article by starting it off with a kind of comical start, trying to appeal to the readers. Then he goes into the past, giving the reader a sense of history. Next, he still stays in the recent pass and gives us a thought about what happened and why that this happened. Then, the author focuses in on the main topic and why all of this is such a big deal.",train,Score: 1.
94,24217,9,2,2,"The author starts out by telling the reader that a tool bag is floating in space. The next section, entitled 'What Is Space Junk?', explains how disabled satellites can become junk orbiting the earth. The next section, entitled 'Crash Course', explains how satellites can collide with each other, and create many more dangerous free-orbiting satellites. The final section, entitled 'Little Bits, But a Big Deal', expalins how the smallest space junk can create problems, such as damage to space craft.",train,Score: 2
95,23008,9,1,1,"He starts with the introduction. Then he would go to space junk talking about how the satellites would be unuseful. He goes to crash course, little bits, but a big deal to inform us of how dangerous it is.",train,Score: 1.
96,22970,9,2,2,"First he talks and informs us about the general idea of Space Junk. 'What is Space Junk' is where he basically tells us just a general idea about it. Then he tells us about 'Crash Course' That is about how large objects or satellites may crash into each other. 'Little bits, but a Big Deal' is informing us about those articles combined kind of. It talks about space debree, and how to solve the problem. It kind of wraps things up.",train,Score: 1.
97,24540,9,0,0,people think that space is junk and noone like this earth,train,The answer provided does not
98,23562,9,1,1,"The author begins by getting the reader's attention. Then he or she explains what space junk is and how long it's been around. After that, the author gives many reasons why space junk is so dangerous.",train,Score: 2
99,24654,9,2,2,"The author of the article organizes the writing in a logical way. They first describe what space junk is in 'What Is Space Junk?'. They do this by giving a short history on the space invasion and a short explanation on how a satellite can 'die' and hurtle uncontrolably through space. Then the author goes on to explain how space junk is created in the section 'Crash Course'. They explain how satelittes can collide and create massive amounts of microdebris that continue to orbit the Earth at incredible speeds. They also show how some astronauts can make mistakes such as losing the grip on their tool bag and causing the bag to begin orbiting the earth. In the final section, 'Little Bits, Big Deal', the author shows how dangerous this debris can be if it is traveling at a high rate of speed. The author provides startling evidence that microdebris can puch holes in spacecraft to inform the reader on the dangers of space junk.",train,Score: 2
100,24150,9,2,2,The author organizes this article into diffrent categories. In the categorie called 'What is Space Junk?' it goes to describe the diffrent types of debris and how they become lost on our atmosphere. In the article called 'Crash Course' it describes two satelite crashes that happened in 2009 and 2008.,train,Score: 1.
101,23175,9,0,1,"The author orgaized this articale very well. If the reader wanted to read something specific then all the reader had to do is look under the title of the paragragh. The author put the paragraghs in order from imformation for you to learn about, then how serious it all is, to the last paragragh imforming you to why you as the reader should care.",train,Score: 1.
104,23719,9,1,1,The author organizes the article by first introducing the reader to space junk and explaing what space junk is. Then the author describes cases where space junk can collide in crash courses and the dangers from this. The author also explains how size can impact crash courses and then concludes the article with the bad effects of space junk and what can be done to fix the problem.,train,Score: 2
106,24479,9,2,2,"The author organizes the article with different sections that go in a logical order according to what the artilce is talking about. The different sections the authour uses are 'Orbiting Junk' as the introduction, 'What is Space Junk?' as a body part of the body, 'Crash Course' as another part of the body, and 'Little Bits, But a Big Deal' as the conclusion.",train,Score: 1.
107,24620,9,0,0,"by placing examples of the things that have been lost at space and what they some timew do like two bad satalites crashing into each other,  then going to what needs to happen",train,Score: 1
108,24396,9,0,0,"The author organizes the article based on time. At the beginning the author talks about space in 1957. Towards the end of the essay, 2009 is mentioned and more modern times and issues are disscussed.",train,Score: 1.
109,24156,9,2,2,"The author organizes the article by first giving a story in the introduction along with a paragraph about orbital pathways and space junk. Then, he or she explains what space junk really is in the next paragraph. The ending paragraph in that section, talking about dead satellites circling the globe in uncontrolled orbit, leads to the next main point, Crash Course. That talks about the American and Russian satellites crashing and leaving debris all over its newly created orbital path. Also, it says that accidents do happen, and gives an example on an astronaut loosing grip of a tool bag while doing repairs on the International Space Station. This leads into Little Bits, But a Big Deal. In this paragraph, it says so who cares about a lost tool bag or tiny bits of space trash? This leads into the subject that many people do, infact, care. It then proceeds to talk about that and then ends the article with the conclusion.",train,Score: 2
110,23332,9,1,0,"They organize it by importance and in order of how it will affect us. For example: how they talk about what it is, then stating how it happens, and then what the 'Space Junk' actually is.",train,Score: 1.
111,23035,9,1,1,"The author organizes the article by first giving the reader some information about space junk and how it has become a problem. As the story progresses it lists more information for us to know about space junk and how it dan be a major problem for spacecraft, including telescopesk, and satellites that have been sent beyond Earth's atmosphere.",train,Score: 1.
112,23857,9,2,1,"The authorstarts off the article by saying what space junk is. Then he goes into how it all began and how some satillites will collide into each other some time, causing big collisions. At the end the author supports how this is a big deal and that we need to start preventing these dangers.",train,Score: 1.
113,24225,9,1,1,The author organized this article with different tabs. He split every paragraph up into different topics.,train,Score: 1
114,23762,9,1,1,"The author does well on organizing the information by seperating it into sections. The author starts off the article with an introduction to cath the readers eye and draw them in. Then states what space junk is and facts about it. Towards the end, the article is summarized so the readers get the just of the article.",train,Score: 1.
116,24659,9,2,2,"The author organizes the artical from history to present, he/ she lists things for the matters they are in like say crash course they explain that the satilites crash from the course they are on. Then say what is space junk they tell you what space junk is and how it happend way back when. the person lets you know what the sections are about.",train,Score: 1.
117,23456,9,0,1,the author splits it up so its easier to understand,train,Score: 1
118,24570,9,2,2,"The author organizes this article into sections with titles with an opening paragraph to grab the readers attention. Some of the titles are 'What Is Space Junk?', 'Crash Course', and 'Little Bits, But a Big Deal'. After the titles the author goes into further detail under each topic title.",train,Score: 2
119,23676,9,2,2,The author organizes it by telling you what 'Space Junk' is and then he goes back and says whay it does to effect us. People do not realize what harm it could have.,train,Score: 1
120,24085,9,2,2,"The author organizes the article by having headings for different topics.  This makes it easier for the reader to follow and stay on topic.  The author begins the article with a common phrase 'It's a bird!  It's a plane!  It's Superman!'  but with a unique spin.  The author then presents a heading 'What Is Space Junk' to show that the fun, friendly introduction is complete and the serious article is begninning.  From there, the author uses a new heading (ie..Crash Course, Little Bits, But a Big Deal) to show when he is about to begin a new topic.",train,Score: 2
122,24469,9,0,0,He organizes his article with the most important facts to the least important. By explaining why things are more important then others.,train,Score: 1
123,24309,9,2,2,"The author organizes the article into four different sections. The author first starts the article with an introduction paragraph about space junk that foreshadows what the rest of the article contains. Then the article has a section that gives background infromation about how space junk came to life. The next section gives actual examples of what can happen when random space junk is orbiting the Earth. Finally, the last section tells the reader how dangerous space junk can be at high speeds and how this space pollution is still affecting space travel today.",train,Score: 2
124,24508,9,0,0,First he captures your interest with his rhetorical question: 'It's a...tool bag?'. Then he gives the reader historical information leading up to our present time.,train,Score: 1.
125,23351,9,2,2,"The author brakes down the article into sections.  The sections he broke them into is: What is Space Junk, Crash Course, Little Bits, But a Big Deal.",train,Score: 1
126,23754,9,0,0,The author organizes the article in cornilogical order,train,Score: 0
127,24607,9,2,1,The author organizes the article by breaking down the introduction and three other paragraphs into a section. Those sections are their own topic and are titled with bolded letters to state that you are about to read a new important sections about Orbiting Junk.,train,Score: 1.
128,23274,9,1,1,"He puts the stuff into a way like a person writing a paper. He puts the indtroduction, then a couple of paragrahs explaining what it is, then he gives a conclusion.",train,Score: 1
129,23442,9,1,1,"This article is organized into sections. Each section has a common subject, and is denoted by a title in bold print. It is also organized for learning. The article starts with information that will be reiterated through the entirety of the essay. It then builds upon that information with which it started.",train,Score: 2
132,24192,9,1,0,Their have been lots of sattilest launched into space in the last 52 years. Most of them are orbiting the Earth. Over time the sateillite breaks apart due to the lack of maintness.,train,The answer provided does not
133,24069,9,2,1,"The author starts out explaining what space junk is and how it got up in space. Then they talk about the dangers of it being in space and the impact of the space junk collisions 'both satellites traveling at more than 20,000 mph, crashed into each other 491 miles above the earth'. Then they go into why this is all a big deal to us and the world.",train,Score: 2
134,23443,9,2,2,"The author starts this article grabbing the attention of his readers. After he captures their attention he moves on to what is important and the points he is trying to convey. In 'What is Space Junk,' he describes what space junk really is, giving the reader information of what they are reading about. In 'Crash Course,' the author describes the dangers of space junk and the crashes in which they can cause. 'Little Bits, But a Big Deal,' describes how truely dangerous these things can be. The author starts his article as humerous but definitly ends on a much serious note trying to convice his readers what is true.",train,Score: 1.
135,23196,9,2,2,"The Article 'Orbiting Junk' is organized in a way that is most understandable to the reader.  The introduction grabs the readers' attention about the issue. Next, under 'What is Space Junk?' The auther defines the problem, giving an examples of space junk. After that, the auther explains hoe space junk occurs in 'Crash Course.' And finally, the author explains why this is a problem in 'Little Bits, But a Big Deal,' in which the author provides examples to make a big idea like space seem more relatable.",train,Score: 2
136,23303,9,2,2,"The author is very organized in this article. The author starts off the article by catching the readers interest and attention. He/she does this by using exclamation and question marks. Then, by titleing the section 'What Is Space Junk?', the  author writes about what he/she will be explaining. Next, the author gives examples of what is happening in the world and space by explaining a crash that happened between one American and one Russian communication satellite. He or she starts off the section by saying, 'In 1957, the Soviet Union launched the first artificial satellite.' Lastly, the author explains how dangerous space trash and space pollution is. He/she also explains, 'Yet the problem is certain to persist.'",train,Score: 1.
137,24030,9,0,0,The author organize the article in the yaer it happen the way,train,"The answer is incomplete,"
138,23885,9,1,1,The author organizes this article by stating the problem of space junk and giving extra sets of information about each thing before the author leaves you with conclusion at the very end.,train,Score: 1
139,23450,9,1,1,He put it into sections so it would be easyer to read.,train,Score: 1
140,24286,9,2,1,"The aurthor organizes the article by using headers.  The author has an introduction, and then information on the space junk itself, what the space junk does, and how big of a deal it is.",train,Score: 1.
142,24605,9,2,2,"The author puts Orbiting Junk in to sections to show What Is Space Junk. Talking about what it is. How it comes bout. What the out come is. Crash Course talks about how space junk may interfer with spacecrafts and other object. Litlle Bits, But Big Deal talks about how it does cause a problem for the arstronauts and spacecraft. How tiny debris can be a big deal and cause a mission to fail.",train,Score: 1.
144,23931,9,0,0,The author organizes this article in a way that someone who know nothin about the topic of 'space junk' will be able to follow the text all the way through. It is in other words arranged in order of increasing detail.,train,Score: 1
145,23545,9,2,2,"The author organizes the article by talking about what space junk is and how it affects the Earth's atmosphere.  Then, the author talks about how dangerous it is when objects in space collide.  Next, the author talks about why it is such a big deal and why we should be aware of space junk.",train,Score: 2
146,23576,9,1,1,The author first uses a rhetorical question to attract the reader's attention. The author then explains what the source of the problem is with the first section of the article. The author then explains in detail how it is caused and how there isn't any easy solution.,train,Score: 2
148,24372,9,2,2,"This article is very well organized. In the introduction the author hooks us with interesting statements, then following that he organizes the information he is trying to tell us into little sections. These include; What Is Space Junk, Crash Course, and Little Bits, But a Big Deal. By doing this he can clearly seperate his ideas, and also by reading the titles we can get an idea about what information we might find in those sections. One specific example is under the section titled 'What Is Space Junk' the author answers just that question. Also, if someone is looking for specific information, due to the way this article is organized it would be more easy to locate.I think this was a very smart move in making a not-so-interesting topic, at least for me personally, relatable and easy to read.",train,Score: 2
150,24466,9,2,2,"The author organizes this article in a very organized way.  The article begins with an enticing introduction.  Curious readers will want to continue reading the article to learn about what 'space junk' is and what it does.  The next section explains to readers what space junk is.  It explains how space junk got into the atmosphere, where it is located, and how space junk came about in the atmosphere.  The third section descirbes a specific event that led to space junk.  The final section explains the dangers of space junk.  It also informs readers of how scientists are trying to overcome the issue of space junk.",train,Score: 2
152,23397,9,1,1,He orders the article by putting the title of the problems that occur.  He also puts information about what the title is in the paragraph.,train,Score: 1
153,23570,9,1,2,"The author starts off by getting your attention with shocking statements that you didn't know about. Then explains what is Space Junk which is space capsules, telescopes, and satellites in the Earth's atmosphere. The Crash Course tells you how satellites, space capsules, and telescopes have collided in space and are very hazardous. Little Bits, But a Big Deal describes how people are getting mad from all of this happening because something could land on earth.",train,Score: 1.
154,24149,9,2,1,"The author organizes the article by first explaining the origins of the microdebris that litters the solar system, then going into explaining the harmful problem that this debris is creating for the Earth's surface.",train,Score: 1.
155,23107,9,2,2,He seperates it into different sectoins such as What is Spacr junk? and Crash course.,train,Score: 1
156,23838,9,0,0,By good details.,train,The answer provided is vague
