,index,split,Id,c4 (N),c4 (Y),c5 (N),c5 (Y),c11 (N),c11 (Y),c6 (N),c6 (Y),c9 (N),c9 (Y),c2 (N),c2 (Y),c7 (N),c7 (Y),c8 (N),c8 (Y),c10 (N),c10 (Y),c3 (N),c3 (Y),c0 (N),c0 (Y),c1 (N),c1 (Y)
10,10,train,15055,0.6193305850028992,0.250212013721466,0.7618968486785889,0.1814308911561966,0.8920193314552307,0.0780742019414901,0.8913025259971619,0.1221030429005622,0.2776152789592743,0.5485398173332214,0.4768191576004028,0.3962983787059784,0.8820027112960815,0.103162981569767,0.911291241645813,0.0746360495686531,0.8916210532188416,0.0805568397045135,0.8770931363105774,0.1000054478645324,0.8317056894302368,0.1362839639186859,0.4733077883720398,0.3807585537433624
11,11,train,14663,0.2869744002819061,0.528756320476532,0.7379550933837891,0.205006331205368,0.883007287979126,0.0961617156863212,0.8044107556343079,0.2009784430265426,0.2952208518981933,0.5492942333221436,0.4808224737644195,0.4106863439083099,0.8588993549346924,0.1358662843704223,0.9013670682907104,0.0920394584536552,0.8856740593910217,0.0971730053424835,0.8907281756401062,0.1132518276572227,0.8147569298744202,0.1569861769676208,0.4744494557380676,0.4013711214065552
12,12,train,15260,0.3143975436687469,0.4589914083480835,0.841731607913971,0.1281086653470993,0.9420559406280518,0.0441996492445468,0.9396227598190308,0.0660659149289131,0.2730944454669952,0.5471946597099304,0.5082033276557922,0.3650347590446472,0.935355544090271,0.0555964633822441,0.952208697795868,0.0431541241705417,0.9457283020019532,0.0451229363679885,0.9443861246109008,0.0541852042078971,0.9304099678993224,0.0615477375686168,0.562807559967041,0.3187328577041626
13,13,test,14252,0.7074921131134033,0.1914614140987396,0.8283321857452393,0.139382928609848,0.9340433478355408,0.0499480105936527,0.9308863878250122,0.0795862600207328,0.2769120931625366,0.5479246973991394,0.5010657906532288,0.3743513822555542,0.9252773523330688,0.0690955221652984,0.9456661343574524,0.0504786632955074,0.938137710094452,0.0529610700905323,0.9375339150428772,0.0628528371453285,0.9143372178077698,0.0800305157899856,0.5449349880218506,0.3338527679443359
14,14,train,14216,0.2826856970787048,0.4980712831020355,0.8170041441917419,0.1485621631145477,0.9292504787445068,0.05563735216856,0.9259403944015504,0.0854712203145027,0.2738263607025146,0.5504947304725647,0.4941932260990143,0.3775970339775085,0.9177854061126708,0.0759348198771476,0.9420737624168396,0.0537916012108325,0.9322659969329834,0.0601895004510879,0.9329306483268738,0.0672837272286415,0.9038456678390504,0.087321400642395,0.520424485206604,0.3560782968997955
15,15,test,14934,0.6965901851654053,0.2067809402942657,0.8100666403770447,0.1559561789035797,0.925334334373474,0.0607726834714412,0.9162307977676392,0.1020827293395996,0.2847299873828888,0.5469011068344116,0.4995212256908417,0.3864964246749878,0.9104360938072203,0.0863748863339424,0.9374999403953552,0.0589114129543304,0.9307134747505188,0.062789686024189,0.9278220534324646,0.0746795907616615,0.8836007714271545,0.1078387126326561,0.5175961852073669,0.3537493050098419
16,16,train,15320,0.7390136122703552,0.1759499758481979,0.8273705244064331,0.1374745219945907,0.9343863129615784,0.0493439063429832,0.9322272539138794,0.0757475271821022,0.2732765972614288,0.5479310750961304,0.4985128939151764,0.3725892305374145,0.9261294007301332,0.0649687275290489,0.9463208317756652,0.0483644045889377,0.9395511746406556,0.0506639629602432,0.9378615617752076,0.060956235975027,0.913674294948578,0.0764896497130394,0.5424887537956238,0.3319092094898224
17,17,train,14266,0.7416984438896179,0.1529422253370285,0.8525498509407043,0.120311439037323,0.9434980154037476,0.0417178384959697,0.9417589902877808,0.0613162592053413,0.2715230584144592,0.545728325843811,0.510978639125824,0.3586658835411072,0.9389437437057496,0.051381129771471,0.9534566402435304,0.0415344424545764,0.9471641778945924,0.0429940782487392,0.9466521143913268,0.0516281053423881,0.934612274169922,0.0569041036069393,0.5751956105232239,0.3076049983501434
18,18,train,14617,0.2741948068141937,0.5201969742774963,0.7295080423355103,0.2035529464483261,0.866348385810852,0.1020087897777557,0.8634427785873413,0.1553063094615936,0.2760545909404754,0.5540765523910522,0.4760875701904297,0.3973319828510284,0.8395687341690063,0.1444644033908844,0.8828417062759399,0.1010296642780304,0.8621963858604431,0.1084626615047454,0.8764936923980713,0.1120273992419242,0.8116200566291809,0.1592925786972046,0.4721792936325073,0.3956212103366852
19,19,train,14041,0.2916291356086731,0.5034764409065247,0.7906597852706909,0.1705473065376281,0.9133032560348512,0.071117490530014,0.909846007823944,0.1102796047925949,0.289218932390213,0.5483816266059875,0.4852061569690704,0.3894312977790832,0.8988170027732849,0.0996614098548889,0.927699625492096,0.0682128369808197,0.9184917211532592,0.074005626142025,0.9172740578651428,0.0845420658588409,0.873483419418335,0.1179507970809936,0.4958628416061401,0.3830224573612213
20,20,train,15070,0.2946284413337707,0.4813664853572845,0.8377708792686462,0.1299098283052444,0.9395954012870787,0.0446690768003463,0.936915159225464,0.0685093253850936,0.273007720708847,0.5478076934814453,0.5047747492790222,0.3663314878940582,0.930834412574768,0.0588328763842582,0.9497994780540466,0.0449254363775253,0.942783772945404,0.0464668534696102,0.9417360424995422,0.0558713153004646,0.924605906009674,0.0657354891300201,0.5546724796295166,0.3239448964595794
21,21,train,14784,0.2932929098606109,0.5023635625839233,0.8076977133750916,0.1501597166061401,0.919796347618103,0.0599619783461093,0.9165571928024292,0.0940369293093681,0.2762355804443359,0.5450152158737183,0.4873884320259094,0.3823244273662567,0.9072175621986388,0.0809530764818191,0.9353162050247192,0.0575004480779171,0.924733579158783,0.0627575740218162,0.9259830117225648,0.0701807662844657,0.8881868720054626,0.0981598570942878,0.5055245161056519,0.3535434305667877
22,22,train,14666,0.6955273151397705,0.2015550881624221,0.8042739033699036,0.1562366634607315,0.9240893721580504,0.0575821474194526,0.9200754165649414,0.0923113003373146,0.2721973955631256,0.5489674210548401,0.4870454668998718,0.3786474764347076,0.91202050447464,0.0794380083680152,0.9364413619041444,0.0565529577434062,0.9292312264442444,0.0599480904638767,0.9281186461448668,0.0715790390968322,0.8923607468605042,0.0959689021110534,0.5208282470703125,0.3506263792514801
23,23,test,15341,0.702164351940155,0.1843021959066391,0.8240335583686829,0.1409013867378235,0.9334218502044678,0.0496502853929996,0.9298991560935974,0.0793059989809989,0.2726155817508697,0.5492092370986938,0.4962092638015747,0.3729095458984375,0.92397540807724,0.0666946768760681,0.944992184638977,0.0489067435264587,0.9379773139953612,0.051614049822092,0.9364807605743408,0.0619621463119983,0.9124950170516968,0.0783338993787765,0.5399008989334106,0.3338442146778106
24,24,test,14093,0.7667394280433655,0.1465072929859161,0.8503754734992981,0.1214720085263252,0.9427565336227416,0.0420523807406425,0.940936803817749,0.0622782260179519,0.277966171503067,0.543903648853302,0.5101073384284973,0.3596237301826477,0.937859058380127,0.0521058589220047,0.9529216289520264,0.0419118106365203,0.947013020515442,0.0430697761476039,0.946068525314331,0.0521220155060291,0.9334067106246948,0.0579765662550926,0.572813868522644,0.3087673187255859
25,25,train,14808,0.3140846490859985,0.4651481211185455,0.8303850889205933,0.1341597139835357,0.9363571405410768,0.0475155599415302,0.9327005743980408,0.0752002447843551,0.273268461227417,0.5484409332275391,0.4986426830291748,0.3698015511035919,0.9277674555778505,0.0629559233784675,0.9479861259460448,0.0471715629100799,0.9406388401985168,0.049862653017044,0.9393014311790466,0.0594356581568717,0.917707860469818,0.0728893280029296,0.546550989151001,0.3281995058059692
26,26,train,14138,0.73117995262146,0.1690977364778518,0.8348015546798706,0.1335974186658859,0.9366266131401062,0.0465761609375476,0.935183048248291,0.070944607257843,0.2728386223316192,0.549039363861084,0.5031756162643433,0.3686676025390625,0.930323600769043,0.0602521002292633,0.9480071663856506,0.0462477430701255,0.941864013671875,0.0487685091793537,0.9386840462684632,0.0595040321350097,0.9212693572044371,0.0704208463430404,0.5528554320335388,0.3249087035655975
27,27,train,15413,0.7690731287002563,0.1458748430013656,0.8528398871421814,0.1208995133638382,0.943867802619934,0.0417037084698677,0.941871702671051,0.0615697093307971,0.2723573744297027,0.5455354452133179,0.511715292930603,0.3587817847728729,0.9390239715576172,0.0517115667462348,0.9538781046867372,0.0415953621268272,0.9482461214065552,0.0426381975412368,0.9470523595809937,0.0518719963729381,0.9352691769599916,0.0567257329821586,0.5758938193321228,0.3076056241989136
28,28,test,15423,0.2820707857608795,0.5254238843917847,0.7113037109375,0.2181760668754577,0.8691987991333008,0.0994651764631271,0.8547605276107788,0.1563486456871032,0.2787875831127167,0.5556204915046692,0.4754107892513275,0.4009473323822021,0.8292930126190186,0.1491812020540237,0.8855084776878357,0.1000007092952728,0.868735671043396,0.1054905503988266,0.881291925907135,0.11319300532341,0.7912231683731079,0.1664686650037765,0.4695807695388794,0.4007352590560913
29,29,train,15138,0.2809382677078247,0.5084587335586548,0.8092947006225586,0.1555237025022506,0.9257692098617554,0.0596862696111202,0.9217036962509156,0.0940491929650306,0.2740886509418487,0.5497528910636902,0.4883610904216766,0.3815954029560089,0.912014365196228,0.0829418152570724,0.9390542507171632,0.0576993413269519,0.9310502409934998,0.0618136934936046,0.9295899868011476,0.0716770216822624,0.8915842771530151,0.0988299027085304,0.5051519870758057,0.368735522031784
30,30,train,15189,0.7521951198577881,0.1613300889730453,0.8388373255729675,0.1282439231872558,0.938944935798645,0.0448028855025768,0.9364858865737916,0.0677698329091072,0.2840976119041443,0.5485997200012207,0.5217851400375366,0.3732383847236633,0.9324472546577454,0.0574151240289211,0.9496827125549316,0.0446371622383594,0.9428476691246032,0.0461502708494663,0.9422303438186646,0.0552772879600524,0.9260417222976683,0.0641727074980735,0.5612987279891968,0.3184992372989654
31,31,train,14488,0.2731395363807678,0.5062255263328552,0.791559636592865,0.1723548173904419,0.9165725111961364,0.0674865692853927,0.9111183285713196,0.1106492206454277,0.2737577557563782,0.5524511933326721,0.4822980463504791,0.3871736526489258,0.9029080271720886,0.0951491147279739,0.9300601482391356,0.0676086619496345,0.9182178974151612,0.0742006748914718,0.9191845655441284,0.0841683819890022,0.8734570145606995,0.1167182400822639,0.5035801529884338,0.3662005066871643
32,32,train,14001,0.2830586433410644,0.5173787474632263,0.7148706912994385,0.2122468799352646,0.8541191220283508,0.1040557846426963,0.7921651005744934,0.2021404355764389,0.2989082932472229,0.5427204966545105,0.4768226742744446,0.4043937921524048,0.8370791673660278,0.1410902440547943,0.8734907507896423,0.106070689857006,0.8489360809326172,0.1121695265173912,0.848478376865387,0.126943364739418,0.7648988366127014,0.1809013336896896,0.4693603813648224,0.3910463154315948
33,33,train,15574,0.7281821966171265,0.1814883202314376,0.8143556118011475,0.1438066512346267,0.9258651733398438,0.0513089969754219,0.9247095584869384,0.0840176045894622,0.2754526138305664,0.5514727234840393,0.497321605682373,0.3783129751682281,0.9184206128120422,0.0710604935884475,0.9397695064544678,0.0515637956559658,0.9335529208183287,0.0532971508800983,0.9292975068092346,0.0632655769586563,0.8983860611915588,0.0872203931212425,0.5327158570289612,0.3386629521846771
34,34,train,15232,0.7680906653404236,0.1459333747625351,0.8512195944786072,0.121146410703659,0.9436925053596495,0.0416590422391891,0.9416700005531312,0.0617056749761104,0.2720126211643219,0.5460882782936096,0.5113610029220581,0.3593092560768127,0.938626229763031,0.0516485497355461,0.9536371231079102,0.041414588689804,0.9479623436927797,0.0426233187317848,0.9465684294700624,0.0517015345394611,0.934697151184082,0.0570268034934997,0.5749175548553467,0.3081925511360168
35,35,train,14007,0.7053520679473877,0.1710538417100906,0.8389285206794739,0.1323634386062622,0.937907576560974,0.0471159145236015,0.9357706308364868,0.0706334263086319,0.2759482562541961,0.5475969910621643,0.5023817420005798,0.3673733472824096,0.9315634965896606,0.0599626936018466,0.9486631751060486,0.0466574020683765,0.941551387310028,0.0488113649189472,0.941136360168457,0.0582379885017871,0.924329161643982,0.0677631273865699,0.5535960793495178,0.323438823223114
36,36,train,14108,0.7363197207450867,0.1774473637342453,0.8301975131034851,0.1389148086309433,0.9365915060043336,0.0484382659196853,0.9337091445922852,0.0763515904545784,0.2742506861686706,0.5504866242408752,0.5020861029624939,0.3732739090919494,0.9276899695396424,0.0653240233659744,0.9476661682128906,0.0478772222995758,0.9424875974655152,0.0503024794161319,0.9391199350357056,0.0603072755038738,0.9175013899803162,0.0761627182364463,0.5448172688484192,0.3345601856708526
37,37,test,14545,0.2754625380039215,0.5208233594894409,0.7413273453712463,0.2027651071548462,0.8817806839942932,0.096107579767704,0.8734853863716125,0.1474504619836807,0.2851360738277435,0.5498573184013367,0.4738935530185699,0.4008992314338684,0.8617987036705017,0.130006268620491,0.9025766849517822,0.0903118774294853,0.8843804001808167,0.0953911766409874,0.8890606164932251,0.1094746366143226,0.8082525134086609,0.1614622175693512,0.4690940976142883,0.39777672290802
38,38,train,15188,0.2892225980758667,0.5083304643630981,0.8041780591011047,0.157519906759262,0.9193434119224548,0.0629419162869453,0.9155080318450928,0.1013741344213485,0.2852545082569122,0.5515230894088745,0.4935368299484253,0.3950979709625244,0.9084650278091432,0.0876917764544487,0.935830533504486,0.0601465106010437,0.9263594150543212,0.0655059069395065,0.9256303310394288,0.0747621431946754,0.8868457078933716,0.1056777462363243,0.5070720911026001,0.3645823001861572
39,39,train,15407,0.2988581359386444,0.4926909804344177,0.7747882604598999,0.1792337298393249,0.9045573472976683,0.0757702142000198,0.8323052525520325,0.1858321130275726,0.2786202728748321,0.5475935339927673,0.4822999835014343,0.3927608132362366,0.8872608542442322,0.1076461821794509,0.9199082851409912,0.0755028873682022,0.9074044823646544,0.0802977085113525,0.9051948189735411,0.0944174081087112,0.8430478572845459,0.1360041052103042,0.4917912483215332,0.3747022449970245
40,40,train,14237,0.2943593561649322,0.4714597463607788,0.8436490893363953,0.1272967606782913,0.9411866068840028,0.0446370989084243,0.9391909837722778,0.0653071999549865,0.2764413058757782,0.5445299744606018,0.5067442059516907,0.363506942987442,0.935058295726776,0.0554025769233703,0.9514266848564148,0.0437555275857448,0.9444316625595092,0.0457980968058109,0.9442534446716307,0.0544580817222595,0.930208683013916,0.0611878186464309,0.5621426701545715,0.3168736100196838
41,41,train,15430,0.6940533518791199,0.1928160339593887,0.8263747692108154,0.1406035721302032,0.9347936511039734,0.0505092181265354,0.9309698343276978,0.0776142999529838,0.2730245888233185,0.5475736856460571,0.4976422488689422,0.3735081553459167,0.92545086145401,0.0663041397929191,0.945836067199707,0.0495351515710353,0.9363092184066772,0.0541074052453041,0.9365596175193788,0.0617753192782402,0.912469744682312,0.0776014104485511,0.5387159585952759,0.3362084627151489
42,42,train,14409,0.3119950890541076,0.5082381963729858,0.8018442392349243,0.1554136127233505,0.9188296794891356,0.0600089356303215,0.9144275188446044,0.0972179025411605,0.2730779349803924,0.5483911037445068,0.488903135061264,0.3808022141456604,0.9082822799682616,0.0823613181710243,0.9336528778076172,0.0592470578849315,0.9130156636238098,0.0743569582700729,0.9229869246482848,0.0737649798393249,0.8875420093536377,0.100206010043621,0.5186107158660889,0.3502868711948395
43,43,train,15314,0.5157833695411682,0.3264192044734955,0.7019121646881104,0.2164806127548217,0.8357401490211487,0.1118073537945747,0.7786304354667664,0.2031450420618057,0.2815207839012146,0.5431729555130005,0.4640733897686004,0.4031707644462585,0.8164589405059814,0.1431992948055267,0.8531131744384766,0.1143977791070938,0.820956826210022,0.1224282905459404,0.8309887051582336,0.1343706548213958,0.7389363646507263,0.194412812590599,0.4592536985874176,0.4072178602218628
44,44,test,14274,0.757788360118866,0.154066726565361,0.8416491150856018,0.1282155364751815,0.9383148550987244,0.0450902767479419,0.9362212419509888,0.0672078505158424,0.2710371911525726,0.5497651696205139,0.5057560801506042,0.3643496334552765,0.9322187900543212,0.0567461624741554,0.949585735797882,0.0444283261895179,0.9431543350219728,0.0460369810461998,0.9417579174041748,0.0553718879818916,0.9256169199943542,0.0645643100142479,0.560982882976532,0.318055123090744
45,45,train,14177,0.6302825808525085,0.2498853206634521,0.765191376209259,0.1820843815803527,0.8995419144630432,0.08020581305027,0.8919985890388489,0.126622125506401,0.2757798433303833,0.5485314726829529,0.4793418049812317,0.3912648558616638,0.884716272354126,0.1083591356873512,0.9181718230247498,0.0748668015003204,0.9037314653396606,0.0821992680430412,0.9026216268539428,0.0933642983436584,0.8306561708450317,0.1444320529699325,0.4831553399562835,0.3790988326072693
46,46,train,14553,0.735456645488739,0.1794769912958145,0.8165494799613953,0.1437688767910003,0.9282724857330322,0.0502435714006423,0.928417444229126,0.0805233344435691,0.2752485275268554,0.5514507293701172,0.4980047941207886,0.3785467743873596,0.9216769933700562,0.0689627379179,0.9420571327209472,0.0502538010478019,0.9361251592636108,0.051818411797285,0.9328241944313048,0.0618723444640636,0.9037268757820128,0.0828451216220855,0.5365788340568542,0.33722984790802
47,47,train,14384,0.7121946215629578,0.193543791770935,0.800027072429657,0.1539831459522247,0.92068350315094,0.0590980648994445,0.9139779806137084,0.0962779596447944,0.2727298736572265,0.5464555621147156,0.4858694970607757,0.3799127638339996,0.9064201712608336,0.0819200351834297,0.9342061877250672,0.0575038120150566,0.9278753399848938,0.0620138309895992,0.9230254888534546,0.0736762061715126,0.8795198798179626,0.103741243481636,0.5154792070388794,0.347016304731369
48,48,train,14945,0.7724111676216125,0.1412174552679062,0.8538274765014648,0.1191634982824325,0.9444749355316162,0.0406500063836574,0.9431235790252686,0.0592446476221084,0.2718163430690765,0.5452083349227905,0.514106810092926,0.3567675650119781,0.9400416016578674,0.0497977398335933,0.9542011022567748,0.0403909720480442,0.9486818313598632,0.0414726324379444,0.9476068615913392,0.0500525869429111,0.9367606043815612,0.0546807162463665,0.5796468257904053,0.3044421672821045
49,49,train,14328,0.7613884806632996,0.1512125879526138,0.8457247614860535,0.123777188360691,0.9406993985176086,0.0435291118919849,0.9384072422981262,0.0646557211875915,0.2777877748012543,0.5431340336799622,0.5107503533363342,0.3618996143341064,0.9345793128013612,0.0545325614511966,0.9511988162994384,0.0432402193546295,0.9446197748184204,0.0444020479917526,0.9435949325561525,0.0535359568893909,0.9305926561355592,0.0598720051348209,0.5698679089546204,0.3119171559810638
50,50,train,15337,0.7670387029647827,0.1436816453933715,0.8527466654777527,0.11972626298666,0.9442703723907472,0.0409553907811641,0.9426623582839966,0.0603198148310184,0.2725071907043457,0.5450107455253601,0.5129596590995789,0.3578740954399109,0.9394726753234864,0.0505595542490482,0.9540970325469972,0.0407718680799007,0.948398232460022,0.0419475473463535,0.9473464488983154,0.0505557991564273,0.9360126256942748,0.0555413961410522,0.5781860947608948,0.3056371808052063
51,51,train,15569,0.7221606373786926,0.1784591823816299,0.8221378326416016,0.1421359479427337,0.9320611357688904,0.0524668656289577,0.9293964505195618,0.0788662135601043,0.2722631990909576,0.5491488575935364,0.4953943192958832,0.3740676343441009,0.9218697547912598,0.069042719900608,0.9447802901268004,0.0499887429177761,0.9382134675979614,0.0519615113735199,0.9355698227882384,0.0628982707858085,0.9115574955940248,0.0779635533690452,0.52704918384552,0.3496315777301788
52,52,train,15627,0.7241231799125671,0.1944940388202667,0.7945361733436584,0.1626542508602142,0.915814995765686,0.0659137964248657,0.843858540058136,0.1643619388341903,0.2884674966335296,0.5487053394317627,0.5113043785095215,0.3888698816299438,0.8856122493743896,0.1012263000011444,0.9227038621902466,0.0714231878519058,0.925418734550476,0.0680962428450584,0.9194889664649964,0.0780587717890739,0.890891432762146,0.1009324565529823,0.5252833366394043,0.3556446135044098
53,53,train,14550,0.7685031294822693,0.1440170258283615,0.8517953157424927,0.1213056221604347,0.943295419216156,0.0416486486792564,0.9417199492454528,0.0615031048655509,0.2715600430965423,0.545966386795044,0.5108785629272461,0.3592027127742767,0.9388011693954468,0.0514817275106906,0.9533124566078186,0.0414829701185226,0.9477514624595642,0.0426154881715774,0.946527659893036,0.0516272149980068,0.9345867037773132,0.0572644770145416,0.5737408995628357,0.3083803653717041
54,54,train,15263,0.6946669220924377,0.2120247632265091,0.7942218780517578,0.1563782393932342,0.9163584113121032,0.0586099773645401,0.910856544971466,0.0982708856463432,0.2730081975460052,0.5461202263832092,0.4823642671108246,0.3869631588459015,0.904541552066803,0.0829236283898353,0.9307878017425536,0.0581944063305854,0.921946942806244,0.0622892715036869,0.9174190163612366,0.0721180886030197,0.8632599711418152,0.1103861778974533,0.5071039795875549,0.3564179837703705
55,55,train,14702,0.6709193587303162,0.2229165434837341,0.7886302471160889,0.1703242808580398,0.9107657670974731,0.0681079402565956,0.904028594493866,0.1107441857457161,0.2770638465881347,0.5454814434051514,0.4860758781433105,0.3901070654392242,0.8885505795478821,0.1035321876406669,0.924322545528412,0.0688768550753593,0.9142343997955322,0.0737232714891433,0.9104914665222168,0.0843588486313819,0.8652430772781372,0.1207720339298248,0.5040055513381958,0.3730084300041199
56,56,train,14963,0.6360269784927368,0.2444024533033371,0.7579486966133118,0.177895575761795,0.8977890014648438,0.0748488083481788,0.8908817768096924,0.1221723854541778,0.2746713757514953,0.5466406345367432,0.4772838950157165,0.3915784358978271,0.882864236831665,0.1029323041439056,0.9147286415100098,0.0737588927149772,0.899099588394165,0.0800607502460479,0.898304283618927,0.0918450951576232,0.8349497318267822,0.1332751363515854,0.4882321655750274,0.370414674282074
57,57,test,15726,0.7142037153244019,0.1938970386981964,0.8079675436019897,0.1526075601577758,0.9267841577529908,0.0559203326702117,0.9221463799476624,0.0897062718868255,0.2896293699741363,0.5438787937164307,0.4900125861167907,0.3786211013793945,0.9141004085540771,0.0766862034797668,0.9394774436950684,0.0548529960215091,0.9324905872344972,0.0579122193157672,0.9300109148025512,0.0692586228251457,0.8868128061294556,0.0976065918803215,0.522598922252655,0.3452737331390381
58,58,train,14624,0.7656452059745789,0.1479257196187973,0.8499022126197815,0.1230498850345611,0.942353367805481,0.0424890667200088,0.9406290650367736,0.0630429983139038,0.2712862193584442,0.5473453998565674,0.5088424682617188,0.3609692752361297,0.9377462267875672,0.0529716908931732,0.9526016116142272,0.0424725487828254,0.9469223618507384,0.0434786938130855,0.9456042051315308,0.0529549345374107,0.9325094819068908,0.0593259930610656,0.5698426365852356,0.3116751611232757
59,59,train,14210,0.764293909072876,0.1478320062160492,0.8488604426383972,0.1237741485238075,0.942206859588623,0.0423896573483943,0.9408254623413086,0.0626937747001648,0.2714158594608307,0.5476323962211609,0.5093070864677429,0.3611071705818176,0.937056839466095,0.0528914183378219,0.952357828617096,0.0422155819833278,0.9469733238220216,0.0431962721049785,0.9455233812332152,0.0523921102285385,0.9326557517051696,0.0590334236621856,0.5682655572891235,0.3127765953540802
60,60,train,14315,0.7716038227081299,0.14226596057415,0.853446364402771,0.1196226626634597,0.9444171786308287,0.0410856567323207,0.942709505558014,0.0602187030017375,0.2736642062664032,0.544389009475708,0.5148234367370605,0.3578113615512848,0.939570426940918,0.0504716038703918,0.9542341828346252,0.0407915264368057,0.9486075043678284,0.0419372096657753,0.9473817944526672,0.0507649593055248,0.9364327788352966,0.0552847608923912,0.5793784260749817,0.3050679564476013
