,index,essay,bsq,label,set,b
10,567,"Dear @CAPS1's at the @ORGANIZATION1, @CAPS2 to @PERSON2, ""Computers have helped me further @CAPS6 research. I can search up so many things to help a patient and keep all @CAPS6 important information organized."" @CAPS3 you question a leading doctor? I agree with @PERSON3 and say that computers are good use in society today. People were already becoming lazy because of television. You can't balme it on computers. With websites such as @CAPS4 and @CAPS5, people can keep in touch. They can make plans with one another to go for a walk in the park or dancing. These things can keep people healthy, active and in tiptop shape. Computers help people keep in contact with others. ""@CAPS6 patients can email me to schedule an appointment and let me now if they think something's very wrong with them."" say's @PERSON1. With computers, you can email distant family and friends to learn if there are problems quicker. Most people tend not to pick up the phone if someone calls during a crisis. You also don't have to worry about running up your phone bill. you can just @CAPS4 chat with a bud instead of using up an hours worth of minutes. You can learn so much more information faster. How @CAPS3 feel if no one called and told you your bestfriend died or your mom, and you had to find out by reading the newspaper? You'd be extremely upset. I know I @CAPS3 be with email, you and your family can stay in touch with old, new, and now friends. So if anything bad happens and a person didn't know hoe to tell you, they could email you. It's so much easier than telling a person that their.mom died by email them by phone. To hear pain in a person's voice will make you want to cry. You feel their pain. So, now do you understand that computers are a great benefit to today's society? You can't blame computer's for people becoming lazy, since television was already doing that. If a person want's to be lazy, then that's their decision. you shouln't go around blaming pothers and things when its no one else's fault but that persons. This is a great way to keep in contact with other's. Plus, think of all the information you can learn. Not just about family and friends, but the world too. Thank you for taking the time to read @CAPS6 essay and I hope you can see things @CAPS6 way.",Does the essay present a clear opinion on the effects of computers on people?,1,train,c9
11,517,"Dear newspaper, @CAPS1 some beleive computers do not benefil society, I do. Computers help buisnesses thrive, keep people people aware of what is going on in the world, and allow people to stay in touch with each other. Computers greatly benefit small and large buisnesses across the world. Imagine all the jobs at each buisnesses without a computer. Buisnesses would be unreliable because no instant contact would mean it might take a long time for products to be assembled and shipped. Any buisness owner would cringe at the idea of running of buisness without a computer. When surveyed, @NUM1 out of @NUM2 buisness owners and workers would prefer a computers assistance at work. Almost every modern day buisness relies on at least one computer. For example, companies that mass - produce their products often rely on computers to do jobs more precisely than a worker. Sometimes computer operated robots do dangerous jobs so workers are not at risk. Buisness also need computers to quickly recieve and send information to other buisnesses and people. Buisnesses are not the only need for computers. People use computers as much if not more, than buisnesses. People like you and me use computers to keep in touch with friend and people we know. Thanks to websites like @CAPS2 and e-mail people can easily stay in touch. Families use computers to plan get-togethers. Friends use computers to keep contact after grade school or if they do not live nearby. With computers, anyone that is anywhere can be in constant contact with anyone else. People also like to know news imediately. Without computers it would be alot harder to contact the rest of the world. Imagine a natural disaster accuring and not knowing about it right away. In that case we could not send aid to the area. With the recent earthquakes in @LOCATION1 and @LOCATION2. Knowledge about the rest of the world is even more important. Newspapers provide news and information but a day or two late and they often use computers to aquire that information. Eighty-seven percent of scientists agree that recieving information would be a lot harder.",Does the essay present a clear opinion on the effects of computers on people?,1,train,c9
12,1175,"Dear @PERSON1, Computers are necessary and benefit our community. They do a great deal to help make our lives easier. There is not a day that we do not use a computer in some way or another. The benefits of our computers are they connect us, the spread news, and they make every day objects work. Computers connect us in so many difffrent ways. Where would businesses be without computers? Most modern day businesses are run by computers. Owners can now have businesses all over the world. With computers a business in @LOCATION2 or somewhere else in @LOCATION4 can be connected with a building in @LOCATION1. They can have live video chats together. With the help of the computers they are able to contact any branch of their business all over the world. Even smaller businesses use the computer to connect to customers. Now a days we do a lot of online shopping. This is an example of how stores connect to their customers. Stores can show buyers everything they have to offer including store locations. This can help stores get more business by connecting the buyer to the shop. The computer not only connects stores and businesses but also people to people. @PERCENT1 of kids in my school own a computer. With all these computers many social networking sites are born. The most popular right now is @CAPS1. Students can connect to old friends from other places and even other countries. We have a live chat on @CAPS1 or even @CAPS2. @CAPS2 is instant messging which is, well, instant. With a simple click people are connected no matter how far apart they are. Therefore, computers conect people. Computers also broadcast news. Without the computers most of us would not no about world news. This includes the @LOCATION3 earthquake. If we did not have the computers to let us know about the earthquake in @LOCATION3 they would be in alot more trouble. They would not have all of these donations. Also computers even broadcast national news. Almost all newspapers are now online along with on paper too. Anyday now they will be completly online. This will drastically change how we learn about news. It would just be a click away. What would have taken days to get here now takes minutes or maybe even seconds. Science also benefits from computers. Phones now can be personal tws, inernet, and messaging devises. Phones are just a tiny version of a computer. Cars also have computers put into them. The @CAPS3 in our cars are computers; we would be lost without them. Also, in cars there are computers to run just about everything else. So, there is not a day where we do not incounter computers. In conclusion, computers benefit us in so many ways. They conect us deliver news, and are in almost all of our technology. Could you imagine life without computers?",Does the essay present a clear opinion on the effects of computers on people?,1,train,c9
13,1649,"Dear Newspaper @CAPS1, @CAPS2 you think that computers have a positive or negative affect on people's lives? Well if you think it is negative I am going to show you why it is actually very positive. First, it teaches good hand-eye coordination. Second, it lets people communicate with other people. Third, it can help with school and work. As you can see this is why I believe it is positive. First, computers teach good hand-eye coordination. While you use computers you are improving your hand-eye coordination. One way is that when you are online and you see something you like or want to see even bigger, you move the mouse and click. This helps because you saw something and didn't need to see where you were moving the mouse to click on it. Also it helps because when you are typing a paper you don't need to look at the keys to know what to type. You can look at the screen and move your fingers freely. As you can see this is my first reason as to why I believe computers are positive. Second, computers help people communicate with others. This can be important if you need to talk to someone that lives far away. If someone lives to far away and their is something important then the @CAPS7 is great. You can send people @CAPS3 or even @CAPS4 chat someone. It helps communication so much that you have choices on how you want to talk to someone. Third, it helps people with school and sometimes work. It helps people because they could @CAPS2 projects. This can be helpful to learn about places you didn't even know existed. One time I was wondering what people from @LOCATION1 did to live and survive. Being @CAPS5, I just had to know. I went on the computer and in about a half hour I knew exactly what and how @CAPS5 people did to live and survive. This could also help at work because it your boss is counting on you to have work done, you can use the @CAPS7. As you can see this is my third and final reason as to why I believe computers are positive. In conclusion, I believe that computers are positive for three main reasons. First, they can help to improve hand-eye coordination. Second, they help people communicate with people from other areas. Third, it helps with school and work. So now that you have read this I hope I have shown you that computers aren't bad for us at all. In fact the are the best bet for a better future.",Does the essay present a clear opinion on the effects of computers on people?,1,val,c9
14,1449,"Dear, local newspaper, Some people are starting to belive that the computers are effecting people @CAPS1 also on that side because some people would stay on it all day, get edictded to it and want do nuthing all day. First reason why computers are effecting people because some people would study on it all day some people when get homw from school or wry they go right on the computer. They would stay on from @NUM1 to @NUM2 at night on the computer and do it nthe next day. Another reasons why computer are effecting people edictded to it because there off all those freind, plus when think on the computer things final reason computer people siting computer. So those are reasons are stay on some edictded do anything.",Does the essay present a clear opinion on the effects of computers on people?,0,train,c9
15,81,"Dear Local newspaper, I think computers are great sources. They help us instanly when we have to find something. Computers are very helpful and they are easy to use. Once you have mastered the computer it feels like you can do almost anything on it. Computers are great but the can also have negative effects on us too. I like, computers but I am going to say I am against them. When people get on their computers it's like they're in another world. When your on the computer you are alot less socal than you would be if you not on the computer. On don't know about you but alot of people are addicted to their computers. They get on an they stay on forever. The act like it is a neccesity to be on the computer every day. I do not have to be on computer websites like @CAPS1 and here is why. Compters get really annoyting sometimes. They distract people alot. Like the other day my sister and I were going to @NUM1 walking but we didn't go because she wouldn't help us exercise so we shouldn't be using it. In this economy it is important to have socal skills. Instant messaging people doesn't mean you are going socal skills. You actually have to get out and talk to people face to face. When I am on the computer to long I know. I know this because my eyes start to hurt. This is bad for your eye sight. People sit in their houses and just stare at the bright screen. They @MONTH1 not know but that is blinding so they must not stay on the computers long. These were some reason why you should not use the computer. I am not saying that it is an evil contraption I'm just saying, use the computer for info and work not for games and other things. You could be outside having fun instead of sitting up in your house so get out! Go make some real breathing friends in person.",Does the essay present a clear opinion on the effects of computers on people?,1,train,c9
16,530,"Dear @CAPS1 @CAPS2, I think computers do benefit society because computers can do alot of things like teach you. Computers are very helpful now, mostly every thing gets done on it. The computer teaches good eye cordination, how to focus, and show you stuff you don't know about. Without an computer you really can't get any thing done or reddy. A computer can be helpful for lots of things like job aplications of taxe's, or at a grocry store register, typeing and being on the computer is exercising but not for your body. When your on a computer exercise your hand's and your brains. With out computers you really cant do any thing. Mostly everything you do in life have to deal with some type of computer. I think that the people that said they shouldnt be on the computer is wrong because they can interact with there family that's far away thats also on the. You can enjoy nature by just takeing a look old you don't have to walkt out. Thats why I think computers are positive and helpful.",Does the essay present a clear opinion on the effects of computers on people?,1,train,c9
17,1160,"Dear Newspaper @CAPS1, I believe that if you allow you self to use the @CAPS5 @CAPS2 @NUM1 minutes a day at the most that will allow you plenty of time to go outside & excersize. Useing the @CAPS5 is fine in moderation, but if you are constantly on the @CAPS5 it can't be healthy @CAPS2 You (unless its your job) you should only be on the @CAPS5 @CAPS2 @NUM1 minutes to an hour a day! So me people are on the @CAPS5 so much that they re eyes get worse & worse, Not only does it affect your physical health but it take hurts your physical @CAPS3 are some stories of blood shut eye, pink eye, or even @CAPS4 this is a very serious issue the people who are like this are called @CAPS5 @CAPS6 @CAPS7 to @CAPS8 @CAPS9 @CAPS10 over @PERCENT1 of people say they know or are someone who is a @CAPS5 addict, and scientists say in the next year that number will double or even triple. I know that people need to use the @CAPS5 @CAPS2 things such as email, projects, Ideas, or even models but really does anybody read a book anymore! ",Does the essay present a clear opinion on the effects of computers on people?,0,train,c9
18,1370,"Dear local newspaper, @DATE1 I am going to write to you about if I think computers are a good idea or not. Yes, I do think computers are @CAPS12 awesome idea. I think this because @CAPS1 @CAPS2, you use computers for school projects. Next @CAPS2, it is @CAPS12 easy way to make friends from other towns. Last @CAPS2, you @CAPS10 @CAPS11 @CAPS12 @CAPS13. Yes, the electric bill could be higher, but for a good cause. You @CAPS10't just assume computers are bad for us, you might be surprised. @CAPS1 @CAPS2, I am going to explain to you why we need computers to do projects. Well, I @CAPS5 from personal experience, my social studies teacher always likes you to type your final draft. Also, using a computer makes your projects easier because @CAPS3 @CAPS4 fixes your mistakes, and @ORGANIZATION1 finds everything you need. I find it much more easy to use a computer for projects and I @CAPS5 all of my friends think it is also. If you aren't persuaded yet, keep reading because I @CAPS5 you will be eventually! Next @CAPS2, I am going to talk to you about making friends just with a computer. I @CAPS5 that parents these days are really happy when you have come home and made new friends. Just by using a computer you could easily go online, search friends you want to @CAPS11 to @CAPS5 better, and chat with them. (to make sure they are who you think!) The other day my friend @PERSON1 came up to me and said meet my friend @CAPS6 I met online! I was really happy for her and realized computers are helpful. Everybody needs friends that are there for them, and computers are the perfect conclusion for that! Last @CAPS2, I am going to talk to you more about why and how you could @CAPS11 @CAPS12 @CAPS13. Do you @CAPS5 what @ORGANIZATION1 is? You @CAPS10 search @CAPS7 on @ORGANIZATION1! If you really wanted to @CAPS5 something and you were really curios you could search on @ORGANIZATION1! This is a great way to @CAPS11 educated. Also, computers help you with @CAPS12 @CAPS13 because everytime you are on @CAPS3 @CAPS4 typing a random story it will fix your mistakes, and you will learn off of these mistakes. So, to sum up this paragraph, a computer is @CAPS12 easy way to @CAPS11 @CAPS12 easy @CAPS13, and YOU need to keep computers to see for yourself. In conclusion, I was asked to write a paper to you seeing if I would like to keep computers or not. By now you @CAPS5 that I would like to. In case you are iffy about my reasons, I will simply restate them. @CAPS1, you need a computer for projects. Second, you @CAPS10 make friends. Last, you @CAPS11 @CAPS12 @CAPS13. All of these things are a huge benefit in laer life. Don't forget YOU @CAPS10 @CAPS11 @CAPS12 @CAPS13! That is whta everybody would like! I @CAPS5 you will come through to yourself and agree. Thank you for listening to me.",Does the essay present a clear opinion on the effects of computers on people?,1,val,c9
19,998,"My opinion is that the more that we stay on the computer. The more we get lazy. One reason that I say this is because, a computer is a big handy person in reality. Second reason is, people stay in the house sitting down on the computer other than exercising. The third reason is, people just sit in the house, and an't enjoy fresh air with their loved ones. First, the reason why I say a computer is a big handy person because it does most of the things a human can do. That can lead a person to being very lazy. Just too sit in the house and go to websites. It has a big effect on a humans life. The computer technology have contecll over a huge population of recae. It really make miss out on half of their day. Second, people stay in the house on the computer other than exercising. It's very unhealthy for a person to sit down at a computer all day. The person has to eat so, basicly they eat and sit back down at the computer. It can get out hand because the computer allows people to grace food online. So that right there is an example of people not getting ecersise, and being lazy. You need to get your ecersise dayly. So people that doesnt get their ecersise need to start. Instead of sitting down on the computer all day. Third, many people over whole world have a lot of love one's that they care about and love. ""But"" they dnt get time to be with them, because they are always on the computer. The computer shouldn't take you away from you outdoor life. Okay, so what you can talk fo your friend and family over the computer. It's never like seeing them in person. Go outside and have fun and happy memories with your family. Because the computer is just words being texted. It's nothing like being said. I garrented you that. If you spend time with youre family then you will want to do it again. While your going out excersise and be interacting. In conclusion, if you are allways on the compute that's not good. Just take a few hours out of the day and ecersise. Go out and have a marvelous day. Because the computer doesn't do nothing but make you lazirer (@CAPS1 YOU). If your allways on the computer just be sure that you get your ecersise and your time with your family. It will make your a better person!",Does the essay present a clear opinion on the effects of computers on people?,1,train,c9
20,814,Computer can be used for anyting but sometimes people use it for illeagle things like music some music site are a illeagle and sometimes thing off the internet. People meet over the internet can be sometimes dangerous because some people lye about there age or put fake pictures of them.,Does the essay present a clear opinion on the effects of computers on people?,0,train,c9
21,1593,"Dear @ORGANIZATION1, @CAPS1 opinion on the effects computers have on people, are that computers are used for the wrong reasons. Teens should be outside playing sports or hanging out with friends and family. But instead they are addicted to the world wide web and games and websites throughout it. Therefore, the computer and the concept of surfing the web is bad because it consumes childrens much and because educationally computers can give the wrong information. Until the late @DATE1's, @ORGANIZATION3 laptops and desktop @CAPS2 did not exist in @CAPS1 opinion, this would have been better. For example. children teens and even adults use the computer more than they should nowadays. At this age middle schoolers and high-schoolers should be focused on their grades and their . But instead, they get too addicted to @CAPS3, @CAPS4 and @CAPS5 that they forget about their school work and their priorities, and their grades start to slip. Even sudlts have this problem. For instance, buisness people, accountants and assistants will consistently be checking their emails. Also, people who work at a desk or in a cudical all day are almost always on the computer. In other words, I believe that jobs should cut dwn on how many workers they have on a computer, and family homes should cut down on the amount of time each member spends online. Another reason I think computers effect people in a bad way is because educationally computers can give false information. For example, people could insect their own perspective of an idea on websites such as wikipedia and @ORGANIZATION2. If a student was doing a project or just homework and decided to surf the web for some @ORGANIZATION2 or information they dont know if their information is correct. I believe this means that the internet and the web don't beat books or history. In conclusion, computers have a bad effect on people for the reasons of it consumes children and teen's minds, people use the internet too much and because educationally computers can sometimes give false information.",Does the essay present a clear opinion on the effects of computers on people?,1,train,c9
