,index,split,essay_id,c2 (N),c2 (Y),c7 (N),c7 (Y),c9 (N),c9 (Y),c6 (N),c6 (Y),c1 (N),c1 (Y),c11 (N),c11 (Y),c5 (N),c5 (Y),c4 (N),c4 (Y),c8 (N),c8 (Y),c10 (N),c10 (Y),c3 (N),c3 (Y),c0 (N),c0 (Y)
10,10,test,3112,0.6141872406005859,0.2574747204780578,0.2764742374420166,0.4843109250068664,0.9580245018005372,0.0279860850423574,0.9004263877868652,0.056096863001585,0.9719678163528442,0.0376927405595779,0.9074792265892028,0.0548289306461811,0.971308171749115,0.0231016799807548,0.9681906700134276,0.0382180921733379,0.9501547813415528,0.0289943944662809,0.436830461025238,0.3733901977539062,0.0518741495907306,0.8727179169654846,0.0731483101844787,0.802844762802124
11,11,train,4574,0.7664986252784729,0.1995413452386856,0.1936920434236526,0.6145049929618835,0.9512635469436646,0.0516481734812259,0.9451696276664734,0.0579933859407901,0.9795445799827576,0.031898383051157,0.9468098282814026,0.0611505433917045,0.9607568383216858,0.0430099628865718,0.9801214933395386,0.030024915933609,0.958480954170227,0.0479636564850807,0.2859262824058532,0.545471727848053,0.1990249007940292,0.6710165739059448,0.1736685931682586,0.6443188190460205
12,12,train,3256,0.967623770236969,0.0337702147662639,0.923703134059906,0.0606669895350933,0.9792497754096984,0.0269834604114294,0.9798414707183838,0.0261719170957803,0.9727532863616944,0.0348019301891326,0.975455403327942,0.0295387506484985,0.9779623746871948,0.0266576521098613,0.9723169207572936,0.0358187071979045,0.9771543145179749,0.0303059518337249,0.9571762084960938,0.0466093383729457,0.0505826063454151,0.8821842670440674,0.069168783724308,0.8042182922363281
13,13,train,4212,0.6235167384147644,0.2574155628681183,0.2853031456470489,0.5349333882331848,0.954917013645172,0.0349390432238578,0.8837522268295288,0.064292699098587,0.9729275107383728,0.0361236259341239,0.91352641582489,0.0560242943465709,0.9639685153961182,0.0256769862025976,0.972491443157196,0.0367089584469795,0.9556509852409364,0.0316072292625904,0.4476735293865204,0.3935897648334503,0.0773624777793884,0.8396446108818054,0.0942948460578918,0.7630741596221924
14,14,train,3401,0.96131831407547,0.0408011861145496,0.9149124622344972,0.0673590004444122,0.9759972095489502,0.0258176904171705,0.9747195243835448,0.0276886075735092,0.9712039232254028,0.035177506506443,0.9691758155822754,0.0309184659272432,0.974924385547638,0.0261584836989641,0.9685659408569336,0.0383887700736522,0.9728714227676392,0.0295385178178548,0.9435024857521056,0.0592039711773395,0.0622249096632003,0.8657705187797546,0.0735236853361129,0.7975998520851135
15,15,train,4668,0.9431337714195251,0.0612707287073135,0.7210885882377625,0.2043942064046859,0.980395495891571,0.0225505959242582,0.9730995893478394,0.0284518599510192,0.977533757686615,0.032477218657732,0.9742045998573304,0.0266611669212579,0.979710340499878,0.0221156142652034,0.975281536579132,0.0323876552283763,0.9812759160995485,0.021798862144351,0.8908246755599976,0.1090260595083236,0.0587443113327026,0.865696907043457,0.079665407538414,0.8060689568519592
16,16,train,3429,0.7200520634651184,0.2709191143512726,0.2113038599491119,0.6380667686462402,0.959120512008667,0.0498942509293556,0.9578287601470948,0.052210234105587,0.9807557463645936,0.0329110287129879,0.9507062435150146,0.0563823096454143,0.9678198099136353,0.0421048104763031,0.9809041619300842,0.0316007770597934,0.9656396508216858,0.0451112873852252,0.2540954649448395,0.6169151663780212,0.1720983833074569,0.7068135738372803,0.1707670986652374,0.657955527305603
17,17,train,4295,0.9704638719558716,0.0405120551586151,0.7207348942756653,0.1987217962741851,0.9827514290809632,0.022318173199892,0.9815554022789,0.0252753663808107,0.9821401238441468,0.0275820214301347,0.9828505516052246,0.0235206969082355,0.9836279153823853,0.0211916901171207,0.981902241706848,0.0272911358624696,0.9830946326255798,0.022381916642189,0.7301058769226074,0.2044563144445419,0.1345863491296768,0.754652202129364,0.1668916195631027,0.6052970886230469
18,18,train,3884,0.9315503239631652,0.0656262040138244,0.2589358389377594,0.5245164036750793,0.9767100214958192,0.0268088467419147,0.9719948172569276,0.0311353337019681,0.9809229969978333,0.0290448851883411,0.9766903519630432,0.0268576368689537,0.9788798689842224,0.0249620396643877,0.981724739074707,0.0278695318847894,0.97799950838089,0.0259756483137607,0.3864435851573944,0.4394016563892364,0.1227740570902824,0.7785320281982422,0.1329581588506698,0.6672689318656921
19,19,test,3183,0.8330222368240356,0.1381244510412216,0.2108280807733535,0.5807020664215088,0.9688112139701844,0.0347858518362045,0.963136613368988,0.0408167131245136,0.9807552099227904,0.0301757492125034,0.9649749398231506,0.0372767858207225,0.9756126999855042,0.0283031221479177,0.9810598492622375,0.0287189483642578,0.9724527597427368,0.0297204125672578,0.2939119637012481,0.513104259967804,0.0997947752475738,0.7940158843994141,0.1266440600156784,0.6956046223640442
20,20,train,3425,0.8409647941589355,0.1579850763082504,0.2472627758979797,0.562468945980072,0.9751476049423218,0.0246418435126543,0.9654737114906312,0.034219205379486,0.9799798727035522,0.0283095799386501,0.9740486145019532,0.027408592402935,0.977527678012848,0.0229313373565673,0.9812238216400146,0.0257949382066726,0.9778305888175964,0.0216276049613952,0.301975816488266,0.5250433683395386,0.093328908085823,0.8094813227653503,0.1233062669634819,0.7289003133773804
21,21,train,4061,0.3372149765491485,0.5674527287483215,0.1453959196805954,0.7078397870063782,0.4743973910808563,0.4503678679466247,0.4548143744468689,0.4782880544662475,0.526886522769928,0.4255418181419372,0.4957739412784576,0.4413859844207763,0.5244228839874268,0.3945114016532898,0.5120406746864319,0.4223383665084839,0.798002302646637,0.189779907464981,0.1602340042591095,0.6979982256889343,0.1653141677379608,0.6955603361129761,0.1383409202098846,0.7260445356369019
22,22,train,4773,0.965377926826477,0.0335549339652061,0.9426969885826112,0.0491645485162735,0.9815531969070436,0.023318002000451,0.9797483086586,0.0238761398941278,0.9776493906974792,0.0298586823046207,0.977376103401184,0.0260382257401943,0.9811549782752992,0.0223968643695116,0.9754661321640016,0.0302852522581815,0.979487955570221,0.0259183701127767,0.9652330875396729,0.0408910885453224,0.0535559393465518,0.8765115141868591,0.0849083065986633,0.7705769538879395
23,23,train,3826,0.7207858562469482,0.2568813264369964,0.1817701011896133,0.6525953412055969,0.9460077285766602,0.058702316135168,0.9426110982894896,0.0600588656961917,0.9811508059501648,0.0310001913458108,0.9405823349952698,0.061131190508604,0.9575720429420472,0.0468678846955299,0.9804261922836304,0.0293248165398836,0.9589352011680604,0.0501048266887664,0.2224996089935302,0.6269848942756653,0.1650372296571731,0.7039063572883606,0.1648461073637008,0.6662989258766174
24,24,train,3530,0.6776449680328369,0.2761829793453216,0.1709417551755905,0.6546520590782166,0.9440659880638124,0.0593554377555847,0.9384015798568726,0.0672133415937423,0.9765302538871764,0.0355538390576839,0.9279691576957704,0.0756918117403984,0.9539769887924194,0.0516125932335853,0.9776300191879272,0.0320665724575519,0.9545472264289856,0.0527124628424644,0.2145757973194122,0.6201801896095276,0.1580303311347961,0.7127071022987366,0.1644125282764434,0.6620162725448608
25,25,train,3759,0.9423671960830688,0.0515095256268978,0.8504133224487305,0.0953524634242057,0.9775976538658142,0.0274600163102149,0.9719786047935486,0.0286513436585664,0.9741196632385254,0.0387063510715961,0.9733919501304626,0.0283403247594833,0.9791895151138306,0.0247445497661829,0.9717166423797609,0.0405770726501941,0.9766969680786132,0.0289112087339162,0.9348169565200806,0.0652613416314125,0.044210284948349,0.8954526782035828,0.0593302771449089,0.8173511624336243
26,26,train,3455,0.7973138093948364,0.1672647148370742,0.1634963452816009,0.6387027502059937,0.958189845085144,0.0447637625038623,0.95763897895813,0.0456453263759613,0.9811675548553468,0.0305646043270826,0.9608737230300904,0.0446675792336463,0.9677679538726808,0.0363964289426803,0.981276035308838,0.0289278626441955,0.9650827050209044,0.0409867204725742,0.2104959934949875,0.6042169332504272,0.1487938016653061,0.7174456119537354,0.1518976837396621,0.6753271818161011
27,27,train,3700,0.508097231388092,0.4314039647579193,0.1857867687940597,0.6324169635772705,0.924339473247528,0.0747098997235298,0.9192535877227784,0.0760204121470451,0.977061688899994,0.0353478081524372,0.9118703603744508,0.0832672789692878,0.9501197338104248,0.0547586940228939,0.9754174947738647,0.0365105532109737,0.9484273791313172,0.0574323832988739,0.2208780944347381,0.6180438995361328,0.1526905298233032,0.716593325138092,0.1742178052663803,0.6498732566833496
28,28,test,4605,0.9623384475708008,0.0398744232952594,0.5269678831100464,0.3208542168140411,0.9818960428237916,0.0256395619362592,0.980709671974182,0.0280034262686967,0.9823450446128844,0.0292597971856594,0.9816454648971558,0.0246581919491291,0.9828903079032898,0.024426044896245,0.9824535846710204,0.0279990956187248,0.9821332097053528,0.0247724801301956,0.6085672378540039,0.3126616775989532,0.107800044119358,0.7922751903533936,0.1561863422393798,0.6361613273620605
29,29,test,4235,0.9251413345336914,0.081153355538845,0.519349992275238,0.337366908788681,0.9780486822128296,0.0232958998531103,0.9692224860191344,0.0263462215662002,0.9739859700202942,0.0359888710081577,0.970796525478363,0.0299387127161026,0.9775596857070924,0.0231861919164657,0.972836971282959,0.0353697501122951,0.9771555662155152,0.0247227344661951,0.8271432518959045,0.1570505201816558,0.05072982609272,0.8728365898132324,0.0748817175626754,0.7947364449501038
30,30,test,4429,0.5875036716461182,0.3410740792751312,0.1712319105863571,0.650568425655365,0.9234920144081116,0.0702411532402038,0.918280065059662,0.0729650259017944,0.9779276847839355,0.032536756247282,0.9222052693367004,0.0726109817624092,0.9498819708824158,0.0568492002785205,0.978029489517212,0.0318311974406242,0.9484261274337769,0.0558705739676952,0.2124029397964477,0.6270028948783875,0.1757378876209259,0.6993545889854431,0.1654523909091949,0.6644645929336548
31,31,train,3071,0.9434634447097778,0.0765594840049743,0.4676202535629272,0.3683826327323913,0.9808860421180724,0.0217868722975254,0.9769899845123292,0.0246516615152359,0.9773335456848145,0.0321283712983131,0.978671669960022,0.0265013296157121,0.9803202152252196,0.0222063679248094,0.9782967567443848,0.0309059955179691,0.9796889424324036,0.0232471115887165,0.6234325170516968,0.2614724338054657,0.0919014364480972,0.8092218637466431,0.1200197711586952,0.7258410453796387
32,32,train,3730,0.958961546421051,0.0416826345026493,0.8779122829437256,0.0922590941190719,0.9780994057655334,0.0248309057205915,0.9774263501167296,0.0267772041261196,0.9732828140258788,0.0319863446056842,0.9714444279670716,0.0287926644086837,0.976951539516449,0.0244747512042522,0.9724228978157043,0.0330466441810131,0.9766300916671752,0.0260923653841018,0.9280386567115784,0.0740155056118965,0.0593025386333465,0.868434488773346,0.0845353081822395,0.7876251339912415
33,33,train,3969,0.6701608300209045,0.2675435841083526,0.1737993359565735,0.6441394090652466,0.946394681930542,0.0597366467118263,0.940772294998169,0.063482217490673,0.978946566581726,0.0342091023921966,0.9302668571472168,0.0710168480873107,0.9603810906410216,0.0461868494749069,0.9787521958351136,0.0331343449652195,0.955011248588562,0.0541482493281364,0.2544420063495636,0.5914477705955505,0.1643668711185455,0.7081506252288818,0.1637161821126938,0.6594409942626953
34,34,train,3944,0.7698431611061096,0.2067140489816665,0.1617896556854248,0.6671909689903259,0.9640545845031738,0.044032696634531,0.9543691277503968,0.0515436753630638,0.981641411781311,0.0304244998842477,0.9545668959617616,0.0510382615029811,0.9690351486206056,0.0376097746193409,0.9818975329399108,0.0298217013478279,0.9657891392707824,0.0429913029074668,0.2255732715129852,0.6249091625213623,0.1580230295658111,0.7176522016525269,0.159726545214653,0.671033501625061
35,35,test,3197,0.6845971941947937,0.2213597446680069,0.3426834344863891,0.4734880030155182,0.9598261713981628,0.0317070409655571,0.8998281955718994,0.059215635061264,0.9714403748512268,0.0385281182825565,0.944982647895813,0.0390314683318138,0.9694696068763732,0.0268259942531585,0.9691707491874696,0.0403693653643131,0.9630576968193054,0.0284511521458625,0.5612488985061646,0.3242434859275818,0.0509222634136676,0.8893987536430359,0.0701213404536247,0.8154503703117371
36,36,test,3869,0.5953696966171265,0.3247948586940765,0.1681132167577743,0.653679370880127,0.9461522102355956,0.0550090782344341,0.9428651332855223,0.056517619639635,0.9808260798454284,0.0337831154465675,0.9276335835456848,0.070445068180561,0.9593673944473268,0.0447316206991672,0.98114013671875,0.0314832143485546,0.9595458507537842,0.0481680110096931,0.1847472488880157,0.6418165564537048,0.1450874209403991,0.7178733944892883,0.1474962830543518,0.6705799698829651
37,37,train,3478,0.9417415261268616,0.0791943445801734,0.2182261943817138,0.5935316681861877,0.9800928831100464,0.0292387083172798,0.9754728674888612,0.034508541226387,0.9830342531204224,0.0302795823663473,0.9780444502830504,0.0294231306761503,0.9826397895812988,0.0256639923900365,0.9834567904472352,0.0295977089554071,0.980148196220398,0.0267695058137178,0.2897089421749115,0.5488523244857788,0.1408011764287948,0.7481139898300171,0.1487621068954467,0.6578828692436218
38,38,train,4047,0.7922925353050232,0.1409621089696884,0.4845806062221527,0.291336178779602,0.964066207408905,0.0305213741958141,0.9365976452827454,0.0450485162436962,0.9720686078071594,0.0364229790866375,0.9550867080688475,0.0328108966350555,0.9736374616622924,0.0254123881459236,0.9691079258918762,0.0382568724453449,0.9692386984825134,0.0280420966446399,0.7263412475585938,0.1956510096788406,0.0445623993873596,0.8956641554832458,0.0670162066817283,0.8173531889915466
39,39,train,3104,0.656178891658783,0.296701967716217,0.190683364868164,0.6362415552139282,0.9440624117851256,0.060594979673624,0.9422292709350586,0.0658224299550056,0.9778894782066344,0.0350396558642387,0.9279325604438782,0.0741220265626907,0.9553465843200684,0.0518593117594718,0.9778960943222046,0.032350368797779,0.95439475774765,0.0534419454634189,0.2409193068742752,0.6031737923622131,0.2074071168899536,0.6619431972503662,0.1703744232654571,0.6525666117668152
40,40,test,3564,0.6970790028572083,0.2468190938234329,0.2004811763763427,0.6061223149299622,0.9671740531921388,0.0336817950010299,0.9553239345550536,0.046641282737255,0.9808721542358398,0.030652018263936,0.9599568843841552,0.0437041297554969,0.9715545773506165,0.0301100052893161,0.9811160564422609,0.0287439227104187,0.9693300127983092,0.0335062369704246,0.1905851364135742,0.6237055659294128,0.105530671775341,0.7799862623214722,0.1276372820138931,0.689128577709198
41,41,train,3421,0.4407238066196441,0.4607087075710296,0.1737326830625534,0.6520353555679321,0.9214238524436952,0.076188288629055,0.9158607721328736,0.0841346457600593,0.9783346056938172,0.0361900553107261,0.8944418430328369,0.1031377986073494,0.9426886439323424,0.0619376562535762,0.9777340292930604,0.0336825735867023,0.9466342329978944,0.063948206603527,0.229212000966072,0.6199341416358948,0.168865293264389,0.6907519698143005,0.1660691499710083,0.66632080078125
42,42,test,3818,0.9359202980995178,0.0711493864655494,0.5598249435424805,0.3015676438808441,0.97251296043396,0.0289332270622253,0.9670297503471376,0.0299443695694208,0.9683882594108582,0.0397972539067268,0.9614818692207336,0.0379481799900531,0.9716325402259828,0.0297116041183471,0.9672327041625975,0.0392913818359375,0.9699026942253112,0.0334699675440788,0.8612112998962402,0.1296990364789962,0.0535824336111545,0.8680828809738159,0.0762189552187919,0.8174295425415039
43,43,train,3278,0.7306625247001648,0.2187104523181915,0.1602666974067688,0.6637795567512512,0.9472639560699464,0.057069856673479,0.936665952205658,0.0641171187162399,0.9790084958076476,0.0332070775330066,0.9266694784164428,0.0732768252491951,0.9578538537025452,0.049673207104206,0.9802298545837402,0.0316454544663429,0.9551628828048706,0.0516839548945426,0.2136022895574569,0.6390810012817383,0.1637738496065139,0.713157057762146,0.1653068363666534,0.6600468754768372
44,44,train,3960,0.7736919522285461,0.1691292077302932,0.1827480196952819,0.6370983123779297,0.9520831108093262,0.050651591271162,0.9504602551460266,0.049687772989273,0.9796379208564758,0.0302523113787174,0.9370691180229188,0.0528518520295619,0.9630343317985536,0.0381542220711708,0.980593204498291,0.0283822081983089,0.962384819984436,0.0398888736963272,0.2488312721252441,0.5937057137489319,0.1583007425069809,0.7303444743156433,0.1553815901279449,0.6588512659072876
45,45,train,4432,0.9408348798751832,0.0653822496533393,0.812247097492218,0.1220856308937072,0.9760969281196594,0.0277868285775184,0.9706173539161682,0.0299668721854686,0.9709829092025756,0.0394122637808322,0.9719732999801636,0.0292592067271471,0.9771806001663208,0.0266655497252941,0.9685861468315125,0.0419198051095008,0.976414442062378,0.028082251548767,0.9265692830085754,0.0778102800250053,0.0437968261539936,0.8973080515861511,0.0619943104684352,0.8286611437797546
46,46,train,4777,0.8868952393531799,0.1078837290406227,0.2125135362148285,0.6082853674888611,0.961043119430542,0.0452726893126964,0.9569594264030457,0.0501927621662616,0.9813885688781738,0.0308403838425874,0.96181458234787,0.0491451472043991,0.9669458270072936,0.0396028757095336,0.9815340638160706,0.0311897806823253,0.96422278881073,0.0438078008592128,0.361272782087326,0.5114968419075012,0.2054563611745834,0.6815436482429504,0.1763679087162017,0.6353012919425964
47,47,train,3222,0.9337752461433412,0.0524479374289512,0.8960333466529846,0.0680508762598037,0.9764902591705322,0.0275650229305028,0.9696604013442992,0.0292756333947181,0.9747478365898132,0.0370769053697586,0.9724810719490052,0.0274680294096469,0.9770093560218812,0.026292061433196,0.9729303121566772,0.0378999039530754,0.9775933027267456,0.0263881348073482,0.9271348118782043,0.0594466440379619,0.0458648689091205,0.8913196921348572,0.0575616471469402,0.8266490697860718
48,48,train,4527,0.6570591926574707,0.2748168408870697,0.1575935631990432,0.6583754420280457,0.9418189525604248,0.0598149821162223,0.9331925511360168,0.0697599872946739,0.9787752628326416,0.0342878997325897,0.9231230020523072,0.0736967772245407,0.9546383619308472,0.0511511377990245,0.9788588285446168,0.033598568290472,0.9572940468788148,0.0515639595687389,0.2125252336263656,0.6120577454566956,0.1443506181240081,0.7208854556083679,0.1446709185838699,0.6719982624053955
49,49,test,4219,0.5400832295417786,0.3687525987625122,0.1655843704938888,0.6554888486862183,0.9471381306648254,0.0570832900702953,0.93996924161911,0.0613805241882801,0.9811408519744872,0.0308256447315216,0.927498698234558,0.0704220160841941,0.9600204825401306,0.0471660755574703,0.9808335304260254,0.0300997644662857,0.957991659641266,0.0504536554217338,0.208620935678482,0.6271389722824097,0.1507838517427444,0.7138075828552246,0.1464392393827438,0.6669707298278809
50,50,train,4346,0.7171680331230164,0.2140210419893264,0.3547698259353637,0.4214862287044525,0.9581292867660522,0.0304655712097883,0.9082642793655396,0.0579413399100303,0.9755800366401672,0.0344719551503658,0.9431036710739136,0.0409478470683097,0.9694995284080504,0.0239959210157394,0.9743652939796448,0.0340369455516338,0.957548439502716,0.0290842186659574,0.541274905204773,0.3242921531200409,0.0558214746415615,0.8692324161529541,0.0749001652002334,0.7919430136680603
51,51,train,4392,0.7747648358345032,0.1778930574655532,0.1834555268287658,0.6335535049438477,0.9507501125335692,0.0512052401900291,0.9469953775405884,0.0546136759221553,0.9787868857383728,0.0310463178902864,0.946574568748474,0.05555896833539,0.9616627097129822,0.0410722158849239,0.9786800146102904,0.0301111992448568,0.960343897342682,0.0438349358737468,0.2591159045696258,0.5750606060028076,0.1643170118331909,0.7034768462181091,0.170493334531784,0.6383001208305359
52,52,train,3338,0.6431590914726257,0.2584364712238312,0.2616195976734161,0.5187988877296448,0.953687846660614,0.0339221507310867,0.8925568461418152,0.0622434914112091,0.9733929634094238,0.0373046770691871,0.9149309992790222,0.0620026849210262,0.9682047367095948,0.0286275036633014,0.9725330471992492,0.0357810743153095,0.9523797035217284,0.0347163826227188,0.4060024917125702,0.4102404713630676,0.0748273804783821,0.8350546956062317,0.0932577252388,0.7643193602561951
53,53,train,3811,0.6850484013557434,0.2321029752492904,0.2485974282026291,0.5537400245666504,0.9636666178703308,0.031632911413908,0.9114214181900024,0.0589177124202251,0.9760919213294984,0.0333813391625881,0.9414178133010864,0.04673857614398,0.9699716567993164,0.0255337413400411,0.9742935299873352,0.0336665511131286,0.9640440344810486,0.0304460730403661,0.4137575328350067,0.4183061718940735,0.0784189030528068,0.8369086384773254,0.0958953127264976,0.7688533663749695
54,54,train,3684,0.9512834548950196,0.0501814782619476,0.9181161522865297,0.0698907747864723,0.9779328107833862,0.0292424336075782,0.97564959526062,0.0284124743193388,0.9730701446533204,0.0387757122516632,0.9734408259391784,0.0303427278995513,0.9772310256958008,0.0279423967003822,0.9699315428733826,0.0413133390247821,0.977993905544281,0.0300742797553539,0.9473520517349244,0.060452900826931,0.0444405935704708,0.8959894180297852,0.0585658513009548,0.8255365490913391
55,55,train,3347,0.6596183776855469,0.2818143665790558,0.1640743762254715,0.6597103476524353,0.9361850023269652,0.0661155506968498,0.9263446927070618,0.070615641772747,0.977056324481964,0.0336905643343925,0.9140300750732422,0.0810188949108123,0.953030526638031,0.0536557361483573,0.9780201315879822,0.0314529128372669,0.9469230771064758,0.0588571801781654,0.2299301028251648,0.6026908755302429,0.1643716543912887,0.7016801238059998,0.1635160446166992,0.6669263243675232
56,56,train,3913,0.9695072174072266,0.0339208059012889,0.9275083541870116,0.0603499189019203,0.9841895699501038,0.0217905510216951,0.9825265407562256,0.0219031237065792,0.9802497625350952,0.029022479429841,0.9803410768508912,0.0245670080184936,0.9835265278816224,0.0212445016950368,0.9788421988487244,0.0297122653573751,0.983107328414917,0.0227257292717695,0.9647684693336488,0.0458284318447113,0.0616406202316284,0.8792320489883423,0.0712666884064674,0.7955254912376404
57,57,train,4560,0.9700338244438172,0.0302557069808244,0.9605558514595032,0.0381122007966041,0.9783194661140442,0.0275826975703239,0.9765599370002748,0.0279829390347003,0.972976565361023,0.039118967950344,0.9768627882003784,0.0280742887407541,0.9779201745986938,0.0284560322761535,0.9711189270019532,0.0398333333432674,0.979175329208374,0.0269646756350994,0.9676288962364196,0.0351780466735363,0.0708269625902175,0.8184602856636047,0.0649434030055999,0.8023989796638489
58,58,train,3350,0.6778171062469482,0.2036446928977966,0.2838990390300751,0.5063517093658447,0.9599966406822203,0.0297228805720806,0.9047855734825134,0.0532148703932762,0.9756436944007874,0.0311946328729391,0.9330400824546814,0.0440365113317966,0.9696374535560608,0.0240274854004383,0.9730686545372008,0.032711774110794,0.959299087524414,0.0259222313761711,0.4506116509437561,0.3784091174602508,0.0561637468636035,0.8618084192276001,0.08798348903656,0.7649866342544556
59,59,test,3680,0.7414361238479614,0.1720798313617706,0.3544881343841553,0.4417641758918762,0.9663813710212708,0.029594549909234,0.9338406920433044,0.0482121147215366,0.9763960242271424,0.0327524319291114,0.9489241242408752,0.0380956381559371,0.9731251001358032,0.0231034066528081,0.9734109044075012,0.03445790335536,0.9669052362442015,0.0283692851662635,0.5693390369415283,0.2766014635562897,0.0647175461053848,0.8668340444564819,0.0782206729054451,0.7690238356590271
60,60,train,3460,0.565303385257721,0.3702023029327392,0.1711504459381103,0.6500445604324341,0.9361858367919922,0.0701124668121337,0.9256558418273926,0.0783513188362121,0.9777595400810242,0.0371522344648838,0.9115309715270996,0.0939506813883781,0.9468401670455932,0.0596057288348674,0.9782224893569946,0.0348329059779644,0.946913480758667,0.0648922547698021,0.218280091881752,0.6072251796722412,0.1965546458959579,0.6501116752624512,0.1661657840013504,0.6530994772911072
