,index,split,essay_id,c9 (N),c9 (Y),c7 (N),c7 (Y),c10 (N),c10 (Y),c5 (N),c5 (Y),c11 (N),c11 (Y),c3 (N),c3 (Y),c1 (N),c1 (Y),c4 (N),c4 (Y),c2 (N),c2 (Y),c6 (N),c6 (Y),c0 (N),c0 (Y),c8 (N),c8 (Y)
16,16,train,20836,0.3879948556423187,0.5447081327438354,0.3906064629554748,0.5419729948043823,0.3882991671562195,0.5441878437995911,0.3958677053451538,0.5367228984832764,0.4016030728816986,0.5339893102645874,0.4299247860908508,0.5082349181175232,0.4019035100936889,0.5340301990509033,0.3852682709693908,0.5455622673034668,0.4044614136219024,0.532010018825531,0.4170040190219879,0.5233079195022583,0.4007387161254883,0.5341854691505432,0.498059868812561,0.457735002040863
17,17,train,21070,0.3795880675315857,0.5671770572662354,0.3816765546798706,0.562751293182373,0.3796972930431366,0.5689094662666321,0.388469398021698,0.555292010307312,0.3950267136096954,0.5517382621765137,0.4347946643829345,0.5071913599967957,0.3950246274471283,0.5485008955001831,0.3773587942123413,0.568466067314148,0.3934365808963775,0.5518560409545898,0.4004743993282318,0.5437894463539124,0.3935549259185791,0.5502946376800537,0.4966502785682678,0.4581120908260345
18,18,train,21181,0.3908366858959198,0.5714231133460999,0.3939467072486877,0.5665287971496582,0.3908600807189941,0.573737621307373,0.3991583585739136,0.5605953931808472,0.4018967747688293,0.5593292713165283,0.4305388033390045,0.5269020199775696,0.4054100215435028,0.5550151467323303,0.390280544757843,0.5728631615638733,0.4047062993049621,0.5568256378173828,0.4161797761917114,0.5493863224983215,0.401601493358612,0.5577564239501953,0.4876618087291717,0.4820147752761841
19,19,test,20826,0.3579359352588653,0.5934647917747498,0.3575854897499084,0.5922901630401611,0.3586351573467254,0.5943381786346436,0.3620228469371795,0.5887683629989624,0.3662520051002502,0.5868837833404541,0.384398490190506,0.5652495622634888,0.3659744262695312,0.5861775279045105,0.3577942550182342,0.5937680006027222,0.3664702475070953,0.5857618451118469,0.3745888173580169,0.579814612865448,0.3624479174613952,0.5869432687759399,0.4409535527229309,0.5217133164405823
20,20,train,20784,0.3492689728736877,0.5834856629371643,0.3532631397247314,0.5765057802200317,0.3497336208820343,0.5848441123962402,0.3600107133388519,0.5698899626731873,0.3643936216831207,0.5660237073898315,0.4071686863899231,0.5159609317779541,0.369594395160675,0.5609450936317444,0.3493393063545227,0.5835526585578918,0.3634547293186188,0.5668878555297852,0.3790212869644165,0.552623450756073,0.3658279180526733,0.5629919767379761,0.4750005304813385,0.4573166966438293
21,21,train,21342,0.3750536143779754,0.5840838551521301,0.3753763735294342,0.5802581906318665,0.3780436813831329,0.5846274495124817,0.3774532973766327,0.5734695792198181,0.3826802968978882,0.5700976848602295,0.4112831950187683,0.5302035212516785,0.3856211304664612,0.566498339176178,0.3723615109920501,0.5847606062889099,0.3858751654624939,0.5677893757820129,0.3918709456920624,0.5611788034439087,0.381800889968872,0.5676954984664917,0.4658352136611938,0.4763424694538116
22,22,test,21199,0.3831700384616852,0.5563369989395142,0.387212187051773,0.5507012605667114,0.3821337521076202,0.5593962669372559,0.3947972655296325,0.5430786609649658,0.3996796607971191,0.5390585660934448,0.4312734305858612,0.5051590204238892,0.4051811099052429,0.5367394685745239,0.3799438178539276,0.5567860007286072,0.4021437764167785,0.5391740798950195,0.4143284559249878,0.5275313854217529,0.4009481370449066,0.536937952041626,0.4833073914051056,0.4649400413036346
23,23,train,21112,0.4319639205932617,0.5245994329452515,0.4381709694862366,0.5202052593231201,0.4280586838722229,0.5286760926246643,0.4483659565448761,0.5120446085929871,0.4544114470481872,0.5083513855934143,0.4975246489048004,0.4784784615039825,0.4606334567070007,0.5046641230583191,0.4309852123260498,0.526475727558136,0.4553816020488739,0.5069931745529175,0.4713470041751861,0.495792806148529,0.4575296342372894,0.5057979822158813,0.5510803461074829,0.4339025318622589
24,24,train,20757,0.4003313183784485,0.5360137224197388,0.4069972932338714,0.5287448763847351,0.3992656469345093,0.5426196455955505,0.4148401618003845,0.5190995931625366,0.420078843832016,0.5157583951950073,0.453436940908432,0.4761834740638733,0.4243988394737243,0.5114418268203735,0.4010985195636749,0.536243736743927,0.4207479655742645,0.5155394077301025,0.4326153993606567,0.5034613609313965,0.4205095469951629,0.5127216577529907,0.5109825134277344,0.4271407723426819
25,25,train,21262,0.3838900029659271,0.5587853789329529,0.3886102139949798,0.5542114973068237,0.3827891647815704,0.5605233311653137,0.3939223885536194,0.5489166378974915,0.3985628187656402,0.5455511808395386,0.4286112487316131,0.5212742686271667,0.4017605185508728,0.5431868433952332,0.3845941722393036,0.558425784111023,0.3992047607898712,0.5448853969573975,0.4128084480762481,0.5357885360717773,0.4020581841468811,0.5432780981063843,0.4801961481571197,0.4747616946697235
26,26,test,20790,0.3926704525947571,0.5464439988136292,0.3983519375324249,0.538526177406311,0.3917893767356872,0.5493248105049133,0.403649091720581,0.5312544703483582,0.40602707862854,0.5280551314353943,0.441659927368164,0.488858014345169,0.4104216396808624,0.5246873497962952,0.3929323852062225,0.5465652346611023,0.4077470600605011,0.5267264246940613,0.4163585901260376,0.5173018574714661,0.4074383378028869,0.52494215965271,0.4914415776729584,0.4463289380073547
27,27,train,20748,0.3804982602596283,0.55646812915802,0.3828171491622925,0.55489581823349,0.3770878911018371,0.5587050318717957,0.392324835062027,0.5497804880142212,0.3951585292816162,0.5465936660766602,0.4218452870845794,0.5311888456344604,0.3983754515647888,0.5453218817710876,0.3785922825336456,0.5575127601623535,0.3963876962661743,0.5454255938529968,0.4042359888553619,0.541938304901123,0.396144300699234,0.5467255115509033,0.4637876451015472,0.4985449016094208
28,28,train,20876,0.3829888701438904,0.5632779002189636,0.3843356370925903,0.5588907599449158,0.3812072873115539,0.5655718445777893,0.3925862312316894,0.552026629447937,0.3995608687400818,0.5468716025352478,0.4261920154094696,0.5120711922645569,0.4058411419391632,0.540968656539917,0.3815422654151916,0.5642017722129822,0.3994373977184295,0.5466858148574829,0.4180601239204407,0.5288762450218201,0.4007890522480011,0.5425007939338684,0.4926374554634094,0.4551519453525543
29,29,train,21161,0.3918379545211792,0.5785539150238037,0.395148754119873,0.5746864676475525,0.3921383619308471,0.5785730481147766,0.3964904844760895,0.5716373920440674,0.3993498980998993,0.5697978138923645,0.4217934608459472,0.54832923412323,0.4006038308143616,0.568699300289154,0.3924126029014587,0.580069899559021,0.3999517261981964,0.5682296752929688,0.4064342677593231,0.5608525276184082,0.399887204170227,0.5686725378036499,0.4685327112674713,0.5018793940544128
30,30,train,21049,0.3700522184371948,0.5540454387664795,0.3727423548698425,0.5483224987983704,0.3691760897636413,0.5553393363952637,0.3763953149318695,0.5419695377349854,0.3805841505527496,0.5401268601417542,0.4095721542835235,0.5044031739234924,0.3837824463844299,0.5381677746772766,0.3681414425373077,0.5541815757751465,0.382041186094284,0.5384549498558044,0.3913803398609161,0.5320101380348206,0.3821113407611847,0.5368689298629761,0.4761454164981842,0.4466406404972076
31,31,train,21470,0.3924126029014587,0.5552218556404114,0.3958550095558166,0.5525977611541748,0.3906923234462738,0.5588650703430176,0.4031576812267303,0.5458288192749023,0.4050297737121582,0.5437790751457214,0.4600042402744293,0.5050396919250488,0.4105028510093689,0.5407846570014954,0.3916466832160949,0.5578105449676514,0.4066785871982574,0.5430377125740051,0.4198865592479706,0.5327614545822144,0.4098425805568695,0.5404534935951233,0.514336884021759,0.4521107673645019
32,32,train,21286,0.3396659195423126,0.587303102016449,0.3428273499011993,0.5835562944412231,0.3421454131603241,0.5866086483001709,0.348161906003952,0.5789918303489685,0.3503313958644867,0.577665388584137,0.3903892636299133,0.5387155413627625,0.3545286059379577,0.5747470259666443,0.3418819904327392,0.5864468812942505,0.3507932722568512,0.5767427682876587,0.3624350726604461,0.5682151317596436,0.3522946536540985,0.5757973790168762,0.4610872268676758,0.4680280983448028
33,33,train,20769,0.4131742417812347,0.5366026163101196,0.4159603714942932,0.5322608947753906,0.4119206070899963,0.539078950881958,0.4237763881683349,0.5249556303024292,0.4269469380378723,0.5217930674552917,0.4647159576416015,0.4909868836402893,0.433667927980423,0.518390417098999,0.4126498103141784,0.5372397303581238,0.4276492297649383,0.5208488702774048,0.4386358559131622,0.5130763053894043,0.427550345659256,0.519524335861206,0.5090253353118896,0.4490889012813568
34,34,test,20849,0.3884219825267792,0.5630958080291748,0.3961986303329468,0.5549196600914001,0.3868682384490967,0.5647422075271606,0.4068363606929779,0.5478302240371704,0.4122981429100036,0.5438024401664734,0.4542733430862427,0.4983623325824737,0.4168474972248077,0.5397030711174011,0.3882864117622375,0.5639507174491882,0.4116671681404114,0.5438432693481445,0.426711767911911,0.5310250520706177,0.4149735569953918,0.5392317175865173,0.5138036012649536,0.4479121565818786
35,35,train,21312,0.4065862596035003,0.5282514691352844,0.4132203161716461,0.5211297869682312,0.4042741656303406,0.530714213848114,0.4146453142166137,0.5165411829948425,0.4181371033191681,0.5153341889381409,0.4479316771030426,0.4852128326892853,0.4229422509670257,0.5111244320869446,0.4048741161823272,0.5282810926437378,0.4196497797966003,0.5136200785636902,0.4267448186874389,0.5066638588905334,0.4208939373493194,0.5119732022285461,0.4979749917984009,0.4488386213779449
36,36,train,21457,0.434886485338211,0.5110529065132141,0.4418636858463287,0.5032513737678528,0.4352314472198486,0.5137488842010498,0.4458715319633484,0.4983263313770294,0.447399765253067,0.496946632862091,0.475382536649704,0.4688409268856048,0.4497462809085846,0.4950364232063293,0.4354151785373688,0.512089729309082,0.4486307501792907,0.4952321052551269,0.4587755501270294,0.4864997267723083,0.4503175914287567,0.492752343416214,0.5207509398460388,0.4345695972442627
37,37,train,21144,0.3729945421218872,0.5811592936515808,0.378881573677063,0.5757122039794922,0.3745017647743225,0.5830269455909729,0.3882253766059875,0.5677195191383362,0.3912528157234192,0.5664502382278442,0.4333633780479431,0.5331839323043823,0.3961870670318603,0.5640103220939636,0.3745239377021789,0.5809242725372314,0.3927227854728699,0.5665551424026489,0.4108894169330597,0.5561439990997314,0.3938122689723968,0.5649511814117432,0.4987004995346069,0.4873642027378082
38,38,train,21569,0.3986387550830841,0.5289818644523621,0.4029974043369293,0.5239096283912659,0.3983290791511535,0.5324454307556152,0.410226434469223,0.5157914757728577,0.4124811589717865,0.5140035152435303,0.4539732336997986,0.4806798696517944,0.4169935584068298,0.5110936164855957,0.400172084569931,0.5295478105545044,0.4143383502960205,0.5135728716850281,0.4254628717899322,0.5038391947746277,0.4154870510101318,0.5098815560340881,0.5050950646400452,0.4493841826915741
39,39,train,21479,0.3873535692691803,0.5312885046005249,0.3924000263214111,0.5261417031288147,0.3866603672504425,0.5346747636795044,0.3997602760791778,0.5179468393325806,0.4033901691436767,0.5159421563148499,0.4384485781192779,0.4864882230758667,0.4079323410987854,0.5129721164703369,0.3886342942714691,0.5321575999259949,0.4055628776550293,0.5142241716384888,0.419112890958786,0.5043174028396606,0.4070645868778229,0.5129051208496094,0.4908332228660583,0.4520823061466217
40,40,train,21633,0.3390659689903259,0.6024264693260193,0.3402329385280609,0.6006311178207397,0.3396643698215484,0.6041600704193115,0.3474892079830169,0.5940774083137512,0.3526613712310791,0.5908565521240234,0.4062302708625793,0.5395367741584778,0.3549108207225799,0.5888784527778625,0.3366507887840271,0.6053804755210876,0.3525397181510925,0.5902910828590393,0.3662744462490082,0.5788809061050415,0.3521140813827514,0.5890823602676392,0.4820897281169891,0.4779722392559051
41,41,train,21157,0.3962587118148803,0.5524360537528992,0.3992455899715423,0.5473471283912659,0.3968408703804016,0.55437833070755,0.4046537280082702,0.5393763184547424,0.4076366126537323,0.5376886129379272,0.4274300932884216,0.5114585757255554,0.4091827571392059,0.5341440439224243,0.3972046077251434,0.5518776178359985,0.4096796810626983,0.537182092666626,0.4176501929759979,0.5306447148323059,0.40581876039505,0.5365188717842102,0.4812211096286773,0.4740788042545318
42,42,train,21026,0.4025496542453766,0.5529853701591492,0.4088691473007202,0.5472983717918396,0.3986013531684875,0.5570514798164368,0.4161543548107147,0.5406606793403625,0.4210289716720581,0.5382187962532043,0.4612601399421692,0.5053735375404358,0.4256734251976013,0.5347443222999573,0.4003332257270813,0.5539759993553162,0.4206526577472687,0.5379509925842285,0.4320438802242279,0.5291987657546997,0.4227692484855652,0.5356543064117432,0.5149711966514587,0.4633239507675171
43,43,test,20923,0.436338871717453,0.5180107951164246,0.4421013593673706,0.5107126832008362,0.4369664788246155,0.5188913345336914,0.447810560464859,0.5070663094520569,0.450873851776123,0.5042241811752319,0.4774707853794098,0.4766446352005005,0.4511520266532898,0.5041949152946472,0.4361879527568817,0.5184389352798462,0.4523214995861053,0.502777099609375,0.4629618227481842,0.4935664534568786,0.4510272145271301,0.5025731325149536,0.5246122479438782,0.4264996349811554
44,44,train,21501,0.5283368825912476,0.4297606348991394,0.5258232951164246,0.4304001331329345,0.521888792514801,0.4240417778491974,0.52433180809021,0.4290350377559662,0.5255250930786133,0.428300142288208,0.5223361849784851,0.4302080273628235,0.5257522463798523,0.4304758012294769,0.5262917876243591,0.4319584369659424,0.5281302332878113,0.4280815720558166,0.5290175676345825,0.4272681176662445,0.5255025029182434,0.4291800856590271,0.55217444896698,0.4193780720233917
45,45,test,21421,0.3708194196224212,0.5473329424858093,0.3732441961765289,0.5428076386451721,0.3700462877750397,0.5501987338066101,0.3797318041324615,0.5355040431022644,0.385272353887558,0.5324172377586365,0.4127388000488281,0.5022450089454651,0.3873939216136932,0.5308154821395874,0.3684417903423309,0.549111545085907,0.3861924409866333,0.531615138053894,0.3975093960762024,0.5220946073532104,0.384606659412384,0.5302096605300903,0.4612599313259125,0.4606008231639862
46,46,train,21322,0.3531981706619262,0.5396130681037903,0.3555623888969421,0.5371704697608948,0.3525009155273437,0.5409698486328125,0.3618675470352173,0.5311605334281921,0.3649233877658844,0.527219295501709,0.3958151936531067,0.5117272734642029,0.3708083033561706,0.5264568328857422,0.351575493812561,0.5404533743858337,0.3671456575393677,0.5274507999420166,0.381901741027832,0.5179637670516968,0.3654181063175201,0.5281193256378174,0.4664933681488037,0.4609948098659515
47,47,test,21287,0.3527925908565521,0.5725986957550049,0.3556756675243377,0.568011462688446,0.3536058962345123,0.5744157433509827,0.3633923828601837,0.5622236132621765,0.3672965466976166,0.5590827465057373,0.4070146679878235,0.5210321545600891,0.3718605935573578,0.5549543499946594,0.3524252474308014,0.5726556181907654,0.3694066703319549,0.5582453608512878,0.3850891590118408,0.546806275844574,0.3687618672847748,0.5553179383277893,0.4717336893081665,0.4651077091693878
48,48,train,21382,0.3445082008838653,0.5742640495300293,0.3450566232204437,0.5725340843200684,0.347262978553772,0.5748209953308105,0.350050538778305,0.5675288438796997,0.3538559377193451,0.5652738809585571,0.3919433951377868,0.535301923751831,0.3556344211101532,0.563377857208252,0.3424022197723388,0.5762969851493835,0.3563548028469085,0.5646136403083801,0.3688697516918182,0.5556381344795227,0.3538830578327179,0.5635185241699219,0.4734818041324615,0.4766722619533539
49,49,train,21001,0.3518991768360138,0.5926742553710938,0.3561299443244934,0.5897724032402039,0.3515614569187164,0.5939324498176575,0.3632697165012359,0.584649384021759,0.3671770095825195,0.5827229619026184,0.4191145598888397,0.5467559695243835,0.3723275065422058,0.5802321434020996,0.3509588837623596,0.5944074392318726,0.3685777187347412,0.582020103931427,0.3849178850650787,0.5721750259399414,0.3704483211040497,0.5801289081573486,0.4833234250545501,0.4984191656112671
50,50,train,21478,0.374194860458374,0.5652766227722168,0.3769597709178924,0.5597971677780151,0.375760555267334,0.5662302374839783,0.3814775049686432,0.5552371740341187,0.3860657811164856,0.5521803498268127,0.4087058007717132,0.5212919116020203,0.3897673189640045,0.5487450957298279,0.3741443753242492,0.565857470035553,0.3873301148414612,0.5525034070014954,0.396878033876419,0.5443857908248901,0.3858733475208282,0.5506393313407898,0.4654176533222198,0.4839982390403747
51,51,train,20827,0.4180175065994262,0.5098710060119629,0.4206686913967132,0.5072911381721497,0.4183712601661682,0.5136724710464478,0.428655743598938,0.5004310011863708,0.430939644575119,0.4988305568695068,0.4543050229549408,0.4735847115516662,0.4313984811306,0.4972227811813354,0.419769287109375,0.5115929841995239,0.4313464760780334,0.4976429641246795,0.4412217736244201,0.4902925789356231,0.4295176267623901,0.4974649250507355,0.4975417256355285,0.4382899701595306
52,52,train,21038,0.4146909117698669,0.5366340279579163,0.4200784265995025,0.529587984085083,0.414057970046997,0.5382499098777771,0.4247936606407165,0.5234180688858032,0.4273115694522857,0.5221811532974243,0.4562011361122131,0.4856670200824737,0.4312924146652221,0.5179197788238525,0.41452357172966,0.5368886590003967,0.4298181533813476,0.5183959007263184,0.4393248856067657,0.5106669068336487,0.4304820001125335,0.5177984237670898,0.5064792633056641,0.4405651092529297
53,53,train,20905,0.4947043061256408,0.4757704734802246,0.5023894906044006,0.4707395434379577,0.4881453514099121,0.4825261533260345,0.5134803652763367,0.458695501089096,0.5167151689529419,0.4563114941120147,0.555210530757904,0.4194120168685913,0.5243880748748779,0.450711190700531,0.4945379495620727,0.4774273037910461,0.5168032050132751,0.455487310886383,0.5283188819885254,0.4451746642589569,0.5220375657081604,0.4514522850513458,0.5795540809631348,0.3927789330482483
54,54,train,21083,0.3382822275161743,0.5801501274108887,0.3394776880741119,0.5750499963760376,0.3383108973503113,0.583514392375946,0.3438905477523803,0.5680244565010071,0.3479920327663421,0.5642329454421997,0.3795553743839264,0.5206742882728577,0.3523546457290649,0.5596432685852051,0.33692666888237,0.5813416242599487,0.3497887849807739,0.5630617141723633,0.3585884273052215,0.5523917078971863,0.3495559692382812,0.5604080557823181,0.4458329975605011,0.463142991065979
55,55,train,21198,0.388206273317337,0.549534797668457,0.3907554447650909,0.5446091890335083,0.3881151974201202,0.5510717034339905,0.3972984850406647,0.5385626554489136,0.3997554779052734,0.5380671620368958,0.4336108267307281,0.5009012222290039,0.4051524102687835,0.5326610803604126,0.3871104717254638,0.5502789616584778,0.4020366072654724,0.5357574820518494,0.41220223903656,0.5282096266746521,0.4018168449401855,0.5337856411933899,0.4915646016597748,0.4504433274269104
56,56,test,21020,0.5818396210670471,0.3910566568374634,0.5796679258346558,0.3969737589359283,0.5800480842590332,0.3956438302993774,0.578096330165863,0.3966861665248871,0.5828208923339844,0.3929366767406463,0.5762190818786621,0.3940154612064361,0.5817225575447083,0.3973260521888733,0.5836015343666077,0.3985918462276459,0.5802065134048462,0.3942126929759979,0.5843657851219177,0.397360622882843,0.5705254077911377,0.3944945633411407,0.5844220519065857,0.3926610350608825
57,57,train,21022,0.4053818583488464,0.54399174451828,0.4084980189800262,0.5407670736312866,0.4044002294540405,0.5469695329666138,0.4139385223388672,0.5356189608573914,0.4185847640037536,0.5328041911125183,0.4491757154464721,0.5029079914093018,0.4219876527786255,0.5294498205184937,0.405818372964859,0.5457109212875366,0.4181542694568634,0.5331518650054932,0.4293502867221832,0.5254932641983032,0.4198388159275055,0.5302375555038452,0.5069194436073303,0.4644100069999695
58,58,test,21515,0.4250770509243011,0.5102543830871582,0.4311625063419342,0.5057973861694336,0.4220010340213775,0.5132685899734497,0.4390658140182495,0.5010961294174194,0.4436839520931244,0.4992799460887909,0.493184357881546,0.4665088355541229,0.4497905373573303,0.4963296353816986,0.4235285520553589,0.512959897518158,0.4457825720310211,0.4961791932582855,0.456158846616745,0.4903468787670135,0.4490173161029815,0.4967216253280639,0.5434939861297607,0.4269062876701355
59,59,train,20962,0.3366777002811432,0.5827127695083618,0.3380113542079925,0.5770396590232849,0.3389747440814972,0.585346519947052,0.3399030864238739,0.5723438262939453,0.3458275198936462,0.5681526064872742,0.3694813847541809,0.5329245328903198,0.347816526889801,0.564991295337677,0.3349620103836059,0.5837727785110474,0.3454441428184509,0.5685645341873169,0.3534842431545257,0.5605486035346985,0.34604611992836,0.5648889541625977,0.4270622134208679,0.4870624244213104
60,60,train,21456,0.3766785264015198,0.5984185338020325,0.3811589181423187,0.5972129106521606,0.3772257566452026,0.5971067547798157,0.3903822898864746,0.5908005237579346,0.3937830626964569,0.588718593120575,0.4248638153076172,0.5718739628791809,0.3967914879322052,0.588753879070282,0.3770279586315155,0.5986635684967041,0.3931639194488525,0.5879034996032715,0.4041037559509277,0.5825822949409485,0.3932794034481048,0.5897055864334106,0.4762569963932037,0.5319467186927795
