,essay_id,essay_set,essay,score,split,llm
213,19307,7,"Patient can be a very hard thing for me to have at times. For example, when I go to resturaunts when we wait for our food I get board very easially. On time when I had a sore ankle from an injury in soccer. A couple months later, it still hurt in the same spot.@CAPS1 my mom set up an appointment with my doctor. When I did go to the doctor she felt for a lump or fracture in my ankle and said I dont think there is anything wrong, but we wont be sure. @CAPS1 she sent my mom and me to the urgent case out on @NUM1 with a note that said I needed an x-ray. After about a twenty five minutes car ride, we were there. When the kind lady checked us in we waiting in the x-ray waiting room. My mom texted my sister saying we would be a while. I had to have patient because we were waiting there for a whole hour! Clearly, this was a time I had to have patience because I was already nervous about a possible broken ankle.",19,train,Score: 18
214,17944,7,"One day alex was bothering be. Ao I decided to be patient. But he kept on, on, on, on, on, on, on, on, on, on, on, on, on, so I decided to tell him to shut up. So again he didnt listen to me so I told @PERSON2, alex did not stop yet so I said nothing and was going to try to be patient with the @CAPS1. Talks a lot and @PERSON1. And eventually it did work and alex finally stoped. So I was happy. But he (alex) started again so I told him to stop on I would tell the teacher again. So he just shrugged his shoulders and kept right on doing all of the stupid noises. So I told the teachers and said alex you better stop this instinse. So alex you better stoped and began resibling with his pencil all over his peace of paper.",18,train,Score: 10
215,17854,7,"One day, a few years ago, I woke up and my mom said we were going  to my grandmas house. So started to get ready. After I was done getting dressed I looked on.  My dresser and grabbed my @MONEY2 @MONEY3 that I was saving up to buy something just incase we went to the store When we got there I saw my cousins dad @CAPS1 walking a puppy. I walked up to him and asked about the dog, he said it was his brothers dog and he was selling it. My mom said I could get a dog so I asked him how much did he coast. @CAPS1 said @MONEY1. I got really excited because I had @MONEY2 and could get @MONEY3 from my granding. So I called my mom but she was busy somewhere else but she told me that she wanted to see the dog before I buy him. So @CAPS1 waited their for hours but my mom took forever. Then finally I got impatience and bought him. But my wow wasnt mad because she ended up liking him",21,train,Score: 15
216,19051,7,"One beautiful day in she I by I up I, my sister and I were outsid  @CAPS1. My mom said that shed be wide  back. Shes going to the store a couple hours  late she is no bake with a hot. She said @CAPS2 was per  my sister but she said could  don't open @CAPS2 till her birthday. Her birthday was in a couple of weeks. She said she couldn't wait that long and stroed  off. After a couple of days she decided to be patient. She thought days would go by radius. They did to her stick, but not fast enough. My mom to I her body to be waited of just target about the boy. @CAPS2 is hard for her to go that her house she is no ??? I was going to ???. I had decided ?? ? We got come the cream and said one way home. Finally @CAPS2 was her birth day and she was screed lad. She had opened all of her girls excepted one. The hot was sitting want I her. She dosed over to and ripped @CAPS2. One When she opened @CAPS2 .She just stared. In the break of silence she said."" @CAPS2's just clothes"". I could tell she didn't like @CAPS2."" I can't have that I was patient for so long for clothes."" I bursted out in laughter. I thought @CAPS2 was bananas. After I stoped laughing for told me don't get used to the being patient house you might never be again.",19,train,Score: 10
218,18200,7,"Last year I went to the doctors to get a normal check up wen she tested my vision and hearing and felt the cold too. She put on my chest to see if my heart was @CAPS1.K. After that she checked my neck. I could feel her icy cold fingers on my neck about a minute had passed and she says she will be right back. Another doctor came in and felt it until finally my mom asks ""what's going on here"". They said the glands in my neck were full and they said I needed to have my blood checked to see if I had a theiroid which is glands in your neck that are full which leads to having to take pills for the rest of your life. So a few days later we went to get my blood checked. As we waited I started to get really nervous I had butterflys  really bad and then @NUM1 minutes passed which seemed like an hour they called me in and I sat down the nurse said everything will be fine. So i trusted her she took a rubber tube and tied it around my arm it sorta hurt like a pinch then @NUM2 @NUM3 @NUM4 and the needle went in and I seen the blood going into the tube really cool then we went home. It took a week with sleepless nights because I was so anxious and they called my mom which  took about a year not really could not tell by her expression then she said no and that was so happy and I was being patient which was what kept me from not wanting to run down there and seeing myself!",19,train,The essay provided does not
220,18029,7,"On @DATE1 it was my birthday I was just turning @NUM1. I was so happy!!! Well while I was being happy and my big sisters were getting thing together for my party my mom was at work. We had everything at the party thing such as juice, pop, food, candy, chips, icecream, but no cake. My mom was suppose to pick it up when she got of work. Then it was time to open the gifts. After we opened all my gifts, it was time for cake and icecream. We had the icecream but no cake, but I didnt cry and scream like a baby, my sister did but she was still @NUM2 and I was @NUM1 and I had to act as a @NUM1 year old. My mom called and told us she was running a little late and she would be here after she get my cake. When my mom got home we cut the cake and when I took the first bite I said to myself it was worth the wait! I was happy I waited like a big kid, but I was even more happier I was @NUM1!",17,train,Score: 18
221,18961,7,A time that I was patient was when my family and I was going to get @ORGANIZATION1's autograph. We were standing in line for hours. My legs were crapping and paining but I didn't care was to excited to worry about anything. I just wanted his autograph and eventually I got it!,9,train,Score: 12
222,18935,7,"One day me, my mom, my dad, my sister, my bother went to fire mouitan. So we had to wait for a long time then fially we got to the front of the line, we got our seats then we sat down then we had to wait for a long time for a waiter. So we were sing songs until our waiter. Then she came I said faster. Then she came. Then we got our drinks and our food then we ate our food drunk our drinks the we went home and that is the time I was paciet.",15,train,Score: 12
224,19497,7,I was patient when my mom when to the doctors and she was having a baby and I had to wait in the waiting room for @NUM1 hour for ???.,9,train,Score: 10
225,19533,7,A time when I was patient I was patient on @CAPS1. I got to open are presents at nine thirtey in the morroning I had to wait and wait. So for two hours I wacth telavison. I though @CAPS2 would be hard @CAPS4 I made @CAPS2 through. That @CAPS1 I thougt was the funnest @CAPS4 I lied I think this year will be. That day I made breaskfest in bed. I actually had a lot of fun. I got my mom a couple things of purfoom. @CAPS4 of course she doesnt use them I do I got her some candles we got my dad a bright orange sweat shirt. We also got him some @PERSON1.,14,train,Score: 10
226,18346,7,"A  time  when  I was  patient  was  when  my brother, and sister , and I were told  we  were  going to @LOCATION1; which is a big deal  to us .My  sibling  and I were fighting  in the kitchen about  something  stupid  of  course, when  all of  a sudden  our  parents called us out. @CAPS1 great. I thought. As I was thinking  about what punishment  we were going  to get  my mom broke my thought and told  us  we  were goig on vacation.@CAPS2 punishment, I asked. what my  mom replied. @CAPS3, I told her.  We were going on vacation to @LOCATION3  and  to  @LOCATION2. But we had to wait one whole week. Every day my little brother would ask when are we going on our trip? and every day my mom would say the soar thing. In one week, in four days, in three, days, in two days. @CAPS4 it was  the day to go on our vacation and  my parents were proud of me for  being  very  patient for  a week  waiting  to go to  @LOCATION3. That was a time when I was very patient.",17,train,Score: 18
227,18886,7,"Finally , the day was here! The new roller coaster @CAPS4 michoggs  adventure we open! ?? couldnt wait! Only one thing stand in my way to go on the ride, the drive. We cramed oursclues into the old minivan, and set @CAPS4. After @NUM1 minutes. Are we there yet? my brothersaid. Finally we arrived. We waited @CAPS4 the ticked booth for a half our, then we got in. my brother and sister wanted to go on kiddy ??. there got another hour. @CAPS1 up, your older brother wants to go on the big ride, my mom said. There it was, the best not puer! Only one problem, there ?? people ?? up for ??? @CAPS2, it will b worth it thought we got in the line and after @NUM2 hours, got on when it was over, @NUM3 eycloimed. That was avesored ??? go on it again! @CAPS3 then I looked @CAPS4 the line. Twice as much people were lined up. @CAPS4 least there wont be as much people on the other rides, I said @NUM3 was very paitent to go on the ride, even though it lost @NUM5 hours",20,train,The essay has several issues
228,17963,7,"Once upon a time there was a preeteen name lola @CAPS1 lived in a land called wounder land and lola was a single queen @CAPS1 had lots of money and food and @CAPS1 had a big house but there was one thing that lola was missing @CAPS3 was a preteen prince there were lots of boys thowing themselves at her but not one of the cute strong preteen boys was the one for her. So one day @CAPS1 wanted to go to the village and see all her people and they were very happy to see her they yelling her name llola lolal and telling her that is was the best queen they ever had. Then after they stop yelling her name @CAPS1 saw a cute and strong preteen prince and has name was @PERSON2 and @CAPS1 fell in love and went over there and said hello and he said @CAPS4. Then @CAPS1 said do you want to come to my place and have diner and he said yes. Were do you live and @CAPS1 said in the big place he said ok see you at six. He did not know @CAPS1 was a queen so he went to the place and they at carb legs then after diner they played veido games afer that they started to like each other. Then a month later the were boyfriend and girlfriend everything was going good. @CAPS1 wanted him to ask her to marrie her but @CAPS1 had to wait patiently and @CAPS1 did @CAPS1 waited a year and he still did not ask her to marrie him. @CAPS1 new that if @CAPS1 ask him @CAPS3 would not work out so @CAPS1 wait and @CAPS1 waited some more and he tell didnt ask her so the next day @CAPS1 went out with her friends @PERSON1, @LOCATION1, feanne and @CAPS5 and they went to the @CAPS6 and they sat in the mud bath and they were talking about how @LOCATION2 and @PERSON2 were doing and @LOCATION2 said they were doing good. @CAPS3 is just wont ask me to marrie him I dont think he wants to ask me but we liveing together. The next day @CAPS1 @CAPS1 came home and all her friend and family were in her house and in front of everyone he ask her to marrie him and @CAPS1 said yes and everyone was happy for her and he said I was going to ask you I just wanted @CAPS3 be one you will never forget and @CAPS1 ask her friends if they knew and they said yes everyone knew we just couldnt tell you. A year they had a big wedding @CAPS3 was so perty and @CAPS3 was the wedding of the village and everyone was there and they partyed all night. The @CAPS7.",22,train,Score: 12
229,18686,7,"There was a new restaurant opening in town! He really wanted to go so his family went. It had opened @NUM1 minutes ago. They didnt think there was going to be a line. They got there and they didnt see any cars in the drive thru. They went through the drive through which started at the back of the restaurant. Then they say about @NUM2 cars. He was really mad. They were about to leave and then there were @NUM3 cars behind them, so they stayed in line. Since it was a new restraunt everyone was picking their food very slowely. They where also making the food very slowely. Then people started yelling, @CAPS1 up, they where also honking their horns but he was the only who wasnt honking his horn. They where waiting for @NUM2 minutes and @NUM1 had gone @CAPS3. He was starving and he still was being very patient. He usually is not patient. He was very excited to eat at the new restraunt.  When it was his turn the cashier said, @CAPS2 you for being very patient. @CAPS3 the time they got their food it took @NUM6 hour. The food wasnt even good! He showed a lot of patience that day. He didnt honk his car horn and he wasnt yelling. He had stayed in the car @NUM6 hour and he was starving. It is a great thing to have patience.",18,train,Score: 18
230,18814,7,"What exactly is patience? Patience means to wait calmly for something. One of the times that I had to be patient was when I wanted my ears pierced. I tryed everything for four years, begging, pleading, even cleaning, but it still didnt work. My mom says I have to be @NUM1 before I can get my ears pierced. So instead of annoying her, I sat back and stayed patient. By doing that, I got my mom to change the age to twelve. So all I have to do is wait until soccer is finished and find a place and shell take me. Patience really helps in many different ways and I encourage you to try being patient when you want something, because it will all fall into place.",20,train,Score: 22
231,17908,7,"One of the greatest ways for a person to have patience is when you  are being hunted down in a game of paintball. I have had experience once, and I hope it never happens again. I was playing paintball with a lot of my friends, and if I was not patient, I would have ended up getting shot in the head with paint. I was in a small forest, breathing hard after a close encounter, and I was behind a really thin tree. I had eliminated everyone except for one.I started breathing harder, because he was right by the tree I was leaning against. I decided I would come close to sacrificing myself if I just stood there, so I climbed up the tree.I was lucky I had a camoflage shirt on, because if I didnt blend in, I would get shot. I was deep in the tree, but it wouldnt have mattered, because I was too heavy for any of the branches. I fell out of the tree, but as I was falling, I shot the enemy in the leg. I had won! That is how patience rewards you.",24,train,Score: 20
232,18353,7,"I was wating for my grand pa to get home. He was gone to an aumish sale to find me a chicken coop for my chickens. I was helping my grand ma can. I the maring. I was so exited for him. To get home. Then I went outside. I was doing work to pass the time. I first cleaned the barn. Then I did the cattle @CAPS1 I fed them walked them then wattered them, then I cleaned chiken coop. Then I did chicken @CAPS1.I collected the eggs. I fed them and I watered them. then I had some fun, I worked on volleyball. Then I practiced hitting and piching for softball. Then I worked on shooting hoops. Then I rods the gator for a little while. Then I went in for @CAPS2. When I came back out I thought what can i do . Then I saw the ??? hill.I know I wuld thrush some ???.So I got out the slasher went to the field @CAPS3 thrashing. I loaded the track to. Then when I got back to put the other tractor out and attached the header to do   I went out and worked ground, when  I got back I was thinking what am I  @CAPS4 to do know, when I hear same and pulling it was my grandpa. We get in the track to town.",17,train,Score: 12
233,18184,7,Hunting have in patience in it. Hunting you cant go git a deer. You got to wath. Because deers dont come rith to you. Deer dont like people all so deer came smell you. If you not patience you all not git nothing.,6,train,Score: 10
236,18281,7,"There goes another @NUM1 minutes wasted! I knew I should of got here earlier! Ulg! So many people and so little time! Have you ever had to wait @CAPS1 for food? Three days ago, l though that l should stop at my locker before going to lunch - @CAPS2 @CAPS3! I slammed my grey coated locker and ran for the cafeteria. I sped past a sea of seventh graders urging to get to lunch. I grabbed a tan plate and waited for my @CAPS8 patty, ""what's the hold up?"" I thought. I @CAPS7 reached my destination, @CAPS6 the food was at! I reached out and - wait @CAPS6's the food? The food trays were @CAPS4 @CAPS5! The aroma of pizza enticed my sense and made my poor little stomach growl with anger! I angerly paced, ""@CAPS6 is the food?"" @CAPS7, a lunch lady announced that she would have to make @CAPS8 @CAPS9 on a sub bun. I bailed to the other line. I gripped tongs with disappointment and put chips and cheese on my plate. At least l had some food! I plopped down at my table and another lunch lady came up to me and gave a soft, squishy, warm @CAPS10 @CAPS11 for @CAPS12! She thanked me for my patience ."" l got a cookie! A warm, delicious, @CAPS11"" I thought. Sometimes waiting can get irritating but sometime you @MONTH1 get rewarded!",24,train,Score: 18
239,18468,7,"I am going @NUM1 write about a time when I was patient. My advocate @PERSON1 was soppese @NUM1 buy me some pens fo many of @DATE1 year as part of my @DATE1 money. I have been asking him everyday since then. @PERSON2, @CAPS1 @MONEY1 do ur daily shopping yet?  no. @CAPS2. @CAPS3 said because I want my pens @CAPS4 @DATE1 present remember the @NUM3 owe me. @CAPS5 I do but be patient @CAPS6 ok my patients is about @NUM1 fall apart.  I have been waiting ever since.",10,train,The essay provided has several
240,19323,7,I was patient when I was going to the docteis to get???  ??? I didnt complan about it. I had to wait for @NUM1 hours. Then when I went in thay toke a couple of ways it toke about @NUM2 hour. Then thay take some tests then at the end I finally went home. That was the time I was patient.,13,train,Score: 10
241,19479,7,Once upon a time there was a boy name @PERSON1. Hawell he was right and he was at the secretary of state and he ?? patient so he walked in and took a number and got his paper from the woman. At the front desk to ??? and ??? ??? and started ??? it out in got out and this only on @NUM1 she counting slow so hes getting angry!! And time ?? by and ???  its on ?? and theres ?? in  front of him and leave to go get there ??? secretary card and the person in front of him is up the lady behind the desk opened up and call @PERSON1 and he greeted her with a ??? she took this picture and he got his licence then ends,14,train,Score: 5
242,19534,7,"One time me and my family were at @CAPS1 point over the @DATE1. My sister really wanted to go on all of the small kiddie rides with me but I didnt feel like it. I wanted to go on one of the fastest and tallest rides there. The @CAPS2 @CAPS3 @CAPS4. It looked really cool so my dad and I ran over to the entrance, but when we got their the wait time on the board said one hour and fortyfive minutes. I really wanted to go on this ride but really wasnt worth standing in that line. So when the line started moving and we were half way their the signs said @NUM1 minutes. I told my dad maybe we should do this another day. But my dad said that well be trough soon and he told me for just watch the people on it go by and not talk. We moved up only a little and the time was at @NUM1 minutes, so my dad said maybe we should do this another day and then we left the line to find my mom and sister.",18,train,Score: 12
243,18942,7,"One time when I had a lot of paitenits is when I sprined my one ice skating. I was doing spins and trichs everywhere, and one I did not land. I fell on my back, but the bone I hurt was my arm, my mom was surprised that I could even stand up because of how hard I fell. My arm was hurting so bad from it. So my mom rushed over to help me, and then we had to go home. The next morning it was hurting @NUM1 times more. I had to go to the doctors to get x-rays for it, and they took two weeks to devnlop. So I was in two weeks of pain. So it turns out that I didnt break my arm, however I was in a lot of pain waiting for the resualts. It took a lot of paients for me to just wait, and, wait, and wait for those x-rays,",20,train,Score: 12
245,18107,7,"One thing I am not very at ient with is the meap. The reason I am not patient with the meap because it is very boring you can not talk and it is dull. I hate the meap it is very difficult, you dont see tenn see or @CAPS1 doing the meap. The meap expect you to do to much work the meap is one of the reason I dislike michgan. The meap asking you questions and words you never saw or herd before. In my opinion @CAPS2 we are going to do meap I wou ld prefer them to ask question and words that we know. Another thing I dont like about it is that they grade our writing on opinion they grade of what they think of it. To mi the meap is stupid @CAPS2 I had a choice I would chose not to do it. Since the meap is important I do it for my grade. These are the reason why I am very inpatient with the meap.",13,train,Score: 10
246,19416,7,When I was at universal studios and I was waiting in the long lines to get on the rides I was patient. It did take a while but I never got mad or impatient. My dad and I was in a line for this dragon rollercoaster we were so close to being next then it started raining and lightning. A lot of people left so we ended up being in the front of the line. We waited for another hour or two but it never stoped. We forgot about my mom and brothers so we left. I was patient the whole time. We went and got in line for one of the new rides they just got and since it new the line was long. We waited for quit a while. We eventually got on the ride and we realized the wait was worth it so we went again.,16,train,Score: 18
247,18071,7,"I have used patience many times. I use my patience when @ORGANIZATION1 on the bus, at home and at school. The first time when used patiencewas when I was fishing. I was to at the time I had my tweety @CAPS1 fishing in one hand and a bag of salt and viniger in the other. And while I was waiting for a fish, I met my friend bubbles a norweigian goose he was also out maybe a week old. When I met him I fed him some of my bait and I guessed he liked warms so I gave him all my bait put down pole. And as soon as I grabed my chips I had a bite! I turned out to be a very small sun fish. But still to this day I see bubble once a year (he lives near my favorite fishing spot). And this year he had some side kicks two ducks I named them @CAPS2 and @PERSON1. There are very friendly and love skittles. @CAPS2 is kind of shy around other ducks and @PERSON1 is very content just sitting next to me or a bench. And bubbles loves cheeses and cuddling with his duck buddies and with me in the calm @DATE1 grass. And this story is true. The @CAPS3.",16,train,Score: 12
248,18338,7,"Being Patient by: @PERSON1 A few years ago, I started to horse back ride. I love it so muc h.  About @NUM1 month ago I ordered new riding boots. This is a time when I defien tly had to be patient. Me and my mom went on stake line tack.corn and ordered  my new boots. When they arrived, they were too  small so, we sent them back. Days and days went by as I waited for my boots. They didnt come. I had to be patient. Another day went by and my mom finally called them. They said when you re-ship something,  I goes through fourteen day processing. Both me and my mom had to be patient. Weeks went by and still no boots. My mom have gotten a new credit card that week.  Another week went by and my mom and I were getting impatient. She called the company again and they said when we tried to change the shipping to your credit card, it said declined. But @CAPS1 the problem is fixed and Im glad I was patient enough to wait for the boots, @CAPS1 @CAPS2 riding comfortably in my new riding boots.",20,train,Score: 18
249,18923,7,"It  was a cold @DATE1 @TIME1 and the @NUM1  and @NUM2 grade football teams were playing at  different  times one at @NUM3 and one at @NUM4 and of course there was @CAPS1 leaders, and I just happened  to be one of them. The game starts at about @NUM3 oclock and we started cheering. After about @NUM3:15 we were getting very cold we were wareing our warm-ups but we were still cold. So now that we were cold we were  getting kind of cranky. As half time came it was even colder. We all took a brake and went and got some hot chocolate. Well of corse  we were in a hurry to get back to the  bleachers to sit down, well I started to walk faster and faster then I dropped my hot cholate  down the front of me. Well I was mad but Im a @CAPS1 leader so I have to be happy. Then we started cheering again and it was colder than when we started but we just kept cheering but then some of the @CAPS1 leaders decided they wanted to take off there warm-ups and if more pepole want to take them off well all have  to take them off so we did. And we froze  but we held in there until the @NUM7 game was over. Then we all went home and probubly went to bed.",19,train,The essay provided does not
250,19174,7,"Patience is something you need to get through your everyday life. To have patience means that you are understanding and tolerant. Most people do not have much of it, but others do. Like my brother, @CAPS4 has some but not a whole lot. There are five kids in my family; @NUM1 girls, @NUM2 boys. I am not going to lie, but I am @CAPS1 annoying sometimes. My little sisters and brother are @CAPS1 obnoxious .But; my older brother is the most obnoxious of them @CAPS3! @CAPS4 is the one that freaks over any little thing we say or do. But this one time, I dont know what got into him. This was going to be interesting. We were sitting @CAPS2 home one time, and my big bottle was being @CAPS1 patient, when we amay him, @CAPS4 would usually get his fists ready. So my sisters, brother and I kept fighting and missing around with my brother. We would tell him to shut up or even smack him in the am. Yet, @CAPS4 would just sit there like is nothing wrong. @CAPS4 would usually beat my siting and I if we would usually fight, and then fit it, but this time @CAPS4 didnt care @CAPS2 @CAPS3! I was serious starting to get worried because that wasnt like him. So I got up and smacked him right across the face with my fingers sliding off his check leaving bb face red with four finger mask @CAPS4s been @CAPS1 patient ever since we start being annoying . But I think @CAPS2 this point, I cut the thread of calling him nice. @CAPS4 got up, with his left wide open for a smack. Before I knew it ,I was  on the floor crying. I ran to tell my dad. Oh, did I mention I m daddys little girl? I think you couldve figure out that my brother was  the one that got in trouble @CAPS4 had so much patience  by being tolerant during @CAPS3 those  things, well , @CAPS2 the and, @CAPS4 got cracked by my dad, and so did my fingers. @CAPS2 least I never got in trouble. Thats when daddys little girl comes in handy!",21,train,Score: 15
251,18769,7,"Patience is a  feeling that you get when you experience  are difficult task and do your best to  overcome it without  complaining about the task, like when your getting paint out and then  you  squeeze  it and it wont come out, but you still keep trying until you figure out that  it is gone.  Then you go get a new bottle to start using. I wish that more people were patient, then we wouldnt gave to listens to constant complaining.",12,train,Score: 12
252,18681,7,"This is a writing   piece  on how I had to be pacient to get a fanominall bowl of @CAPS1 @CAPS2. My grandparents had just picked my brother and  I up from our house to go get @CAPS1 @CAPS2 at cold stone. I never gone to cold stone, but my friends said it was good. So I had asked my grandparents if we could go. I was amped. When we arrived at our destination the line was huge. It was shaped like a snake. The sign said @NUM1 minutes wait.I was disiported. I was about to leave when I saw it. The peanut butter @CAPS1 @CAPS2. It was staring me right in my face so I I talked to my grandparents and said we could stay. When we finally got to the front of the line I orderd peanut butter @CAPS1 @CAPS2. It was time to send my taste buds on vacation. It was fantastic  @CAPS1 @CAPS2. It was so smooth. I was thinking to my self how I was glad that I was pacient to envoy that amazing @CAPS1 @CAPS2. That was the time I had to be pacient to go get a fanominall @CAPS1 @CAPS2 bowl.",23,train,Score: 12
253,18658,7,"Its like when your wating in line thats patience. Or like when you kep on rasing your hand the techer kep on saying do your work and you does l it a gen she will say, if you do that agen you will go to the chouse room. Thats when a teacher loses her patience.",7,train,Score: 10
254,19249,7,"You will say that you are board very fast. Most people are cause when you get out in the woods theres nothing you can do except watch and waist if you make one noise you will see nothing your whole hunt. Hunting is all about patients but it is a great reward when that doe, buck or whatever youre hunting is rite in your sight. There are sometimes that I have been impatient and theres times that I have been patient when I was younger I was very important I would got up and walk around but when I got older I got more patient like when. I got my first deer it was an eight point. Hunting @MONTH1 take patients but I like it and its fun.",15,train,Score: 12
255,19242,7,"I remember one time I was impatient, it was when my called and said she was go send me @NUM1$. @CAPS1 I asked her when she was to send it and she said @DATE3. Today was @DATE4 so that mean I had to @NUM2 days. @CAPS1 the next day had cameup  and the ???  truck came by and I thought I had mony but it wasnt @DATE3 yet, @CAPS1 I said, @CAPS2. @DATE1 came, I was still waiting so I tried going to the day can past by  @CAPS3 it! So @CAPS1 it was @DATE2 they had my favorite game on sale The bully the case had a yellow sticker that @NUM3 and no tax at all,@CAPS1 I was mad and @CAPS4 went home. My dad woke me up and said its @DATE3  I @CAPS1 I rose up ate breakfast @CAPS1 check the mail, @CAPS1 it bills, bills,bills and  my money my sent we an ???. At last I said I have money, so I bought some icecream @CAPS1 I bought my favorite game bully. thats the time when I was patient.",17,train,The essay has several issues
256,19185,7,"One rainy afternoon on a @DATE1 my little brothers friends mum called and needed me to babysit. She and my mom were going to soon and wouldn@CAPS1 be back till nine p.m so she needed me to come over. So my mom move me over there and dropped me off at seven p.m went through after a brief entry on what to do if there is an emergency. When they left, me and the kids wrestled and watched @CAPS1.v.  We ran around, talked each others (mainly they tackled me) and I lifted them upside down, then at light thirsty of put them in bed and cover them everytime twice. After they brushed their teeth and went to bed, a walked down there twice to read my book. Il out really sighed and or i turned on the @CAPS1. v need a col of patience afraid coz my mm for get me back.",16,train,The essay has several issues
258,18600,7,"Patience is hard for me. I am simply an impatient person. Patience in my life is a rare occurrence, so I will describe a time that I was patient. @CAPS1 you can get it this time. I encouraged myself. I stored at the net. The net was the obstacle. If the net was shorter I would be able to get my volleyball serve over. I balanced the white ball in the palm of my hand. I lowered my left arm and raised it again quickly, sending the ball high above my head. I thrust my hand forward. Thwap!  I struck the ball, but it went barrelling into the net. @CAPS2 @CAPS3 I think. You got this! my entire team stared at me. Clunk, clunk. I bounce the ball twice, spin it around once in my hand. I will myself not even to look in the crowd. M y hand strikes the ball. It flies over the net and smacks into the middle of the  court. Since I was patient @NUM1 didnt give up, I achieved my goal. This taught me one thing. Patience brings victory.",24,train,Score: 22
259,18613,7,"Last month, I had to go get a root canal. I was very nervous .I arrived at the dentist office , half scared  to death by the of the pain , there two people in front  of me so I had to wait , which made me more scared. The  time had come for me to go with the dentist . I was patient the whole  time .After it was done ,I was fine ,it didnt even hurt .When I got home ,I fell asleep , I woke up in pain though ,my tooth felt on fire. I never complained though, and when my mom was trying to hurry and my medicine, I never yelled at her to hurry or cried .This was the time that I was patient.",16,train,Score: 18
262,17977,7,When I was in third grade I hoped one of my friends who had some disabilities but I had to learn to be patient with him. When it comes to dedating with someone like him patience plays a great part in friend ship with him. Ever though he had his days I would say to my self ''you have him and have patience '' and to this day him and I are still friends.,16,train,Score: 18
265,19064,7,My mom have patence with me and my brother with all the fighting going  on people getting killed around here she dont like us going place with that going on  we come home late,7,train,Score: 10
266,18212,7,"Patience is very difficult for me. Having patience is very difficult for me, because I am not patient at all: t cannot wait for things. During school, I am always looking at the clock. I just cant wait for class to be over most of the time. Some times I think I rush things a little bit too much. I wish I was patient, but Im not. Im not patient because I think about what comes after the waiting, I get too curious. For example: in class I get excited for when the day ends. Some day, I want to improve on my waiting style. I dont think that will happen anytime soon.",14,train,Score: 15
267,18134,7,Patience can mean a lot of things. It can mean to be understanding or it can mean to be tolerant. Being patient can also mean you dont complain. Like if you ask someone to get you something and they say that they will get it in a certain amount of days. If they dont get it the day they said they would and you were expecting it then you shouldnt get mad. You can also be paitient if you have to wait for something. If you are getting a new pair of shoes but the only way you can get them is they have to be ordered. You should not start to complain if it takes a long time. You should be able to wait without getting angry that you dont have them yet. Being patient can mean all of these things. If you do these things you can tell that you are patient. That is what being patient means.,12,train,Score: 18
268,18800,7,One time when I was at @CAPS1 @CAPS2 I had to wate about @NUM1 hours to go on the top thrill dragster. I was so patient because it was my first time ever going on the dragster. Me and my dad were wating and wating. When we got to the front of the line I was so scared that I was going to pee my pants. When we got on the rollercoaster I said that I dont want to go. So my dad asked if my son could get off the rollercoaster and they said when you get on there is no getting off. So I had to ride it and when I did I wanted to go on it over and over again. Even though it was a @NUM2 second ride it was the best thing that I had ever wated for in my life so far. That is the time when I had to be patient to get something that I really wanted.,17,train,Score: 15
269,18235,7,"Im not a very patient person so im going to be wrighting about what patience @CAPS6. Patience @CAPS6 when you dont complain when your board or waiting for somthing. For example (for your convenance I @CAPS1 be wrighting a story about patience, please  take to note that this story @CAPS6 completely untrue) @CAPS1 was walking home and saw an elderly woman, she was having trouble with her grocerys. @CAPS1 wanted to help her but all he was thinking about was his cousin @CAPS2 that @CAPS4 be arriving at his house any moment now. @CAPS1 walked up to the woman and asked if she needed help and she replied if you could I live over @CAPS3 she pointed to a large tan house. @CAPS1 carried her things to the door. @CAPS3 you go, he said. @CAPS4 you mind helping me put them away the woman asked. @CAPS1 thought about how his mother never wanted him to go into a strangers house, but @CAPS1 sort of knew her, so he said that he @CAPS4 help the woman smile. @CAPS1 then picked up the bags and said, @CAPS6 your home unlocked @CAPS7 its not she replied, where are your keys @CAPS1 asked, I beleve there lost somwere in the lawn. @CAPS1 searched for about a half hour, then he found them under a bush. He brought the keys to her and said @CAPS3 you go, she opened the door and he helped her with her grocres. When they were all put away @CAPS1 said @CAPS11 I ought to be going. @CAPS11 not without somway I can repay you said the woman @CAPS13 go find my purse. @CAPS1 waited and waited, it had to have been a hour. The woman came out of the kitchin with some change. @CAPS15 its only change, I couldnt find my wallet she said and gave him the change. @CAPS1 left feeling like a good person because he was patient with the woman. @CAPS1 told his mom about his good deed and his cousin @CAPS2 got to stay longer. This was my example of patience, if this ever happens to you make sure your patient and know the person.",18,train,Score: 12
270,18038,7,As I walked down the lane looking for the perfect gift I saw the day before. I find out it was sold out. Today was my moms birthday and I find the gift. The perfect gift a precious moment figurine. I asked the manager  if fact had any in the back sadly they didnt. He said The new shipment should be arriving at five. I didnt think I could wait another three hours. My dad drove me home. I was pacing back and forth thinking it would occupies sadly it didnt. Finally I realized I needed to relax and be patient before. I know if the time was five and my dad and I went back at the store in no time and there was the perfect gift right there in front of me. I picked it up and give it to the clerk to scan. I hand her the money and head strait home. When mom get home I hand mom the gift and realize patient come in handy when it comes to waiting.,21,train,Score: 20
271,18504,7,Patience is sometimes hard to do if you are already exsited. But some time you are doing like if one of your family members is talking & you are waiting for something else that is patience,5,train,Score: 10
