,index,split,Id,c3 (N),c3 (Y),c5 (N),c5 (Y),c9 (N),c9 (Y),c4 (N),c4 (Y),c6 (N),c6 (Y),c8 (N),c8 (Y),c11 (N),c11 (Y),c0 (N),c0 (Y),c2 (N),c2 (Y),c10 (N),c10 (Y),c7 (N),c7 (Y),c1 (N),c1 (Y)
10,10,train,24048,0.3458471596240997,0.5396959185600281,0.3651511371135711,0.5351054668426514,0.5452447533607483,0.3404591977596283,0.6302860379219055,0.2632102370262146,0.7232044339179993,0.2382920682430267,0.8665317296981812,0.1312377005815506,0.5001376867294312,0.400951087474823,0.3847363293170929,0.5259743332862854,0.2812041640281677,0.602428138256073,0.6387994289398193,0.2835220992565155,0.1980638802051544,0.6554264426231384,0.7010475993156433,0.2449128478765487
11,11,train,23656,0.2864770293235779,0.5965596437454224,0.3142740130424499,0.5747697949409485,0.3840730190277099,0.4930659532546997,0.5537239909172058,0.3503368496894836,0.7232611775398254,0.2714623510837555,0.8547388315200806,0.1225669011473655,0.393776923418045,0.5026971697807312,0.3115108907222748,0.5976573824882507,0.2336273342370987,0.6394180059432983,0.5402716994285583,0.4050274491310119,0.2311253100633621,0.6169100403785706,0.7707894444465637,0.2046069800853729
12,12,train,24254,0.5438545942306519,0.3807912170886993,0.4855611026287079,0.4320511221885681,0.8383628129959106,0.1506627053022384,0.851069450378418,0.1406198441982269,0.8470274209976196,0.1510470360517501,0.9097293615341188,0.1036730334162712,0.7365176677703857,0.2136102318763733,0.6383759379386902,0.2750129401683807,0.4375230669975281,0.4867201447486877,0.8513743281364441,0.1465332508087158,0.1515971720218658,0.7002602219581604,0.5442957878112793,0.3140349984169006
13,13,test,23245,0.2432983219623565,0.6213763356208801,0.252559632062912,0.6411187648773193,0.2791628539562225,0.5674186944961548,0.3944101333618164,0.4595528542995453,0.6482231616973877,0.3023147583007812,0.8244270086288452,0.1342793703079223,0.295543223619461,0.5770728588104248,0.2534144818782806,0.6558674573898315,0.2125816941261291,0.6854188442230225,0.3365241587162018,0.5435985326766968,0.2753686606884002,0.5694222450256348,0.8140118718147278,0.2074194997549057
14,14,train,23209,0.3402261435985565,0.5333080887794495,0.3584050834178924,0.5240345001220703,0.5370216369628906,0.3521521687507629,0.6289188265800476,0.2696555554866791,0.7289983034133911,0.2452498376369476,0.8676697015762329,0.1265761703252792,0.4920311868190765,0.4093950986862182,0.3704014718532562,0.5242713689804077,0.2749548852443695,0.5944727063179016,0.6344705820083618,0.2968448996543884,0.1957902014255523,0.650159478187561,0.7032849192619324,0.243314728140831
15,15,test,23927,0.4295040369033813,0.4698015749454498,0.4162434339523315,0.4825673997402191,0.7217273116111755,0.2261075377464294,0.7632043957710266,0.1976166516542434,0.7869817614555359,0.2024435549974441,0.8791478276252747,0.1280906945466995,0.623715341091156,0.3141652941703796,0.4941507875919342,0.4193122386932373,0.347624123096466,0.5312573909759521,0.7564123272895813,0.2156586647033691,0.1629841029644012,0.6788644790649414,0.5945375561714172,0.2871198952198028
16,16,train,24314,0.6678650379180908,0.2938033938407898,0.5543162226676941,0.3899791240692138,0.8985782265663147,0.1261157840490341,0.9017459750175476,0.1207056641578674,0.8973723649978638,0.1271406412124633,0.9313159584999084,0.0932228118181228,0.8374846577644348,0.1711969524621963,0.7846658229827881,0.1934642046689987,0.5212025046348572,0.4412257075309753,0.904808223247528,0.1203892901539802,0.1539536714553833,0.6982932686805725,0.5332143306732178,0.3233838975429535
17,17,train,23259,0.3231359124183655,0.562203586101532,0.344555139541626,0.5527887344360352,0.5118666887283325,0.3687411844730377,0.6440833210945129,0.2613392174243927,0.7392461895942688,0.2252307683229446,0.8579505681991577,0.1303786188364029,0.490282267332077,0.4021254777908325,0.3599491715431213,0.5440423488616943,0.2617748081684112,0.6216051578521729,0.6495797634124756,0.2778085172176361,0.2073917090892791,0.6452324986457825,0.7215083837509155,0.2352915555238723
18,18,test,24536,0.2694143056869507,0.6157525777816772,0.3006002604961395,0.5968018770217896,0.3354778587818146,0.5335875153541565,0.4922449588775635,0.3959062695503235,0.6810384392738342,0.2829177677631378,0.8491355776786804,0.121856115758419,0.354428619146347,0.5415987968444824,0.290436327457428,0.6261895298957825,0.2204510271549224,0.6691868901252747,0.4442282915115356,0.4698094725608825,0.2494432181119918,0.5985656976699829,0.7941931486129761,0.1992794573307037
19,19,train,23034,0.3927385509014129,0.5097553133964539,0.4002200663089752,0.507097601890564,0.6268730163574219,0.2808328568935394,0.6933492422103882,0.2309569120407104,0.757792592048645,0.2205020785331726,0.8782041072845459,0.1274120956659317,0.5609793663024902,0.3508290648460388,0.4350760281085968,0.474715918302536,0.3165670931339264,0.574839174747467,0.6939834356307983,0.2459291815757751,0.1836397051811218,0.6726757287979126,0.6527255773544312,0.2665457427501678
20,20,train,24063,0.2616996765136719,0.6192188858985901,0.2867559492588043,0.6090912222862244,0.3148295283317566,0.5436487793922424,0.4552392363548279,0.4167854785919189,0.6724140644073486,0.2865240275859833,0.8456080555915833,0.1248937547206878,0.3443354964256286,0.5450232625007629,0.2853014469146728,0.6352148652076721,0.2198494225740432,0.6801648139953613,0.4032641947269439,0.4956258237361908,0.2572579085826874,0.5984019041061401,0.7992432117462158,0.1944638639688491
21,21,test,24193,0.2612943947315216,0.6160932779312134,0.2975664734840393,0.5976763963699341,0.330336719751358,0.5202817320823669,0.4839953780174255,0.3765580058097839,0.6666924953460693,0.2789490520954132,0.8490639328956604,0.1242952644824981,0.351750910282135,0.5266250371932983,0.2882802486419678,0.6240729689598083,0.2212670147418975,0.6666100025177002,0.448748767375946,0.447694182395935,0.2400058060884475,0.6079151630401611,0.7825935482978821,0.2049210369586944
22,22,train,23659,0.2616313695907593,0.6190381646156311,0.2689651548862457,0.6311933994293213,0.3022973835468292,0.5700051784515381,0.4180309176445007,0.4569620788097381,0.6629729270935059,0.3007227182388305,0.8331934809684753,0.1299852579832077,0.3196963965892792,0.5829090476036072,0.2714780271053314,0.6459961533546448,0.2220007628202438,0.6884667277336121,0.3568427562713623,0.5597890019416809,0.2807302176952362,0.5765399932861328,0.8113805651664734,0.2053627073764801
23,23,train,23359,0.3471533060073852,0.5559753179550171,0.3650157153606415,0.5435503125190735,0.5338103771209717,0.4004858136177063,0.6424658298492432,0.3014504313468933,0.7396658658981323,0.2598948776721954,0.8705523014068604,0.1311458647251129,0.4948824644088745,0.4428347051143646,0.3767214715480804,0.545589029788971,0.2725444138050079,0.6043292284011841,0.6498882174491882,0.3292234539985657,0.1996957510709762,0.6494293212890625,0.7088386416435242,0.2367376685142517
24,24,test,23086,0.6595922112464905,0.2942284643650055,0.5497843027114868,0.3967083096504211,0.8971012234687805,0.1247620359063148,0.8990788459777832,0.1186354979872703,0.8895751237869263,0.1230660900473594,0.9300827383995056,0.0930845513939857,0.8342950344085693,0.1682566702365875,0.7786637544631958,0.1889426559209823,0.5205156207084656,0.440940260887146,0.9035282135009766,0.1183676868677139,0.1554190516471862,0.7009043097496033,0.5326283574104309,0.3220207095146179
25,25,train,23801,0.3692077100276947,0.5198824405670166,0.3823609054088592,0.5155350565910339,0.5908218026161194,0.3055934607982635,0.645922839641571,0.2561511397361755,0.7297552824020386,0.2358501255512237,0.8722257018089294,0.1288900077342987,0.5275329351425171,0.3745765089988708,0.4052506387233734,0.4976650476455688,0.2921187579631805,0.5888437628746033,0.6590146422386169,0.2710207104682922,0.1851626336574554,0.6650400757789612,0.6688322424888611,0.2570571899414062
26,26,train,23131,0.2537641525268554,0.6240687370300293,0.271070271730423,0.621540904045105,0.3021858036518097,0.5581092238426208,0.4250233769416809,0.4391213953495025,0.6691997647285461,0.2936713099479675,0.8316712379455566,0.1325641274452209,0.3208525478839874,0.5568240880966187,0.2706963717937469,0.6388935446739197,0.2120612561702728,0.6829623579978943,0.3614088892936706,0.5255945920944214,0.2670255899429321,0.5801674127578735,0.8057816624641418,0.1908227950334549
27,27,train,24407,0.3988348841667175,0.5076467990875244,0.4084619283676147,0.5037814378738403,0.6206390261650085,0.2818890810012817,0.6703159809112549,0.2393191456794738,0.7289820909500122,0.2315086871385574,0.863309383392334,0.1356957405805587,0.563360333442688,0.3494517207145691,0.4502941966056824,0.4734111130237579,0.3213136196136474,0.5716409683227539,0.6778540015220642,0.2574316263198852,0.1806409209966659,0.6732383966445923,0.6410340070724487,0.2702006101608276
28,28,train,23648,0.3042244911193847,0.5839077234268188,0.3333137929439544,0.5623688697814941,0.4510746300220489,0.4435935020446777,0.5929293632507324,0.3279662132263183,0.720917284488678,0.2706953585147857,0.8625319600105286,0.127968892455101,0.4405065774917602,0.4733114242553711,0.3286950886249542,0.5803029537200928,0.2412904202938079,0.6282337307929993,0.5985325574874878,0.3617632389068603,0.2198432981967926,0.6247488856315613,0.7397270202636719,0.2180379927158355
29,29,train,24131,0.2798985242843628,0.5991364121437073,0.3112971484661102,0.5784373879432678,0.3676977753639221,0.4994418323040008,0.518449604511261,0.3635798990726471,0.6913874745368958,0.2707847952842712,0.8466293811798096,0.1259324103593826,0.383395791053772,0.5113492012023926,0.3088045418262481,0.592943012714386,0.2278186231851577,0.6399886608123779,0.5133724212646484,0.410948097705841,0.2375059127807617,0.6145077347755432,0.7653396129608154,0.1992457509040832
30,30,train,24183,0.4950474500656128,0.428249329328537,0.4648947715759277,0.4569616317749023,0.7747469544410706,0.1825232803821563,0.8059089779853821,0.1659787595272064,0.8149859309196472,0.1757841557264328,0.8924843668937683,0.1151130199432373,0.673248291015625,0.262718141078949,0.5585890412330627,0.3576321899890899,0.3950245976448059,0.5173949599266052,0.7976281046867371,0.1772732883691787,0.1563885062932968,0.6954878568649292,0.5726270079612732,0.2976411581039428
31,31,train,23481,0.4436708092689514,0.4688231647014618,0.4375222027301788,0.4756806790828705,0.7127174139022827,0.2202535569667816,0.7562556266784668,0.1923226714134216,0.7917160391807556,0.2015446275472641,0.8845503926277161,0.1234983429312706,0.6196264624595642,0.3133597671985626,0.4942822158336639,0.4221671819686889,0.3573833107948303,0.5427217483520508,0.7519896626472473,0.209144577383995,0.1689539104700088,0.6817950010299683,0.6109706163406372,0.2841180860996246
32,32,train,22994,0.3320184350013733,0.5522933006286621,0.3539225161075592,0.5424322485923767,0.505433201789856,0.391250729560852,0.6238551139831543,0.2863814830780029,0.7217962741851807,0.2507334649562835,0.8648062944412231,0.1326784342527389,0.4755276441574096,0.437151551246643,0.3589628338813782,0.5531184077262878,0.2658995389938354,0.6025206446647644,0.6317759156227112,0.3145333528518677,0.2075264751911163,0.6354882121086121,0.7257480621337891,0.2304790616035461
33,33,train,24568,0.4727306365966797,0.4532731175422668,0.4487738013267517,0.4666193425655365,0.7712164521217346,0.1981722563505172,0.7997401356697083,0.1757262200117111,0.8209884762763977,0.1877016276121139,0.8907596468925476,0.120176114141941,0.671743631362915,0.2840634286403656,0.5440282821655273,0.3868623077869415,0.3787371516227722,0.5266266465187073,0.7971924543380737,0.1919808238744735,0.1628241539001464,0.6880682706832886,0.581145167350769,0.29625204205513
34,34,train,24226,0.302742451429367,0.5579397678375244,0.3339762389659881,0.5503988862037659,0.4326750636100769,0.4262951910495758,0.5737462639808655,0.3153930008411407,0.7094814777374268,0.2633048593997955,0.8559338450431824,0.1252985894680023,0.4329027235507965,0.4495083093643188,0.3357786834239959,0.562178373336792,0.2473050206899643,0.6118748784065247,0.5869618654251099,0.3512846827507019,0.2159110754728317,0.6296697854995728,0.7401557564735413,0.2155850678682327
35,35,train,23000,0.2841904759407043,0.5953893065452576,0.316213309764862,0.5749803781509399,0.3752182424068451,0.4750817716121673,0.5294376015663147,0.3311581611633301,0.6900292038917542,0.2649474143981933,0.8564363121986389,0.1285343915224075,0.3907998502254486,0.4881165027618408,0.3098068237304687,0.5944020748138428,0.2297728806734085,0.6372660994529724,0.5379390120506287,0.3735926449298858,0.2250904291868209,0.6222928762435913,0.7556301355361938,0.2171191424131393
36,36,train,23101,0.3432284891605377,0.5477016568183899,0.3614473044872284,0.537666916847229,0.5315495133399963,0.3486772775650024,0.6337796449661255,0.2673265933990478,0.7402669787406921,0.239928513765335,0.8641813397407532,0.1317029893398285,0.4947184324264526,0.4084610641002655,0.3764449059963226,0.5301501154899597,0.2799786627292633,0.5945873856544495,0.64096999168396,0.2819360792636871,0.1932173669338226,0.6567431092262268,0.6842249035835266,0.2525936961174011
37,37,test,24436,0.3841075301170349,0.5139226913452148,0.3908418118953705,0.5094970464706421,0.6530719995498657,0.3159209191799164,0.7494034767150879,0.2458284348249435,0.7873570919036865,0.2360556125640869,0.8814827799797058,0.1248995885252952,0.581442654132843,0.3871543407440185,0.4260668158531189,0.4935733079910278,0.2963023781776428,0.5688537955284119,0.7299731373786926,0.2743383347988128,0.1868376284837722,0.654450535774231,0.6820458769798279,0.2518815398216247
38,38,train,24182,0.3759012520313263,0.5263437032699585,0.3833265006542206,0.5198347568511963,0.6097021698951721,0.2871676981449127,0.6781402826309204,0.2334108352661132,0.7689599394798279,0.2261227369308471,0.8749894499778748,0.1273065060377121,0.5496944785118103,0.3573186993598938,0.4165390431880951,0.4882836043834686,0.3022130131721496,0.5792878866195679,0.6872677206993103,0.2511092126369476,0.1817312538623809,0.6700711846351624,0.6472173929214478,0.2666466236114502
39,39,train,24401,0.3026715815067291,0.5772904753684998,0.3256199061870575,0.5613603591918945,0.4193080961704254,0.4525794088840484,0.5881078243255615,0.3148070275783539,0.7252767086029053,0.2643141150474548,0.8553352355957031,0.1283074170351028,0.414284199476242,0.4731471836566925,0.3224274516105652,0.5726272463798523,0.2442114949226379,0.6197800040245056,0.5878565311431885,0.3492893278598785,0.2154411077499389,0.6319541931152344,0.7380690574645996,0.2211135625839233
40,40,train,23230,0.4205909669399261,0.5001468658447266,0.4184755086898803,0.498694509267807,0.7063905596733093,0.2594268023967743,0.7626385688781738,0.2172248363494873,0.7942314147949219,0.2153901755809784,0.8865708112716675,0.1247818544507026,0.6222280263900757,0.3422001004219055,0.4720069766044616,0.460485428571701,0.3267050683498382,0.5633768439292908,0.7548647522926331,0.2387497425079345,0.1698618531227111,0.6759916543960571,0.6244286298751831,0.2749151885509491
41,41,train,24424,0.4801946580410003,0.4354557394981384,0.4532800316810608,0.4565218985080719,0.753018856048584,0.1845257729291916,0.7747213244438171,0.1677980422973632,0.7894806861877441,0.1762566715478897,0.8821137547492981,0.1182083338499069,0.6608754992485046,0.2618396580219269,0.5381034016609192,0.3711710274219513,0.3802140653133392,0.5262125134468079,0.7710848450660706,0.1821880638599395,0.1583041697740554,0.6906298398971558,0.5769816637039185,0.2941313683986664
42,42,train,23402,0.593123733997345,0.3252538740634918,0.5174097418785095,0.4001078009605407,0.8394626379013062,0.1381202936172485,0.8487586975097656,0.1296724379062652,0.8494291305541992,0.1357165426015854,0.9036127924919128,0.1031421422958374,0.7503695487976074,0.184419646859169,0.6985108256340027,0.2185471206903457,0.4756573736667633,0.4536034166812897,0.8625671863555908,0.1280576586723327,0.1549944579601287,0.6969146132469177,0.536782443523407,0.3149977624416351
43,43,train,24308,0.7390422821044922,0.2361816763877868,0.5943281054496765,0.3638378083705902,0.9230294823646544,0.1119880378246307,0.9249075651168824,0.1091611683368682,0.9212275743484496,0.1155894324183464,0.9465394020080566,0.0829406529664993,0.8815200924873352,0.1476719677448272,0.8416188955307007,0.157249629497528,0.5652379989624023,0.4121003746986389,0.9237066507339478,0.1098935380578041,0.1585891395807266,0.6936854124069214,0.5360606908798218,0.323539525270462
44,44,test,23267,0.2848658561706543,0.59914630651474,0.280863493680954,0.6186270117759705,0.3087351322174072,0.558525562286377,0.4003939926624298,0.4591439664363861,0.659512996673584,0.3077437281608581,0.825883150100708,0.1343839168548584,0.3213277161121368,0.5640820860862732,0.2883070707321167,0.6271201968193054,0.2506155967712402,0.6682111024856567,0.354817271232605,0.5351962447166443,0.2834291458129883,0.5760101079940796,0.8001362681388855,0.2054553776979446
45,45,train,23170,0.2501705884933471,0.6231654286384583,0.2701956331729889,0.6290081739425659,0.2950654923915863,0.5645523071289062,0.4186058640480041,0.4441594183444977,0.6565051674842834,0.2952328324317932,0.8347944617271423,0.1265536546707153,0.3187238276004791,0.5685871839523315,0.268493503332138,0.6478247046470642,0.2079797387123108,0.6887532472610474,0.3640744686126709,0.5290969014167786,0.2707357704639435,0.5898920893669128,0.8050874471664429,0.1993036419153213
46,46,train,23546,0.2628740966320038,0.604884922504425,0.2902162671089172,0.5993984937667847,0.3143534362316131,0.5327314138412476,0.4625502228736877,0.4035496413707733,0.6873185634613037,0.2829001545906067,0.8429701924324036,0.1246678903698921,0.3407676517963409,0.5355716347694397,0.2812187373638153,0.6167325973510742,0.219158336520195,0.6629718542098999,0.4120356738567352,0.4813589751720428,0.2568689882755279,0.5992380976676941,0.7940069437026978,0.1930919736623764
47,47,train,23377,0.3839010000228882,0.5176616311073303,0.3896028995513916,0.5146650671958923,0.623678982257843,0.2821873724460602,0.6877656579017639,0.2349691689014434,0.7452513575553894,0.2272933572530746,0.8697965145111084,0.1339408010244369,0.5446140170097351,0.3632043898105621,0.4158028066158294,0.4875394701957702,0.3101852238178253,0.5819547176361084,0.6849853992462158,0.2520541846752167,0.1796762645244598,0.6709198355674744,0.6519643664360046,0.265386551618576
48,48,train,23938,0.6516055464744568,0.2984691858291626,0.5452848672866821,0.3903235197067261,0.8896146416664124,0.1292659640312194,0.8948813676834106,0.1237328350543975,0.8873900175094604,0.1286740750074386,0.9281623363494872,0.0939958021044731,0.8234469294548035,0.1731285452842712,0.7699549198150635,0.1957038044929504,0.511059582233429,0.4428686797618866,0.8962298035621643,0.1232814416289329,0.1546030640602111,0.695127546787262,0.532939612865448,0.3225750923156738
49,49,train,23321,0.3920012414455414,0.4976829290390014,0.3974864482879638,0.4988431334495544,0.6390625238418579,0.260010302066803,0.6890661120414734,0.2216033786535263,0.7457238435745239,0.2177332937717437,0.8667381405830383,0.1320168226957321,0.5653203129768372,0.3453567028045654,0.4423544406890869,0.461246132850647,0.3159652352333069,0.5583456754684448,0.6985655426979065,0.2367122024297714,0.1761335283517837,0.67006915807724,0.6276594400405884,0.2737493515014648
50,50,train,24331,0.8458976745605469,0.1457528322935104,0.6892516016960144,0.2873757779598236,0.935877799987793,0.0983035713434219,0.934929370880127,0.0990853533148765,0.9328330755233764,0.1010530516505241,0.952050805091858,0.0755827873945236,0.9131173491477966,0.1167891696095466,0.9034306406974792,0.1090534105896949,0.6501317024230957,0.3483989536762237,0.93374764919281,0.0993030369281768,0.1870197802782058,0.6721424460411072,0.5335213541984558,0.3188232481479645
51,51,train,24563,0.2549630105495453,0.6304072737693787,0.2823721766471863,0.6153514385223389,0.315176397562027,0.5596503615379333,0.4576248824596405,0.4319327473640442,0.6734843850135803,0.2918619215488434,0.841688871383667,0.1274968981742859,0.3422453105449676,0.561761200428009,0.2790064215660095,0.6419620513916016,0.2139365822076797,0.6829438209533691,0.4050621092319488,0.5065137147903442,0.2620012164115906,0.5980345010757446,0.8033057451248169,0.1989134103059768
52,52,train,24621,0.3554514348506927,0.5421240329742432,0.371724933385849,0.53179931640625,0.577130138874054,0.3283279836177826,0.6495659947395325,0.2611457109451294,0.737562894821167,0.2431045174598693,0.8647075295448303,0.1342232376337051,0.5214136838912964,0.3931647837162018,0.3940470218658447,0.5155074596405029,0.2869588434696197,0.590380072593689,0.6594405770301819,0.2762723565101623,0.188320130109787,0.6624109148979187,0.668729305267334,0.2602580487728119
53,53,train,23543,0.2973820269107818,0.579295814037323,0.3260537385940552,0.5665786862373352,0.4136476814746856,0.4492739140987396,0.5554543137550354,0.3279601335525512,0.6859593987464905,0.2581935822963714,0.8634904623031616,0.1227604448795318,0.4195737242698669,0.4683829843997955,0.3282195329666137,0.5829007625579834,0.2464469969272613,0.6352383494377136,0.560513973236084,0.36574387550354,0.2237280458211898,0.6301708221435547,0.7553535103797913,0.2118439525365829
54,54,train,24257,0.6554522514343262,0.2998385727405548,0.5492911338806152,0.3921134173870086,0.8964715600013733,0.1292244046926498,0.9011262059211732,0.1240791454911232,0.8931513428688049,0.1315212696790695,0.932231605052948,0.0935409739613533,0.8304044008255005,0.177680566906929,0.7712913155555725,0.2022874653339386,0.5092393755912781,0.4440356492996216,0.9014496207237244,0.1240854486823082,0.1548807770013809,0.6932812929153442,0.5349093675613403,0.3233076333999634
55,55,train,23695,0.2521520853042602,0.6293402314186096,0.254870742559433,0.6408786773681641,0.2864313423633575,0.5837111473083496,0.4078510999679565,0.4534978866577148,0.657174289226532,0.3081539571285248,0.8302808403968811,0.1349891424179077,0.3142058551311493,0.5813658237457275,0.2591799795627594,0.6620949506759644,0.215225338935852,0.6958867907524109,0.3439302742481231,0.5577939748764038,0.2847571671009063,0.5743381977081299,0.8173158764839172,0.2095863670110702
56,56,train,23956,0.3573445677757263,0.5387578010559082,0.3757265210151672,0.5309734344482422,0.5666036009788513,0.3369492590427398,0.662446916103363,0.2538411021232605,0.7508225440979004,0.2360983341932296,0.8699873685836792,0.1306289136409759,0.52916419506073,0.3977513313293457,0.393174260854721,0.5159357190132141,0.2895830571651459,0.5933414697647095,0.670112669467926,0.2721939086914062,0.1916612535715103,0.6566202044487,0.6835950613021851,0.2507951557636261
57,57,test,24720,0.3912844955921173,0.5128707885742188,0.3966864347457886,0.5102971196174622,0.636821448802948,0.3064556121826172,0.7076424360275269,0.2443587183952331,0.7635858058929443,0.2399019747972488,0.8766606450080872,0.1296055018901825,0.5686120986938477,0.3726592361927032,0.4350671470165252,0.4911094009876251,0.3078883290290832,0.5811922550201416,0.7052104473114014,0.2676030397415161,0.183064267039299,0.6653134226799011,0.6733460426330566,0.2573007345199585
58,58,train,23617,0.3480691313743591,0.5310747623443604,0.3704867362976074,0.5267335176467896,0.5276352763175964,0.3396578133106231,0.6216116547584534,0.2723997831344604,0.715793788433075,0.2456806600093841,0.8700993657112122,0.131110668182373,0.4920947849750519,0.3891834020614624,0.3809927999973297,0.5113037824630737,0.2845427989959717,0.5967245697975159,0.6298794746398926,0.2860245406627655,0.1887388527393341,0.6665421724319458,0.6868555545806885,0.2529416680335998
59,59,train,23203,0.2993059158325195,0.5922620892524719,0.3276771903038025,0.5731686949729919,0.4122557938098907,0.4806907176971435,0.5692685842514038,0.3457114398479461,0.7174956202507019,0.2700534164905548,0.8559156656265259,0.1225603222846984,0.418377935886383,0.497379869222641,0.3252764940261841,0.5968171954154968,0.2385652810335159,0.6427975296974182,0.565768837928772,0.3910066485404968,0.2247930169105529,0.6283798217773438,0.7605770230293274,0.2073297500610351
60,60,train,23308,0.4772520065307617,0.4333906173706054,0.4488064050674438,0.4549331068992615,0.7536238431930542,0.188248336315155,0.7749930620193481,0.1720623821020126,0.7945461869239807,0.1803573668003082,0.883985698223114,0.119300365447998,0.6634089350700378,0.2587778568267822,0.5559265613555908,0.355417937040329,0.3836654126644134,0.5102787613868713,0.7836881279945374,0.1835840940475464,0.1572541296482086,0.6872324347496033,0.5703178644180298,0.2965484857559204
