,CH,W,CO,UW,NN,DT,RB,JJ,IN,GF,SMOG,RIX,DC,WT,S,LW,CW,NBW,DW,index,split
15,61,13,0,12,2,1,0,2,1,4.800000000000001,3.1291,1.0,8.1792,12,1,1,0,8,2,15,train
16,147,29,1,24,6,4,2,5,2,12.62857142857143,8.841846274778883,3.0,7.844942857142858,26,1,3,1,17,3,16,train
17,89,19,0,16,1,1,1,6,1,7.2,3.1291,2.0,0.8927999999999999,16,1,1,0,9,0,17,train
18,146,32,0,25,9,4,1,2,3,12.4,3.1291,1.0,7.720874193548386,27,1,1,0,19,2,18,train
19,223,43,0,30,7,7,0,8,6,10.304761904761905,8.841846274778883,3.5,8.43762380952381,32,2,7,2,24,9,19,train
20,274,57,0,44,13,8,5,7,8,10.242424242424242,9.725611199111238,2.0,7.129651515151515,45,3,6,4,32,5,20,train
21,140,27,0,20,6,4,3,2,1,13.476923076923079,11.20814326018867,2.0,7.355330769230769,21,1,2,2,17,3,21,train
22,269,61,0,40,9,6,2,9,10,8.666666666666668,6.42735559955562,1.0,6.733833333333333,41,3,3,1,27,2,22,train
23,287,60,4,39,8,5,8,10,4,8.544632768361582,6.42735559955562,0.6666666666666666,5.9501022598870055,40,3,3,1,39,1,23,test
24,279,57,0,44,11,9,4,7,6,12.62857142857143,8.841846274778883,2.5,6.99905,42,2,4,2,28,3,24,train
25,333,61,4,48,12,7,4,9,8,9.333333333333334,7.793537801064561,2.6666666666666665,8.312833333333334,48,3,8,2,37,12,25,test
26,259,53,1,32,14,13,1,9,6,7.702564102564103,6.42735559955562,1.3333333333333333,6.014502564102564,34,3,4,1,25,3,26,train
27,334,67,1,50,15,7,6,11,4,14.846153846153847,10.125756701596842,4.0,8.649423076923078,49,2,8,3,38,11,27,train
28,491,95,7,61,13,13,4,21,6,20.07659574468085,10.125756701596842,7.0,9.831210638297872,60,2,8,2,52,8,28,train
29,331,70,0,41,13,10,2,9,10,15.53913043478261,10.125756701596842,2.5,8.322627536231884,42,2,8,3,24,5,29,train
30,99,18,1,16,4,2,1,3,2,9.15294117647059,8.841846274778883,3.0,7.266170588235294,17,1,3,1,14,3,30,train
31,228,44,4,38,7,2,0,7,6,8.6,3.1291,2.0,7.640574418604651,37,2,4,0,32,4,31,train
32,259,46,4,38,9,6,2,5,7,8.666666666666668,8.841846274778883,2.3333333333333335,9.994722222222222,39,3,9,3,34,9,32,train
33,92,20,0,17,4,2,1,1,2,7.6000000000000005,3.1291,1.0,8.734163157894738,17,1,1,0,14,1,33,train
34,328,63,0,45,13,9,1,11,9,12.782795698924733,11.855464076750408,2.3333333333333335,8.227050537634408,45,3,10,7,30,7,34,test
35,53,12,0,11,1,1,2,4,0,4.4,3.1291,0.0,5.617554545454546,12,1,0,0,9,0,35,test
36,163,33,0,25,6,5,1,4,3,7.65,7.168621630094336,1.5,6.8972875,26,2,3,1,18,4,36,train
37,131,28,0,23,8,4,0,4,2,12.281481481481482,8.841846274778883,1.0,8.484588888888888,23,1,1,1,17,2,37,train
38,204,38,1,29,10,7,0,4,5,18.043243243243246,13.023866798666859,4.0,8.458997297297298,32,1,4,3,25,5,38,train
39,107,22,0,17,3,3,0,4,2,8.4,3.1291,1.0,7.685719047619047,17,1,1,0,12,3,39,train
40,328,67,1,45,13,12,6,10,6,10.618181818181819,8.841846274778883,2.0,7.5986090909090915,47,3,8,3,39,4,40,train
41,172,38,1,31,5,3,3,4,4,8.481081081081081,7.168621630094336,0.5,8.39491081081081,32,2,1,1,21,4,41,train
42,189,35,2,29,4,4,2,5,3,10.329411764705883,10.125756701596842,3.0,8.65940588235294,31,2,6,3,22,8,42,train
43,116,20,3,17,4,2,0,1,0,5.905263157894737,7.168621630094336,1.0,9.925068421052632,20,2,6,1,17,2,43,train
44,92,18,0,15,4,3,0,3,2,9.15294117647059,8.841846274778883,1.0,8.19499411764706,15,1,1,1,11,1,44,train
45,338,63,4,42,18,11,0,8,4,10.84731182795699,9.725611199111238,2.0,9.500437634408602,45,3,11,4,47,8,45,test
46,204,40,0,27,10,6,1,4,1,15.600000000000001,3.1291,2.0,10.024489743589744,29,1,2,0,21,7,46,train
47,394,74,2,46,17,10,2,11,11,15.695890410958905,8.841846274778883,3.5,9.124023287671232,47,2,7,2,45,14,47,train
48,234,46,1,32,10,6,1,3,7,19.77777777777778,11.20814326018867,4.0,10.430055555555555,33,1,4,2,29,6,48,train
49,33,6,0,6,2,1,0,1,0,2.0,3.1291,1.0,10.200500000000002,6,1,1,0,5,2,49,train
50,151,31,0,26,6,3,1,4,3,12.0,3.1291,2.0,9.335166666666668,27,1,2,0,15,7,50,train
51,337,63,1,43,17,9,2,6,6,15.625806451612902,12.161744961471694,3.5,9.758293548387096,43,2,7,5,37,15,51,train
52,116,23,0,20,2,2,3,4,1,10.618181818181819,8.841846274778883,3.0,6.163154545454546,22,1,3,1,12,2,52,train
53,262,50,0,37,13,10,2,5,5,14.69795918367347,13.023866798666859,4.0,8.39639387755102,37,2,8,5,28,9,53,train
54,44,9,0,8,1,1,0,1,0,3.2,3.1291,0.0,0.3968,9,1,0,0,6,0,54,train
55,308,65,0,44,16,11,1,7,9,14.05,8.841846274778883,2.5,8.6777625,44,2,6,2,32,4,55,train
56,94,17,0,15,3,2,2,2,1,8.9,8.841846274778883,3.0,10.35135,16,1,3,1,13,5,56,train
57,223,43,0,35,10,5,0,6,3,9.352380952380953,7.168621630094336,3.5,8.061671428571428,35,2,7,1,23,6,57,train
58,110,22,0,18,5,2,0,3,2,8.4,3.1291,2.0,9.189528571428571,21,1,2,0,22,3,58,train
59,171,34,0,32,10,5,1,6,4,10.236363636363638,10.125756701596842,2.0,9.239748484848485,32,2,4,3,20,3,59,train
60,60,12,0,10,4,2,0,0,1,4.4,3.1291,1.0,0.5456,11,1,1,0,8,0,60,train
61,251,45,0,37,12,6,2,4,5,10.618181818181819,8.841846274778883,3.5,9.751790909090909,38,2,7,2,31,6,61,train
62,96,17,0,16,4,2,0,3,2,8.200000000000001,8.841846274778883,1.0,11.9283,16,2,2,2,15,5,62,train
63,225,48,2,36,9,5,2,5,5,19.651063829787233,8.841846274778883,2.0,8.319402127659574,36,1,2,1,25,4,63,train
64,289,56,0,42,15,9,0,9,6,24.90909090909091,14.554592549557764,5.0,10.383772727272728,42,1,6,4,28,7,64,train
65,80,16,0,15,4,1,0,1,2,8.666666666666668,8.841846274778883,2.0,7.5385,17,1,2,1,14,1,65,train
66,423,74,1,51,17,13,4,5,11,12.779452054794522,12.161744961471694,3.75,8.435124657534246,49,4,14,10,48,15,66,train
67,45,10,0,10,2,1,1,2,1,3.6,3.1291,0.0,0.44639999999999996,12,1,0,0,7,0,67,train
68,230,50,0,36,10,7,1,6,9,8.165986394557823,7.793537801064561,0.6666666666666666,6.70234761904762,35,3,2,2,20,5,68,train
69,28,6,0,6,0,0,0,2,0,2.0,3.1291,0.0,0.248,8,1,0,0,6,0,69,test
70,118,27,0,23,2,2,3,6,2,5.2,3.1291,1.0,6.103223076923077,23,2,1,0,14,0,70,train
71,170,36,3,32,4,2,4,4,3,8.142857142857144,7.168621630094336,1.5,8.113642857142857,32,2,3,1,25,5,71,train
72,325,63,2,47,13,11,2,10,5,10.20215053763441,8.841846274778883,1.6666666666666667,7.4630182795698925,46,3,5,3,36,8,72,test
73,78,16,0,14,2,2,1,4,1,6.0,3.1291,1.0,5.433166666666667,15,1,1,0,7,1,73,train
74,78,19,0,17,3,2,1,3,2,7.2,3.1291,0.0,5.406522222222222,18,1,0,0,8,0,74,train
75,92,17,0,13,2,4,0,3,1,8.9,8.841846274778883,2.0,8.377600000000001,14,1,2,1,12,4,75,train
76,67,15,0,14,6,2,0,2,1,5.6000000000000005,3.1291,0.0,6.586614285714286,14,1,0,0,8,0,76,test
77,54,11,0,8,3,3,0,2,0,4.0,3.1291,0.0,0.496,10,1,0,0,8,0,77,train
78,91,17,0,16,4,1,0,3,1,8.9,8.841846274778883,3.0,8.377600000000001,18,1,2,1,12,3,78,train
79,125,23,0,19,4,3,2,4,3,8.8,3.1291,3.0,6.880881818181818,21,1,3,0,14,3,79,test
80,284,52,2,39,12,10,2,10,5,9.15294117647059,8.841846274778883,2.6666666666666665,8.504601960784314,42,3,8,3,32,12,80,train
81,126,26,0,20,7,2,2,1,3,10.0,3.1291,2.0,8.6661,22,1,3,0,19,2,81,test
82,82,16,0,13,3,2,0,3,2,6.0,3.1291,2.0,7.5385,14,1,2,0,12,1,82,train
83,70,16,0,15,2,1,2,2,2,6.0,3.1291,1.0,7.5385,16,1,1,0,10,1,83,test
84,103,23,0,19,2,0,0,4,1,8.8,3.1291,1.0,7.5986090909090915,20,1,1,0,12,0,84,train
85,348,69,5,59,11,4,3,12,9,10.831372549019608,9.725611199111238,2.3333333333333335,8.011649019607844,56,3,7,4,44,9,85,test
86,174,38,0,24,5,5,1,3,4,7.4,3.1291,1.5,7.114640540540541,25,2,3,0,15,1,86,train
87,406,78,1,60,21,13,1,8,12,17.997402597402598,12.161744961471694,5.5,9.852463636363638,61,2,13,5,42,13,87,train
88,127,27,0,24,5,3,1,4,5,10.4,3.1291,1.0,7.355330769230769,25,1,1,0,15,3,88,test
89,57,11,0,10,2,3,0,1,2,4.0,3.1291,2.0,7.2905,10,1,2,0,8,1,89,train
90,134,29,0,26,6,3,2,2,7,11.200000000000001,3.1291,2.0,7.281014285714286,26,1,2,0,18,0,90,train
91,235,47,0,35,13,8,0,4,5,11.666666666666668,10.125756701596842,3.0,8.963166666666666,34,2,6,3,26,6,91,train
92,104,23,0,17,7,4,2,2,3,8.8,3.1291,1.0,6.880881818181818,19,1,1,0,14,1,92,train
93,131,25,1,20,5,5,0,3,4,8.133333333333335,8.841846274778883,1.0,7.521283333333333,20,2,2,2,17,5,93,train
94,28,6,0,6,1,0,0,1,0,2.0,3.1291,0.0,7.0425,7,1,0,0,7,0,94,train
95,42,9,0,9,1,1,0,2,0,2.8000000000000003,3.1291,0.0,6.239414285714286,9,1,0,0,8,1,95,train
96,142,28,0,25,4,3,2,4,4,12.281481481481482,8.841846274778883,3.0,8.484588888888888,26,1,3,1,15,4,96,train
97,74,14,0,12,6,3,0,1,1,8.276923076923078,8.841846274778883,2.0,6.710530769230769,13,1,2,1,10,2,97,test
98,160,33,1,28,7,4,0,7,4,12.8,3.1291,3.0,6.7040125,29,1,2,0,19,1,98,train
99,186,38,1,31,9,6,0,4,6,14.8,3.1291,4.0,7.605483783783784,31,1,4,0,19,4,99,train
100,421,80,2,43,21,16,1,11,12,13.064978902953587,10.504223727775692,3.3333333333333335,8.740228270042195,42,3,11,5,45,12,100,train
101,56,10,0,10,3,0,2,1,1,3.6,3.1291,1.0,5.837344444444444,10,1,1,0,8,0,101,train
102,326,69,2,44,16,8,3,12,7,14.776470588235293,8.841846274778883,2.0,8.341576470588235,46,2,4,2,35,6,102,train
103,28,7,0,7,0,0,0,2,1,2.4000000000000004,3.1291,0.0,0.2976,7,1,0,0,3,0,103,train
104,408,73,5,53,14,12,2,14,8,9.422222222222222,8.841846274778883,2.25,8.915411111111112,55,4,9,4,51,12,104,test
105,318,67,0,43,12,8,3,5,8,27.006060606060608,8.841846274778883,7.0,9.302524242424242,44,1,7,1,35,5,105,test
106,281,56,0,44,10,6,3,9,7,13.181818181818182,10.125756701596842,3.0,7.5843181818181815,47,2,6,3,27,6,106,train
107,63,16,0,15,2,1,2,4,1,6.0,3.1291,0.0,0.744,17,1,0,0,10,0,107,train
108,389,80,0,41,16,10,3,11,9,5.266666666666667,3.1291,2.0,8.886655274261603,43,6,12,0,40,13,108,train
109,249,44,2,35,12,7,3,7,4,12.32093023255814,11.20814326018867,2.5,9.84383023255814,36,2,5,3,31,12,109,train
110,201,37,0,29,11,5,0,4,5,9.285714285714286,8.841846274778883,2.0,7.6625000000000005,28,2,5,2,21,5,110,train
111,104,19,0,16,2,2,0,5,1,8.105882352941178,8.841846274778883,2.5,6.844570588235294,16,2,5,2,10,3,111,train
112,100,19,0,18,5,2,2,2,2,13.866666666666669,13.023866798666859,4.0,8.915411111111112,20,1,4,3,13,3,112,train
113,51,12,0,11,2,1,0,3,1,4.4,3.1291,0.0,0.5456,11,1,0,0,4,0,113,train
114,238,46,0,37,6,4,2,7,7,7.777777777777778,7.793537801064561,1.6666666666666667,8.240277777777777,37,3,7,2,26,8,114,test
115,182,36,1,29,6,3,4,6,5,15.142857142857142,8.841846274778883,5.0,8.079357142857143,29,1,5,1,23,5,115,train
116,23,4,0,4,0,0,1,2,0,1.2000000000000002,3.1291,0.0,0.1488,5,1,0,0,7,0,116,test
117,104,18,0,15,3,3,1,1,2,6.800000000000001,3.1291,3.0,7.266170588235294,16,1,3,0,11,3,117,train
118,104,21,0,17,5,2,0,5,2,8.0,3.1291,2.0,6.997,17,1,2,0,13,2,118,train
119,293,53,3,41,16,8,1,5,8,14.246153846153845,12.161744961471694,4.0,10.999176923076924,43,2,8,5,37,14,119,train
120,558,122,0,73,23,19,7,15,14,8.0,3.1291,1.3333333333333333,6.60225,71,6,8,0,54,6,120,train
121,189,31,3,26,8,6,0,4,4,16.0,13.023866798666859,8.0,9.8615,27,1,10,3,21,6,121,train
122,100,18,0,16,5,2,1,4,1,6.800000000000001,3.1291,1.0,9.123817647058823,16,1,1,0,13,3,122,train
123,300,57,2,44,14,9,1,5,8,8.895238095238097,8.841846274778883,2.3333333333333335,7.382009523809524,48,3,7,2,38,4,123,train
124,120,25,0,19,4,3,0,5,3,9.600000000000001,3.1291,0.0,6.142733333333333,20,1,0,0,11,2,124,train
125,12,3,0,3,0,0,0,1,0,0.8,3.1291,0.0,11.630700000000001,3,1,0,0,4,0,125,train
126,186,38,0,32,8,5,2,3,5,8.481081081081081,7.168621630094336,1.5,8.821667567567568,33,2,4,1,25,3,126,train
127,238,47,4,34,4,5,2,9,8,9.200000000000001,3.1291,2.0,7.1801260869565215,35,2,4,0,25,4,127,train
128,214,42,0,30,10,7,2,6,5,8.200000000000001,3.1291,3.0,7.3491536585365855,30,2,6,0,24,4,128,test
129,178,35,2,27,9,8,1,4,4,9.15294117647059,8.841846274778883,1.5,8.19499411764706,28,2,3,2,23,5,129,train
130,321,57,0,47,14,5,1,12,8,14.771428571428572,12.161744961471694,3.0,11.228514285714287,50,2,7,5,45,16,130,train
131,100,22,0,19,3,2,0,2,1,8.4,3.1291,1.0,7.685719047619047,19,1,1,0,10,2,131,train
132,320,58,1,47,13,11,3,6,10,10.40701754385965,9.725611199111238,3.3333333333333335,7.072057894736842,48,3,10,4,33,8,132,train
133,112,21,0,18,3,3,0,2,2,4.0,3.1291,0.5,7.2905,18,2,1,0,16,3,133,train
134,311,60,3,41,14,9,1,8,8,8.544632768361582,6.42735559955562,1.6666666666666667,7.82349209039548,42,3,5,1,33,7,134,train
135,158,29,0,25,9,4,0,2,3,9.885714285714286,10.125756701596842,3.0,8.842328571428572,26,2,6,3,20,5,135,train
136,59,14,1,13,4,2,0,2,1,4.800000000000001,3.1291,0.0,9.495033333333335,13,1,0,0,10,2,136,train
137,98,20,0,17,4,4,0,3,3,9.705263157894738,8.841846274778883,1.0,7.072057894736842,16,1,1,1,10,3,137,train
138,703,130,6,64,29,17,6,26,14,9.541971207087485,9.236282656511921,2.0,8.34505326688815,62,7,19,8,69,18,138,train
139,112,24,0,20,4,0,1,7,2,9.200000000000001,3.1291,1.0,6.1503434782608695,21,1,1,0,11,1,139,test
140,179,38,0,31,2,2,1,8,5,4.933333333333334,3.1291,0.6666666666666666,5.95526036036036,30,3,2,0,17,0,140,train
141,339,71,3,54,15,12,4,6,14,9.904761904761905,6.42735559955562,2.6666666666666665,7.500690476190476,53,3,8,1,44,6,141,train
142,91,21,0,18,4,3,1,3,4,10.0,8.841846274778883,1.0,6.2075,18,1,1,1,12,2,142,train
143,155,30,0,27,8,4,1,4,5,12.979310344827589,8.841846274778883,3.0,9.430762068965517,28,1,3,1,17,4,143,train
144,107,22,1,17,5,4,0,3,4,8.4,3.1291,2.0,6.933814285714286,18,1,2,0,15,2,144,train
145,62,13,0,12,1,1,0,2,2,4.800000000000001,3.1291,1.0,0.5952,12,1,1,0,8,0,145,train
146,270,55,2,38,16,9,1,9,7,23.081481481481482,13.023866798666859,3.0,9.238974074074074,39,1,4,3,29,4,146,train
147,320,61,0,37,15,12,1,10,5,8.133333333333335,8.841846274778883,1.8,7.652866666666667,36,5,10,5,32,9,147,train
148,212,39,2,34,4,3,5,6,5,16.25263157894737,8.841846274778883,2.0,8.429984210526317,37,1,2,1,25,6,148,train
149,78,15,1,14,4,2,1,3,0,5.6000000000000005,3.1291,1.0,7.714471428571429,16,1,1,0,12,2,149,train
150,230,51,0,36,8,4,2,10,6,10.0,3.1291,1.5,8.034500000000001,36,2,3,0,27,4,150,train
151,72,13,0,13,4,1,0,3,0,4.800000000000001,3.1291,1.0,14.758366666666669,13,1,1,0,13,6,151,train
152,231,45,1,32,6,7,2,9,7,11.52727272727273,10.125756701596842,3.0,7.9574727272727275,34,2,9,3,23,6,152,test
153,406,69,3,51,15,7,0,17,10,8.007675906183369,8.841846274778883,1.5714285714285714,10.238705543710022,50,7,15,7,54,16,153,train
154,188,33,1,25,10,6,0,7,5,15.3,11.20814326018867,6.0,11.144950000000001,26,1,6,2,23,11,154,train
155,200,35,1,31,10,5,1,3,3,17.129411764705885,13.023866798666859,7.0,12.75348823529412,33,1,7,3,28,10,155,train
156,108,21,0,18,5,3,0,3,2,10.0,8.841846274778883,3.0,8.576,19,1,3,1,13,4,156,train
157,456,90,4,64,25,16,0,10,10,9.367191011235956,8.841846274778883,2.4,8.067694606741572,59,5,11,5,60,12,157,train
158,160,30,0,24,6,4,3,4,3,7.179310344827586,7.168621630094336,2.5,6.533631034482758,25,2,4,1,19,4,158,train
159,248,48,0,34,13,8,1,6,3,12.804255319148936,11.20814326018867,4.5,9.505504255319149,36,2,9,4,30,10,159,train
160,284,56,1,47,9,8,3,5,10,13.90909090909091,11.20814326018867,3.5,9.019772727272727,48,2,7,4,38,7,160,train
161,369,70,3,44,17,13,0,14,5,8.657971014492754,9.2995712137729,1.3333333333333333,9.470233333333335,40,6,12,7,43,14,161,train
162,428,78,1,50,19,14,3,9,7,10.835324675324678,10.793553405168563,2.8,9.732028311688312,49,5,16,9,48,18,162,train
163,74,15,0,13,3,2,0,1,1,5.6000000000000005,3.1291,1.0,5.458757142857143,13,1,1,0,8,1,163,train
164,120,27,0,21,3,3,5,5,1,10.4,3.1291,0.0,1.8969076923076922,23,1,0,0,14,0,164,test
165,197,37,0,26,9,3,2,8,6,7.022222222222223,7.793537801064561,2.3333333333333335,7.301977777777777,27,3,6,2,15,6,165,train
166,321,71,1,42,10,8,5,8,6,15.142857142857142,8.841846274778883,2.5,8.5305,44,2,5,2,34,7,166,test
167,101,20,0,18,6,4,0,3,2,5.905263157894737,7.168621630094336,1.0,9.094015789473683,20,2,2,1,16,3,167,train
168,114,23,0,19,2,2,2,5,3,8.8,3.1291,2.0,1.808927272727273,18,1,2,0,10,1,168,test
169,168,32,0,27,10,4,0,4,4,10.070967741935485,10.125756701596842,2.0,9.498848387096775,30,2,5,3,22,4,169,train
170,306,65,0,37,12,10,3,9,8,15.3,11.20814326018867,1.5,7.6908875,38,2,6,4,27,4,170,train
171,77,16,0,16,0,0,1,3,2,5.666666666666668,7.168621630094336,1.5,7.1665,16,2,3,1,12,1,171,train
172,138,25,0,18,8,5,0,4,3,12.933333333333335,11.20814326018867,4.0,11.406066666666666,20,1,4,2,19,8,172,train
173,92,19,0,17,6,3,1,3,1,7.2,3.1291,0.0,0.8927999999999999,19,1,0,0,11,0,173,train
174,64,13,0,11,1,0,0,3,1,4.800000000000001,3.1291,1.0,6.863366666666667,10,1,1,0,8,2,174,train
175,29,6,0,5,1,0,0,3,1,2.0,3.1291,0.0,7.0425,5,1,0,0,5,0,175,test
176,168,39,0,22,7,2,4,4,5,15.200000000000001,3.1291,2.0,6.767878947368421,22,1,1,0,17,0,176,train
177,109,22,0,19,4,1,1,3,2,10.304761904761905,8.841846274778883,3.0,6.933814285714286,19,1,2,1,11,1,177,test
178,26,6,0,5,0,0,1,0,0,2.0,3.1291,0.0,13.3585,5,1,0,0,6,0,178,train
179,205,41,0,28,5,7,2,9,2,16.0,3.1291,4.0,10.3575,31,1,5,0,24,5,179,test
180,41,9,0,9,1,0,0,4,0,3.2,3.1291,0.0,6.00705,9,1,0,0,4,0,180,train
181,84,18,0,15,2,2,0,2,1,6.800000000000001,3.1291,2.0,6.3373470588235294,16,1,2,0,10,2,181,train
182,172,38,0,26,8,4,1,7,4,14.8,3.1291,2.0,6.75197027027027,27,1,2,0,17,1,182,train
183,93,17,0,16,4,1,0,3,3,8.9,8.841846274778883,3.0,8.377600000000001,16,1,3,1,12,4,183,train
184,90,18,0,17,2,1,2,3,1,9.15294117647059,8.841846274778883,2.0,8.19499411764706,18,1,2,1,12,3,184,test
185,189,37,1,33,7,3,3,10,6,14.4,3.1291,2.0,8.053766666666668,34,1,2,0,22,3,185,test
186,158,32,0,26,6,1,1,8,4,6.2,3.1291,1.5,6.952074193548387,28,2,3,0,22,3,186,train
187,98,20,1,19,3,2,2,4,1,7.6000000000000005,3.1291,1.0,7.90311052631579,20,1,1,0,15,1,187,test
188,231,43,3,34,10,8,1,5,7,12.20952380952381,11.20814326018867,3.0,9.189528571428571,35,2,8,4,28,8,188,train
189,332,63,3,43,12,9,2,9,8,10.84731182795699,9.725611199111238,2.6666666666666665,7.717695698924731,44,3,8,4,41,10,189,train
190,31,6,0,6,0,1,1,2,0,10.0,8.841846274778883,1.0,7.0425,8,1,1,1,6,1,190,train
191,368,74,1,49,11,9,5,13,10,11.925114155251142,9.725611199111238,2.3333333333333335,7.871652511415524,49,3,7,4,43,7,191,test
192,160,37,0,32,6,1,1,1,7,7.2,3.1291,1.5,9.354022222222223,32,2,3,0,27,4,192,train
193,329,62,1,39,11,8,1,9,12,10.100546448087432,9.725611199111238,2.6666666666666665,6.974705464480874,42,3,9,3,31,5,193,test
194,127,26,0,23,5,2,0,9,3,10.0,3.1291,2.0,8.6661,26,1,2,0,17,2,194,train
195,50,9,0,8,1,1,0,1,1,3.2,8.841846274778883,1.0,9.954550000000001,8,1,1,1,8,3,195,test
196,276,55,1,38,11,11,3,9,3,23.822222222222223,13.023866798666859,5.0,10.70101111111111,40,1,5,3,33,11,196,train
197,65,15,0,14,2,2,0,3,1,5.2,3.1291,0.0,0.6447999999999999,15,1,0,0,7,0,197,train
198,106,21,1,18,3,3,0,3,1,10.0,8.841846274778883,2.0,6.2075,20,1,2,1,9,2,198,train
199,181,35,1,29,6,4,3,5,5,5.7098039215686285,6.42735559955562,2.0,7.913927450980393,29,3,6,1,24,5,199,train
200,132,27,0,19,6,6,1,5,2,11.938461538461539,8.841846274778883,2.0,6.748023076923077,20,1,2,1,15,3,200,train
201,99,19,0,19,4,1,2,3,4,5.822222222222223,7.168621630094336,1.0,7.591788888888889,21,2,2,1,17,1,201,train
202,319,66,1,42,19,14,0,7,7,13.615384615384617,7.168621630094336,2.5,8.649423076923078,44,2,5,1,33,10,202,train
203,220,47,0,38,6,6,2,9,0,9.200000000000001,3.1291,0.5,9.582952173913045,30,2,4,0,26,4,203,train
204,69,14,0,14,1,1,3,1,0,8.276923076923078,8.841846274778883,1.0,7.925146153846153,15,1,1,1,10,1,204,test
205,444,86,1,53,24,12,4,10,5,9.911764705882355,8.07648339933343,3.0,9.520382352941176,52,4,12,3,50,17,205,train
206,214,42,1,33,9,5,0,10,4,11.126829268292683,10.125756701596842,2.0,8.889641463414634,34,2,4,3,21,9,206,train
207,265,51,3,37,12,7,1,12,4,11.600000000000001,8.841846274778883,3.0,9.2977,37,2,6,2,35,9,207,test
208,273,48,0,36,9,9,1,7,6,20.50212765957447,13.023866798666859,10.0,9.327274468085106,38,1,10,3,28,9,208,train
209,487,86,4,52,24,14,3,8,15,15.568627450980394,13.023866798666859,5.333333333333333,8.757127450980391,53,3,17,9,59,16,209,train
210,86,17,0,16,4,2,2,2,1,8.9,8.841846274778883,3.0,9.364474999999999,17,1,3,1,12,3,210,train
211,105,22,0,21,3,1,2,2,1,10.304761904761905,8.841846274778883,1.0,8.43762380952381,21,1,1,1,15,3,211,train
212,181,33,0,22,11,8,1,2,3,8.9,8.841846274778883,3.0,9.364474999999999,23,2,6,2,21,8,212,test
213,772,138,3,64,32,23,3,14,20,16.61970802919708,12.161744961471694,5.25,8.447197810218977,64,4,22,10,75,21,213,train
214,243,43,0,33,8,5,1,10,8,10.304761904761905,8.841846274778883,2.5,9.565480952380952,34,2,5,2,31,12,214,train
215,451,89,0,51,17,9,3,10,13,18.963636363636365,10.125756701596842,4.5,7.613218181818182,54,2,9,3,38,9,215,train
216,128,26,0,22,5,4,1,2,1,10.0,3.1291,2.0,8.034500000000001,21,1,2,0,13,4,216,train
217,405,77,3,48,13,10,5,14,10,11.712280701754386,8.841846274778883,3.0,9.671585964912282,50,3,12,3,50,8,217,test
218,57,14,0,13,1,1,0,2,2,5.2,3.1291,0.0,6.710530769230769,13,1,0,0,9,0,218,train
219,87,17,0,15,3,3,1,3,1,8.9,8.841846274778883,2.0,8.377600000000001,15,1,2,1,11,3,219,train
220,67,15,0,15,4,1,0,3,1,5.6000000000000005,3.1291,1.0,6.586614285714286,15,1,1,0,7,1,220,test
221,142,27,0,22,6,4,0,2,4,13.476923076923079,11.20814326018867,4.0,8.569946153846153,23,1,4,2,16,4,221,train
222,378,68,5,46,15,6,1,13,12,10.724378109452736,9.725611199111238,2.6666666666666665,9.45766616915423,49,3,10,4,49,12,222,train
223,133,26,0,20,6,3,1,5,4,10.0,3.1291,3.0,7.4029,20,1,3,0,15,2,223,train
