,CH,W,CO,UW,NN,DT,RB,JJ,IN,GF,SMOG,RIX,DC,WT,S,LW,CW,NBW,DW,index,split
50,4,1,0,1,0,0,0,0,0,0.4,3.1291,0.0,19.476100000000002,1,1,0,0,1,1,50,train
51,450,74,5,58,18,12,2,5,6,12.264864864864865,12.161744961471694,3.75,9.88855945945946,58,4,15,10,55,21,51,train
52,281,46,0,38,16,7,2,2,4,12.42608695652174,11.698219412168324,3.25,9.35581304347826,37,4,13,9,26,13,52,train
53,280,52,3,45,14,8,0,2,10,8.276923076923078,9.516144504307135,2.0,7.925146153846153,39,4,8,5,31,8,53,train
54,77,15,0,13,1,1,1,0,3,8.666666666666668,11.20814326018867,3.0,5.433166666666667,14,1,3,2,5,1,54,train
55,621,97,9,77,27,13,3,8,14,13.533195876288659,13.023866798666859,5.4,9.645028659793814,72,5,27,15,74,28,55,train
56,262,47,0,35,12,7,2,3,10,8.819858156028369,8.841846274778883,2.6666666666666665,8.445056028368795,36,3,8,3,27,9,56,train
57,212,34,2,28,9,5,3,3,5,11.505882352941178,12.161744961471694,3.5,9.588229411764706,28,2,7,5,26,6,57,test
58,244,43,2,35,13,6,2,1,9,8.524031007751939,10.504223727775692,2.6666666666666665,7.652317054263566,35,3,8,5,25,5,58,train
59,327,53,4,43,12,9,2,2,3,13.104402515723272,13.5591,3.6666666666666665,8.385785534591195,46,3,11,10,39,9,59,train
60,173,29,0,24,9,7,1,1,2,11.317241379310346,12.161744961471694,3.5,8.711562068965517,23,2,7,5,17,7,60,train
61,184,33,0,28,10,5,2,1,5,5.612121212121213,8.841846274778883,2.3333333333333335,8.009978787878788,28,3,7,3,20,6,61,test
62,456,84,4,56,19,9,3,2,12,12.20952380952381,11.20814326018867,3.25,8.061671428571428,53,4,13,8,49,14,62,test
63,478,79,7,63,22,10,2,7,7,7.79831223628692,10.125756701596842,3.1666666666666665,8.886655274261603,65,6,18,9,66,20,63,train
64,260,48,0,38,10,7,4,5,5,8.9,10.504223727775692,3.3333333333333335,7.719683333333333,34,3,10,5,24,9,64,train
65,483,87,4,67,24,7,7,6,10,7.639080459770115,9.2995712137729,2.3333333333333335,8.167079310344828,67,6,14,7,64,13,65,test
66,156,28,1,25,9,5,1,1,3,8.457142857142857,8.841846274778883,3.0,8.278400000000001,25,2,6,2,17,7,66,train
67,95,17,1,14,8,1,0,2,4,9.15294117647059,8.841846274778883,2.0,7.266170588235294,14,1,2,1,13,2,67,train
68,351,65,0,51,11,10,5,3,11,10.512820512820515,10.504223727775692,3.0,7.869166666666667,50,3,9,5,30,13,68,train
69,114,22,0,20,4,3,1,2,3,4.4,8.841846274778883,2.5,6.335281818181818,21,2,5,2,14,2,69,test
70,351,62,1,44,17,7,3,2,5,14.073118279569895,13.5591,3.6666666666666665,9.245760215053764,44,3,11,10,33,13,70,train
71,954,163,7,101,50,28,3,10,26,15.529243353783233,13.81666964889586,5.5,9.149426789366053,96,6,33,21,106,35,71,train
72,1468,256,7,167,62,36,9,20,44,11.514166666666668,11.855464076750408,3.8666666666666667,9.170662916666668,162,15,57,35,160,59,72,train
73,224,40,2,33,11,7,3,1,5,11.0,11.20814326018867,5.5,8.18125,32,2,11,4,22,9,73,train
74,298,54,3,42,14,8,2,1,9,11.644444444444446,11.855464076750408,2.6666666666666665,7.453374074074074,40,3,8,7,37,7,74,train
75,750,123,4,87,25,17,4,7,17,9.304994192799072,9.236282656511921,4.571428571428571,9.257880255516842,83,7,32,8,89,33,75,test
76,325,64,0,52,19,9,3,4,10,9.783333333333333,7.793537801064561,2.0,7.655258333333333,50,3,6,2,34,7,76,test
77,170,33,1,29,10,2,3,3,4,13.200000000000001,3.1291,1.0,6.230269696969697,30,1,1,0,17,0,77,train
78,187,33,3,32,5,4,1,1,2,11.44848484848485,12.161744961471694,3.0,7.325809090909091,34,2,6,5,19,5,78,train
79,94,18,0,17,2,2,1,0,2,11.644444444444446,11.20814326018867,4.0,9.792633333333335,18,1,4,2,11,3,79,test
80,328,59,3,48,11,9,3,4,10,8.004597701149425,9.2995712137729,1.6666666666666667,9.28855287356322,48,6,10,7,42,11,80,train
81,257,41,1,36,12,5,3,3,7,9.36910569105691,10.504223727775692,2.6666666666666665,8.165586178861789,38,3,8,5,30,8,81,train
82,236,37,0,28,11,7,1,2,6,16.048648648648648,15.903189008614273,7.0,10.955451351351352,28,2,14,10,22,15,82,test
83,534,84,3,65,25,10,3,3,14,15.06666666666667,14.90622815163357,7.0,9.565480952380952,64,4,28,17,54,23,83,train
84,160,26,1,24,5,2,3,2,4,15.015384615384617,15.903189008614273,10.0,9.177253846153846,25,1,10,5,15,6,84,train
85,359,63,1,48,14,8,3,4,11,12.20952380952381,12.457975602129121,4.333333333333333,8.43762380952381,51,3,13,8,39,11,85,train
86,362,64,2,54,14,9,2,7,10,9.525,10.686352973137792,3.0,7.390725,55,4,12,7,38,10,86,train
87,184,35,0,27,10,8,0,2,6,10.428571428571429,10.125756701596842,3.0,7.6625000000000005,27,2,6,3,19,5,87,train
88,139,23,1,17,6,6,3,2,3,14.417391304347825,15.903189008614273,6.0,8.209908695652175,19,1,6,5,14,4,88,train
89,256,42,3,32,13,9,2,0,7,15.06666666666667,14.554592549557764,5.5,11.069290476190476,32,2,11,8,27,15,89,test
90,565,94,6,74,27,12,6,3,18,9.670921985815603,10.864195022040775,3.0,9.620907092198582,75,6,18,11,64,24,90,train
91,79,14,0,12,2,2,3,3,0,5.6000000000000005,8.841846274778883,1.0,9.970185714285716,13,1,1,1,9,0,91,train
92,234,43,0,31,7,3,2,3,5,4.3,5.985473137389441,2.0,7.474583720930233,31,4,8,1,23,7,92,train
93,378,74,4,55,14,13,5,4,14,9.562162162162162,9.516144504307135,2.5,7.754775675675676,54,4,10,5,39,12,93,train
94,501,80,9,60,22,10,2,9,10,10.9,11.20814326018867,4.2,9.56185,59,5,21,10,66,23,94,train
95,205,39,2,33,8,3,1,4,6,8.276923076923078,9.725611199111238,1.6666666666666667,7.115402564102564,34,3,5,4,19,5,95,train
96,432,81,2,56,11,6,8,5,12,7.375308641975309,9.725611199111238,1.6666666666666667,7.620050617283951,54,6,10,8,55,9,96,train
97,57,11,0,11,5,1,0,0,2,4.4,3.1291,0.0,5.617554545454546,11,1,0,0,4,0,97,train
98,200,36,1,31,9,3,4,2,4,4.800000000000001,7.793537801064561,2.0,6.4247555555555556,33,3,5,2,22,3,98,train
99,934,165,3,105,42,22,4,11,26,12.128787878787879,11.698219412168324,4.375,8.678772727272726,99,8,35,18,95,34,99,train
100,301,50,0,42,10,5,0,3,7,9.8,10.125756701596842,3.25,9.9409,43,4,13,6,36,10,100,train
101,346,64,2,46,12,11,4,3,12,11.658333333333333,10.504223727775692,3.3333333333333335,7.1618208333333335,45,3,10,5,27,10,101,train
102,563,94,8,69,24,14,4,7,13,11.373049645390072,11.538034831475386,3.8333333333333335,8.94899219858156,68,6,22,13,69,21,102,test
103,597,122,7,73,27,12,5,4,27,9.266510538641686,9.236282656511921,2.4285714285714284,6.830629274004684,66,7,17,8,59,13,103,test
104,382,68,0,43,23,9,4,1,8,11.419607843137257,9.725611199111238,4.666666666666667,8.476060784313725,42,3,14,4,37,16,104,train
105,228,38,1,36,9,7,2,3,5,11.810526315789474,13.81666964889586,5.0,8.318636842105263,37,2,10,7,21,9,105,test
106,359,63,4,45,18,13,0,3,10,12.844444444444447,13.5591,5.0,8.186988888888889,45,3,15,10,43,13,106,train
107,175,33,1,31,5,3,1,2,5,15.624242424242425,11.20814326018867,4.0,8.62269393939394,33,1,4,2,15,4,107,train
108,199,35,1,29,11,6,1,1,6,6.9523809523809526,8.841846274778883,2.0,9.628880952380953,30,3,6,3,21,7,108,train
109,930,162,10,112,41,21,9,12,25,12.138271604938272,11.855464076750408,3.6666666666666665,9.305287654320988,103,9,33,21,107,34,109,train
110,187,36,2,28,4,1,3,0,8,11.644444444444446,11.20814326018867,3.0,7.599577777777777,30,2,6,4,18,7,110,train
111,343,58,2,45,16,7,1,2,9,17.117241379310343,14.554592549557764,6.0,9.430762068965517,46,2,12,8,34,13,111,train
112,291,54,1,46,11,9,1,3,9,9.422222222222222,8.841846274778883,3.0,7.453374074074074,46,3,9,3,24,10,112,train
113,105,16,0,15,5,3,0,2,3,10.700000000000001,13.023866798666859,2.5,9.954550000000001,16,2,5,6,11,4,113,train
114,317,57,1,44,15,11,2,1,10,11.314035087719299,11.20814326018867,3.0,8.221545614035088,43,4,12,8,31,11,114,train
115,426,73,5,42,20,9,2,4,12,21.175342465753427,17.122413403193683,8.0,9.556626027397261,42,2,16,12,41,19,115,test
116,344,65,1,45,14,7,3,1,9,9.897435897435898,8.841846274778883,3.0,6.8974743589743595,46,3,9,3,29,5,116,train
117,51,10,0,10,1,1,1,1,1,8.0,11.20814326018867,1.0,7.2905,10,1,1,2,4,1,117,train
118,290,49,3,41,17,9,0,1,7,8.16530612244898,9.516144504307135,2.0,8.111038775510204,44,4,8,5,41,11,118,train
119,164,33,0,29,6,2,2,0,1,7.8121212121212125,7.168621630094336,1.5,7.325809090909091,31,2,3,1,16,4,119,train
120,552,98,4,66,20,17,2,11,9,8.573469387755102,9.516144504307135,2.0,8.272161224489796,71,8,15,10,73,21,120,train
121,245,47,0,41,8,5,0,1,3,7.968794326241135,10.504223727775692,2.3333333333333335,6.765268794326241,42,3,7,5,20,5,121,test
122,135,22,0,20,4,2,4,3,4,9.854545454545455,13.023866798666859,3.0,8.488463636363637,20,2,6,6,12,4,122,train
123,564,93,1,61,32,14,4,7,12,13.461505376344087,13.662883650711645,4.4,8.973468602150538,62,5,22,17,55,21,123,train
124,163,25,0,24,7,2,2,3,3,9.8,10.125756701596842,4.0,9.3093,31,2,8,3,19,6,124,train
125,149,27,3,25,5,4,0,0,3,6.881481481481481,7.168621630094336,1.5,7.230174074074075,26,2,3,1,21,3,125,train
126,54,8,0,8,3,2,0,1,1,18.2,13.023866798666859,3.0,9.954550000000001,7,1,3,3,5,3,126,train
127,261,44,0,36,9,6,0,5,6,13.345454545454544,13.023866798666859,5.5,9.392927272727274,36,2,11,6,24,13,127,train
128,164,31,2,23,8,7,2,0,3,10.070967741935485,10.125756701596842,2.5,8.48013870967742,24,2,5,3,16,5,128,train
129,306,52,1,42,11,8,2,2,9,11.083076923076923,10.793553405168563,3.0,9.314455384615385,42,5,15,9,33,15,129,train
130,408,68,2,52,17,8,1,7,7,12.59607843137255,12.457975602129121,6.333333333333333,10.333707843137256,53,3,18,8,45,19,130,test
131,370,71,1,53,15,8,5,5,9,8.790140845070423,8.841846274778883,3.0,8.519998591549296,53,4,11,4,39,11,131,test
132,180,33,0,28,8,4,1,2,8,5.612121212121213,6.42735559955562,1.6666666666666667,8.966948484848485,29,3,5,1,18,4,132,train
133,347,68,2,52,16,10,2,3,15,12.007843137254902,10.504223727775692,2.0,7.547237254901962,53,3,6,5,37,7,133,train
134,620,109,5,72,22,12,4,5,13,9.101529051987768,10.125756701596842,3.5,8.448851070336392,67,6,21,9,69,20,134,train
135,507,87,6,63,24,15,4,3,11,9.47816091954023,10.864195022040775,2.8333333333333335,8.167079310344828,60,6,17,11,66,19,135,train
136,723,117,7,82,28,15,5,7,14,10.328205128205129,11.20814326018867,3.5555555555555554,9.814547863247864,76,9,32,18,87,30,136,train
137,61,12,0,10,3,4,0,0,1,11.466666666666669,11.20814326018867,2.0,8.1792,9,1,2,2,5,2,137,train
138,186,32,0,28,11,6,0,2,7,17.8,14.554592549557764,6.0,9.171199999999999,28,1,6,4,19,6,138,train
139,54,12,0,11,2,0,0,0,2,4.800000000000001,3.1291,1.0,6.863366666666667,12,1,1,0,5,2,139,train
140,186,34,3,28,11,7,1,1,4,11.505882352941178,11.20814326018867,3.0,7.730582352941177,30,2,6,4,20,7,140,train
141,207,29,0,27,11,4,0,3,3,14.901149425287356,13.023866798666859,4.333333333333333,10.649759770114944,27,3,13,9,19,12,141,test
142,392,74,1,57,14,6,1,3,11,5.850193050193051,6.868970318607317,1.2857142857142858,8.001653667953669,50,7,9,3,44,11,142,train
143,82,17,0,16,4,1,3,1,2,9.15294117647059,8.841846274778883,1.0,7.266170588235294,17,1,1,1,8,1,143,test
144,217,41,0,35,12,7,1,2,6,11.126829268292683,10.125756701596842,3.0,8.504519512195122,36,2,6,3,22,7,144,train
145,290,54,2,37,13,7,2,3,11,9.422222222222222,9.725611199111238,2.6666666666666665,7.745781481481481,39,3,8,4,32,8,145,train
146,267,47,0,33,12,10,3,3,6,8.819858156028369,9.725611199111238,3.6666666666666665,8.781013475177305,34,3,10,4,23,10,146,train
147,329,64,1,42,10,6,4,4,7,12.20952380952381,11.855464076750408,3.6666666666666665,7.685719047619047,40,3,11,7,30,12,147,test
148,802,139,9,103,22,16,11,10,16,12.547173689619733,12.540900571622839,4.285714285714286,8.37011932168551,99,7,29,19,82,30,148,train
149,422,68,2,47,25,13,3,3,10,12.094117647058823,12.602617957971052,4.0,9.123817647058823,47,4,16,11,44,16,149,test
150,619,106,2,64,32,14,2,7,15,10.960377358490568,10.9516,3.5,9.209454716981131,61,8,28,15,76,32,150,train
151,108,19,0,15,3,3,1,3,1,13.915789473684212,13.023866798666859,4.0,7.90311052631579,15,1,4,3,13,3,151,test
152,138,25,0,19,6,5,1,0,4,9.8,10.125756701596842,2.5,8.677700000000002,21,2,5,3,15,6,152,train
153,464,75,5,63,16,4,2,4,12,11.766666666666666,11.698219412168324,4.75,8.3561,62,4,19,9,51,14,153,train
154,215,34,1,27,8,8,2,2,5,21.835294117647063,18.243605946275583,11.0,11.824664705882354,29,1,11,7,21,13,154,train
155,85,15,0,15,3,0,0,2,2,3.0,7.168621630094336,1.5,7.1665,17,2,3,1,10,2,155,train
156,16,3,0,3,1,0,0,1,1,1.2000000000000002,3.1291,1.0,9.048633333333335,4,1,1,0,2,1,156,train
157,385,62,3,44,19,9,3,7,10,16.270967741935486,13.81666964889586,8.5,8.99426129032258,47,2,16,6,41,15,157,train
158,361,63,1,47,15,6,2,6,10,8.83968253968254,10.686352973137792,2.75,7.174684126984127,48,4,11,7,35,9,158,train
159,620,103,9,78,35,20,4,6,17,14.45359223300971,13.968273953766033,5.4,9.257289126213593,78,5,25,18,77,25,159,train
160,291,53,0,38,13,10,4,5,6,10.840251572327047,11.20814326018867,3.3333333333333335,7.789936477987422,38,3,10,6,35,6,160,test
161,144,24,0,24,6,2,2,1,2,8.133333333333335,8.841846274778883,2.0,8.1792,25,2,4,2,15,4,161,train
162,206,38,0,30,11,5,4,1,8,6.1192982456140355,6.42735559955562,1.6666666666666667,8.420029824561404,30,3,5,1,26,5,162,test
163,620,107,3,77,18,10,2,10,14,12.195327102803738,11.20814326018867,4.25,8.062271962616823,76,4,17,8,58,16,163,train
164,53,9,0,9,2,1,0,1,2,3.6,3.1291,2.0,7.591788888888889,9,1,2,0,5,1,164,train
165,244,50,0,40,9,9,5,3,7,8.266666666666667,9.725611199111238,1.6666666666666667,6.673766666666667,40,3,5,4,19,5,165,train
166,408,73,3,52,17,8,3,6,14,10.346118721461188,10.504223727775692,1.8333333333333333,8.56599406392694,51,6,11,10,44,15,166,test
167,119,20,0,18,5,1,0,2,2,4.0,3.1291,3.0,11.238,18,2,6,0,14,7,167,train
168,449,76,3,48,28,11,2,4,10,10.757894736842106,10.686352973137792,3.75,9.772978947368422,50,4,14,7,57,15,168,train
169,501,92,1,66,20,12,3,7,15,9.1768115942029,10.125756701596842,2.6666666666666665,8.687794202898552,63,6,16,9,48,19,169,train
170,41,8,0,8,1,1,2,1,0,8.200000000000001,8.841846274778883,1.0,7.9808,9,1,1,1,6,1,170,train
171,38,7,0,7,1,1,1,1,0,2.8000000000000003,3.1291,3.0,8.495128571428573,8,1,3,0,5,2,171,train
172,524,89,1,60,25,16,5,5,17,8.681219903691815,10.290406445055957,3.2857142857142856,9.057353290529695,61,7,23,11,52,23,172,test
173,131,24,5,23,6,1,0,3,2,6.466666666666668,8.841846274778883,1.5,8.1792,25,2,3,2,23,2,173,train
174,432,79,0,57,19,12,3,3,9,5.5269439421338165,7.957251820313856,2.142857142857143,7.99386636528029,54,7,15,5,47,12,174,test
175,137,22,0,18,6,3,0,2,2,15.30909090909091,13.023866798666859,3.5,9.923918181818184,17,2,7,6,14,7,175,train
176,582,103,2,74,23,13,10,6,13,10.958446601941748,11.602472056035307,4.0,8.644085242718447,71,5,20,10,54,18,176,train
177,184,32,1,31,9,4,2,4,4,10.15,11.20814326018867,4.5,9.364474999999999,32,2,9,4,22,7,177,train
178,474,76,3,56,19,7,6,5,12,17.50175438596491,15.903189008614273,7.333333333333333,9.256059649122808,56,3,22,15,42,20,178,test
179,72,13,2,12,5,5,0,0,1,11.353846153846156,13.023866798666859,3.0,6.710530769230769,13,1,3,3,8,2,179,train
180,184,28,1,21,7,5,1,4,5,12.742857142857144,14.554592549557764,6.0,9.406257142857143,21,2,12,8,16,9,180,test
181,234,39,0,29,10,9,0,2,5,8.276923076923078,8.841846274778883,3.6666666666666665,9.544633333333334,28,3,11,3,23,11,181,train
182,567,93,5,69,26,13,1,5,15,10.931182795698925,10.864195022040775,3.0,9.838418279569893,67,6,18,11,76,20,182,train
183,133,25,0,23,8,6,0,3,3,13.200000000000001,14.554592549557764,5.0,9.2977,23,1,5,4,13,5,183,train
184,236,38,2,31,10,6,2,3,6,21.51578947368421,20.267338824336647,13.0,10.923142105263159,32,1,13,9,27,10,184,test
185,210,46,0,35,13,4,4,5,8,19.269565217391303,8.841846274778883,3.0,8.320926086956522,35,1,3,1,19,3,185,train
186,262,42,1,31,16,9,0,2,6,15.06666666666667,15.247664890283005,7.5,9.941433333333334,32,2,15,9,29,13,186,test
187,138,26,0,24,2,1,3,3,3,11.938461538461539,11.20814326018867,4.0,7.962638461538462,27,1,4,2,11,5,187,train
188,586,101,2,80,18,10,4,5,18,9.731824611032533,10.608840637214634,2.142857142857143,8.416909618104668,78,7,15,12,65,19,188,train
189,496,83,3,60,17,9,4,5,14,21.419277108433736,17.122413403193683,10.5,9.499719277108433,62,2,21,12,44,17,189,train
190,934,169,1,93,36,20,2,6,33,10.5801775147929,10.411451182825502,3.625,8.421578106508877,93,8,29,13,84,22,190,train
191,948,161,8,101,40,32,4,17,28,14.914285714285715,14.348710955821954,6.714285714285714,10.171399378881988,97,7,46,27,96,48,191,test
192,302,50,0,37,12,7,4,4,8,9.0,10.686352973137792,2.75,8.993500000000001,36,4,11,7,31,12,192,train
193,260,41,1,35,10,5,3,0,3,8.002439024390245,9.516144504307135,2.25,8.766363414634146,38,4,10,5,30,8,193,test
194,56,9,0,9,3,2,0,1,2,3.6,8.841846274778883,3.0,7.591788888888889,10,1,3,1,6,2,194,train
195,17,3,0,3,0,0,0,1,0,14.533333333333335,8.841846274778883,1.0,9.048633333333335,3,1,1,1,1,1,195,train
196,495,84,4,66,22,13,0,7,16,11.257142857142858,10.686352973137792,4.0,8.81357619047619,65,4,16,8,56,14,196,train
197,246,41,1,36,10,5,0,5,7,11.320325203252033,11.855464076750408,3.3333333333333335,8.5507081300813,39,3,10,7,26,9,197,train
198,56,11,0,11,2,2,2,0,1,4.4,8.841846274778883,2.0,0.5456,11,1,2,1,4,0,198,train
199,248,47,0,31,9,6,0,0,9,11.953191489361704,10.125756701596842,4.0,7.825717021276596,31,2,8,3,19,9,199,train
200,809,136,10,97,30,22,8,10,17,10.440000000000001,11.602472056035307,3.4,8.25856,103,10,34,22,103,30,200,train
201,105,20,0,17,4,0,0,2,3,12.0,11.20814326018867,3.0,8.576,18,1,3,2,8,5,201,train
202,84,12,0,12,4,3,0,1,2,18.133333333333336,15.903189008614273,5.0,10.810866666666666,13,1,5,5,9,5,202,train
203,187,35,0,28,8,5,2,2,3,8.142857142857144,10.125756701596842,2.5,7.211357142857143,28,2,5,3,15,5,203,train
204,209,37,0,29,6,2,3,1,9,12.805405405405407,12.161744961471694,4.5,9.248424324324326,28,2,9,5,20,10,204,test
205,230,41,1,30,7,6,2,3,7,13.078048780487805,12.161744961471694,4.0,8.889641463414634,33,2,8,5,20,7,205,train
206,113,20,1,17,3,2,0,2,5,10.0,14.554592549557764,3.0,8.576,21,1,3,4,11,2,206,test
207,600,106,3,71,28,16,3,7,17,19.416352201257865,15.903189008614273,7.666666666666667,9.708938993710692,72,3,24,15,57,23,207,train
208,356,59,1,49,14,8,3,4,13,14.51186440677966,13.81666964889586,7.0,10.452242372881356,49,2,14,7,35,12,208,train
209,836,147,5,89,42,27,5,5,21,13.29795918367347,13.25671669890799,4.285714285714286,8.22279387755102,88,7,30,22,93,27,209,train
210,11,3,0,3,0,0,0,0,0,1.2000000000000002,3.1291,0.0,9.048633333333335,4,1,0,0,2,0,210,train
211,584,91,6,68,26,13,6,7,12,13.433846153846154,13.348371206891418,5.8,10.091747472527473,67,5,29,16,67,30,211,train
212,94,16,0,14,4,3,0,1,3,11.4,13.023866798666859,5.0,8.377600000000001,13,1,5,3,7,3,212,train
213,220,42,1,34,9,8,2,5,7,9.352380952380953,11.20814326018867,3.0,6.933814285714286,36,2,6,4,19,3,213,train
214,130,24,0,22,6,1,2,1,4,9.600000000000001,8.841846274778883,4.0,7.458566666666667,22,1,4,1,12,3,214,train
