,CH,W,CO,UW,NN,DT,RB,JJ,IN,GF,SMOG,RIX,DC,WT,S,LW,CW,NBW,DW,index,split
36,91,19,0,17,3,2,1,0,2,9.705263157894738,8.841846274778883,0.0,8.734163157894738,18,1,0,1,13,3,36,train
37,333,57,1,39,19,11,1,3,6,10.612280701754386,11.20814326018867,4.0,8.775580701754386,39,4,16,8,35,16,37,test
38,189,34,1,23,12,3,1,1,11,20.658823529411766,17.122413403193683,8.0,10.431429411764706,23,1,8,6,19,8,38,train
39,288,52,0,36,12,6,0,4,3,8.471794871794872,7.793537801064561,2.3333333333333335,8.74738717948718,37,3,7,2,22,7,39,train
40,46,7,0,7,4,1,0,0,1,8.514285714285714,8.841846274778883,3.0,10.750842857142857,8,1,3,1,6,2,40,train
41,112,21,0,12,8,4,1,0,1,6.104761904761905,7.168621630094336,0.5,8.668728571428572,12,2,1,1,15,2,41,train
42,155,29,0,27,8,4,1,2,3,5.245977011494253,6.42735559955562,1.3333333333333333,7.3828632183908045,26,3,4,1,17,5,42,train
43,491,92,5,60,21,10,3,6,9,12.046067415730338,11.20814326018867,4.0,8.110998876404494,60,4,15,9,44,16,43,train
44,47,5,0,5,1,0,0,0,0,10.0,8.841846274778883,4.0,19.674500000000002,6,1,4,1,9,1,44,test
45,222,43,0,23,15,10,1,3,2,10.38449612403101,10.504223727775692,2.0,8.386735658914729,22,3,6,5,25,10,45,train
46,150,25,0,20,5,3,0,2,4,8.133333333333335,8.841846274778883,2.0,8.471033333333335,20,3,6,3,11,5,46,train
47,138,24,3,20,4,1,0,0,2,8.133333333333335,8.841846274778883,3.0,8.1792,21,2,6,2,15,4,47,train
48,4,1,0,1,0,0,0,0,0,0.4,3.1291,0.0,0.0496,2,1,0,0,1,0,48,train
49,36,5,0,5,3,1,0,0,1,10.0,8.841846274778883,1.0,7.0425,7,1,1,1,5,1,49,train
50,16,2,0,2,0,0,0,0,0,20.8,8.841846274778883,1.0,11.630700000000001,2,1,1,1,2,1,50,train
51,119,20,2,19,7,2,0,1,3,12.0,11.20814326018867,5.0,11.734,21,1,5,2,16,7,51,train
52,125,16,0,16,6,2,0,2,3,16.400000000000002,15.903189008614273,7.0,11.338225000000001,17,1,8,5,10,8,52,train
53,18,3,1,3,0,0,0,0,0,27.86666666666667,11.20814326018867,1.0,14.311966666666669,5,1,1,2,4,2,53,train
54,218,32,0,19,10,6,0,3,4,13.016666666666666,11.855464076750408,4.0,11.567129166666668,21,3,13,7,25,14,54,train
55,178,33,0,25,11,5,0,0,6,6.824242424242425,9.725611199111238,2.0,7.53149393939394,24,3,6,4,18,6,55,train
56,285,57,0,44,14,9,1,0,5,10.40701754385965,9.725611199111238,3.0,7.072057894736842,42,3,9,4,26,8,56,train
57,159,26,1,22,9,3,1,3,2,11.15897435897436,10.504223727775692,3.0,10.139443589743589,23,3,9,5,18,9,57,test
58,27,4,2,4,1,0,0,0,0,1.6,3.1291,1.0,15.6774,6,1,1,0,6,1,58,train
59,22,1,0,1,1,0,0,0,0,40.400000000000006,8.841846274778883,1.0,19.476100000000002,1,1,1,1,1,1,59,train
60,14,1,0,1,1,0,0,0,0,40.400000000000006,8.841846274778883,1.0,19.476100000000002,1,1,1,1,1,1,60,train
61,95,21,0,17,7,5,0,0,3,2.8000000000000003,3.1291,0.3333333333333333,6.239414285714286,16,3,1,0,9,2,61,test
62,26,3,0,3,3,0,0,0,0,14.533333333333335,8.841846274778883,3.0,19.5753,3,1,3,1,3,3,62,test
63,296,48,0,37,16,6,1,7,9,10.633333333333335,10.686352973137792,2.75,9.166075,40,4,13,6,35,16,63,train
64,190,22,0,18,8,3,0,1,6,13.842424242424244,11.20814326018867,2.6666666666666665,11.895233333333334,21,3,13,6,25,16,64,train
65,18,2,0,2,1,0,0,0,0,20.8,8.841846274778883,1.0,19.5257,3,1,1,1,3,2,65,test
66,197,35,0,25,11,6,0,0,5,12.714285714285715,12.161744961471694,5.0,10.369357142857144,25,2,10,5,19,11,66,train
67,52,11,0,11,3,1,0,0,2,4.4,3.1291,1.0,8.488463636363637,12,1,1,0,5,1,67,train
68,20,2,0,2,1,0,0,1,0,40.800000000000004,11.20814326018867,2.0,19.5257,3,1,2,2,3,2,68,train
69,15,2,2,2,2,0,0,0,0,0.8,3.1291,1.0,19.5257,4,1,0,0,5,2,69,test
70,169,28,0,22,12,3,1,1,3,9.447619047619048,9.725611199111238,2.3333333333333335,11.430504761904762,24,3,7,4,20,9,70,train
71,105,18,0,14,6,4,0,1,4,9.422222222222222,8.841846274778883,5.0,8.915411111111112,14,1,5,1,12,5,71,train
72,21,2,2,2,2,0,0,0,0,40.800000000000004,11.20814326018867,2.0,19.5257,3,1,2,2,4,2,72,train
73,295,51,0,39,21,6,1,2,8,12.158823529411766,11.698219412168324,3.0,9.532233333333334,35,4,12,9,33,13,73,train
74,184,33,0,22,7,6,2,2,3,9.248484848484848,9.725611199111238,2.3333333333333335,8.488463636363637,20,3,7,4,17,7,74,train
75,26,1,0,1,0,0,0,0,0,0.4,3.1291,1.0,19.476100000000002,1,1,1,0,1,1,75,test
76,32,4,0,4,1,0,0,0,0,11.600000000000001,8.841846274778883,3.0,15.6774,4,1,3,1,3,1,76,test
77,438,66,2,40,25,10,0,12,10,18.115151515151517,15.579741850924794,6.5,11.632172727272728,39,4,26,19,47,31,77,train
78,28,2,0,2,1,0,0,0,0,40.800000000000004,11.20814326018867,2.0,19.5257,2,1,2,2,2,2,78,train
79,145,22,1,19,6,3,0,2,3,9.854545454545455,10.125756701596842,4.0,9.20619090909091,21,2,8,3,15,7,79,test
80,411,72,0,45,21,12,1,3,7,7.982222222222223,8.238735603445708,3.6,8.736851111111111,42,5,18,4,44,17,80,train
81,119,21,0,20,4,1,2,0,0,2.8000000000000003,3.1291,1.6666666666666667,9.247033333333334,21,3,3,0,12,3,81,train
82,151,29,0,24,7,7,3,1,2,9.937931034482759,10.125756701596842,2.5,8.711562068965517,23,2,5,3,14,5,82,test
83,40,6,1,5,2,2,0,1,0,22.400000000000002,13.023866798666859,3.0,11.8291,6,1,3,3,4,3,83,train
84,67,11,0,10,3,2,0,0,1,1.4666666666666668,3.1291,1.0,10.995639393939395,9,3,3,0,9,2,84,train
85,84,15,0,10,6,4,1,0,2,6.0,3.1291,3.0,8.591166666666666,10,1,3,0,10,2,85,train
86,62,13,0,12,4,3,0,0,2,8.276923076923078,8.841846274778883,1.0,7.925146153846153,13,1,1,1,6,3,86,train
87,170,33,0,30,6,1,2,3,0,13.200000000000001,3.1291,2.0,10.058148484848484,31,1,2,0,14,4,87,train
88,9,1,0,1,1,0,0,0,0,40.400000000000006,8.841846274778883,1.0,19.476100000000002,1,1,1,1,1,1,88,train
89,30,3,2,3,2,0,0,0,0,1.2000000000000002,3.1291,3.0,19.5753,4,1,3,0,5,0,89,test
90,139,23,2,20,4,4,1,0,3,9.200000000000001,3.1291,6.0,10.269473913043479,22,1,6,0,17,5,90,train
91,87,15,0,14,4,2,0,1,2,8.666666666666668,11.20814326018867,4.0,9.643833333333333,15,1,4,2,8,3,91,train
92,179,27,2,17,13,3,0,0,6,12.488888888888889,11.20814326018867,2.3333333333333335,11.100677777777777,17,3,7,6,23,7,92,train
93,85,15,0,13,6,4,0,0,3,6.0,8.841846274778883,5.0,8.591166666666666,12,1,5,1,9,4,93,train
94,115,23,0,18,6,4,0,1,3,10.93913043478261,8.841846274778883,2.0,6.1503434782608695,19,1,2,1,9,2,94,train
95,54,10,0,8,4,2,0,0,2,4.0,3.1291,2.0,10.448500000000001,9,1,2,0,5,3,95,train
96,31,5,0,5,3,1,0,0,0,2.0,3.1291,2.0,13.3585,6,1,2,0,5,3,96,train
97,143,23,1,19,7,4,0,0,4,12.678260869565218,11.20814326018867,9.0,10.955995652173913,21,1,9,2,17,6,97,train
98,33,5,2,5,4,0,0,0,0,10.0,8.841846274778883,1.0,16.5165,6,1,1,1,6,3,98,train
99,35,5,2,5,4,0,0,0,0,10.0,8.841846274778883,3.0,13.3585,6,1,3,1,6,3,99,train
100,181,31,0,25,8,4,0,2,0,8.780645161290323,8.841846274778883,4.5,8.989493548387095,28,2,8,2,18,8,100,train
101,41,4,0,3,2,0,0,0,0,41.6,14.554592549557764,4.0,19.6249,4,1,4,4,7,4,101,train
102,16,2,0,2,2,0,0,0,0,20.8,8.841846274778883,1.0,11.630700000000001,2,1,1,1,2,1,102,test
103,417,62,0,41,23,8,0,5,7,15.28258064516129,13.348371206891418,5.2,12.655894838709678,39,5,26,16,43,28,103,test
104,151,20,0,19,6,3,0,1,2,16.0,13.023866798666859,4.0,12.817,22,2,7,5,17,9,104,train
105,111,19,0,17,3,1,2,0,2,6.7438596491228076,7.793537801064561,1.3333333333333333,9.768001754385967,18,3,4,2,15,5,105,test
106,158,26,2,25,10,3,0,2,4,16.553846153846155,14.554592549557764,6.0,11.606484615384616,24,1,6,4,21,7,106,train
107,170,31,0,26,6,2,0,2,3,8.004301075268819,8.841846274778883,1.3333333333333333,8.223872043010754,26,3,4,3,13,4,107,train
108,139,24,2,19,8,7,0,0,2,11.266666666666667,11.20814326018867,6.0,10.74815,20,1,6,2,15,8,108,train
109,6,1,0,1,1,0,0,0,0,0.4,3.1291,0.0,19.476100000000002,1,1,0,0,1,1,109,train
110,61,7,2,7,3,0,0,0,0,25.65714285714286,14.554592549557764,4.0,13.006557142857146,9,1,4,4,8,4,110,train
111,294,49,2,31,17,7,1,5,7,13.879591836734694,13.427899808715576,3.25,10.36675306122449,29,4,13,13,29,16,111,train
112,174,35,2,25,12,9,0,1,2,14.0,8.841846274778883,3.0,8.079357142857143,24,1,3,1,13,4,112,train
113,167,24,2,21,7,3,0,1,1,13.133333333333333,12.161744961471694,4.0,11.468783333333334,25,2,8,5,18,9,113,train
114,145,18,3,18,6,2,2,1,0,17.955555555555556,11.855464076750408,2.3333333333333335,13.583544444444446,20,3,7,8,20,12,114,train
115,10,1,0,1,0,0,0,0,0,40.400000000000006,8.841846274778883,1.0,19.476100000000002,1,1,1,1,1,1,115,test
116,85,14,1,13,5,3,1,1,1,8.457142857142857,8.841846274778883,4.0,9.970185714285716,13,1,4,1,12,5,116,train
117,110,12,0,11,4,2,0,0,1,5.733333333333334,7.168621630094336,1.0,7.8816,12,2,3,1,8,2,117,train
118,11,2,0,2,1,1,0,0,0,20.8,8.841846274778883,1.0,11.630700000000001,2,1,1,1,1,1,118,train
119,11,1,0,1,0,0,0,0,0,40.400000000000006,8.841846274778883,1.0,19.476100000000002,1,1,1,1,1,1,119,train
120,98,11,0,9,7,1,0,0,2,19.64848484848485,11.20814326018867,2.0,12.43109393939394,11,3,7,7,12,6,120,train
121,32,4,0,3,2,0,0,0,0,21.6,11.20814326018867,3.0,19.6249,3,1,3,2,4,3,121,test
122,26,4,0,4,2,0,0,0,1,11.600000000000001,8.841846274778883,2.0,11.7299,4,1,2,1,2,2,122,train
123,122,17,0,15,4,2,1,2,4,19.87058823529412,13.81666964889586,4.0,12.417511764705882,16,2,8,7,13,9,123,train
124,146,24,0,17,6,4,0,2,2,16.26666666666667,14.554592549557764,3.0,10.74815,17,1,3,4,12,8,124,train
125,275,51,0,40,9,2,5,4,5,24.321568627450983,15.903189008614273,7.0,10.500609803921568,40,1,7,5,26,7,125,train
126,227,43,1,36,11,5,2,2,5,9.530232558139536,7.168621630094336,3.5,8.742202325581395,35,2,7,1,23,8,126,train
127,28,4,3,4,1,0,0,0,0,11.600000000000001,8.841846274778883,1.0,15.6774,5,1,1,1,6,3,127,train
128,17,2,2,2,0,0,0,0,0,40.800000000000004,11.20814326018867,2.0,19.5257,3,1,2,2,4,2,128,train
129,18,1,0,1,1,0,0,0,0,40.400000000000006,8.841846274778883,1.0,19.476100000000002,1,1,1,1,1,1,129,train
130,83,14,0,14,4,2,1,1,1,8.514285714285714,8.841846274778883,1.5,7.367271428571428,16,2,3,2,10,3,130,test
131,53,7,0,7,3,0,0,0,2,19.942857142857143,13.023866798666859,4.0,10.750842857142857,8,1,4,3,6,3,131,train
132,96,15,0,14,5,2,0,0,4,11.333333333333336,11.20814326018867,6.0,9.643833333333333,17,1,6,2,10,5,132,train
133,13,3,0,3,1,0,0,0,0,1.2000000000000002,3.1291,0.0,14.311966666666669,3,1,0,0,2,0,133,train
134,29,3,2,3,3,0,0,0,0,27.86666666666667,11.20814326018867,2.0,19.5753,4,1,2,2,5,2,134,train
135,130,17,0,16,7,0,2,2,2,3.4000000000000004,3.1291,3.5,12.417511764705882,17,2,7,0,19,5,135,train
136,35,5,2,5,2,0,0,0,0,18.0,11.20814326018867,2.0,13.3585,6,1,2,2,6,2,136,train
137,149,24,0,19,6,2,4,2,2,13.133333333333333,12.161744961471694,4.5,8.837116666666667,20,2,9,5,19,7,137,train
138,103,18,2,17,7,2,0,0,2,9.422222222222222,8.841846274778883,5.0,9.792633333333335,20,1,5,1,15,4,138,train
139,50,8,1,8,3,0,0,0,0,8.200000000000001,8.841846274778883,3.0,9.954550000000001,9,1,3,1,7,3,139,test
140,86,13,0,11,6,2,0,0,2,8.753846153846155,8.841846274778883,3.0,10.031976923076924,12,2,6,2,9,5,140,train
141,137,22,0,18,7,3,0,2,2,4.4,3.1291,3.0,9.923918181818184,17,2,6,0,15,7,141,test
142,196,33,0,27,7,4,1,1,3,11.44848484848485,12.161744961471694,4.0,10.196718181818182,29,2,8,5,20,8,142,train
143,76,10,2,9,6,0,0,0,0,12.0,11.20814326018867,3.0,15.185500000000001,11,1,3,2,11,4,143,test
144,95,15,0,12,6,5,1,0,1,10.0,8.841846274778883,1.3333333333333333,11.253166666666667,13,3,2,2,14,2,144,train
145,39,5,2,5,3,0,0,0,0,10.0,8.841846274778883,2.0,10.200500000000002,6,1,2,1,6,2,145,train
146,28,3,0,3,2,0,0,1,0,1.2000000000000002,3.1291,3.0,19.5753,3,1,3,0,3,3,146,train
147,121,20,2,12,6,2,0,0,6,10.0,12.161744961471694,3.5,8.08,14,2,7,5,11,5,147,test
148,192,33,0,27,14,5,1,1,6,9.248484848484848,9.725611199111238,2.0,9.923918181818184,26,3,6,3,23,8,148,train
149,97,17,0,11,4,0,2,2,4,5.752941176470589,7.168621630094336,1.5,8.702217647058824,11,2,3,0,12,4,149,test
150,75,8,0,8,5,1,0,2,1,18.2,13.023866798666859,3.0,13.902050000000001,10,1,3,3,10,4,150,train
151,156,25,0,20,7,3,1,1,3,13.0,12.161744961471694,4.5,9.9409,22,2,9,5,17,8,151,test
152,191,33,0,24,11,4,0,0,4,8.036363636363637,8.841846274778883,2.3333333333333335,8.488463636363637,25,3,7,3,22,7,152,train
153,103,17,2,15,7,4,0,0,1,9.15294117647059,8.841846274778883,5.0,10.052641176470589,17,1,5,1,13,6,153,train
154,102,17,0,15,6,2,0,2,3,11.505882352941178,11.20814326018867,1.0,10.052641176470589,15,1,1,2,10,2,154,train
155,239,46,0,30,10,9,0,2,4,10.93913043478261,10.125756701596842,3.0,7.1801260869565215,32,2,6,3,21,5,155,train
156,152,24,0,22,10,5,1,1,2,9.866666666666667,9.725611199111238,2.3333333333333335,12.586216666666667,22,3,8,4,16,8,156,train
157,109,19,0,18,6,4,0,0,4,13.915789473684212,13.023866798666859,6.0,11.22732105263158,19,1,6,3,13,6,157,train
158,38,6,0,5,4,3,0,0,0,9.066666666666668,8.841846274778883,2.0,11.8291,6,1,1,1,7,2,158,train
159,217,38,0,25,13,7,0,1,7,10.329824561403509,10.504223727775692,3.0,8.835556140350878,26,3,9,5,20,9,159,train
160,80,14,0,12,5,2,1,1,2,8.457142857142857,8.841846274778883,2.0,8.842328571428572,13,1,2,1,11,2,160,test
161,107,15,0,13,4,0,1,4,5,16.666666666666668,14.554592549557764,5.0,12.801833333333335,13,1,5,4,10,8,161,train
162,31,4,2,4,3,0,0,0,0,21.6,11.20814326018867,2.0,15.6774,5,1,2,2,5,3,162,test
163,253,39,0,36,11,6,2,4,6,14.97948717948718,13.81666964889586,6.0,11.081648717948719,35,2,12,7,27,15,163,train
164,35,4,0,4,0,0,0,0,0,21.6,11.20814326018867,3.0,15.6774,4,1,3,2,4,3,164,train
165,194,37,2,24,4,2,2,5,1,7.095495495495496,7.793537801064561,1.0,7.235530630630631,26,3,4,2,16,6,165,train
166,190,37,2,20,9,8,3,0,4,6.014414414414415,6.42735559955562,1.6666666666666667,6.808773873873874,22,3,5,1,20,6,166,test
167,344,63,0,35,14,9,2,3,9,9.669841269841271,10.504223727775692,4.666666666666667,6.933814285714286,35,3,14,5,39,9,167,train
168,197,34,0,26,10,8,2,0,3,8.062745098039215,8.841846274778883,3.0,10.235986274509806,24,3,9,3,22,10,168,train
169,14,1,0,1,1,0,0,0,0,40.400000000000006,8.841846274778883,1.0,19.476100000000002,1,1,1,1,1,1,169,train
170,29,5,0,4,2,2,0,0,0,10.0,8.841846274778883,2.0,10.200500000000002,4,1,2,1,2,2,170,train
171,27,2,0,2,2,0,0,0,0,20.8,8.841846274778883,1.0,11.630700000000001,2,1,1,1,2,1,171,train
172,30,3,0,3,3,0,0,0,0,41.2,13.023866798666859,3.0,19.5753,3,1,3,3,3,3,172,test
173,199,36,1,27,12,6,2,1,3,18.844444444444445,14.554592549557764,6.0,10.246822222222223,27,1,6,4,17,8,173,train
174,31,4,0,4,2,0,0,0,0,11.600000000000001,8.841846274778883,3.0,15.6774,4,1,3,1,3,2,174,train
175,270,36,0,21,10,3,0,7,9,22.177777777777777,18.243605946275583,15.0,10.685433333333334,21,1,15,7,24,11,175,train
176,513,78,4,49,29,11,1,7,15,16.51794871794872,14.90622815163357,7.5,10.879212820512821,44,4,30,17,51,30,176,train
177,35,6,0,6,2,1,0,0,0,9.066666666666668,8.841846274778883,1.0,6.565766666666667,7,1,1,1,3,1,177,train
178,77,13,2,10,6,3,0,0,0,8.276923076923078,8.841846274778883,3.0,9.139761538461538,11,1,3,1,10,3,178,test
179,35,4,2,4,0,0,0,0,0,31.6,13.023866798666859,3.0,19.6249,5,1,3,3,6,4,179,train
180,76,12,0,11,4,0,0,0,1,8.266666666666667,7.793537801064561,1.3333333333333333,11.7299,12,3,4,2,10,4,180,test
181,292,42,2,30,20,4,0,4,3,10.866666666666667,10.686352973137792,4.25,13.180157142857144,27,4,17,7,38,22,181,train
182,76,14,0,13,3,0,3,1,0,2.8000000000000003,3.1291,0.5,8.495128571428573,14,2,0,0,11,0,182,train
183,71,10,0,10,1,0,1,0,1,16.0,13.023866798666859,4.0,12.0275,10,1,4,3,5,4,183,train
184,170,27,0,24,6,2,0,3,1,9.567407407407407,9.3871,1.4,13.846191851851852,25,5,8,6,25,8,184,test
185,50,10,0,9,2,1,0,1,3,6.0,7.168621630094336,0.0,8.621500000000001,10,2,1,1,5,2,185,train
186,106,22,0,15,4,0,1,1,3,4.4,3.1291,0.0,6.335281818181818,15,2,0,0,13,1,186,test
187,36,4,0,4,2,0,0,0,0,31.6,13.023866798666859,3.0,19.6249,5,1,3,3,7,3,187,train
188,48,5,2,5,6,0,0,0,0,18.0,11.20814326018867,3.0,16.5165,7,1,3,2,8,4,188,train
189,187,39,0,26,11,8,1,0,7,6.225641025641026,6.42735559955562,1.0,6.305658974358975,25,3,3,1,20,3,189,train
190,223,38,3,26,9,5,0,3,6,11.16842105263158,10.686352973137792,2.25,9.509542105263158,26,4,9,7,26,10,190,train
191,170,33,0,24,8,5,1,1,4,8.036363636363637,8.841846274778883,1.3333333333333333,7.53149393939394,24,3,4,3,16,5,191,test
192,40,5,2,5,5,0,0,0,0,18.0,11.20814326018867,2.0,13.3585,6,1,2,2,8,2,192,train
193,73,13,0,12,5,2,0,0,2,8.276923076923078,8.841846274778883,4.0,10.354376923076924,12,1,4,1,7,5,193,train
194,594,108,0,63,33,18,2,4,16,8.764021164021164,8.841846274778883,2.5714285714285716,8.349257142857143,63,7,18,7,66,24,194,train
195,117,20,2,19,7,2,0,0,3,10.0,8.841846274778883,5.0,11.734,20,1,5,1,15,7,195,train
196,30,4,2,4,1,0,0,0,0,31.6,13.023866798666859,3.0,15.6774,5,1,3,3,5,3,196,train
197,69,11,0,11,2,1,2,1,1,8.036363636363637,8.841846274778883,4.0,9.923918181818184,12,1,4,1,8,2,197,train
198,375,63,0,45,18,13,2,1,10,10.744444444444445,11.20814326018867,4.5,8.929128571428572,45,4,18,8,40,15,198,train
199,10,1,0,1,1,0,0,0,0,40.400000000000006,8.841846274778883,1.0,19.476100000000002,1,1,1,1,1,1,199,train
200,164,25,0,23,10,2,0,2,5,19.6,17.122413403193683,9.0,11.1925,25,1,9,6,19,9,200,train
201,151,28,1,25,7,5,0,1,5,15.485714285714288,13.023866798666859,5.0,8.9728,26,1,5,3,12,5,201,train
202,60,9,1,9,3,0,0,1,0,12.488888888888889,11.20814326018867,3.0,11.100677777777777,10,1,3,2,6,3,202,train
203,73,12,0,12,5,2,0,0,2,8.133333333333335,8.841846274778883,3.0,9.495033333333335,11,1,3,1,9,2,203,train
204,129,19,0,16,8,1,0,4,3,13.059649122807016,10.504223727775692,2.0,12.261159649122806,16,3,5,5,18,5,204,test
205,372,63,0,45,18,5,1,5,9,12.014285714285714,11.698219412168324,4.0,9.931668253968255,44,4,16,9,40,17,205,train
206,48,6,2,5,3,0,0,2,0,9.066666666666668,8.841846274778883,4.0,17.092433333333332,6,1,4,1,7,5,206,test
207,246,38,2,30,13,4,0,3,8,26.778947368421054,22.918633597333717,11.0,11.754194736842106,31,1,11,12,21,12,207,train
208,163,23,0,15,12,1,0,0,3,12.666666666666668,10.504223727775692,3.3333333333333335,11.072666666666667,17,3,11,4,24,9,208,train
209,105,19,0,15,7,4,0,1,3,9.705263157894738,8.841846274778883,4.0,10.396268421052632,14,1,4,1,12,3,209,train
210,255,41,2,29,11,5,1,1,6,11.320325203252033,11.20814326018867,4.0,12.016805691056911,29,3,13,7,29,17,210,train
211,52,7,2,6,6,0,0,0,0,19.942857142857143,13.023866798666859,3.0,10.750842857142857,7,1,3,3,9,3,211,train
212,188,38,1,26,6,4,2,2,7,8.65263157894737,7.168621630094336,3.0,7.487584210526316,27,2,6,1,16,5,212,train
213,23,1,0,1,0,0,1,0,0,40.400000000000006,8.841846274778883,1.0,19.476100000000002,1,1,1,1,1,1,213,train
214,134,23,1,15,4,3,0,1,1,12.678260869565218,11.20814326018867,6.0,9.582952173913045,16,1,6,2,12,7,214,train
215,14,3,0,3,0,0,0,0,0,1.2000000000000002,3.1291,0.0,0.1488,4,1,0,0,2,0,215,train
216,175,31,0,26,4,1,6,2,4,4.133333333333334,7.793537801064561,1.6666666666666667,6.186452688172043,25,3,5,2,16,3,216,test
217,306,46,2,32,17,5,0,4,9,9.817391304347826,10.125756701596842,4.5,11.07211739130435,30,4,18,6,33,19,217,train
218,160,28,2,25,7,3,1,0,2,15.485714285714288,13.023866798666859,7.0,9.536728571428572,25,1,7,3,17,7,218,train
219,157,26,3,16,6,1,1,2,5,9.620512820512822,9.725611199111238,2.0,10.139443589743589,17,3,6,4,21,7,219,train
220,196,29,0,25,10,2,0,6,6,16.28045977011494,13.023866798666859,3.0,11.194242528735632,26,3,11,8,21,14,220,train
