index,Id,EssaySet,Score1,Score2,EssayText,split
174,14563,6,0,0,metosis interphase and prophase,train
911,15059,6,0,0,flagellum i dont know,train
1126,14696,6,0,0,They us the gelaton type substance to capture it.They use photosynthesis for energy.They control the movement so that no energy is wasted.,train
1015,13989,6,0,0,cillia- these are short hair like projections that cover the outside of the cell.cell membrain- a barier that lets protiens and food in and out of the cells baodycell wall- also a baier but on plants it helps take in light and releses excces water.,train
262,15288,6,2,2,"Nuclear Membrane- always allows CO2 and oxygen to enter and exit, but does not allow solid objects through that do not fit through the protein channel.Passive Transport- water travels from greater to lesser with no energy being used (Osmosis)Active Transport- water travels from lesser to greater by the use of the cell's enegy",train
933,14283,6,1,1,Osmosis is one kind of movement. Osmosis is the movement of particle across a cel membrane.Diffusion is another kind of movement across a cell membrane. it moves particles across it by breaking teh particle down.Active transport is another way. Active transport uses energy to get the particles across it safely with out harming the cell.,train
177,15304,6,0,0,They would have a moving processes.,train
35,14007,6,0,0,"Osmosis, balancing water levels.Diffusion of cell materials.mRNA leaving the nucleus.",train
528,14861,6,1,1,Diffusion is the movement of water across the cell membrane.Cell wall keeps things in and out of the cell membrane.The selective membrane lets the good things in and keep the bad things out.,train
936,14388,6,0,0,DiffusionThe process by which water moves across the semi-permeable membrane.,train
228,14962,6,0,0,The cell controls the movement of substances around the membrane by controling it,train
190,14113,6,0,0,"When molecules are added to a cell, they grow wider. This process is called hypotonic. When molecules leave the cell, this is called hypertonic. And when molecules pass through a barrier in the cell, this is called osmosis.",train
1004,15056,6,0,0,"Three processes used by cells to control the movement of substances across the cell are, one the cell wall, which is used to keep things out of it and another one is the mitochondria maximizes cellular respiration by and lysomes take unwanted proteins out of the cell.",train
53,14550,6,0,0,"Run DNA, Datizing.",train
591,15162,6,0,0,"The first procees used to control movement of substances across the cell membrane would be trascription, which takes protein and turns it into mRNA. Translation takes mRNA and decodes it for the cell to read and use. Osmosis is another process, used by cells. Osmosis makes the fluid in a cell try and reach equalibrium.",train
1278,15466,6,0,0,ARMS.LEGS.SHOULDERS.,train
1170,14311,6,0,0,1. Cell membranes that allow enzymes to move across the cell. 2. The nucleaus that controls all the chemical processes in the cell to maintain homeostasis.3. The cell wall that allows only certain enzymes to enter and exit the cell.,train
52,15627,6,3,3,Active transport-requires energyPassive transport- requires no energyosmosis- the movement of water from one place to another,train
1749,15465,6,0,0,Endocytosis- The movement of large amounts of materials into the cell with the use of energy.Exocytosis- The movement of large amounts of materials out of the cell with the use of energy.Materials also move down across the concentration gradient from high density to low density without the use of energy in a cell.,train
603,15382,6,0,0,the membran when it go to the nuclus when the cell needs RNA,train
310,15510,6,0,0,"Three processes used by cells to contol the movement of substances across the cell membrane are diffusion, transprt by proteins and the cytoplasm.",train
434,15436,6,0,0,they move with flagellas and silla,train
942,14264,6,1,1,"Osmosis, water is moved through the cell.",train
1291,15255,6,1,1,Facilitated Diffusion- allows only certain molecules through membrane and is not going against concentration gradient.Osmosis- the diffusion of water across a membrane.Protein channels- integral and peripheral proteins carry substances into and through membrane into the cell.,train
1717,15050,6,0,0,1.DIVISION                                                                            2.,train
847,14180,6,2,2,One process used by cells to contol movement is osmosis. Osmosis is the controlled amount of water that goes through the membrane of the cell. Another process is diffusion. Diffusion is the process by which substances move accross the membrane. This monitors the substances that go through the semi-permeable membrane. Only some substances can leave and only some may enter. The third process is the permeability of the cell. The cell is semi-permeable so it will only let in some of the substances that try to enter the cell.,train
1160,14436,6,1,1,Osmosis is when water comes through the cell membrane.  Other times the cell opens its membrane and allows a substance to enter.  The last type is when a substance exits the membrane may open up to allow the object out.,train
1187,14592,6,0,0,SEPARATE  PASSAGESCERTAIN JOBS,train
665,15345,6,0,0,"CELLS WILL EITHER ALLOW OR REJECT SUBSTANCES INTO THE CELL THROUGH ITS CELL MEMBRANE.  ONCE A SUBSTANCE IS INSIDE OF THE CELL, IT MOVES THROUGH THE CELL.  WHEN IT LEAVES THE CELL, IT LEAVES THROUGH RESPIRATION.",train
471,15524,6,0,0,Osmosis,train
1690,15147,6,0,0,1. they could build up ane enzyme to help protect the cell2. they could get rid of material that is in the way3. they could create an easier passageway,train
1330,14336,6,0,0,Cells are located in the cell membrane.,train
1117,14634,6,0,0,One process used by cells to control the movement of a substance is that the nucleous. An other way the cell controls movement is when the ribosomes carry information from one  thing in a cell to another. Lastly is when the RNA and DNA make up sequences telling what should happen in  the movement of the cell.,train
522,15386,6,0,0,telophase prophaseanaphase,train
