,index,essay,bsq,label,set,b
44,265,"Laughter, @CAPS1 and @CAPS2 on an @CAPS3 @DATE1 @CAPS4  One of my favorite @DATE1 traditions is the visit to the house of our @CAPS2, the @CAPS5. They live on eighty forested and meadowed acres outside of a quaint, old town. Their small green house overlooks brown fields and a blue pond, with tall trees forming a backdrop.  We arrive midmorning. We either find our @CAPS2 in the house or encounter them tromping out of the woods to meet us, shovels, chainsaws and other trailbuilding implements in their hands. After the customary hello, how have you been, we often wander around the yard, exclaiming at the new fruit trees or hearing stories about the latest tenants of the birdhouses.  During the hottest part of the @CAPS4, we head for the shade of the lush @ORGANIZATION1 woods. A short walk will bring us to a trail. I love walking among the sun-streaked ferns and fallen logs, treading carefully the rickety bridges over burbling streams, bouncing confidently on the sturdy new bridges, and trying to avoid the dogs as they galumph in and out of the water. @PERSON2 knows all about the flora and fauna of the region, so we get a constant stream of knowledge as we hike. He also, of course, has to tell us about the trees he's planted -- a redwood here (look how well it's doing! A foot since last fall!) and a douglas fir over there (not as well. That big redwood is shading it too much). One of the best parts of the hike is when we see the dead-end section of trail that my family helped construct three years ago. We always walk to the end of it and discuss where it could go from there -- over the stream or beside it, or up the hill and if so, where would the switchbacks be? could you really bike up a trail like that?  After our walk, we arrive back at the house, sweaty and talkative. Then it's time to put on swimsuits and jump in the pond! They recently built a dock that we can jump off of -- a great improvement over wading in from the edge. We swim for the majority of the @TIME1, racing from one end of the pond to the other, splashing on innertubes, having pondweed-throwing battles. Finally we get tired and sit by the side of the pond, drying off in the warm sun.  By @TIME1, dinner is ready. Laura usually makes salmon, accompanied by a plethora of delicious side dishes. We drag chairs out to the hill above the pond and enjoy a leisurely supper. From the hill, we can see turtles and birds on the pond, bugs over the fields, and more birds swooping through the air feasting on the aforementioned bugs. After the meal, we haul chairs and dishes back to the house and sit on the porch into the @TIME2.  @PERSON2's favorite part of the @CAPS4 is at dusk, when the sun is at just the right angle to show all the bugs swirling through the air. At one point, all the bugs gather together and create a tornado, twisting upwards into the darkening sky, and then -- they're gone, until the next @CAPS4. It's an incredible spectacle; thousands of tiny insects disappering at one swoop.  The best thing about these days is the friendship and comradery we have with this wonderful family. The parents knew each other long before us kids were born, so we have a lot to talk about; @PERSON2 is very interested in science topics, and he always finds a way to bring up the latest article he read. And, as with all great @CAPS2, we laugh constantly. I consistently get hiccups at least three times just when we're lounging on the porch after our busy @CAPS4. Even on the most serious topics, my dad or the @PERSON1 boys can find a joke to make, usually ""politically incorrect"" but always very funny.  Now don't even get me started on the @DATE1 camping trips, winter ski trips or autumn cider pressing we do with the @CAPS5. ",Does the essay tell a true story?,1,train,c9
45,645,"Laughter: A @CAPS1 @CAPS2 @CAPS3 of the variety of emotions expressed by humans, there are emotions that represent different qualities. While furrowed brows @MONTH1 be associated with displeasure, anger, or even confusion, laughter is an action connotative to mainly one emotion - happiness. Although emotions are relative aspects of human nature, actions such as laughter exist to transcribe an emotion like happiness into physiological expressions that humans are able to understand. Due to this unique quality as an action, laughter is often a key element in developing relationships. Over the years, I have found that laughter is crucial because of three various reasons - laughter does not separate, it is an ability that all members of the human race have in common, and additionally, it brings down personal barriers. In many aspects, ""Laughter is the shortest distance between two people""; instances of laughter are @CAPS1 anecdotes. Unlike sentiments such as jealousy, fury, or sorrow, happiness is an emotion that tends not to separate. While jealousy, fury, and sorrow can cause such discontentment between people to the point of physically and emotionally driving them apart from each other, happiness does no such thing. Happiness is conducive to laughter, and because of this, laughter congregates people together, rather than dispelling them apart.  In addition to its compelling nature, laughter is also a @CAPS1 action. In a general view, laughter gives humans another point at which they are equal; the ability to laugh is one quality humans share. Even infants, in their states of vulnerable dependency, are able to emit laughter. Laughter is also able to establish starting points for new relationships, because sharing a laugh is akin to establishing commonalities between people. Whether the commonality be a sense of humor, similar experiences, or a surprise, sharing a laugh automatically institutes a link between two or more people. Additionally, while laughter can begin new relationships, it can also solidify them. Often, as laughter is shared through common experiences, having common experiences to laugh about symbolizes a relationship between people in itself. Since laughter is mainly about relationships and interactions between people, it is also about building trust. Establishing connections between one person and another, regardless of how weak the connection might be, requires some form of trust. Laughter is often able to bring down emotional barriers because it requires a sense of kinship and camaraderie. Through laughter, we as humans are able to bring down notions of suspicion or anxiety. As stated before, laughter establishes commonalities and therefore is an activity that exudes a sense of trust and reliability. This razing of emotional barriers is another way in which laughter is able to bring people closer together.  Laughter is a @CAPS1 action that ""personifies"" how similar members of the human race are. It is astounding how man is able to discern qualities such as reliability and trustworthiness simply through the complex, yet basic, act of sharing a laugh. Through laughter, people are subconsciously able to make emotional connections with their fellow human entities and in doing so, are able to take interaction to an emotional level. Laughter is the true story behind human relationships worldwide. Not only is laughter the @CAPS1 language, laughter's intimate nature renders it the shortest distance between two people.",Does the essay tell a true story?,0,train,c9
46,661," I never understood the meaning laughter is the shortest distance between two people, tell I dated @PERSON2. We started to date in the @NUM1 grade. @CAPS6 indeed, you @MONTH1 think it was puppy love, @CAPS4 i still think to this day it was real true love. We lived about an hour a half an hour away from each other and only got to see each other two or three times a month, @CAPS4 it was still the best time of my life, with all the good and fun times we had. We met through my ex boyfriend, and his best friend @PERSON1 @CAPS1. @PERSON1 went to school with me and @PERSON1's mom and nicks mom were best friends, so they grew up together and were best friends as well. To sum up how we met is, I was dating @PERSON1 and was supposed to go to the movies with him and his friend, @CAPS4 @PERSON1 didn't show so I was stuck with @PERSON2 and we hit it off right after that. The more time we spent together the more times we laughed, had fun and as well as that, made memories to last a life time.  If we couldn't see each other we would talk on the phone for hours. (and when i say hours i mean like, @NUM2 hours.) or we would text nonstop. we would make funny jokes, talk crap about people we hated, talk crap about family, and last @CAPS4 not least make fun of each other. we would just have so many good time just talking and laughing our time away. After about @NUM2 months of dating, things went for the worst."" I just cant do this long distance thing anymore"" said @PERSON2."" @CAPS2? @CAPS2 cant we just work things out?"" i said with tears starting to come out."""" @CAPS3 it just isn't far to us."" @PERSON2 said with hesitance in his voice."" @CAPS4 think about all the good times we had? all the laughs and fun times we had?"" I started to smile, just thinking about all those times we had."" @CAPS5 yeah, @CAPS4 is that far to us?"" @PERSON2 Said."" @CAPS6 it is, as long as we have each other nothing it to bad for us. hehe"" I said knowing that he was changing his mind slowly. "" @CAPS7 now i know i need you."" he said laughing in the back ground.After that night everything was good, for a while. we had fights like that on and off and thing with my family and his family made it vary hard for us to be together. @CAPS4 we did it for a year and a half. @CAPS4 even after a year and a half of our life's we still couldn't make it. not ever laughter or good time kept us together. @CAPS4 it did keep us together for that long. Laughter was a big impact in that relationship and i thank god that it was.Even to this vary day, i can still look back and laugh at all the good and funny times we had together.Laughter can keep two people that leave from a far together, @CAPS4 the real question is how long can that laughter keep them together?For a day?A year?Three years?Or maybe a whole life time?Only time could tell.",Does the essay tell a true story?,1,train,c9
47,402," Have you ever got a detention from laughing an inordinate amount in class? If you haven't, you're very lucky. I know that teachers absolutely hate students that don't pay attention in class, or students that will randomly start laughing when they're giving a lecture. I'm that student that will randomly bust up laughing (preferably at my own jokes) in class. In other words, I'm a teachers worst nightmare.  Ring....ring....ring, time for @CAPS1. It was a beautiful afternoon and I was feeling great! When I walked into the class, I automatically noticed that our teacher wasn't his blessedly self. But I ignored it and went on with what I normally do, which is get out my @CAPS2 and crank up the tunes. I like to listen to music because it relaxes me and helps me focus more. The downside to listening to music is that you can't exactly hear everything that great. When I listen to music I have those moments when I feel like I'm in a movie that everything seems like it's in slow motion but you can't hear anything. It's almost like I'm secluded in my own little world and no one can see me or hear me, until I start laughing that is. Finally class started and everyone was being abnormally loud, at this point I was starting to see the steam come out of our teachers ears. He looked like a cartoon character off of bugs bunny. The teacher was getting very indignant and impatient with the class. I didn't exactly pay much attention to him so I went back to listening to my music. After a while, our teacher was now starting to get frenzied with the class even more so he told everyone whoever talks again will get their name written up on the board and you will receive detention.  About five minutes later my friend @PERSON1 comes and walks by me and starts talking to me. When I listen to music, I have a tendency to talk loud because I feel like they can't even hear me. So I start yelling, and she starts to giggle because when I wasn't looking my teacher was just staring at me wondering why I was talking so loud. He turns around and writes my name on the board (that meant I was given a warning). I turn to look at the teacher, oh no here it comes, @NUM1 my laughter is out, I couldn't control myself. When I laugh uncontrollably, I laugh like there's no tomorrow. ""@CAPS3! You owe me thirty minutes of detention!"" said my teacher. One of the biggest problems that I have is I'm very easily amused, I laugh at mainly everything and anything. When my teacher yelled at me, his facial expression was just way too funny, so I began to laugh even harder.  When I start laughing, my friend @PERSON1 usually can't help herself but start laughing with me. She tells the teacher that she was the one that made me laugh so she thought she deserved detention too. So she got what she wanted, detention! One week later, @PERSON1 and I arrived in good old detention with all the other ""rebels"" (that's what I call myself now) it makes me feel tough. The thing that we have learned is that we should never be sitting next to each other. When we sit by each other, we can't stop laughing, but we decided to sit by each other anyways. What do you know, we almost got more detention while in detention, imagine that.  ""@CAPS4's to short to live with tension and regrets, so just laugh it off!"" That motto is what I try to live by everyday. I feel like laughing is a very important part in my @CAPS4, it really helps me forget what is bothering me. Even though I @MONTH1 get in trouble from laughing, I don't regret it one bit. Some people are very serious and they don't know how to let things go so they're always tense. Laughing releases tension and for me I feel like it brings me closer to my friends. I love laughing with my friends and the feeling of your abs hurting from laughing is awesome!Live your live, laugh as much as you can, and love those that mean the most to you.",Does the essay tell a true story?,1,train,c9
48,192,"                                      Misunderstood ""@CAPS1 the heck is her problem,"" is @CAPS1 I thought as I glanced over and @CAPS7 gave me @CAPS15 nasty look. @CAPS27 obviously thought the new girl was weird. @CAPS7 @CAPS24 had @CAPS15 killer look in her eyes. I observed the way @CAPS7 glared at @CAPS27 in the room, and how her facial expression never changed. ""@CAPS2 huh,"" my cousin, @PERSON1, asked while staring at @CAPS3, who was, of course, the new girl. I glanced over at @CAPS3 and then back at @LOCATION1. ""@CAPS5 on! @CAPS11 can say @CAPS26! @CAPS7 can't hear us,"" @CAPS7 whispered. @PERSON1's whispers weren't exactly as quiet as @CAPS7 thought. @CAPS3 could probably hear everything we were saying. I glanced over at her again, and I noticed behind those cold eyes, @CAPS7 seemed kinda lonely and sad. I guess @CAPS26's possible, @CAPS7 has been the talk of the whole @NUM1 grade class since @CAPS7 arrived about @NUM2 days ago. ""@CAPS6 hello! Taylor? Are @CAPS11 there?"" @CAPS7 was now in my face and view of @CAPS3.  ""@CAPS7 does look @CAPS2 on the outside, but maybe @CAPS7 is actually a nice person,"" is @CAPS1 I said, but I knew @CAPS15 would not satisfy @PERSON1 at all. ""@CAPS1? Definitely not. Her parents probably belong to some mafia or something. @CAPS7 gives off that type of aura."" ""@CAPS11 shouldn't judge someone @CAPS31 their looks,"" I responded. @PERSON1 gave me @CAPS15 sort of confusing look. ""I mean, @CAPS11 never know unless @CAPS11 ask.""  ""@CAPS12 if your such the expert on @CAPS26 why don't @CAPS11 go sit with her at lunch, and ask her."" @CAPS13 man. There was @CAPS29 way I could possibly do that. I know I @CAPS24 said not to judge someone @CAPS31 their appearance, but @CAPS7 looks like if I even open my mouth to speak to her @CAPS7 will kick me in the shins. @CAPS1 a predicament @CAPS15 is. ""@CAPS14't @CAPS11 the one who wants to get to know her? @CAPS11 ask."" @CAPS15 one won't @CAPS31 past @PERSON1 either. ""@CAPS16? @CAPS29 way. We already decided @CAPS11 were going to ask. @CAPS11 can't @CAPS5 back with the same thing,"" @CAPS7 argued. @PERSON1 is a very stubborn girl, and though @CAPS7 likes to pick on me, @CAPS7 really is a nice person. Also, despite her obnoxious exterior @CAPS7 has a lot of friends, unlike myself who is shy.  ""@CAPS17,"" I muttered. I had to give in. @CAPS29 matter @CAPS1 I say, I am going to have to face @CAPS3.  ""That's @CAPS1 I thought. @CAPS26's a good opportunity to make a new friend. I am @CAPS24 helping @CAPS11 out."" @CAPS7 had @CAPS15 mischievous grin on her face. I glanced over at @CAPS3 one last time, and then at the clock. @CAPS26 was @NUM3 in the morning, give or take a minute or two since I am nearsighted, but lunch is at @NUM4.  I couldn't pay attention at all during class. I was too busy playing out possible scenes that might occur at lunch. Maybe @CAPS7 isn't mean, maybe @CAPS7 is actually nice, and people are @CAPS24 misunderstanding, including me. That aside, I don't even know @CAPS1 to say; I can't @CAPS24 casually walk up, sit down in front her, look her in the eye, smile and say ""@CAPS21. How are @CAPS11?"" The impossible is @CAPS24 impossible and people should @CAPS24 except @CAPS26, in fact @CAPS26 should actually be a fundamental law. I looked over at the clock again, @CAPS26 was now @NUM5 and still ticking. ""@NUM6 minutes,"" @PERSON1 said in some type of singing tone. I sighed. ""@CAPS22? I kept watching @CAPS11 during class. Looked like @CAPS11 were going to jump through that window and run away at any second."" @CAPS7 laughed. My seat was @CAPS31 the window, and that option had not slipped my mind. ""I have @CAPS29 clue @CAPS1 I am going to say,"" I finally said.  ""@CAPS24 say anything that won't offend her. Ask about her hobbies or @CAPS1 @CAPS7 likes. Talk about school even,"" @CAPS7 replied. ""@CAPS26's time. Go."" @CAPS27 piled out of the class room and in to the cafeteria. After I got my lunch, I started walking toward the table @CAPS3 was at; @CAPS29 one was around her, @CAPS29 surprise there.  ""@CAPS6, @MONTH1 I sit here,"" I asked. My voice was kinda shaky and I thought I was about to have a heart attack from nervousness and from surprise at @CAPS1 @CAPS7 said. ""@CAPS31 all means, go ahead,"" @CAPS7 smiled. Wow, @CAPS7 is really cute when @CAPS7 smiles. I smiled back and sat down. I created a conversation @CAPS31 introducing myself and asking how @CAPS7 was and how @CAPS7 liked @CAPS15 school. To my surprise we actually shared a common interest, and bonded. @CAPS7 was laughing. I was laughing. We were laughing together.  After that day, and even still today we are the best of friends. That slight feeling of laughter is @CAPS24 so nostalgic, @CAPS26's almost indescribable. @CAPS24 something so minor such as laughter, or even a little giggle, can bring anybody together to form a simple bond, friendship. Laughter is truly an essential part of life.",Does the essay tell a true story?,1,train,c9
49,23," Laughter plays a huge part in my life, my family loves to laugh. We are always making each other and people around us laugh. @CAPS8 you put two or more @CAPS1's together someone is going to start cracking up. Sometimes the kids in my family have games to make each other start @CAPS4.  There is this one @CAPS2 that a couple of us play; no one ever oficaly gave it a name so we just call it theLaughing @CAPS2. The @CAPS2 starts out with one person standing in froung of everone else thats playing. The goal of the @CAPS2 is to try to get one of the other people to start @CAPS4, and the first one to laugh has to trade places with them to do the same thing. We really dont play that often just @CAPS8 their'se nothing else to do. One night my two nefues and I were just siting around looking for something to do @CAPS8 my little nefue @PERSON2 said ""@CAPS3 play the @CAPS4 @CAPS2"". His older brother @PERSON1 and I didnt really want to play but there was nothing else to do so we bouth said that we would. It started out like it always did nobody really wanted to go first, but @CAPS7 sombody finly maned up and just went. @CAPS7 it got started. After that everbody was @CAPS4 and having a good time. It went on like this for a while, but after about a houre or so it started to get boaring. @PERSON1 and I were strating to get board out of our minds so we were going to ouit, but my little nefue didnt want us to. @PERSON2 went up to take a turn. @CAPS8 @PERSON2 went up for his turn, he started out like he usually did just making stupid faces and funny sounds to try to get people to laugh. We had seen all of his faces and herd all of his noises so it wasnt going to work. @CAPS7 after he realised that we wernt going to laugh he started telling us a story. He started the story out by saying ""@CAPS6 this guy right; he didnt have anything besides his chair and his box. He loved his chair and his box."" The story wasnt very funny yet but he went with it. ""@CAPS7 the guy went to bed because he was tired and all, and @CAPS8 he woke up his stuff was gone. His chair and his box the only two things that he had in this world were gone. So he went looking for his things. He was searching all day and night but he couldnt find anything not his chair, his box, or even a clue of where they could have gone. So he disides to go to bed and maybe they would be back in the morning like maybe it was all a dream; but @CAPS8 he woke up he had turned into a wild boar."" @CAPS8 he said that @PERSON2 started running around acting like a pig. That got us @CAPS4 but he didnt want to stop there he just kept telling his story. In the story it turnd out that everytime the ""guy"" went to bed something strange would change and it just got more and more funny. My family loves to laugh and have others laugh with us. Just like my nefue @PERSON2 he didnt want to stop telling his story because he had us cracking up. Weather were just hanging out and telling a couple of joaks or making up a @CAPS2 we love to laugh. Lauchter has a huge part in my life.",Does the essay tell a true story?,1,train,c9
50,405,"                                   @ORGANIZATION1 blew my mind the first time I seen her. She was my other half. Everything we did together was perfect. She made me laugh with everything she said. She was my better half would sum it all up. I still remember when I first seen her in @CAPS1. The nickname of the town was @CAPS1 @CAPS4 hell because of where it was located, in the middle of nowhere. We met when I was on vacation at @CAPS1. My parents had just retired a few months before and were looking for a cozy retirement home away from the big city's and more closer @CAPS4 the good eastern @LOCATION2 mountains that seem @CAPS4 always have snowy tops and beautiful landscapes. We ended up staying there for a week or so in this little trailer that we took with us. That thing was hell on earth, every time we stopped I would have @CAPS4 set everything up even if we weren't going @CAPS4 use it. It was a two hour process and after the hundredth time you can see how I would get bored. looking for a great house @CAPS4 stay in that town was not hard @CAPS4 come by. They were all amazing homemade houses. Never was a contractor paid @CAPS4 build these houses because the men of the town made them by hand. They were incredible two story oak made houses that look like they could take a tornado coming out with only scratches. We ended up finding this one house that was so amazing that I wanted @CAPS4 live there right off the bat, surprisingly my parents wanted it @CAPS4. But the sad thing is is that we had @CAPS4 sell our house first or we wouldn't be able @CAPS4 afford it, so we put that house on the ""@CAPS4 @CAPS5 @CAPS6"" and headed back @CAPS4 the trailer.  We had another @NUM1 days or so there and I was officially bored out of my mind. I needed something @CAPS4 do besides stock the fire and make sure the hot dogs did not burn. I jumped on my dads bike and rode into town ( the trailer park was located about half a mile out of town). I arrived in town @CAPS4 be very disappointing. It was just as boring riding a bike around town and stopping inside the shop @CAPS4 make small talk just as sitting by the fire in @NUM2 degree weather. In my mind it was just another boring vacation but little did I know it was about @CAPS4 get a lot more fun. I woke up the next day and took my shower and got ready for the day. It seemed like another boring day in hell from what I could tell. @CAPS4 me fun was doing stuff I normally would not do. But back then @CAPS1 and places like that just did not cut it because all I did that @DATE1 was go @CAPS4 places like this and do nothing so it was expected of me @CAPS4 be bored. I rode my bike around a corner and I saw a bunch of guys and girls that looked like they just came from fishing or tubing or something fun, so I rode over @CAPS4 see what was going on. I started talking @CAPS4 a guy named @CAPS8. He told me they just got back from a youth group get together on the snake were they went tubing and cliff jumping. I was in aw. That seemed crazy @CAPS4 me. Cliff jumping? Tubing? It seemed way @CAPS4 crazy for a youth group. But I guess that's just how they do things in @CAPS1. They just don't go have a picnic they go do crazy stuff that I personally have not done any of the things they were talking about because for one i not crazy and for two I have never had the chance. We kept talking and before they all left they invited me @CAPS4 go on there nature hike up on top of this mountain. I was more than happy @CAPS4 oblige seeing as I love hiking.  I woke up in the @TIME1 feeling all hipped up and ready @CAPS4 rock. I had my permission slip signed and I was ready for a good ole hike. I jumped on my dads bike and rode into town at five in the @TIME1 and arrived at the youth administrators house just in time for a protein shake for breakfast ( he offered it @CAPS4 me I did not ask). We drove @CAPS4 the mountain and at the base there were around @NUM3 @CAPS4 @NUM4 people all in hiking gear. It surprised me because I was not expecting so many people. That's when I met @LOCATION1. She was gorgeous so I was attracted @CAPS4 her immediately. We began the climb and I began @CAPS4 talk @CAPS4 her. We were like two pees in a pod. I couldn't get enough of her and her of me. Her laugh made me extremely happy. She was my other half. All I can remember is her amazing laugh.",Does the essay tell a true story?,0,train,c9
51,517,"   The day was not a fun one. We all just heard really bad news. None of us were even close to smiling. None of us. Even the people that you always see smiling, they had the most serious look on they're face. it was just a bad day. But then one of our friends, @PERSON1, had a great idea of going online to find something to cheer us up. It truly was a amazing idea. We spent hours on the computer just sitting there looking up ridiculous videos that we knew about. Trying to make each other laugh. That's when our day started to be a bit better. But it went back down a bit when a few people left to go home. Only three of us were still at @LOCATION1's house. @PERSON2, @PERSON1, and I were all sitting there watching @LOCATION2 when a show we all loved came on. Psych. It was a new episode too! what a great day it turned out to be. The show is full of really puny and dumb humor but it fit all three of us. @PERSON1 the most. We were all laughing and having a good time. @PERSON1 was laughing after the show was over. So we asked what was so funny. He just kept laughing. For five minuets he was laughing. when he finally stopped we asked again. What was so darn funny. then he told us. "" I was laughing at my own laugh. I sound really weird. "" that's when we all started laughing. how could he be laughing at his own laugh. we soon realized how hard it was to stop. it turned out to be a okay day after all of what happened. Now, when ever we are having a bad day. we just bring up that day where we laughed at our selves for ten minuets. And the day is all better.",Does the essay tell a true story?,1,val,c9
52,53," Someone once said laughter was the best medicine. To me it was like someone was saying ""@CAPS1! Life isn't gonna get any better so just enjoy it while you @CAPS6!"" @CAPS2 that's what I did for a while, but laughing at everything got old very quickly. Sad to say I still laugh at most things, even sad things. I laugh because I think that if I do then everything will just get better. That's not even close to what really happens. In fact it @CAPS6 only cause more pain and suffering in most cases. Like the time where I met this guy named @PERSON1. He was amazing. Most people who met him thought he was a god and when he heard people talking about him like that he would always get very upset. He was a human. Nothing more and nothing less. That's how I saw it and that's how he saw it too. When we first started talking to each other it was between notes I would give my friend @CAPS3 and @CAPS8 would give them to him. He was a very shy guy so he never wrote back on a piece of paper. Instead he had @CAPS3 tell me what he said. Then he finally got the idea to wright messages in her phone and then I would read them and answer back. it was fun for a while but I wanted to actually meet the guy. I had seen one of his rare pictures and it was true he was very handsome but nothing like a god. He didn't have a wreath over his head with one of those @CAPS5 god skirts. Nope, he was just an ordinary kid who dressed like a skater and was just a real inamorata. He had jet black hair (he dyed it), bright green eyes, and a smile that could shock the whole world.  Signs were going off in my head telling me to be careful but I never listened to them, they only made my life worse. So one day a few of my friends and I were in @LOCATION2, @LOCATION3 with our teacher for a calligraphy convention when @PERSON2 (my friend) starts text messaging someone. I was a little curious so I asked in a friendly way who it was. @CAPS8 said it was @PERSON1 and my heart seemed to jump. ""@CAPS6 you tell him I say hello?"" ""@CAPS7."" @CAPS8 told him I said hello and he asked if I was really there and @PERSON2 said yes. That's when we actually got to talk to each other more than once a day. We talked all the way back to @LOCATION1. A few months went by and we were back to our old way of talking to each other. He was very kind and never did he have a bromidic moment. He told me about his family (which is a little strange, but I don't judge), his life, his future, what he felt and how he wished he could see me so he could give me a big hug (another of @CAPS3's friends said the same thing but @CAPS8 said he wasn't aloud to). I talked to him about all of it and it was like we understood each other a little bit. I told him about my life but there really wasn't much to tell since my life has always been bromidic. I thought we could actually make things work between us, that is until he moved to @LOCATION2. I was a little upset but it really didn't bother me except the fact that talking to each other became almost as rare as seeing a different picture of him.  While at school one morning @PERSON2 came over to me and had a careful gaze. I asked what was wrong and then @CAPS8 asked if anything could ruin my day. I told her that only going home would and we laughed a little about it. I knew something was wrong and that it had to do with @PERSON1 but I just acted oblivious to it hoping it would lessen the blow I knew was about to come. @CAPS8 said he had told her it wasn't going to work out between him and I. I sat there and like the idiot I was I said I knew it wasn't going to anyways, he was him and I was me. @CAPS8 said he was sorry and all these other excuses but I wouldn't listen. Instead I ignored it and went on with my life like I think everyone should. Of course a few months later he asked @PERSON2 out but I let it go just as @CAPS8 did when @CAPS8 said no to him and they stopped talking to each other. So who ever said laughter was the best medicine obviously hadn't experienced the after effects of it all. ",Does the essay tell a true story?,0,train,c9
53,555," As we all know, water is what we most need to stay alive cause without it we'd pretty much die. Well, it's also quit similar with laughter. I once heard my night school teacher say, ""@CAPS1 is @PERCENT1 attitude"". I thought about it for r a moment and realized it's quit true. No one can really go throughout the hole day, without having any type of beverage and as much as someone is upset for any apparel reason, will soon end up smiling. Who knows perhaps for the silliest thing whatsoever. I've been going out with my boyfriend @LOCATION1, for about seven months already. We don't get to see each other as much as I'd like to. We try to spend the weekends together as much as we can, but there's been times when it's every other weekend. Since him and I have quit a few things in common like, our relatives, knowing each other before dating, places we go for entertainment, food, likes and dislikes. We rarely dislike of where we'll be spending our time togethe or what we're doing. Even though its been about seven months since we've been dating, it feels like we've known each other way before we became friends. Once when I was over at @LOCATION1's house celebrating @PERSON2's birthday, @ORGANIZATION1's youngest sister. We, all who where there, were celebrating her birthday with pinatas, cake, and all she wanted, witch where toys too. We where all having a good time but the kids weren't so much, it seemed as if they were running out of energy since they were playing in the trampoline for quit a couple of hours. Before the kids could even mention anything about the pinatas, we had already gotten most of what was need to set up the pinatas. As they heard the candy being pored into the pinatas they all rush to get there first before the others, could get to hit the pinata. @PERSON2 go to hit the pinata before all the others, since it was her birthday, then the little kids followed her to hit the pinata. As they went up to hit the pinata we sang songs, it wasn't the best but we all tried. We even made jokes, of pretending to imagine who the pinata was representing. As time passed, it was turn for the older kids to go up and hit the pinata. Most of us were kind of shy, but before I notice a @NUM1 year-old went up to hit the pinata. Right after she hit the pinata quit hard the others said her time was up, they were anctious to get the candy out. After her turm was over she was supose to call out on someone. I thought she would end up calling me since she keept looking towards me. I was already blushing, good thing she didnt. she ended up calling out on my boyfriend. He of course got up and grabed the stick to hit the pinata. Once he got there, the others where said to not hit it so hard or else the little ones whouldn't like him anymore. Since he is one of thoes persons who's love @CAPS3 everyone. He cheard me up to go with him. Without him saying that ii don't think I would of done it. Right there were we where, teaching me how to swing the stick to hit the pinata, I swung it to hard that I ended up hitting him. Before @CAPS2 even say anything, one of his aunts said. That's the way I'd be getting when ever I'd get bothered at him. @CAPS3 starting out slow then hitting him right where it hurt the most. I was even reder then when I was blising, all I thought of saying was that it might be true when ever it happend @CAPS3 then @PERSON1' mom was already getting the cake out, I just left fron where I was at to go help her out. Once we all got settled to sing happy birth-day to @LOCATION2, we where stil laughing of what had happen. Thing is they where stil talking about it. How it might be the same when we get merried. Again I didnt know what to say so I just simle. Everyone was leaving and right before I could call my dad he was already outside the door. All I said was thank you daddy,with a silly smile.",Does the essay tell a true story?,1,train,c9
54,355," Laughter plays an important role in everyone's lives. Different laughs represent various things. For instance, have @CAPS2 ever heard someone chuckle and know right away that they are being sarcastic, or maybe even sympathetic? A laugh can say a lot. I'm going to tell @CAPS2 about the time my friend fell into an @NUM1 pond.  In early @DATE1, my friend was visiting me at my house for a week. The third morning of her stay, we woke up and it had snowed seven inches @TIME1. I was used to the soft, white flakes spiraling through the air, @CAPS1 @CAPS1 was from @LOCATION1 and had never seen snow before. As my friend was listing all of the things @CAPS1 wanted to do that day, @CAPS1 let out the most anxious laugh I had ever heard. I could tell @CAPS1 just wanted to go outside that very moment. Of course @CAPS1 knew it was going to be cold but I didn't think @CAPS1 knew how cold. I told her it was going to be chillier than what @CAPS1 might be expecting.  We got dressed in numerous layers of clothing: socks, pants, shirts, and jackets so we could head out. As we were walking down the snowy hill @CAPS1 spotted the @NUM1 pond on the lower half of my property and hurled towards it. @CAPS1 asked if we could go swimming, I laughed a sarcastic laugh and answered, ""heck no!"" @CAPS1 walked toward a massive log that lays across the water and decided to cross it. @CAPS1 said that if I didn't go with her @CAPS1 would push me in. So I took a step back, @CAPS1 just looked down and continued walking. As @CAPS1 stepped onto the log that was glazed with ice @CAPS1 got a little cocky and decided to jump around to show me it was ""fun."" I laughed at the funny movements @CAPS1 was making and whispered, ""@CAPS2're going to fall."" All of a sudden @CAPS1 slipped and the ice cracked. It reminded me of glass shattering on a cement floor. This picture in front of me was almost as if it was in slow motion; I can remember her hands reaching up to grasp the log before @CAPS1 fell in to the freezing water. @CAPS1 fell through, I bounded @TIME1 to help her out, I slowly pulled her out of the pond. I looked at her after I had harpooned onto the log and we both burst out in laughter...although her teeth were chattering and her multiple layers of clothing we soaked, I knew @CAPS1 was @CAPS3 going to cherish this moment because it was her first snow experience.  Walking up to the house @CAPS1 giggled, ""I should have listened to @CAPS2 huh?"" I nodded my head and suggested we take off her clothes to ring out and put in the dryer.We changed into pajamas and sipped on hot chocolate and coffee all day long, sharing laughter and smiles. I will @CAPS3 remember this day because there were so many different stories I can tell from it.",Does the essay tell a true story?,1,train,c9
