index,Id,EssaySet,Score1,Score2,EssayText,split
291,5024,3,1,1,"Panda's and koalas are the same because they both eat the same thing everyday all day. Panda's eat bambo and koala eat eucalyptus leaves. As the article states a generalist is like a raccon they can live anywhere from Florida to Antarctica, pandas and koalas can't because they rely on a surtan food sorse to live.",train
463,6744,3,1,1,"Pandas and koalas are similar because they have one food almost exclusively. They are different from pythons because pythons are generalists, they can survive on 2 variety of different foods. There is no specific food, pythons will eat virtually anything.",train
6,5046,3,1,1,Pandas in China are similar to koalas in Australia because China's panda eats nothing but bamboo and Australia koala bear eats eucalyptus leaves. And there both different from pythons because in the article is stated that python swallowed and alligator.,train
1696,6702,3,1,0,"Pandas and koalas are similar because they both look just alike. But their different from pythons pandas and koalas bears don't eat meat they eat bamboo or eucalyptus leaves while the pythons eats meat like (lion, tiger)",train
151,5177,3,0,0,"Pandas and koalas differ from pythons by not eating meat,they are not predators,they have arms and   legs and they are friendly.",train
593,4935,3,1,0,"Pandas in China are similar to koalas in Australia because they are their specialist. Pythons are generalists which are the complete offer, to pandas and koalas. The text states ''a generalist is a raccoon, a python, a cockroach, a white-tailed deer. A specialists is China's panda or Australia' koala.'' The specialists are the peaceful creatures that keep to themselves and generalists are the destructive creatures that are harmful and dangerous. This is just like a house cat compared to lion or a dog compared to wolf.",train
1761,4948,3,1,1,"Pandas and koalas are similar because they both almost exclusively eat just one food, pandas eat bamboo, and koalas eat eucalyptus leaves. Both animals are different from the python because pythons can adapt to different food sources while pandas and koalas can not.",train
284,5461,3,0,0,Pandas are similar speals to koalas and they are both different to pythons becase pythons are not mammals and pandas and koalsas are herbivores pythons are carnivores.,train
1616,5351,3,2,1,"According to the article, Panda's and koala's have a very simple diet. In paragraph 21, the author explains that pandas eat almost nothing but bamboo and koala bears only eat eucalyptus leaves. They are different from the python because pythons eat an assessment of different animals. Paragraph 14 said it ate an alligator.",train
751,6225,3,1,1,"Chinas panda and Australias koala bear, are both specialists, the panda eats almost nothing but bamboo and the koala eats eucalyptus leaves. They could not survive anywhere because the food source wouldn't be there that they need. They are different from pythons because pythons are generalist. They can live anywhere, survive like a human, who can live ""from Florida to Antarctica, to outer space"".",train
1016,4999,3,2,1,Pandas and Koalas are both alike because they are specialists. They both consume a primary food. For example pandas' diets are mainly made up of bamboo; Koalas diets mainly consist of eucalyptus leaves. They differ from pythons because they can only live in places where their primary food source is present.,train
1403,5223,3,2,2,"Pandas in China are similar to koalas in Australia because ""China's panda eats almost nothing but bamboo"" and ""Australia's koala bear eat eucalyptus leaves almost exclusively."" They both like to eat certain food. China's panda and Australia's koala are different from a python because pythons eat other animals. For example ""a python swallowed an alligator,""",train
543,6316,3,2,2,"Pandas and koalas are similar because they are specialists. They eat only one thing; pandas eat bamboo, and koalas eat eucalyptus leaves. They differ from pythons because pythons are generalists. Generalists eat more than one type of food and can adapt to the environment around them.",train
26,6197,3,1,1,Pandas in China are similar to koalas in Australia because the both have one food that they eat continuously. Both of those one different from pythons because pythons could eat anything that gets in its path if it was hungry enough.,train
2,6325,3,0,0,"A python is a generalist. The China's panda and the Australia's koala are a specialist. They all eat different things and come from different places. But, in my eye's what the have the same is that their harmful and rarely kept has home pets.",train
905,6212,3,1,1,"A specialist in China's panda, which eats almost nothing but bamboo, or Australia,s koala bear, which eats eucalyptus leaves almos exclusively. That means that koala and panda can't live in a place like U.S cause there just in Florida you can see bamboo, and eucalyptus trees and they are both different from pythons cause they can live here as a peat and pandas or koalas don't.",train
421,5552,3,2,2,"Pandas and koala bears are similar because they are both ""specialists"". This means they must inhabit a specific area for its specific resources and climate. For example, a panda eats mostly bamboo, and a koala bear will eat eucalyptus leaves ""almost exclusively"". Unlike these animals that require particular circumstances to survive, the python is a ""generalist"". This means it can thrive in a variety of climates and resources.",train
120,5192,3,1,0,"The way that pandas in China and koalas in Australia are the same is, in the article it states that pandas eat bamboo and koalas eats eucalyptus leaves, which means neither one of the are carnivorous. The way they are different is that a python eats mice koala and a panda bear does not.",train
1577,5493,3,2,2,Pandas in china eat bamboo almost exclusively while koalas eat only eucalyptus.They are both considered specialists who need to eat limited foods or live in a unique environment. Pythons on the other hand can live in a wide range of places like a third of the US alone.,train
1361,6585,3,0,1,"Is the sentin bear A specialist is China's panda which eat almost nothing but bamboo, or Australia's koalas bear which eats eucalyptus leaves almost exclusively.",train
515,6560,3,0,0,"The pandas in China and the koalas in Australia are similar because both are specialist, and both are different from the pythons because the python is a generalist.",train
1319,5784,3,2,2,"Pandas in China and koalas in Australia are similar because they can only live in those areas because they only eat bamboo or eucalyptus. They are specialist. Pythons however are generalist because they can eat rats, bugs and other things so they can live in different places.",train
1603,6080,3,1,1,The pandas in China are similar to the koalas in Australia because they are both specialist animals. They also only eat one thing. That one thing for pandas is bamboo while the koala bears eats eucalyptus leaves almost exclusively. They are different from pythons because they are not pets.,train
1254,5572,3,1,1,Pandas and koalas are specialist animals meaning basically they rely on their environment to survive. Both of these animals eat almost nothing but a one certain food they like. This is why they differ from pythons who can travel to different places and adapt to most environments to survive.,train
719,5687,3,1,1,They both only eat one thing. The koala bear eat a no of eucalyptus. The panda eats almost nothing but bamboo.,train
712,5018,3,0,0,"Pandas in China are similar to koalas in Australia because they both stay in one continent and don't move. They are both different from pythons because they don't eat the same food and pythons don't have legs and arms, but koalas and pandas do.",train
588,5424,3,0,0,"Both panda's from China and koalas in Australia eat constantly. And there different from pythons because they do not eat as much species as a python does. There also different because in paragraph 20 it says that pythons are generalist. And pandas from China, or koalas from Australia aren't.",train
1162,5684,3,2,1,"The pandas in China and the koala's in Australia both are specialists because of the limited diet they have unlike the python who will attempt to eat almost anything. For example, when it said that the python ate an alligator. Most animals have a routine diet.",train
295,6626,3,1,1,"Pandas in China are similar to koalas in Australia, because they both eat almost nothing but bamboo and eucalyptus leaves, which are like the same food. They differ from pythons because pythons eat almost everything in sight, not just leaves, trees, etc.",train
1508,6425,3,2,1,"Pandas and koalas are similar because they normally eat one things, either bamboo or eucalyptus leaves. But the python will eat anything like rats or crocodiles.Pandas or koalas also like stability and pythons like change as said in the article.",train
266,5309,3,1,1,"Pandas in China are similar to koalas in Australia, because of the limited food that they eat. Pandas almost only eats bamboos and koalas eat eucalyptus leaves. They both are different from pythons because pythons are heavy meat-eaters; and pandas and koalas are vegitarian.",train
792,5442,3,0,1,Pandas in China are similar to koalas in Australia are both similar because they don't eat anything but plants such as bamboo or eucalyptus leaves.,train
344,6253,3,1,1,"Pandas in China are similar to koalas in Australia because they are both specialists because they unlike generalists have to live in one place to survive, and eat one specifically based diet. They are both different from pythons because pythons are generalists, they do best around humans. And eat a variety of things not just one.",train
502,4934,3,1,2,"Pandas and koalas are similar because they need special environment and food to live, while pythons don't. To show the relationship between these creatures Mac Innes explains, ""What favors generalists is change. What favors specialists is stability"". In other words, pandas and koalas need stability to thrive, while pythons doesn't.",train
373,6438,3,1,1,"The panda is similar to koala because they both eat things exclusively. Pandas only eat bamboo and koalas only eat eucalyptus. This is different from pythons in that they can survive almost anywhere. You take a panda away from the bamboo in China it won't live. Same goes for the koalas in Australia, but you could bring a python anywhere and it could still survive.",train
882,6044,3,1,1,"Panda mostly eat bamboo and koalas mostly eat eucalyptus leaves. They both mainly eat multiple animals such as cows, tigers, alligators and wolves spreading around the world can be dangerous especially for humans.",train
411,5500,3,2,2,"Pandas in China are like koalas in Australia because they are both considered ""specialists"" as they cannot naturally live anywhere else in the world aside from China or Australia respectively due to their specific diets of ""nothing but bamboo"" and ""eucalyptus leaves almost exclusively"". These two animals differ from pythons because pythons have proved to be ""generalists"" as they were brought in the U.S from Asia and were still able to survive on their own despite the new habitat.",train
1458,5613,3,2,2,"pandas and koalas are similer in that they are both specialists and require very specific food sources like bamboo and eucalysts leaves (achenbach 2). They are both diffrent from pythons in that pythons have a universal and adaptable diet, unlike the panda and koala whos diet limit its movement, it can adopt and live manny places. It is a generalist.",train
962,5458,3,2,2,"Pandas in China are similar to koalas in Australia because they are both specialists, ""China's panda, which eats almost nothing but bamboo, or Australia's koala bear, which eats eucalyptus leaves almost exclusively."" They both only eat a specific food. Pythons, however eat a wide variety as foods including alligators. Pythons are also generalists, which are more abundant compared to the pandas + koalas.",train
1212,5366,3,2,2,The pandas in China and the koalas in Australia are both similar. The pandas eat almost nothing but bamboo and the koalas eat nothing but eucalyptus leaves. They are similar because of the fact that they both eat only one type of food. They are different from a python because a python eats alot of things. One python was caught eating an alligator and a Key largo wood rat.,train
188,5672,3,1,1,Pandas and koalas are similar because they both are vegatarians and they both only eat on thing so that how they similar and pythons are carnivores so they eat meat and they dont have feet like pandas and koalas.,train
1446,6235,3,0,1,"Pandas in China are similar to koalas in Australia because of there diet. In paragraph 21 it says ""A specialist is china's panda which eats almost nothing but bamboo, or Australias koala bear which eats eucalyptus leaves almost exclusively. This shows that they are harmless because of they're vegetarian diet.",train
1273,5545,3,1,1,"The pandas in China and koalas of Australia are similar because they are both specialists. Being a specialist, they do not like change and would rather stick to a more stable environment. Both creatures depend in mainly one food source. The pandas consume only bamboo while koalas, eat eucalyptus leaves.",train
67,6740,3,1,1,The author says in the article that China's panda eats almost nothing but bamboo and Australia's koala bear eats eucalyptus leaves almost exclusively. These are different from pythons because pythons pythons eat almost every thing and live in a certain area.,train
1166,5558,3,1,1,"Pandas and koalas are both specialists which means that staks to one thing and can only live in one type of climate while a python is a generalist and can live any where and like the article said, its no accident that the species that have become most abundant are often those who do best in and around humans.",train
1291,5218,3,1,1,"Pandas eat only bamboo, koalas eat only eucalyptus leaves, pythons eat anything they can get into their mouth. Pandas and koalas are herbivores and eat only certain things.",train
1337,6600,3,1,1,Pandas in Chinas and koalas in Australia are similar because they both are specialist type of animals. A generalist is what a python is. They are different from each other because pythons are more likely to be harmful rather than pandas and koalas. Pythons can eat just about anything while koalas and pandas eat nothing.,train
125,5049,3,2,1,"Pandas in China are similar to koalas in Australia because they are both specialists and depend on certain foods that they can't survive without. They are both different from pythons because a python is a generalist and can live anywhere and change can benefit it, but specialists need stability.",train
1224,5659,3,2,1,"Pandas and koalas are specialists as they only eat bamboo and eucalyptus respectively. They are both very  adorable compared to the pythons. Pythons are generalists, as they can adapt to most environments. They can find food almost anywhere they inhabit.",train
1628,6110,3,0,0,"China's Panda and Australia's Koala bears are similar because the both are specialist, and they are both different from a python because they are generalist.",train
1033,4978,3,1,1,The China's panda and the Australia's koala are both specialist because they eat the same most of the time. Pythons are generalist which can eat diffent types of animals.,train
1199,5797,3,1,1,"Pandas in china and koalas in Australia are very similar. First these species would be described as specialists. Which only eat specific food. China's panda ""eats almost nothing but bamboo..."" while Australia's koala bear eats Eucalyptus leaves almost exclusively. ""They are different than pythons because they can't live in different climates.",train
525,6305,3,1,1,"A specialist is China pandas, which eats almost nothing but bamboo or Australia's koala bear, which eats eucalyptus leaves almost exclusively. They both are differend because, they don't have the same thing.",train
221,6103,3,1,1,"Pandas and koala bears differ from pythons because they only eat plants. Pandas eat nothing but bamboo, koala eats eucalyptus leaves almost exclusively. Pythons eat other animals like rats, and even tried eating an alligator.",train
1480,6047,3,0,0,In this article panda's and Koala's are compared similar because they are both specialists. Their population numbers are below a lot or other animals and are more exotic pythons are easier to live each though they do count as an exotic pet.,train
1268,5642,3,0,0,"Pandas and koalas are similar because they both live in colder climates and need certain things to survive, pythons are different then pandas and koalas because they live in the warmness, and they're reptiles.",train
1134,6293,3,0,0,"China's panda and Australia's koala are similar because they both eat plants. Those two are different from pythons because they are not dangerous to humans. In the story it talks about a python eating a aligator. Pandas and koalas are no threat to humans, pythons on the other hand serves a big threat.",train
969,5226,3,0,0,"Pandas in China are similar to koalas in Australia because they eat nothing but eucalyptus and bamboo which is basically the same thing there both from trees. Pandas and koalas are different from pythons because pythons are endangered species and they're very large, they eat alligators. Big things when pandas & koalas only eat simple leaves. Things that are absud of tree bamboo.",train
599,6206,3,0,1,The Chinese panda and the Australian koala bear are the same because they won't harm any animals. They eat the leaves on trees. So they won't endanger anybody. The python eats a lot of different animals and they may become a threat to different animals.,train
72,6734,3,2,2,"Pandas in China are similar to Koalas in Australia because they are both specialists. A Chinese Panda ""eats almost nothing but bamboo."" and a Koala ""eats eucalyptus leaves almost exclusively"", this shows how these animals most live in one place. A Python, on the other hand , is a generalist that is not affected it depending to different climates. Pandas and Koalas cannot live without specialists.",train
375,6091,3,2,1,"Pandas in China and koalas in Australia are unlike pythons because pandas and koalas need extremely specific thing to live such as eating nearly only bamboo or eucalyptus leaves. They have a had time adapting to new places. The needs of pythons are different because they are a generalist species and can live almost anywhere with the right materials, which can be found in most places on earth, where as the panda & koala need specific things that are found in only one area.",train
960,5653,3,1,0,Pandas in chem are similar to koalas in Australia because they both eat plants and not other animals. they are both different from phytons because phytons eat other animals.,train
346,5652,3,1,1,The panda in China and the koala bear in Australia are similar because they both only eat one specific food and are herbivores. Both animals are different from a python because pythons eat anything.,train
523,5405,3,1,2,Pandas and koalas are similar because they both only eat one type of plant. Bamboo for pandas and eucalyptus leaves for koalas. They are both different from pythons because pythons have a variety of food where ever they go while pandas and koalas can only only live in certain areas that grow these plants.,train
1440,5953,3,0,0,Pandas in China are similar to koala in Australia is that they both eat plants. They are different from pythons because pythons eat animals not plants.,train
1464,5227,3,2,2,"Pandas in China are similar to koalas in Australia because they adapt the same and they both eat mainly one meal. A panda eats bamboo, and th koala eats eucalyptus leaves. They're both different from pythons because pythons tend to eat various things such as rats, and in that one case, an alligator. The also move they habita and often.",train
940,5097,3,1,1,"Pandas and koalas are similar because they are both specialists. They both have essentially one type of food, bamboo and eucalyptus leaves respectively. They are different from pythons because pythons are generalists which can live anywhere, whereas specialists can only live in certain environments.",train
39,6625,3,1,2,"Chinese pandas and Australia's koalas are similar because they are what we call specialist species.Specialists can live in only one habitat as demonstrated by the panda and koalas exclusive diets of bamboo and eucalyptus leaves exclusively.This differs them from pythons that are a ""generalist species"" or coasive in a variety of locations.",train
1066,5410,3,2,2,A panda in China is similar to a koala in Australia because they are both specialists. A panda eats nothing but bamboo and an Australian koala only eats eucalyptus leaves. Neither of them could survive where their food isn't supplied. They both differ from pythons because a phython is a generalist who can live in at least one-third of the United States. A python doesn't just have to live in one location.,train
1189,5006,3,1,1,Pandas in China are similar to koalas in Australia because they are both specialists. A specialist like the panda and koala both eat specific things and might not be able to adapt to a new place like a python. Pandas and koalas are different from pythons because pythons can live anywhere from Florida to Antarctica to outer space. Where as pandas and koalas can not.,train
521,5337,3,2,2,Pandas in China are similar to Koala in Australia because they both only eat food type of food in their natural habitat. They are both different from pythons because pythons just need to have  the right climate to survive  and they will adapt to the different food. For example Pandas only eat bamboo but a python will eat anything.,train
1745,6069,3,1,1,Panda's in China are similar to koalas in Australia by both of them being specialists. By pandas eating bothing but bamboo and koalas eating eucalyptus leaves almost exclusively. They're both different from pythons by a python being a generalist and being able to live anywhere from Florida to everglasde to outerspace and koala and panda's being specialists.,train
833,6073,3,1,1,Pandas in China are the same as koalas in Australia because both species are specialists and both eat's almost nothing else but one thing which is bamboo for the panda an eucalyptus leaves for the koala. Both these species are different from the python because the python isn't a specialist it is a generalist.,train
66,5088,3,0,0,Panda's and Koalas are the same because of their diet and because they aren't in the bear family.The different between panda and a Koala versus a snake is the snake is smaller animal is more dangerous.,train
1203,6187,3,1,1,"Pandas and Koalas both eat certain foods like bamboo and eucalyptus leaves so they are considered specialist species. A python, however is a generalist species as states in the article and means that it can thrive in a variety of locations and conditions, similar to white tailed deer, or cockroaches.",train
326,5121,3,0,0,China's panda bears are similar to Australia's kolas because they almost eat nothing all pandas eat is bamboo and all koalas eat is leaves. Both panda's and koalas are different from pythons because they're not as dangrous as them they dont spit out vinum and they mamals and pythons are Invasive species and reptiles.,train
1372,5665,3,0,0,A python swallowed an alligator and there's not a delicate way to pot it exploded. Pythons in Asia inhabit climates that are similar to those in about a third of ths continental United States.,train
65,5551,3,2,2,"A Panda from China is similar to a Koala because they both really on one food source. In the article it mentions that Panda's only eat bamboo and a Koala ""eats eucalyptus leaves almost exclusively"" so they are different from pythons because they can only survive in certain areas because their diet consist of one food source while the python, being a generalist, can adapt to multiple environments because its diet varies.",train
820,6536,3,2,2,"As stated in paragraph 21, both pandas and koalas are known as specialist because they can only exist in a specific area that holds/grows their source of food. While these animals share this lifestyle in common, the python contrasts them. The python, on the other hand, can spread anywhere with a suitable climate, thus making it more of a generalist. Because pythons are often ""around humans"", they are more ""abundant"" than pandas or koalas, as stated in paragraph 20.",train
607,5102,3,2,2,"Pandas in China and koalas in Australia are both specialists, because "" what favors specialists is stability "" ( paragraph23). The eat one thing exclusively. Pythons, however are generalists. They can eat a variety of things, and there for can live in many places. Generalists like pythons adapt better than specialists like pandas and koalas.",train
276,6372,3,1,1,"Pandas and koalas are similar because, all they eat is stuff from trees which are bamboo, and eucalyptus leaves. Pandas and koalas are different from pythons because , pandas and koalas are vegetarians . pythons eat meat like rabbits, even alligators.",train
