index,Id,EssaySet,Score1,Score2,EssayText,split
271,3750,2,0,0,Each type of plastic stretched about the same or a couple millimeters off to its counterpart in the second trial. The students could have improved the design by getting and telling specific types of plastic to use and to tell us what unit of measurement to measure the unstretched and then stretched plastic.,train
328,3438,2,1,1,a) Plastic type B has the most tensile strength and plastic type A hav the least tensile strength. b) The student could have added a control and specified how much weights were added.,train
891,2894,2,2,2,"Based on the data, one can conclude that polymer B is the stretchiest and polymer A is the least stretchy. One way that the students could have improved the experiment is by repeating the test with different amounts of weight that way several stretchability of the bags could be tested. Also, the students could have conducted more trials. The more trials there are the lower to the rise of error or accident.",train
368,3453,2,2,2,"a) Plastic B stretched more than plastics A,C & D when weights are added to it. ^p 1. How much weight was added. 2. What do they measure length in.",train
213,3095,2,0,0,A conclusion based on the student's data would be that the plastics were other a little more or less stretchy the second time due to it being stretched out the first time. One way the student could have improved the experiment design was by performing a third trial without weights. Another way would be to allow them to hand for about 10 minutes the 3rd time.,train
943,2967,2,3,3,"a. Based on only the data shown one can conclude that plastic the most stretchability out of all the plastic tested because it stretched the most during the experiment one can also assume that plastic type A has the least stretchability because it stretched the least during the experiment. One way that the experimental design could have been improved, is to have controlled the original lengths of all the plastics and make them equal. Another way to have improved the experimental design is to have included the exact weight that was being applied to the plastic.",train
186,2951,2,2,2,"Based on the student's data, the trials for each of the different plastics were very similar and showed no significant chang in how much the plastic stretched. Two ways to be more specific on exactly how much weight is to be added to the clamp. Also the student should include how big each plastic sample should be, because if they used four different size samples the results would be inaccurate.",train
1235,3467,2,1,1,My conclusion about the students data would be the farthest amount stretched he recorded one thing I would have done would be to change the plastic to which is more durable and Add T3 so their can be more results.,train
110,3231,2,2,2,Plastic type B has the best stretchability out of all the other plastics. two ways that the students could improve on there experimental design and valitedy is by having a control and by telling the reader the amount of weights to the plastic so that they can replicate the procedure.,train
454,3324,2,2,2,"Based on this data i can conclude that plastic typ B was the most stretchable at 22mm the first trial and 23 mm the second trial. One way to improve the validity is to have more trials minimum 3. And another way to improve the validity is instead of timing, you should see how much weight it can hold before breaking by adding more weight at intervals.",train
814,4024,2,3,3,"a.) According to the student's results, type B plastic was longer in length and stretchable. Plastic A seemed to be the least stretchable butonly at a length of 10-12 mm. ^p b.) The student could have been to say how much weight to put in the clamp so it could be a constant variable. Also, the student could have put the initial length of the plastic with the results to see which plastic had stretched the most.",train
265,3960,2,1,1,Polymer type C was the strongest plastic with only a difference or 1mm in two trials. This student could've listed the starting length of the plastic.,train
348,3207,2,2,3,"a) Based  on the students data, plastic type A had the strongest resistance against weight and therefore makes it stronger than the rest because plastic A stretched 10-12mm while plastic B stretched 22-23mm. ^p b) The students should have had the same size plastic strips for each type. A third and an averaged measurement for each plastic would make the data even more valid.",train
16,3157,2,0,1,"Based on the student's data, plastic D stretched the same length for both trials. Two ways the student could have improved the experimental design would be to on the data table, say how long each type of plastic is before the student started the experiment. Another way the student could of improved the experimental design would be to have done only one trial instead of two.",train
821,3546,2,0,0,A) They should remain the same.^p B) They should take out the weights.^p C) They should work together on the project.,train
609,3337,2,3,3,"a. That substance B streached the fastest and then D, then C and finally A would streatch the least amount. ^p b. The student could have given the orginal length of the plastics. The student could have specified how much the clamp and the weigths weigthed.",train
227,3366,2,0,0,"Well the ""T2"" was higher except for ""C"" ^p The student could have told us how much time we have in between before we check again.",train
1174,3092,2,2,2,"(a)The conclusion is that all of the plastics stretched from 10 mm - 23 mm. Plastic type A stretched the least and plastic type B type B stretched the most.^p (b)The students could did a third trial, or make a fourth trial. They could added the temp and weights to the plastic types of the same time and then measured at the same time.",train
319,3052,2,2,2,"It can be concluded that plastic B is the stretchiest because it had the highest average and much stretched of 22.5 mm. Two ways the students would have improved their experimental design are that they should've included how much weight. The weight was and how many clamps to use. Also, they should've used a control plastic to compare their results to.",train
303,3377,2,3,3,According to the student's data plastic types B seems to be the most stretchable and plastic type A seems to be the most durable. I think they should have done a third trial and specified a certain weight amount.,train
1055,2905,2,3,3,"A0 I conclude that plastic type ""B"" has the highest amount of stretchability. Plastic B is able to stretch from 22 to 23mm. I can also conclude plastic ""A"" has the lowest stretchability at 10 to 12mm. ^p B) One way to make the investigation more valid is by having the length of each type of plastic be the same. Also the students need to make sure the plastic was taped the same way with the same tape. The students also need to use the same table for all four plastics.",train
224,3277,2,2,1,"Most plastics stretched 1 to 2 inches longer, one didn't stretch at all and another actually become shorter. I think this data is wrong. When you tape the plastic, tape an inch on the table then add the inch to the final result. They should also put a certain amount of weights.",train
569,2838,2,2,2,A. The plastic type B could stretch the longest at 22 and 23mm. Also the plastic type D is the only plastic that had the same length of 20mm for both trials. ^p B. Make a control having the clamp (without weight) be measured. Also they could've repeated the experiment by daily one more trial.,train
233,2832,2,1,0,a) After review of the results one can conclude that plastic type B as the most stretchable and durable this is because it had the highest mm stretch  distance for both trials.^p b) the student could have improved the results validity by performing 2 more trials after 2 minutes. By giving the plastics time to recover he can either test the durability over time.,train
136,3070,2,2,2,WSR,train
680,3784,2,2,2,"Plastic type A was the least stretchable. It only stretched 10-12mm. Plastic type B was the plastic with the greatest stretchability. It stretched 22-23mm. The two trials confirm this result. The students could improve their data by specifying the amount of weight for each stretch should be the same. Also, this test tests how the plastics recover after being stretched, not how far they stretch. If they wanted to test how far each stretches they should measure it with the weight attached.",train
946,3500,2,2,2,A: The conclusion is that the plastic type B in the second trial stretched the most to 25mm.^p B: The could have added a third trial and control variables.,train
242,3286,2,1,1,a) I can conclude from the results plastic type A stretched the most out of all the other plastic types. ^p b) They could of added more details to the procedure. For example to record all our data.,train
641,2987,2,2,2,"a.)Plastic type D was able to stretch farther, so based on that result I conclude it was able to withstand more weight.^p (b)Two ways the student could of improved the validity of the result are use the same size of plastic for all trials and types, and add another trial to combine results.",train
992,3727,2,2,2,I could concluded that plastic type B was stretched the most after the experiment which would instate that it is the most flexible. On the other hand plastic type A streched the least meaning it is the least flexible cut of the 4 plastic types. To improve this exerinent the experiment could have had more trials acurate data. The weight could have been increase and or the trials for better results.,train
565,3728,2,3,3,"A) In conclusion polymer B, is the one that could stretch the most, and polymer A is the one who can't stretch as wide. ^P B) To make the validity of the experiment more accurate than they should of had exact measurment, for example in step 2, the could of said how much it should be hanging by. Also, the could of added another trial, it is always good to have 3 trials just in case of any mistakes.",train
91,3610,2,3,3,A) Plastic type B was the most stretchy and stretched the longest during the given time. ^p B) The way the students could of improved was they could of conducted more trials to improve the validity of the results also in their procedure they could of said to make sure each polymer plastic was measured out before the experiment so they all start at the same length.,train
950,3249,2,1,1,"From the data, it's drawn that type B has the most stretchability than the others. In trial one, it held the highest weight count for 20 weights. In the second trial it had a total of 23. For the experiment to give a more accurate result, the weights should have been added on past the limit for each plastic. That way data could show how many weights each held until breaking, strengthening the results for or against the hypothesis.",train
1272,3310,2,2,2,a.) It is evident that polymer D had the longest growth in length from start to finish in both trials. It is ultimately the most flexible/stretchable substance out of the 4 given in the experiment. ^p b) 1) The polymer should be attached with a sturdier applicant than tape. ^p 2.) The ammount of added weight should be specified.,train
211,2991,2,3,3,"A, In this experiment the plastic B stretched the most because it went 23mm and A went 12mm and 13mm and D 20mm. B. They could have improved there experiment by doing more trials, and have the plastics of the same lenghth.",train
307,3387,2,3,3,A) A conclusion that I can draw from the student's data is that plastic type B stretched the most. I know this is accurate because during the second trial it come to be about the same. ^p B) To ways the student could have improved the experiment are ^p 1) He/she should have added how much each weighed and 2) He/she should have put the lengths of the plastics before they were stretched in her data.,train
191,3269,2,2,2,"My conclusion based on this data is that plastic type ""B"" stretched the most in both the first and second trial. One way this student could have made their experiment better would be by re arranging their procedure and doing # 7 before #6. Another way they could have improved would be by allowing the reader to know how heavy the weights were that were used in this experiment.",train
877,3512,2,1,3,"Plastic types B and D stretched significantly father than A and C. This allows us to infer they have weaker bonds making them more succeptible to stretching. One way the data would have been to write down the initial length of the plastic, also record the initial weight. This way we have more information to base our conclusion off of.",train
738,3522,2,0,0,"Plastic type A had the most impact on stretching, type B and C only stretch out one mm longer & type a was the same.^p The student could have added more plastic types and let the weights clamps hang for a longer time.",train
739,3837,2,3,3,"plastic type B has the highest stretchability as it stretched 22 and 23mm, the furthest. Plastic type A is the least stretchable it only stretched 10 and 12mm, the least out of all. This experiment would be more validif the student had 3 trials instead of only 2, to rule out any problems. The student should have also specified the amount constant length of plastic.",train
788,2855,2,0,0,The table characteristic property we formulate in the table because 10 +12=22 and amount stretched (mm) T1 = total is 44 and T2=600 the total att ch 9 clamp to the bottom plastic sample.,train
921,3213,2,3,3,"a. Plastic type B was the polymer plastic with the greatest stretch length. Plastic type A was the most resistant to stretch. b. The students need to make a couple of changes to improve the validity of the results. In step 1 of the procedure, it says ""take a sample of one type of plastic B measasure its length"". This is misleading because all 4 polymer plastics should be the same length at the beginning of the experiment. This is important b/c the longest should be the piece is at the beginning can affect how much it will stretch. Finally students need to change step 9 ""add some weights"" to a specific number of weight. This is important b/c if they put more weight on one plastic it will stretch farther, than a plastic w/ less weight attached.",train
764,3450,2,2,2,A conclusion for this experiment is that there must have been a possible error somewhere making the data unreliable. This is because the results are inconsistant. ^p One way the student could have improve the experiment is to have done more trials. Another way the student could have improve the experiment is to measure the exact weight put on the clamp.,train
131,2805,2,0,0,"A. Based on this student's data, I conclude that trial 2 was more effective.^p B. One way the student could have improved the experimental design is give the names of the plastics they used.",train
931,3780,2,2,2,a) I can infer that plastic type B is the strongest as it stretched the most. ^p b) The student could have improved the experimental design by creating 3 trials and creating an average of the 3. Also the student should of listed the length of the plastics before and after stretching.,train
1258,3151,2,2,1,"I think that the data they have is correct but it shows that plastic type ""A"" is the only one that has a lower trial than the other types. Two ways the students could have improved the experiment was to tell how heavy the weights were and what plastic was used.",train
787,3597,2,2,2,a)I conclude that plastic type B stretched the most because in the trial it stretched 22mm and in the second 23mm. Plastic type A stretched the least because it only stretched 10mm in the first and 12mm in the second trial.^p b)The students could have improved their experiment in several ways. First off that could have identified a specific amount of weight to add on to the clamp.They could have also included a control.,train
810,3934,2,1,0,"The conclusion based on the student's data is that plastic type B did the best out of all of the other plastic types in both trial 1 and 2. Also, two ways the students could have improved the experimental design and validity of the experiment again and to use more plastic types.",train
832,3132,2,3,3,"a) In this experiment,it  can be concluded that plastic B had the most stretchability with 22mm in trial 1 and 23mm in trial 2. Also I can conclude that plastic A of the polymer plastics stretched the least with an average of 11m overall. Then plastic C stretched an average of 12mm and plastic D stretched 20mm^p b)Two ways to improve this experiment would have been to make sure each plastic is exactly the same length as the add to the end of the plastic they could also add a 3rd trial to make the experiment more valid.",train
1171,3386,2,1,1,A. Plastic type A was 11mm that had changed the most. From trial 1 to trial 2 it had increased by a going from 10 to 12. ^p B: One way the students could ad improved they're experiment is by doing more track. Another way the students could ad improved there experiment is by adding heavyer weights to the bags.,train
231,3909,2,0,0,"A conclusion I can make is that all the plastic types and trials were all about the same thing.^p Hang, the clamps for more than 5 minutes, attach clamp to top edge.",train
118,3550,2,2,1,It seems that plastic type B is the best. The reason why it was the best was becuse when it stretched it stretched for the longest. Two chuges I would mark would be more trials and more test plastics.,train
1050,2799,2,1,2,"A) Based on the student's data, I can draw the conclusion that plastic type A is the most duriable because it stretched the least (an average of 11mm), while plastic type D is the least duriable. ^P B) To improve this experiment, the student's could have added a control and specified how much weight should be added to the clamp.",train
183,3097,2,2,2,"3. In conclusion, plastic type B stretched the most because during 11 it stretched 22mm and during 12 it stretched the least. ^p The student could have improved the experiment design by adding more ways to stretch the plastic. For example, adding little heat. The results could have simply been improved with a few more trials.",train
933,2836,2,2,1,I have concluded that plastic B is the stretchiest and plastic A is the least stretchiest. A validity issue could have been leaving the weights on to long. Another validity issue could have been the measuring of the plastics was off.,train
470,3737,2,3,3,"a) The most plastic type B had the most stretchability in the trial , it stretched 22mm visible plastic type A stretched 10mm and in trial 2 it stretched 23mm while type A stretched 12mm. ^p b) The students should had the lengths of the plastics start out he same that way no plastic could be able to hold more weights since it was longer. Students should also specify how many weights are added for five minutes so that way a plastic doesn't stretch more just because it had more weights.",train
239,3840,2,2,2,"My conclusion is plastic type B is the most stretchy. In T1 it stretched to 22m and in T2 it stretched to 23. The least stretchy would be plastic type A. In T1 it got to 10 and in T2 it got to 12. I order of the stretchiest would be B, D, C, and A. They could have taken some time of step 4 and did one to two more trails.",train
1053,3755,2,1,0,"Based on the data table both trails were basically the same but they could have improve the experiment by using different weights so they could see the difference. Also, the shouldn't have add a clamp to the and of the plastic.",train
1155,4029,2,2,2,With the data recorded. I know that plastic type B is the most it stretchable of the  four plastics type I tested. ^p It would of been wise to state what the plastics were for and how much the weight's weighed.,train
1037,3061,2,2,2,"a) Plastic type ""B"" has the greatest stretchability amoung the four types of plastic. In the first trial it stretched 20mm, and in the second trial it stretched 23mm. Plastic type ""A"" has the worst stretchability. In (T1) it stretched 10mm, and in (T2) it stretched 12mm.^p b.) Adding many more trials, and by adding more weight to the clamp, so that the plastic could stretch until it tears.",train
585,3953,2,2,2,"Based on the data, we descovered that plastic type B stretched the most after 5minutes of the weights on it with a total of 23mm stretched. ^p Two ways the students could have improved the experimental design was to add x amount more weight to the plastic to see how much it stretched the other way would be to have one or two more trials to eliminate any chance of errors.",train
626,3258,2,2,2,"A. The students concluded plastic B can stretch the farthest, but plastic A is the most durable.^p B) The students could had a control & the students could have made the samples the same size.",train
624,3460,2,3,3,A) A conclusion based on the students data is that plastic type B is the most stretchable whereas type a is the least and is more resiliant.^p B) Two ways to improve the validity include adding a third because the data is different in the first 2 and a third would confirm accuracy a little more. Also contrats should be outlined such as keeping the original plastic samples. The same size before stretching specifying what meraments to go up by in weight added and specific amount of weight to add must be the same.,train
351,3150,2,3,2,A conclusion could be that plastic type B had the best results for strechability with 22m and 23m. To make the expirement more valid the group could haved run more trials and they also could used more detail in the procedure like stated how heavy the weights were.,train
298,3274,2,1,1,Based on the data each plastic improved on T2. Two ways they could have improved the experiment was by making sure they used the sam weight for each trial and also use a stop watch to get exact time.,train
370,3620,2,3,3,"a) To conclude, plastic type B is the most stretchable out of all four types of plastics. Type B stretched 22 mm on T1, and 23 mm on T2 (average of 22.5 mm) while type A and C ranged between 10 mm and 11 mm, and type D 20 mm. Type A was the most stretch resistant, so this type of plastic would be the best for grocery bags so that food doesn't fall out. ^p Two ways the student could have improved the experimental design is by including how much the weights attached to the clamp on the plastic weighed, and how long the plastic should be for each type. Should it be the same or different.",train
525,4040,2,3,3,"(a) Based on the students data, I can conclude that plastic type A stretched the least. It is the strongest of the four, because it only stretched an average of 11mm (averaged from the two trials), while B's average stretch was 22.5mm C's average stretch was 13.5, and C's average was 20mm. (b). They should have specified the amount of weight. They should have specified the size and shape of the plastic.",train
686,3796,2,1,1,"Plastic B is the most ductile, followed by plastics D, C, and A, respectively. When discussing the validity of the experiment, it is best to have an average of the two trials. Also, this person did not include the initial length (unstretched) of the plastics. They should have all been cut to the same length to start with.",train
535,3754,2,2,2,"The plastic type B had stretched the most. To improve this lab, they could of did more trials to see if their results were correct and give us what each type of plastic is and write a hypothesis based on the start of the lab to know the task at hand.",train
419,3639,2,0,1,In conclusion after doing this experiment I came to the conclusion that the plastic type by was the one with the longest length of the plastic types. It had 22mm in the first trial and it had 23mm in the second trial. ^p The student could've waited more than 5mins to measure the length.,train
564,3498,2,2,2,From the students data you can tell that plastic type A has the best stretchability. Plastic type B and C were the second best stretchability. Also that type D hold no sort of stretchability but could have tried more times to yield better results or they could have told us how much weight did they put on for each clamp for each plastic.,train
1253,2964,2,1,1,a) Two out of the four plastic types lengths increased. ^p b) First  the students should have more trials and allow the weights to hang more than five minutes on to the clamp.,train
395,3725,2,2,2,"a) Since there were four different types of plastics, type B seemed to stretch the longest both trails because it is most likely the strongest.^p b) Perform even more trials for validity and be are to keep the clamp, the weights, and wherever you hang the plastic constant for each trial you could also perform a control experiment with no weights.",train
42,4043,2,2,2,A) I can conclude that this experiment was not valid. This student only had two trials instead of three. ^p B) This prolect could have been valid if the student had three trials and if they had kept their controlled group constant.,train
757,3216,2,1,1,"Based on the student's data I can conclude that plastic type B is the strongest. For example, in trial 1 it stretched 22 mm and in trial 2 it stretched 23 mm. ^p Two ways the students could have improved the experimental design are adding another trial and increase the amount of time it hangs.",train
448,3996,2,1,1,They could of repeat all the steps over.,train
27,2953,2,2,2,"A) Plastic type B has the most stretchability out of them all. Type D has the second most type C has the third mast and type A has the least. ^p B) One way the experiamental design could be improved is by saying how much the weights weigh. Also, it would have been better if they averaged both trials together also.",train
1027,3174,2,1,2,The plastic type A is shown to be the the strongest plastic type. Mean while the plastic type B shows to be the plastic that stretched out the longest.,train
185,3463,2,3,3,I can conclude that plastic type B is the stretchiest because it stretched to 22 and 23mm. ^p The student could specify the amount of plastic that was hanging over the edge. The student could also say how much weight he was using.,train
1002,3756,2,1,1,"Plastic type D has 19 better chance of having stretchability because during both trials the amount stretched out equal, so it has a accurate chance of stretching. The student could have improved this experimental design by adding another trial and reapeating the same procedure.",train
997,3223,2,2,2,"A conclusion of the experiment would be that plastic B was the stretchiest plastic. Also, that plastic A was the least stretchy. Make all the plastic samples the same length and make sure that T1 and T2 have the same amount of plastic.",train
434,3356,2,3,3,a) My conclusion based on the students data is that plastic type B is the most stretchable because for both trials it stretched more than all the other plastic types. b) Two ways the student could have improved the design could be to specify how many weights they added to the clamp and they could of also used something sturdier stronger to hold down the plastic so it wouldn't come off the table.,train
911,3062,2,3,3,"a.) Based on the students data, plastic type ""B"" was the most stretchable of the tested plastic. ^P b.) One improvement would be keeping the starting length them same & stating it. Second would be the amount of weight attached at each intervals.",train
1254,3693,2,3,3,"-The validity of the data is questionable, but one conclusion is that plastic A was the strongest because it stretched the least. ^p -Two things the students could have done to improve his experimental design/validity of his results are (1) Data certain leng",train
1147,3790,2,3,2,(a) Based on the results you can tell that plastic type B can hold the most weights and plastic type A can hold the least weight.^p (B) Two ways the students could improve the experiment was to do three trials for an accurate results and have every thing the same measurement to also be accurate.,train
723,3233,2,0,0,"In conclusion,you can conclude that plastic B measured the longest which was 12 (T1) and 23 (T2), also you can see that plastic type D had came the closes to plastic B, plastic D measured 20mm for both trials^p b) They could improve their experiment if the actually added more minutes each trial to see different outcome and compare. Also, could've added more weights.",train
