,index,split,essay_id,c3 (N),c3 (Y),c2 (N),c2 (Y),c11 (N),c11 (Y),c8 (N),c8 (Y),c9 (N),c9 (Y),c0 (N),c0 (Y),c10 (N),c10 (Y),c6 (N),c6 (Y),c7 (N),c7 (Y),c5 (N),c5 (Y),c4 (N),c4 (Y),c1 (N),c1 (Y)
10,10,train,10261,0.6110430359840393,0.3882516920566559,0.6290140151977539,0.3718781173229217,0.6238035559654236,0.3762280642986297,0.6269649267196655,0.3730227053165436,0.6076951026916504,0.3891951441764831,0.611061155796051,0.3873160779476166,0.6117255091667175,0.3880457580089569,0.6055898666381836,0.3900213241577148,0.6060143709182739,0.3881473839282989,0.6199992895126343,0.3765434622764587,0.616586446762085,0.3859865665435791,0.6095978021621704,0.3869715332984924
11,11,train,9977,0.652597188949585,0.3313231766223907,0.66977459192276,0.3135972917079925,0.6656716465950012,0.3143130838871002,0.6681872010231018,0.3118689656257629,0.6440007090568542,0.3333325386047363,0.6520002484321594,0.328178733587265,0.6555711030960083,0.3299356400966644,0.6477598547935486,0.3353624045848846,0.6454967260360718,0.3361051082611084,0.6591793298721313,0.321723997592926,0.6544846296310425,0.3283850848674774,0.6521458625793457,0.3309272527694702
12,12,train,9432,0.5424753427505493,0.4407410323619842,0.5568384528160095,0.4284753501415252,0.5501554012298584,0.4329001009464264,0.5534233450889587,0.4317994117736816,0.5405972003936768,0.4404933452606201,0.5425423979759216,0.4402166306972503,0.541146457195282,0.4411135613918304,0.5372123122215271,0.4415391981601715,0.5390582084655762,0.4399234354496002,0.5518534779548645,0.4328338503837585,0.5433873534202576,0.4401258528232574,0.5413615703582764,0.4396657049655914
13,13,train,9654,0.5994499325752258,0.4014425873756408,0.6149841547012329,0.3871699273586273,0.6085218191146851,0.3925388157367706,0.6131148934364319,0.3888753056526184,0.5968121886253357,0.4018607139587402,0.5988730788230896,0.4013029336929321,0.598745584487915,0.4019393622875213,0.5936732888221741,0.4029801487922668,0.5946897268295288,0.401011198759079,0.607843279838562,0.3907920718193054,0.6018410921096802,0.4022051692008972,0.597532331943512,0.4005509912967682
14,14,test,10159,0.574022114276886,0.4208595156669616,0.5884334444999695,0.408152163028717,0.581238865852356,0.4132484793663025,0.5858080387115479,0.4105576872825622,0.5723428130149841,0.4206571280956268,0.5741720199584961,0.4203035533428192,0.5727745294570923,0.4215239286422729,0.5680859088897705,0.422001451253891,0.5697703957557678,0.4202274084091186,0.581646203994751,0.4122856259346008,0.5754443407058716,0.4211497902870178,0.57184898853302,0.4203566014766693
15,15,train,9053,0.5662083029747009,0.4269570112228393,0.5790380835533142,0.4153367578983307,0.5721729397773743,0.4203636944293976,0.5771680474281311,0.4178323447704315,0.5641241669654846,0.4266835153102875,0.5656315684318542,0.4267087578773498,0.5644044280052185,0.4276484847068786,0.5614422559738159,0.4275345802307129,0.5628556609153748,0.4258879721164703,0.5733546018600464,0.4190122783184051,0.566199541091919,0.4280779957771301,0.563779890537262,0.4264683723449707
16,16,train,10578,0.4717106521129608,0.4617116451263428,0.4823769330978393,0.4477805495262146,0.4814164638519287,0.4552292227745056,0.4782807528972626,0.4522081613540649,0.4679472744464874,0.4612156748771667,0.4710721671581268,0.4608690738677978,0.4700304865837097,0.4617843329906463,0.4698434770107269,0.4621848165988922,0.4701309204101562,0.4615786075592041,0.4763543605804443,0.4538460969924927,0.4725788831710815,0.4607502520084381,0.4687462449073791,0.4604937434196472
17,17,train,9786,0.6054390072822571,0.3953628838062286,0.6228687167167664,0.3790016174316406,0.6172109842300415,0.3838474452495575,0.6202462315559387,0.3803255259990692,0.6020160913467407,0.3962904512882232,0.6055862903594971,0.3946462273597717,0.6058489084243774,0.3954063653945923,0.599625289440155,0.3974854350090027,0.6003798246383667,0.3955035507678985,0.6134098768234253,0.3841206133365631,0.6101740598678589,0.393464982509613,0.6038168668746948,0.3941422998905182
18,18,train,9182,0.5641312003135681,0.4300844669342041,0.5780991911888123,0.4171599745750427,0.5706003308296204,0.4226951599121094,0.5751423835754395,0.4199180901050567,0.5619193315505981,0.4299896657466888,0.5637514591217041,0.4295997619628906,0.5636729598045349,0.4300093650817871,0.5596145987510681,0.4305106997489929,0.5620526671409607,0.4283344745635986,0.5736097693443298,0.4202865362167358,0.5645551681518555,0.4303066730499267,0.5636365413665771,0.4283351898193359
19,19,train,10096,0.5768174529075623,0.4175531566143036,0.590448260307312,0.4050218164920807,0.5832623839378357,0.4104792177677154,0.5878773331642151,0.4072175025939941,0.5742218494415283,0.418035089969635,0.5761861205101013,0.4174821674823761,0.5763216018676758,0.4176127910614013,0.5719754695892334,0.4180196225643158,0.5737463235855103,0.4160694181919098,0.585482120513916,0.4075486958026886,0.5773471593856812,0.4186782538890838,0.576133668422699,0.4156955778598785
20,20,train,10191,0.5025575757026672,0.4537143111228943,0.5160318613052368,0.4421246945858001,0.511412501335144,0.4475352168083191,0.5117508172988892,0.4452664852142334,0.5007652640342712,0.4533571004867553,0.5031720399856567,0.4525029361248016,0.502042293548584,0.4533894956111908,0.5002722144126892,0.4542681276798248,0.500891923904419,0.4528606534004211,0.5103914141654968,0.4466428160667419,0.5048322677612305,0.4530263841152191,0.5005744099617004,0.4524970352649688
21,21,train,9141,0.5748418569564819,0.4122481346130371,0.5881894826889038,0.4004897177219391,0.5809370875358582,0.406196117401123,0.5869632959365845,0.4018767476081848,0.572583794593811,0.4121114313602447,0.574068546295166,0.4120086431503296,0.5734058618545532,0.4127666652202606,0.5700759887695312,0.412917286157608,0.5716461539268494,0.4113150835037231,0.5831788778305054,0.402849018573761,0.5752140283584595,0.4135538041591644,0.5729148387908936,0.411281019449234
22,22,train,9842,0.622035026550293,0.3625109493732452,0.642085611820221,0.3432037234306335,0.6385151147842407,0.3459120392799377,0.6407120227813721,0.3424544334411621,0.6165408492088318,0.3644365072250366,0.6223025321960449,0.3607183396816253,0.6247654557228088,0.3610939383506775,0.6165959239006042,0.3648749589920044,0.6156935691833496,0.3640365600585937,0.6314979791641235,0.3485052585601806,0.6277897357940674,0.3594712018966675,0.6207011342048645,0.360957384109497
23,23,test,9068,0.621801495552063,0.3645294606685638,0.6424241662025452,0.3446702361106872,0.638447642326355,0.3477785289287567,0.6409986019134521,0.3442144989967346,0.6163743138313293,0.3668367266654968,0.6221365332603455,0.3629541099071502,0.6242770552635193,0.3631115853786468,0.615917444229126,0.3668625354766845,0.6148359775543213,0.3659409880638122,0.6308231949806213,0.3503898084163666,0.6277241706848145,0.3619393110275268,0.6199495196342468,0.3630702793598175
24,24,train,9843,0.5102317333221436,0.4566136300563812,0.5230796337127686,0.445512443780899,0.5193459391593933,0.449837327003479,0.5190719366073608,0.4487485885620117,0.5076006650924683,0.4560664594173431,0.5100735425949097,0.4557108283042907,0.5094059705734253,0.4561459422111511,0.5073997378349304,0.4567276537418365,0.5084975361824036,0.4554266929626465,0.5175616145133972,0.4496331512928009,0.5107875466346741,0.4556985795497894,0.5083494782447815,0.4551058411598205
25,25,train,9446,0.6317523717880249,0.3542506694793701,0.6532466411590576,0.3325411081314087,0.6488012075424194,0.334455132484436,0.6508948802947998,0.3322106003761291,0.6245147585868835,0.3572673201560974,0.6318591833114624,0.3520842790603637,0.6357356905937195,0.3516611456871032,0.6260049343109131,0.3572839498519897,0.6244643330574036,0.3568539917469024,0.6414108872413635,0.3392567038536072,0.636042594909668,0.3510113358497619,0.6305893659591675,0.3527704179286957
26,26,train,10357,0.5064112544059753,0.4468954801559448,0.5168671011924744,0.436124324798584,0.5134503841400146,0.4423448443412781,0.5141626000404358,0.4387970268726349,0.5031936168670654,0.4460763335227966,0.5056729316711426,0.4461469650268554,0.5051760673522949,0.4471826553344726,0.503913402557373,0.4471949338912964,0.5046809315681458,0.4463454782962799,0.5119199752807617,0.4402443468570709,0.5063474178314209,0.4477454721927643,0.5042538046836853,0.4452606737613678
27,27,train,10523,0.5426928400993347,0.4421785473823547,0.5566368699073792,0.4303970336914062,0.5501722097396851,0.4346922636032104,0.5526320934295654,0.4333990216255188,0.5402973890304565,0.4419445991516113,0.5425702333450317,0.4416765570640564,0.5416697263717651,0.4422008097171783,0.5378337502479553,0.4426461160182953,0.5395994782447815,0.4412453174591064,0.5518066883087158,0.4341670870780945,0.5431130528450012,0.4419425129890442,0.5414961576461792,0.4409993290901184
28,28,train,10423,0.5285649299621582,0.4414723217487335,0.541042149066925,0.431041419506073,0.5355638265609741,0.4357238709926605,0.5382104516029358,0.4334614276885986,0.5263857841491699,0.4412272870540619,0.5280212163925171,0.4413624107837677,0.5282875299453735,0.441303014755249,0.52588951587677,0.4415429532527923,0.5270076394081116,0.4402580857276916,0.5367521643638611,0.4341593384742737,0.5297900438308716,0.4416593015193939,0.5271130800247192,0.4403620362281799
29,29,test,8997,0.6211445331573486,0.364103227853775,0.6424769163131714,0.3429159224033355,0.637998104095459,0.3461227118968963,0.6405723690986633,0.3430449962615967,0.6150752902030945,0.3667002320289612,0.6217448711395264,0.3623746633529663,0.6240403056144714,0.3619949221611023,0.6156671643257141,0.3662551939487457,0.6140323281288147,0.3659382164478302,0.6300816535949707,0.3496105968952179,0.6272876262664795,0.3608844876289367,0.6192268133163452,0.3627604246139526
30,30,train,8947,0.5557098984718323,0.4271472990512848,0.5675587058067322,0.4165232479572296,0.5611562728881836,0.4211970269680023,0.5653131008148193,0.4185470044612884,0.5532287955284119,0.4270424246788025,0.5545321702957153,0.4271623790264129,0.5546312928199768,0.4271561503410339,0.5515155792236328,0.4274196028709411,0.5527105331420898,0.4260013103485107,0.5632448792457581,0.4191667437553406,0.5548382997512817,0.4281002879142761,0.5537527799606323,0.4262192249298095
31,31,test,10493,0.5837256908416748,0.4184658229351043,0.5985396504402161,0.4052006006240845,0.5912591814994812,0.4102638661861419,0.5953288674354553,0.4075594842433929,0.5816528797149658,0.4185311794281006,0.5836308002471924,0.4181412756443023,0.582065761089325,0.41944020986557,0.5771732330322266,0.4203434586524963,0.5791157484054565,0.418212890625,0.5910902619361877,0.4096860587596893,0.5853723287582397,0.4188174903392792,0.5813701152801514,0.4182174801826477
32,32,train,9081,0.607147216796875,0.3950872421264648,0.623437225818634,0.3800938725471496,0.6167557835578918,0.3850424885749817,0.6208502054214478,0.3816650211811065,0.6036525964736938,0.3962740004062652,0.6068268418312073,0.3947868645191192,0.6071768999099731,0.3955007195472717,0.6011773943901062,0.3971140086650848,0.6022821664810181,0.3949306309223175,0.6152017712593079,0.3841325938701629,0.610153079032898,0.3949287533760071,0.6053066253662109,0.3941420018672943
33,33,train,9714,0.5092296600341797,0.4495007395744324,0.5215335488319397,0.4382489919662475,0.5175009369850159,0.44412961602211,0.518744170665741,0.4409776628017425,0.5058940649032593,0.4488317966461181,0.5086158514022827,0.4487940073013305,0.5083932876586914,0.4489756524562835,0.5072259306907654,0.4495840966701507,0.5076078772544861,0.4486768543720245,0.5167135000228882,0.4423741400241852,0.5100328326225281,0.4490682780742645,0.5070807933807373,0.447892814874649
34,34,train,9190,0.4887510240077972,0.4564609825611114,0.4976142644882202,0.4447968006134033,0.4983144700527191,0.4518090188503265,0.4960394203662872,0.4477379620075226,0.4847880601882934,0.4557182788848877,0.4879035651683807,0.455513060092926,0.4878291189670563,0.4566780626773834,0.4881117641925812,0.4564463198184967,0.4888228178024292,0.4562331736087799,0.4936748445034027,0.4497210383415222,0.48980912566185,0.4569257199764251,0.4857921302318573,0.4552085995674133
35,35,train,9134,0.4686265289783478,0.4568140506744385,0.4779480695724487,0.4449503421783447,0.4788488447666168,0.4515345990657806,0.4745325446128845,0.4482602477073669,0.4650256931781769,0.4565218985080719,0.4680612087249756,0.455427885055542,0.4668779373168945,0.456680953502655,0.4667215049266815,0.4568778872489929,0.4676479995250702,0.4570972323417663,0.4728234708309173,0.4496968388557434,0.4699013829231262,0.4563705325126648,0.4649204909801483,0.4556021988391876
36,36,train,8987,0.5695043206214905,0.4264400899410248,0.5837641358375549,0.4133244752883911,0.5759639739990234,0.4192792773246765,0.5803412795066833,0.4165182709693908,0.5667061805725098,0.4267767071723938,0.5691214203834534,0.4263772666454315,0.5690284371376038,0.4265681505203247,0.564741849899292,0.4270119071006775,0.5664738416671753,0.4252816438674927,0.5783490538597107,0.416932463645935,0.5697218775749207,0.4274122416973114,0.5684855580329895,0.4252133965492248
37,37,train,10501,0.561065137386322,0.4296195209026336,0.575158953666687,0.4178844094276428,0.568125307559967,0.422175645828247,0.5722176432609558,0.4204504191875458,0.558997392654419,0.4294205605983734,0.5605853199958801,0.4292591512203216,0.5592967867851257,0.4302890002727508,0.5554134845733643,0.4306253790855407,0.5573699474334717,0.4287664592266083,0.5693975687026978,0.4215357303619385,0.5615763068199158,0.4298153519630432,0.5590119957923889,0.4288102686405182
38,38,train,9845,0.6133374571800232,0.3845013976097107,0.6317759156227112,0.3667716383934021,0.6267414093017578,0.3713809251785278,0.6291882991790771,0.3681105673313141,0.6088050603866577,0.386029988527298,0.6133385300636292,0.3838482499122619,0.6140386462211609,0.3843431770801544,0.6075423955917358,0.3864008486270904,0.6074297428131104,0.3851456642150879,0.621502697467804,0.3722220063209533,0.6184840202331543,0.3827514350414276,0.6113476157188416,0.3832633793354034
39,39,train,9587,0.5497465133666992,0.4364452064037323,0.5643110275268555,0.4242571592330932,0.5565930604934692,0.4293929636478424,0.5611180663108826,0.4272573292255401,0.5479880571365356,0.4360378682613373,0.5499082207679749,0.4359039068222046,0.5485251545906067,0.4367460310459137,0.5447303652763367,0.4370764493942261,0.5464497208595276,0.4353533089160919,0.5589044690132141,0.4281605184078216,0.5504388809204102,0.4363601207733154,0.5484795570373535,0.4353560209274292
40,40,train,10621,0.6390763521194458,0.3403698205947876,0.6569232940673828,0.3221858143806457,0.6542190909385681,0.3222985863685608,0.6558613777160645,0.3205325603485107,0.6315858960151672,0.3426746428012848,0.6386541128158569,0.3376522958278656,0.6421142220497131,0.3381303548812866,0.6345694065093994,0.3430800139904022,0.6323919892311096,0.3435088694095611,0.646747350692749,0.3287794589996338,0.6421817541122437,0.3375667929649353,0.6376844644546509,0.3397444784641266
41,41,train,9026,0.5526667833328247,0.4328194856643677,0.5652791261672974,0.4217865467071533,0.5586694478988647,0.4261309802532196,0.5627235174179077,0.4242640435695648,0.5503868460655212,0.4326219856739044,0.5518735647201538,0.4325548112392425,0.5512089133262634,0.4331912398338318,0.5480034947395325,0.4330544173717499,0.5497346520423889,0.4314677119255066,0.5607207417488098,0.4248432517051697,0.5529423952102661,0.4331184923648834,0.5511658787727356,0.431427001953125
42,42,train,10447,0.5007060766220093,0.4566732943058014,0.5130221247673035,0.4446407258510589,0.5095598697662354,0.4508147835731506,0.5086860656738281,0.4485348761081695,0.4980122447013855,0.4559560418128967,0.5003421902656555,0.4559464752674103,0.4998671114444732,0.4564796686172485,0.4984703958034515,0.457160085439682,0.4988861978054046,0.4561196565628052,0.5082001686096191,0.4488450586795807,0.501713752746582,0.4558870494365692,0.4986446499824524,0.4552442729473114
43,43,train,10630,0.5067838430404663,0.4532023966312408,0.5192874670028687,0.4424720406532287,0.5159592628479004,0.4475391209125519,0.515942394733429,0.4454150795936584,0.5041589736938477,0.4528341591358185,0.5066993236541748,0.4522943794727325,0.5065186023712158,0.4527468085289001,0.5043976306915283,0.4534915089607239,0.5052964091300964,0.4523508548736572,0.5141251087188721,0.4462104439735412,0.5079705715179443,0.4529900848865509,0.5047853589057922,0.4518696665763855
44,44,train,9622,0.5215863585472107,0.448439747095108,0.5354592800140381,0.4370819628238678,0.5289022326469421,0.4418620467185974,0.5311557054519653,0.4403821527957916,0.5188685655593872,0.4481628835201263,0.5210955739021301,0.4483129978179931,0.5210933089256287,0.4482881426811218,0.5183891654014587,0.4485389590263366,0.519706130027771,0.4472581744194031,0.5307566523551941,0.4408112466335296,0.5217781066894531,0.4480419158935547,0.5203201174736023,0.4472020864486694
45,45,train,10008,0.6044355630874634,0.3920844793319702,0.6199941635131836,0.3778979182243347,0.6140010952949524,0.3827456533908844,0.617993175983429,0.3789597749710083,0.601565420627594,0.3928879201412201,0.6041474938392639,0.391613245010376,0.6042012572288513,0.3923841118812561,0.5988090634346008,0.3939165771007538,0.6001607179641724,0.3917135000228882,0.6128761172294617,0.3816701471805572,0.6074420213699341,0.3910651206970215,0.6031942367553711,0.3907707035541534
46,46,train,9128,0.5046926140785217,0.4533213376998901,0.5176990032196045,0.4420693814754486,0.5138772130012512,0.4469401836395263,0.5139194130897522,0.445009171962738,0.5018453001976013,0.4528175890445709,0.5041317939758301,0.4527204632759094,0.5040609836578369,0.4528867900371551,0.5024245381355286,0.4532343447208404,0.5032834410667419,0.4521583318710327,0.5132733583450317,0.445608377456665,0.5055262446403503,0.4525437355041504,0.5027501583099365,0.4517753422260284
47,47,train,9627,0.4745311439037323,0.4558204114437103,0.4828259944915771,0.4445582628250122,0.4840534329414367,0.4504053592681885,0.4797933995723724,0.4475480616092682,0.470364898443222,0.4564422965049743,0.4738053381443023,0.4553826749324798,0.473116010427475,0.4563296735286712,0.4726684689521789,0.4562191367149353,0.4733010530471802,0.4566462337970733,0.478807121515274,0.4496358633041382,0.4759034812450409,0.455705463886261,0.4718497991561889,0.4550224244594574
48,48,train,9990,0.5206226110458374,0.4493452906608581,0.5347611904144287,0.4382275640964508,0.5287743806838989,0.4431570768356323,0.5311141014099121,0.4415111541748047,0.5182162523269653,0.4486741721630096,0.520483672618866,0.448508471250534,0.5199885368347168,0.4488281011581421,0.5178269147872925,0.4492620825767517,0.518859326839447,0.4480872750282287,0.5296055674552917,0.4419985711574554,0.5210135579109192,0.4487020075321197,0.5187505483627319,0.4480058252811432
49,49,test,10250,0.5898296236991882,0.4098067581653595,0.6046222448348999,0.3956881463527679,0.5975695848464966,0.401627242565155,0.601895272731781,0.3975937962532043,0.5866222977638245,0.4107021689414978,0.5892017483711243,0.4098276197910309,0.5894635915756226,0.4099325239658355,0.5850170850753784,0.4105122983455658,0.5862542986869812,0.4084830284118652,0.5982385277748108,0.3987900614738464,0.5913833379745483,0.4106439054012298,0.5884661674499512,0.4081728756427765
50,50,train,9217,0.4822025597095489,0.4571138620376587,0.4928584098815918,0.4445480704307556,0.4920466542243957,0.4519339501857757,0.4889657199382782,0.4483404755592346,0.4786789417266845,0.4560787379741668,0.4819645285606384,0.4556735754013061,0.4810558557510376,0.4569713175296783,0.480433315038681,0.4574923813343048,0.4812985360622406,0.4568781852722168,0.4875011742115021,0.4495111405849457,0.4842230677604675,0.456565111875534,0.4799410700798034,0.455599844455719
51,51,train,9329,0.4878130555152893,0.4559002816677093,0.4989550411701202,0.4438248872756958,0.4964784979820251,0.4502440690994262,0.4945167303085327,0.4478234946727752,0.4845910370349884,0.455013245344162,0.4875621497631073,0.4545712172985077,0.486737996339798,0.4555459916591644,0.4854562282562256,0.4564797580242157,0.4863721430301666,0.4556183516979217,0.4933613836765289,0.4489358067512512,0.4891515076160431,0.455098420381546,0.4856778383255005,0.4538940191268921
52,52,test,9511,0.6290565729141235,0.3556626439094543,0.6512308120727539,0.3341345489025116,0.6469584107398987,0.3359580039978027,0.6486756205558777,0.333844929933548,0.6220872402191162,0.358644038438797,0.6296176314353943,0.3532097339630127,0.6330459117889404,0.3533890545368194,0.6230077147483826,0.3590891063213348,0.621572732925415,0.3584750294685364,0.6389589905738831,0.3410376608371734,0.6345694065093994,0.3519565165042877,0.6279870271682739,0.3542123734951019
53,53,train,8964,0.6316925287246704,0.350413978099823,0.652878999710083,0.3290115594863891,0.6493895053863525,0.3298200368881225,0.6510615944862366,0.3281178176403045,0.6239649057388306,0.3536129593849182,0.6312483549118042,0.3482349514961242,0.6362565159797668,0.3475873470306396,0.6264945864677429,0.3533317744731903,0.6245867609977722,0.3534700572490692,0.6413891911506653,0.3362006247043609,0.6359454989433289,0.3469678461551666,0.6311838030815125,0.3488277792930603
54,54,train,9950,0.606503427028656,0.3933734893798828,0.6226829886436462,0.3782859146595001,0.6164657473564148,0.3837953805923462,0.6210362911224365,0.3791520893573761,0.6031542420387268,0.3939724564552307,0.6061562895774841,0.3927802741527557,0.6065108180046082,0.3934036791324615,0.6009024381637573,0.394807368516922,0.6016475558280945,0.3930325210094452,0.6149943470954895,0.3817273378372192,0.6096971035003662,0.3930285274982452,0.6048489809036255,0.3917235434055328
55,55,train,9693,0.6391671299934387,0.3425082564353943,0.6573591828346252,0.3242169022560119,0.6536607146263123,0.3242499232292175,0.6561595797538757,0.3223710656166076,0.6315732002258301,0.3446787297725677,0.6389434933662415,0.3395141959190368,0.6437697410583496,0.3397438526153564,0.6355826258659363,0.3449395596981048,0.633733332157135,0.3450768291950226,0.6476113200187683,0.3309669494628906,0.6422005891799927,0.3394032418727875,0.6394180059432983,0.3412253260612488
56,56,train,10202,0.6184117794036865,0.380244106054306,0.638676643371582,0.3612981736660003,0.632652759552002,0.3660419881343841,0.6363282203674316,0.3620516359806061,0.6130782961845398,0.3812955021858215,0.6184004545211792,0.3790440857410431,0.6199922561645508,0.3807909488677978,0.6123174428939819,0.3838690817356109,0.612442135810852,0.3819456100463867,0.6276465058326721,0.3678658902645111,0.6237877011299133,0.3783793449401855,0.6169388294219971,0.3801418244838714
57,57,train,9597,0.5208923816680908,0.4451695680618286,0.5340742468833923,0.4343622028827667,0.5284525752067566,0.4390047490596771,0.5299690961837769,0.4374692142009735,0.5182967782020569,0.4447030425071716,0.520332932472229,0.4446966350078583,0.520128071308136,0.4447910487651825,0.5176742076873779,0.4451968371868133,0.5186750292778015,0.4440571367740631,0.5296546816825867,0.4377792179584503,0.5212756395339966,0.444831907749176,0.5193706750869751,0.4437785446643829
58,58,test,9910,0.5053424835205078,0.4563987851142883,0.5188051462173462,0.4448422789573669,0.5141423940658569,0.4501251578330993,0.514296293258667,0.4479853808879852,0.5029744505882263,0.4558466672897339,0.5054884552955627,0.4555111527442932,0.5048164129257202,0.4558831751346588,0.5026659369468689,0.4567591249942779,0.503675103187561,0.4554028511047363,0.5136992931365967,0.4489868581295013,0.5061631202697754,0.4554575085639953,0.5034823417663574,0.4550423920154571
59,59,train,10245,0.6147905588150024,0.3837566375732422,0.6327203512191772,0.3662664294242859,0.6278910636901855,0.3707211911678314,0.6302652955055237,0.3674214482307434,0.6109235882759094,0.3852005898952484,0.6149397492408752,0.3830384612083435,0.6154426336288452,0.3837540447711944,0.6087245941162109,0.3862088918685913,0.6089702844619751,0.3844360113143921,0.6229800581932068,0.3716225624084472,0.6203391551971436,0.3812325596809387,0.6129487156867981,0.3827883601188659
60,60,train,10061,0.6209158301353455,0.3702819645404815,0.6410244107246399,0.3518823087215423,0.637242317199707,0.3544903099536896,0.6390740275382996,0.3519760370254516,0.6155915260314941,0.3723028004169464,0.6212141513824463,0.3690513372421264,0.6234477758407593,0.3693923056125641,0.6151189208030701,0.3728568255901336,0.614650309085846,0.3716612160205841,0.6299029588699341,0.3576580584049225,0.6267745494842529,0.3677298724651336,0.6193088889122009,0.3694549798965454
