,index,EssayText,bsq,label,set,b
19,1206,"The background information given allows Paul to connect to Mr. Leonard. Both Paul and Mr. Leonard had reading disabilities. In paragraph 6, Paul tells Mr. Leonard that he can't read, and that is why he is going to the Learning Center. Later on in the story Paul finds out that Mr. Leonard was a track star in hurdles as well. Paul asks why Mr. Leonard didn't tell him when he was coaching Paul. Mr. Leonard then tells Paul, in paragraph 44 lines 4-5, that he flunked out of college because he couldn't read. This connects Paul and Mr. Leonard. Paul then decides to help Mr. Leonard with his reading.",Does the answer provide specific details from the story?,1,train,c9
20,117,"When he finds out who Mr, Leonard really is he feel like he should help him out by showing him how to read, because Mr, Leonard shows Paul how to become faster in running and give good tips",Does the answer provide specific details from the story?,0,train,c9
21,819,Paul likes to incourage people to do better.,Does the answer provide specific details from the story?,0,train,c9
22,755,"When Paul finds out about Mr. Leonards past, it changes his view of Mr. Leonard. He realizes that the two of them are more alike than he ever would have imagined. He even says that he knew Mr. Leonard's feelings too well, talking about the embarrassment of not being able to read. He also decides that it's his turn to help Mr. Leonard out, after everything that he's done for him. As it turns out, Mr. Leonard and Paul are two peas in a pod, and it changes Paul's view once he realizes it.",Does the answer provide specific details from the story?,1,train,c9
23,820,He is a  good people he  is smart he is a inteligent and hava a talentenyng and  he wanr mark the diferent adn the other people.,Does the answer provide specific details from the story?,0,val,c9
24,668,"When Paul found out background information about Mr. Leonard, he seemed very suprised. He had no idea that Mr. Leonard was a good athelete or that he had reading trouble before. When he found out about this information, he was very empethetic. He said 'It's time to start your training.' in support for him.",Does the answer provide specific details from the story?,1,val,c9
25,1001,"Paul was concerned about why Mr. Leonard never told him about this. Mr. Leonard told his story and explained why he it made him sad and how he dropped out of college for poor grades and became a hall monitor. Paul related to how he felt, being part of a select few not knowing how to read. Paul responds by offering Mr. Leonard 'training'.",Does the answer provide specific details from the story?,1,train,c9
26,1409,The background information about Mr. Leonard effects Paul because it was surprising that a janitor was a star athlete in college. Paul is overwhelmed because Mr. Leonard broke records and won the 400 meter hurdles at the nationals.,Does the answer provide specific details from the story?,1,train,c9
27,1244,"In 'Gifts' Paul learns background information about Mr. Leonard.  Paul learns that Mr. Leonard was an award winning track star at his college, but flunked out and lost his scholarship when he had a difficult time reading.  Paul responds by feeling more of a connection to Mr. Leonard.  Paul then feels motivated to 'train' Mr. Leonard in reading.",Does the answer provide specific details from the story?,1,train,c9
28,213,They like to play sports and they dont know how to read,Does the answer provide specific details from the story?,0,val,c9
29,347,The effect the background information has on Paul is understanding. Paul sees that to be successful that he has to learn to read. And if you dont that you miss out on really good oppurtunity's that will never come again. Paul wants to teach Mr. Leonard how to read so that he isn't embarrassed about not being able to read for the rest of his life.,Does the answer provide specific details from the story?,0,train,c9
30,169,"The effect on Paul made him realize that Mr. Leonard knows what he is going through. The text in the story said, 'I relied on friends to me get by, but even then the work was always too hard.'",Does the answer provide specific details from the story?,1,train,c9
31,933,"When Paul learns that Mr. Leonard was a track star in college that ran hurdles and broke records he was stunded.  Paul confronted Mr. Leonard with the printout of web page and said what happend?  Mr. Leonard responce was 'I was a good Athlete, but not a good student.  I relied on freinds to help me but it was too hard'.  So now Paul trys harder in school and on the track.",Does the answer provide specific details from the story?,1,train,c9
32,92,"Paul learned that Mr. Leonard was a track star who also couldn't read. His inability to read made life a lot more difficult for him; more difficult than it was for all of the other people that had gone to school with him. Paul, who also couldn't read, felt close to Mr. Leonard. He felt empathetic; he understood the hall monitor's emotions completely. He could identify with the embarrassment he felt.     Mr. Leonard had given Paul hope; he had shown him about hurdles and taught him how to jump over them efficiently and effectively. Eventually, Paul was able to join the track team. It had given him the chance to excel at something like never before. After hearing Mr. Leonard's story, he felt as though he should give back. After the story ends, it's clear that Paul is helping to teach Mr. Leonard how to read so that he too could feel accomplished with himself.",Does the answer provide specific details from the story?,1,train,c9
33,1090,"The background information on Mr. Leonard is impowering for Paul in specific ways. Paul had no idea about Mr. Leonard because a Track and Feild star, but he listened to him anyways, when the coach gave him the URL to look him up he was surpirsed. When he confronted Mr. Leonard about the whole thing he was surprised with his responce. He wondered what happened, why he hadn't done it since he won the 400 meter hurdles as a freshman. Paul could really relate his story to Mr. Leonard because he as well couldn't read. Unlike Mr. Leonard, he had the resources to help with his problem of not being able to read. When Mr. Leonard was done explaining his story he thought since he help him that he would help him learn how to read. The background information help him connect with Mr. Leonard on a whole new level.",Does the answer provide specific details from the story?,1,val,c9
34,1378,When Paul knows about Mr. Leonard's,Does the answer provide specific details from the story?,0,train,c9
35,1788,The information on Mr. Leonard is about his records in collage and how he failed in collage and so Mr. Leonard wanted to help Paul; so now Mr. Leonard is training Pual to run in track and feald.,Does the answer provide specific details from the story?,0,train,c9
36,1412,Mr. Leonard is kind of like Paul they both have troube with reading but thry are both wonderful athletes and Mr. Leonard wants Paul to succeed in life he wants Paul to have the oppurti\unity that he didnt.,Does the answer provide specific details from the story?,0,train,c9
37,138,It helps Paul find out who Mr. Leonard is. It also helps him understand how similar each of them are to each other.,Does the answer provide specific details from the story?,0,train,c9
38,1450,When the reader finds out about the background infromation about Mr. Leonard he was shocked. When the reader first talks to Mr. Lenoard he says '...you broke records.'(pargraph 38) showing his felling and shock to find out that the person who was coaching him was a record breaker.,Does the answer provide specific details from the story?,1,train,c9
39,192,"The backround information that Paul finds out about Mr. Leonard effects him in a positive way, because it makes Paul feel like someone else has gone through exactly what he is going through at that moment in time. Mr. Leonard states that he lost his scholarship and flunked out of college, because no school wanted a runner who could not read. Paul goes on to say that he knows Mr. Leonard's feelings of embarassment all to well, happening whenever he is called upon to read something aloud, or when he does not know an answer everyone else knows in class.",Does the answer provide specific details from the story?,1,train,c9
40,926,"After Paul finds out that Mr. Leonard was a major track star in college along with finding out that Mr. Leonard flunked out of college because he could not read, this inspired Paul to help Mr. Leonard. After Paul and Mr. Leonard talked about Mr. Leonards college accomplishments, Paul thought of an idea. Paul was going to go help teach Mr. Leonard how to read since Mr. Leonard helped Paul with running track and becoming faster and more athletic.",Does the answer provide specific details from the story?,1,train,c9
41,1082,"When Paul gets the background information on Mr. Leonard he was surprized because he didnt know that Mr. Leonard had went to college and won the 4oo meter dash. So Paul asked him 'What happened after that?', and Mr. Leonard told him and you could tell of the sad emotions in his voice of being a good athlete but, not having the good grades to continue on the track team even when your freinds are trying to help you and its all because you dont how to read.      When Paul thought about that and it occured to him that Mr. Leonard had taken the time to help him excel at track he know what to and he said 'come on Mr. Leonard its time to start your training.'",Does the answer provide specific details from the story?,1,train,c9
42,418,"Paul was more interested in his life. 'Well, what happened after that?'",Does the answer provide specific details from the story?,0,train,c9
43,859,Paul begins to feel empathetic for Mr. Leonard because he knows what it's like to fell embarrassed when he was called upon to read and couldn't or didn't know quite as much as the other kids. I think he also realizes that there are others that have reading problems and can set those aside and work hard to achieve set goals.,Does the answer provide specific details from the story?,0,train,c9
44,195,Paul was both surprised and upset about the background information. He was surpised because he thought Mr. Leonard was just an average coach but he found out through the background information that he was wrong. He was upset because he thought Mr. Leonard trusted him enough to tell him about his past.,Does the answer provide specific details from the story?,0,train,c9
45,1306,pau obey leonard. so that is why he listenings to him alot. and look up to leonard.,Does the answer provide specific details from the story?,0,train,c9
46,1364,"Mr. Leonard past effects Paul, since Mr. Leoanrd had spent his own time helping Paul with track. Paul is motivated to help Mr. Leonard after learning about his misfortune in college academics, but his superior skill running hurdels. Since Paul recieves help for reading skills he wants to help Mr. Leonard learn to read since that kept him from being a great track runner.",Does the answer provide specific details from the story?,1,train,c9
47,1256,When Paul had found out information about Mr. Leonard it effected him strongly.,Does the answer provide specific details from the story?,0,train,c9
48,53,The effects it has on Paul is he is angery because Mr. Leonard was a really good 400 meter hurdles.  Now he is at a high school teaching Paul how to run track.,Does the answer provide specific details from the story?,0,train,c9
49,1085,"Mr. leonard had trouble reading when he was in school.So does paul thats why Mr. Leonard decides to be pauls friend, and he gets paul to like track.",Does the answer provide specific details from the story?,0,train,c9
50,280,"The effect that the background information of Mr. Leonard had on Paul was that he was surprised because Mr. Leonard hadn't told him anything about it, let alone mention it. When Paul had found out that Mr. Leonard flunked college because he had reading problems, and the homework was to hard for him to understand, he knew that it was his turn to help improve Mr. Leonard's reading like he had helped him improve hurdeling.",Does the answer provide specific details from the story?,1,train,c9
51,397,"The background information on Mr. Leonard that Paul gets is only a way to motivate him more. He realizes he can be a good athlete even though the has trouble reading, because he has a good relationship with someone who went through the same thing.",Does the answer provide specific details from the story?,0,train,c9
52,6,Paul reading the article made him want to help out Mr. Leonard because he knows how it feels to not know how to read. Reading the article made Paul realize that he can overcome anything if he tries hard.,Does the answer provide specific details from the story?,0,train,c9
53,1587,Paul did not feel as alone after he discovered that Mr. Leonard had a reading problem in school. Paul was also surprised that Mr. Leonard used to be such a fantastic athlete and wondered why he kept this information from him.,Does the answer provide specific details from the story?,1,train,c9
54,488,"I think that the information about paul has an effect on him because Mr.Leonard and him have things in commen, Mr. Leonard was a great athlete but was not very good at school. Pual had a reading problum which caused him to do poorly in school. Both have something in commen and Mr.Leonard telling Pual to excel in his school work when he can becuase when Mr.Leonard was in school he did not have the same oppertinuties that Pual does now.",Does the answer provide specific details from the story?,1,train,c9
55,453,"In my understanding it seemed like he was all around surprized because Mr. Leonard was a track star and the fact he had a reading problem. For the kind and friendly training Mr. Leonard did, Paul felt he should return the favor and help him to read.",Does the answer provide specific details from the story?,0,train,c9
56,1253,"The background information had a negative effect on Paul. Paul saw that he was an amazing track runner, but now he's just a hall monitor. What happened to his big chance in a good carer? So it kinda gave Paul a loss in hope for sucess.",Does the answer provide specific details from the story?,0,train,c9
57,927,Paul is not a very good student but he is a very good athlete.,Does the answer provide specific details from the story?,0,train,c9
58,292,"It has a pretty big effect on paul because he has the same problem. So when Mr. Leonard helps Paul out with track, it makes it where Paul can try to help Mr. Leonard out with reading.",Does the answer provide specific details from the story?,0,train,c9
59,244,he got upset cause he never told him,Does the answer provide specific details from the story?,0,train,c9
60,586,Mr. Leanard was a hall monator in middle school. he was select few in a leraning program. He also worked with a tutor. He wroked with Mr. leonard with track.,Does the answer provide specific details from the story?,0,val,c9
61,340,"When Paul learns the backgroiund information of Mr. Leonard, it motivates him to excel both in track and field as well as in school. In addition to motivating Paul, the backgroiund of Mr. Leonard also inspires him to do well in everything he does and gives him the idea to help Mr. Leonard back.",Does the answer provide specific details from the story?,0,train,c9
62,111,"The narrator is shocked at how good of an athlete he was, and did not tell anybody. Then the narrator realized that Mr. Leonard did not tell the whole story about how he could not read, and was struggling in college.",Does the answer provide specific details from the story?,0,train,c9
63,602,The background information he recieves gives him a new outlook on Mr. Leonard and he decides to ask him about what he read. When he finds out the whole story he decides to teach Mr. Leonard to read.,Does the answer provide specific details from the story?,0,train,c9
64,26,Paul is used to obeying Mr. Leonard. He does not ussualy stop and talk to him and seems a little nervous around him.,Does the answer provide specific details from the story?,0,val,c9
65,1,"The background information about Mr. Leonard has an effect on Paul. Since Paul knows that Mr. Leonard fluncked out, he wants to be able to overcome the obstacles he faces in life and make Mr. Leonard proud.",Does the answer provide specific details from the story?,0,train,c9
66,1579,The background information that Paul recieves helps him to see why Mr. Leonard was helping him and pushing him.,Does the answer provide specific details from the story?,0,train,c9
67,1793,"Paul was working on his hurdling and the high school track coach came up and talked to him. Paul got a URL for the Track and Field website, and the coach said 'do a search for 'Grabowski.' Which Grabowski is the guy that has been training Paul to be good at Hurdles. Once Paul did his search on his trainer he was surprised about the things that Grabowski did.",Does the answer provide specific details from the story?,1,val,c9
68,588,"The effect the backround information has on Paul is it shows him a whole nother side to Mr. Leonard. It showed him that they were much more alike them he origanally thought.' The emotion in Mr. Leonard's words were all to familiar to me. I knew them well-feelings of embarrassment when I was called upon to read aloud or when I didn't know an answer everyone else knew. This man had given his time to help me excel at something. Suddenly I realized what I could do for him.' After he learns this about Mr. Leonard he realizes he should do something for him in return. ''C'mon, Mr. Leonard,' I said, walking back twoard school. 'It's time to sstart your training.''",Does the answer provide specific details from the story?,1,train,c9
69,1025,In this story about a kid named Paul who wants to be accepted but cannot read a teacher mr. leonard wants to help Paul do better in literature and he wants paul  to try and do track. Paul is a natural at the hurdles and soon hes about to join the track team. After school leonard tells paul his tragic story about how he used to be a successful hurdler untill his rejection due to grades and gpa.,Does the answer provide specific details from the story?,1,train,c9
70,168,"Paul couldn't believe the details about Mr. Leonard's past and wonders why Mr. Leonard never shared this with him. Mr. Leonard was a fantastic hurdler but not isn't very studious. Mr. Leonard couldn't read, so he flunked out of college and was embarrassed about it. This is similiar to Paul's situation. They both are good hurdlers, they couldn't read, and they felt embarrassed about it. So once Paul hears about how Mr. Leonard can't read, he wants to train him to read just like Mr. Leonard trained Paul to be a good hurdler.",Does the answer provide specific details from the story?,1,train,c9
71,543,"Paul realizes that Mr. Leonard is a lot like him.  They both can't read but are willing to try and get better at anything.  At the end of the story, Paul tells Mr. Leonard, 'It's time to start your training.'",Does the answer provide specific details from the story?,1,train,c9
72,719,"Paul is shocked by the news, he gets more interested in Mr.Leonard. He shows Mr.Leonard the picture he pronted out and talksto him like he is shocked. Paul was surprized by the fact Mr.Leonard cant read, and that he was in college. Paul feels the need to help Mr.Leonard just like Mr.Leonard helped him.",Does the answer provide specific details from the story?,1,train,c9
73,1594,"Throughout the story there are times when you suspect that Mr. Leonard is just like Paul. When they are at the track and Mr. Leonard asks for Pauls name, is a good sign that Mr. Leonard cannot read either. Mr. Leonard sees in Paul the likeness and commoness that they share. The effect it has on Paul is the support he gets from someone just like him. Paul can finally believe he can be great at something and that trying hard is not just a waste of time. Mr. Leonard wants to help Paul out, but the only way for him to help is if Paul lets him. Paul may not know exactly what Mr. Leonard went through right off the bat. But little by little Paul finds out and it motivates Paul to be a better person, athlete and harder worker.",Does the answer provide specific details from the story?,1,train,c9
74,1612,He started to worry about college because he doesn't know how to read.,Does the answer provide specific details from the story?,0,train,c9
75,1288,"Finding out Mr. Leonard went to college, but flunked out allowed Paul to think about his future. In their talk about college, Paul realized they have alot in common. For example, 'I knew them well-feelings of embarrassement when I was called upon to read aloud or when i didn't know an answer everyone else knew.'",Does the answer provide specific details from the story?,1,train,c9
76,960,"Well, the strongest effect that website about Mr. Leonard had on Paul was shock and suprise. if I were Paul I would be honored that a former track star was willing to work with me. And train me. But yes I am shure that Paul was very suprised once he looked up the website.",Does the answer provide specific details from the story?,0,train,c9
77,276,"Paul finds out that Mr. Leonard had previously went to a college for sports, and they told him that his grades didn't matter. So, Paul took that in as something that he could do. Because later on in the story, you find out that Mr. Leonard is a very poor reader as well. So, that is an inspiration to Paul.",Does the answer provide specific details from the story?,1,train,c9
78,1168,"The background story of Mr. Leonards effect on Paul is when Mr. Leonards starts talking about his athlete days about how he lost his scholarship and flunked out and how he could not read and that other schools didnt want a runner that could not read. Thats what made paul realized he was going though the same thing Mr. Leonard went though, and thats the bond that made paul have confadencs and wants to start training.",Does the answer provide specific details from the story?,1,train,c9
79,217,He is shocked and can't believe he was in college for hurdles. Also he didn't know why he didnt tell him before.' why didnt you tell me about this before?',Does the answer provide specific details from the story?,0,train,c9
80,1088,Mr. Leonard use to be a runner as well.,Does the answer provide specific details from the story?,0,val,c9
81,690,Both Mr. Leonard and Paul were not very good students in school. Mr.Leonard was amazying in track but since he did not get good grades in class he lost he scholarship and flunked out of school. Paul is not very good in class either. When Mr.Leonard helps him learn how to jump hurtles good he had him go out for the boy track them. In a way they are exactly the same.,Does the answer provide specific details from the story?,1,val,c9
82,640,"When Paul finds the background information on Mr. Leonard, he seems to be shocked to find out how well Mr. Leonard was in his college past. Leonard had won the 400 meter hurdles at the nationals and broke records. At the moment when Mr. Leonard tells Paul about his own struggles in school, that's when he realized how he could help Mr. Leonard back for all the help he gave to him.",Does the answer provide specific details from the story?,1,train,c9
83,1161,Paul felt a feeling of understanding. In the text it explains how Mr. Leonard's words were all too familiar to him because Paul knew that feeling of embarrassment when he was called upon to read aloud or when he didn't know an answer that everyone else knew. The background information about Mr. Leonard helped Paul realize how fortunate he was and that he wasn't alone.,Does the answer provide specific details from the story?,1,train,c9
84,1462,"The effect the background information ahas in Paul is that when Mr. Leonard was telling Paul all the things that was wrong, it reminded Paul of himself. When Mr. Leonard said that he couldn't read and that he wasn't smart enough to make it through college. Paul got a glimpse of his future. Paul knew that the only reason that happened to him was that he never seeked help, so that is why he told Mr. Leonard his training is to begin.",Does the answer provide specific details from the story?,1,train,c9
85,868,"The background information on Mr. Leonard effects Paul by helping Paul recognize that Mr. Leonard never learned well and he needed Learning Centers. Mr. Leonard was a good athlete but he was never an exceptional learner, through this, Paul gained the need to help Mr. Leonard learn.",Does the answer provide specific details from the story?,1,train,c9
86,1310,It makes him feel that he owed mr. Lenard so he is willing to help him read. after mr.Lenard helped him with the track.,Does the answer provide specific details from the story?,1,train,c9
87,1563,paul might thought that he did not know what he was doing.,Does the answer provide specific details from the story?,0,train,c9
88,317,"Paul seems sad that Mr. Leonard didn't tell him about his track career that he had in college. Since Paul told him that he couldn't read he thought Mr. Leonard would tell him about track. The emotions in Mr. Leonard's words were all too familiar to me. I knew them wel--- feelings of embarrassment when I was called upon to read aloud or when I didn't know an answer everyone else knew. 'This man had given his time to help me excel at something,' said Paul. Suddenly he realized what he could do for him.",Does the answer provide specific details from the story?,1,train,c9
89,120,The background information Paul discover schanges his outlook on Mr. Leonard. It pushes him to succeed and show Mr. Leonard how great he can really be.,Does the answer provide specific details from the story?,0,train,c9
90,1279,"By learning about Mr. Leonard's past, it helps Paul realize that he is not the only one that has problems with reading.  It also taught him that just because you are not good at one, doesn't mean you are bad at everything.  Paul can still succeed and do good in other subjects, like hurdles.",Does the answer provide specific details from the story?,0,train,c9
91,1162,Paul is shocked.,Does the answer provide specific details from the story?,0,train,c9
92,913,He wants to help the kid because he is a good boy. and,Does the answer provide specific details from the story?,0,train,c9
93,1485,"Paul was worried about his reading dissabilities. Mr. Leonard was pushing paul to be good at track, becuase Mr. Leonard knew that paul would have a better chance then he ever would at succeeding in track and in studies.",Does the answer provide specific details from the story?,0,train,c9
94,57,"Before Paul finds the background information over Mr. Leonard, he doesn't really think twice about the fact that he could be more than a janitor. After he finds it, though, he feels compelled to help Mr. Leonard learn to read. The parallel at the end of the story between Mr. Leonard helping out Paul in the beginning and Paul helping him in return shows the reader the impact Mr. Leonard's background information had on Paul.",Does the answer provide specific details from the story?,1,train,c9
95,1598,The effect that the background information has on Paul is good.Track and Field is a great sport to be in. It help you get good self-steam and it strenghten your muscle.If you get good grade and keep them then you can play in anyother sport you want to be in.,Does the answer provide specific details from the story?,0,train,c9
96,517,Paul comes to find out that Mr.Leonard and himself are the same. They both struggle with reading in high school and in high school is when they found that they love track.,Does the answer provide specific details from the story?,1,train,c9
97,114,the effect it has on paul was that it made him curious to know why Mr.Leonard didn't tell him about it and why he quit.,Does the answer provide specific details from the story?,0,train,c9
98,1361,"Paul is affected in that learing Mr. Leonards background has made him more determined to work hard on reading and the new sport he is in. This also gave him better understanding of Mr. Leonard's life so he does not feel like his reading problem is such a rareity, and Paul has decided to help him with his reading the same way Mr. Leonard helped him with hurrdles.",Does the answer provide specific details from the story?,0,train,c9
99,1619,ITS SURPRISES HIM A LOT. WHEN HE IS ASKING MR. LEONARD WHY WAS HE HIDING THAT FROM HIM,Does the answer provide specific details from the story?,0,train,c9
100,285,"Paul is obedient to Mr. Leonard and wants to push himself. Mr. Leonard's background is like Paul, once he gets good with hurdles. Mr. Leonard is trying to help Paul because it reminds himself of his past.",Does the answer provide specific details from the story?,0,train,c9
101,1432,"The information on Mr. Leonard's past had astonished Paul; however, it also helped motivate him to do better. He realized the importance of doing something well and the feeling you get when you do it well. He also felt a similarity with Mr. Leonard which helped him make the bond stronger.",Does the answer provide specific details from the story?,0,train,c9
102,158,The backround check on Mr. Leonard was very suprising to Paul he didnt know that he was a track star at hurdles. Paul went to his computer and went to the schools track and feild website and looked at the history about hurdles and  he saw Mr. Leonard name and it said that he got a full time scholorship for college for hurdles.,Does the answer provide specific details from the story?,1,train,c9
103,177,It makes Paul feel better about himself. He feels that way because he realizes that maybe he could actually excel at something. That he could actually be good at something and not feel like he is left out. Paul had no idea that Mr. Leonard was in a way like him. I think Paul gained some confidence discovering Mr. Leonard's past.,Does the answer provide specific details from the story?,0,train,c9
104,1204,"Well he learns that this weird hall guy or whatever is really a famous track runner and that he couldent read also. This in turn shows that if the narrator learns to read and tries hard that he can do the same, but without the flunking college thing. Also at the end akes him want to return the favor in a way for all the training that he gave him for some reading lessons i guess.",Does the answer provide specific details from the story?,0,val,c9
105,1198,"He is greatful that Mr. Leonard had told him his background story, because it helped him along the way with his sport. He Is glad that he told him so that he knew how he could help him to through out the way.",Does the answer provide specific details from the story?,0,train,c9
106,1474,"Paul is a student that has trouble reading and he takes part in a remedial reading program that allows him to get help on reading a couple of times a week.  he would leave english early to go to this program and every time Mr. Leonard saw him he would ask were he was going and check his hall pass so that he could make sure that he was going to the right place.     When Mr. Leonard asked Paul to stay after school one day and meet him in the gym Paul said ok becuase he would take any route that didnt lead to doing homework.  Once Paul got to the Gym he was asked by Mr. Leonard whether he enjoyed basketball and he nodded his head not so he took him outside to the track and had him jump over some hurdles.  When he was finished he said that was aweful but Mr. Leonard said that it was good and he would get better as he practiced so he told Paul to show up tommorow with running shows and a pair of shorts.     I began to wonder why Mr. Leonard was helping him like this and once he met the high school track coach and he told him to look Mr. Leonard up he found out that he was a very accomplished track runner back in college and he fluncked out of college becuase the scouts did not care about grades and so he had to do harder work and couldnt do it even with the tutors help.       Paul began to realize that Mr. Leonard and himself are alot alike and he wanted to help a child reach his potential athletically, since Paul and already sawt help in his learning troubles.",Does the answer provide specific details from the story?,1,train,c9
107,1388,After Paul learns about Mr.Leonards past he understands why he has helped Paul through out the story. He realizes that Mr. Leonard was in the same shoes as Paul at one point in his life and wants to help Paul prosper in reading and in track. In paragraph 26 it showed that Mr.Leonard trained Paul to the point where he was on the high school track team.,Does the answer provide specific details from the story?,1,train,c9
108,1156,"When Paul got background information on Mr. Leonard that effected Paul to, feel like he isn;t the only one that has a reading problem at school and couldnt read that well. And it also made him feel just like Mr. Leonard, because he was always pick lasted for a team so he also started training and got really good at sports so he wasnt chosed last anymore.",Does the answer provide specific details from the story?,0,train,c9
109,1720,"The background information that the reader recieves about Mr. Leonard is that he used to be a track star in college and that he could not read.  Also that when he was in school he was not a good student and relied on friends to help him.  Knowing this information, it had a great effect on Paul.  Now that Paul knew this he was more determined to excel in school and do well, and also find something he likes and excel in that, like the hurdles and track.",Does the answer provide specific details from the story?,1,train,c9
110,1444,"The background information Paul gets on Mr. Leonard motivates paul to be a better track runner.  Because Paul, like Mr. Leonard, can not read very well and doesn't want to end up dropping out of college like Mr. Leonard did.",Does the answer provide specific details from the story?,0,train,c9
111,1059,The background information that paul gets about Mr. Leonard allows him to relate to him more. He finds out that Mr. Leonard was a track star and Paul looks up to him for that. Paul also finds out that Mr. Leonard failed out of college because he could not read. When Paul finds this out it allows him to relate to Mr. Leonard and understand how he felt in school. Paul realizes that this could be the beggining of a great friendship where Mr. leonard teaches him about track and he will try to help Mr. leonard learn how to read.,Does the answer provide specific details from the story?,1,train,c9
112,959,It tells the reader qbout him as well as adding aditions to the story.,Does the answer provide specific details from the story?,0,train,c9
