index,Id,EssaySet,Score1,Score2,EssayText,split
1101,16978,7,1,1,"Rose is grateful. She is willing to help the family whenever it is needed. She is willing to get a job and helped pay for her college education and also Anna's, her younger sister. In the story it says in a different way that she is proud of her heritage and how she lives.",train
1208,17939,7,2,2,"One trait that Rose displays in her conversation with Aunt Kolab is that she is selfless. Even though Rose feels weighed down by her responsibilities, she does not complain to her Aunt Kolab because she knows that it would hurt her feelings. Roses' life is very difficult, but she puts the feelings of her aunt and her mother above her own feelings.",train
939,17376,7,0,0,she is always busy,train
1796,17235,7,0,0,"She respects what her family wants. The whole time her sister was arguing on how much she misses her dad and mom, Rose knew what was right and what she had to do.",train
1206,18722,7,0,0,"She is very protective of her family. She wants to fix everything and make sure everything works out. She has a strong sense of duty. You can see this by how she goes straight from school, to work a long shift, to help her aunt make dinner.",train
117,17458,7,1,1,"One trait that that can decscribe Rose based on her conversation with Anna would be worried. My example from the context would be, 'Anna,' Rose said. 'What's wrong? You feel okay?'",train
819,17762,7,0,0,"She dont pay attention too anna, and anna dont pay attention too her.",train
755,17025,7,0,0,She stood and stalked out of the kitchen. She was angry but very miss understanded.,train
820,17568,7,1,1,"Rose is a very hard worker, but is feeling extremely stressed and fatigued by all the tasks she has to complete each day.  In one day, she went to school, worked at the restaurant for a four-hour shift, and then straight home to help Aunt Kolab prepare a quick supper, then she finally began writing her three-thousand-word essay.  She wonders if her aunt feels weighed down by her family problems like she does.  She is very stressed and needed someone to talk through her problems with.",train
668,17003,7,0,0,"One trait that is used by Rose in the story is her support.  Alothough Rose has school, work, and a 3,000 word essay to write, and cooking to do, she is still working hard to support her brother Paul.  Even though she feels weighed down by the crammed schedule, she is still working her four-hour shift at a restaurant after school.",train
1001,17252,7,2,2,"When Rose says that he has only been gone for four months and he is getting paid three times as much in Los Angeles. It shows that Rose a mature and understanding person, partly because she feels obligated to.",train
1409,17936,7,0,0,"Rose is stressed out because she is writing an essay and working four hour shifts. She is exhausted and stressed out about school, work, and the essay.",train
1244,18041,7,0,0,"She feels very stressed out. Why is that, because the story says, 'She felt to young for so much responsibility'.",train
213,18212,7,1,1,A trait that Rose has is caring about her family. She's not selfish at all. In the story Rose states that money isn't everything and even though she missed her father she understood that he had to go to Los Angeles for the money.,train
347,18407,7,0,0,"In both conversations they talk about being flustrated and weighed down with stress. Rosa feels she almost can't go on because of the fact her fathers gone and she's left to work. Rosa feels,' that she is too young for so much responsibility.'",train
169,17440,7,1,0,"Based on her conversation with Anna, Rose is an understanding person. Anna is still young so she can not fully understand why her family is working so hard. Rose explains to her its for the enitire family; for her brother and themselves. Rose overworks herself with school and work but she knows its for her family so keeps on perservering, ignoring the fact that she feels too much responsibility for her age.",train
933,18532,7,0,0,"Rose tends to feel uncomfortable with expressing her inner struggles. While talking to Anna, Anna tells her, 'You sound just like Mama,' illustrating that Rose covers her feelings by saying what she feels is expected of her.",train
92,17752,7,2,2,"One Trait that would describe Rose would be helpful. Rose is help ful because she help around the house and help Paul finish college. In the text it says 'We have our part to do to help Paul finish college. Then he'll get a job, Anna, and he'll pay for you and me to go to college.'",train
1090,17177,7,0,0,"Rose is a trusting person. In her conversation with Anna she says, 'We have our part to do to help Paul finish college. Then he'll get a good job, Anna, and he'll pay for you and me to go to college.' She puts her trust in her brother that he will graduate from college and get a good job to pay for her and their sister to go to college also. Rose could not put her trust in her brother and save her money, from working, for herself, but instead she puts her trust in her brother and works because she believes he will get a good job.",train
1378,18022,7,1,0,"In the convorsation Rose had with her younger sister Anna, she seem to be strong. She was being postive about the situation with her father. I feel she was being this way towards her sister to give her comfort, and make it seem like things arnt as bad as they seem.",train
1788,18743,7,1,1,"Rose seems to be very responsible. She had a job to be on time for, school work to get done, and she had to help her Aunt Kolab with house chores.",train
1412,18333,7,2,2,"she is hard working all the time. she goes to school then works 4 hour shifts after school, then helps fix supper.",train
138,18145,7,0,0,"Rose is stumped on if she could squeeze in the essay or not, and that if she tries then she'll be even more packed than what she already is with trying to help out her family already. Rose feels like she is doing her best, but that it also might not be enough. She doesn't really want to tell anyone about her problems either because they might make their problems a little bit more worse.     Aunt Kolab said, with a puzzled look, 'Do you feel so weighed down by what you're doing to help this family?' Rose didn't answer. If she told the truth, she would hurt her aunt. And probably her aunt would tell her mother.",train
1450,18613,7,0,0,One trait that describes Rose is tired/ exhausted.' I feel asleep working on my essay' Rose said.,train
192,17591,7,1,1,"Rose is responsible, but over works herself.'when would she squeeze in writing a flawless three-thousand word essay?'",train
926,17719,7,0,0,She is very angry for some reason,train
1082,17277,7,0,0,Rose is very weighed down by all of the stresses in her life. Her Aunt Kolab infers her struggling and offers to help Rose in their conversation at the end of the story.,train
418,18177,7,1,1,"Rose is vey independent, she knows what she has to do in order to have the life that she wants, and she will do whatever it takes. When Anna tells her that money isn't everythings, Rosa replies, ' Only if you already have everything. We have our part to do to help Paul finish college.'",train
859,17225,7,0,0,I think that Rose is a giving person because she says' maybe I can sew for ladies. Or could make special treats from our country and sell them.',train
195,18509,7,1,1,"Rose is determined in the story because in the conversation with Anna, Rose explains to Anna how their situation is going to get better, and she says it with confidence.",train
1306,17662,7,0,0,"Rose  felt  an  urgent  need  to  relatd  the dream,  to  expose  it  so  it  would  loosen  its  grip  on  her.",train
1364,17349,7,0,0,One trait I identified was that she was more preoccupied with what was going on with her then however eveybody else felt.A detail from the story is when Rose ignored what her sister had to say and went on about her essay. She was more concerned about the essay then Rose's bad dream or how she was feeling.,train
1256,18656,7,1,2,"One trait that describes Rose is hopeful. Even though she has to work, go to school, cook, and try to write an essay, she still has hope that her life is going to get better. This is shown when Rose is talking to her Aunt Kolab. 'Maybe I can sew for ladies. Or I could make special treats from our country and sell them.' This sentence shows how she is going to make an effort to make her life better. She is also hopeful by coming up with an essay topic to write about and maybe should could win the writing contest.",train
53,17545,7,0,0,"Rose is conflicted. In her conversation with Anna, she realizes that she is helping to pay for her brother's college, even though she doesn't want to do the work.",train
1085,18610,7,2,2,Rose is a very caring person. She would not tell her Aunt Kolab that she felt weighed down by her family because she did not want to hurt her aunt.,train
280,18297,7,0,0,"Rose feels increadiably stressed, and feels as if the world, especially her brother in college and her father working far away, is on her shoulders. In Rose's dream she feels her brother is crashing down on her and she can't get away.",train
397,18133,7,2,2,"Even though Rose has a lot going on in her life, she still takes the time to be caring for her sister. When Anna has a bad dream, Rose says, ''What's wrong? You feel okay?'' When Anna is feeling down, Rose tries to lighten the situation by saying, ''It's only been four months.'' This clearly shows that Rose is caring.",train
6,18630,7,1,0,I believe strength describes Rose. She is trying to hold her family together and we see this during her conversation with Anna.,train
1587,17823,7,1,1,"The one trait I would use to described Rose would be helpful. I believe Rose is helpful because she not only goes to school but she helps support her family. In the story it said that Rose's brain must have surrendered to exhaustion, and it goes on to explain why. Rose had a paper to write but she fell asleep because of the school day she had earlier and the four-hour shift she had worked at the restraunt prior to her coming home.",train
488,17040,7,0,0,She thinks about the getting the job done. When aunt Kolab was talking to her she was thinking that she could use that topic for her essay.,train
453,17480,7,0,0,A trait that Rose can be described by is realistic.  She realizes the importance of her dad taking a job in Los Angeles because it pays three times more than what he was making.  She knows that the money will go to good use by putting his children through college.,train
1253,17680,7,0,0,one of Rose's traits in the story is being insercure about herself.,train
927,18556,7,0,0,"One of Rose's traits is the she is resourceful. She needed a topic for her paper, and she was able to come up with one after talking to her aunt.",train
292,18693,7,0,0,"Rose seems to be reserved. She's more to herself, she won't talk about her feelings to others. At the end of the story, Aunt Kolab was asking Rose about how she felt about the family. She asked, 'Do you feel so weighed down by what you're doing to help this family.' Rose didn't answer to her Aunt Kolab she just simply nodded.",train
244,17747,7,2,2,"Rose is very considerate. She did not want to Aunt Kolab her real feelings on the situation because she was afraid it was going to hurt her. Instead, she decided to take in all the responibilites given to her and do the best with them and that concluded to Rose possibly having a change in her life.",train
586,18203,7,2,2,"One trait is that Rose is optimistic; she looks at things positively. Rose said 'We have our part to help Paul finish college. Then he'll get a good job, Anna, and he'll pay for you and me to go to college.' Even though it's a rough situation, she's looking at what good can come out of it.",train
340,18423,7,2,2,"One trait is caring. It can be seen when Rose was asks her sister, Anna Whats wrong. This shows she cares about whats upsetting her sister.",train
111,17037,7,0,0,"Rose can be described as being reserved about her true feelings. This shows in her conversation with Aunt Kolab, in which Rose's responses consist of nodding as Aunt Kolab is explaining how she understands Rose's point of view.",train
602,17298,7,1,1,Rose is helpful.  She works to help support Paul and the rest of her family.  Anna and Aunt Kolab both talk about the problems that are occuring because of all the things that they have to do to support the family.,train
26,17133,7,1,1,According to Rose's and Anna's conversation Rose seemed eager for her family to get out of the situation they are in. And the conversation she had with her aunt best describes Rose as eager and willing to help her family out in anyway she can.,train
1,17285,7,0,0,"One trait is exhausted, she feels this way because she feels it is all up to her.  Her conversation with Aunt Rose verifies this.",train
1579,18411,7,2,2,"Rose is a kind person and she seems to always be thinking about someone else. In her conversation with her little sister Anna, Rose feels overwelmed but she doesn't let her sister know and she even tries to compfort her. When Anna complains about their mother not being home and their father being away, Rose explains to her little sister why things are how they are in a gentle way. This shows compation and caring.",train
1793,18396,7,0,0,"I think that Rose is Open Minded. Because She could be like her sister and be bitter and angery but, even when she talks to her aunt and sister she still concidered about her family because her sister at the table is telling her there's no hope for their family.",train
588,16971,7,0,0,"One trait that Rose has is that she is understanding. When Anna says that money isn't everything, Rose explains to Anna that money is everything when you already have everything. Rose is trying to make Anna understand that her family is just trying to help them out.",train
1025,17035,7,0,0,"Stressed out, in her conversation with her aunt, Rose describes her dream and her aunt interprates it as Rose feeling too much weight to carry.",train
168,17253,7,0,0,"From her conversation with Anna, Rose shows that she is willing to do her part to make money even though it's a burden because she knows that, in the end, it will be beneficial for her and her sister.",train
543,17687,7,1,1,I think that Rose can be described as caring but once it gets to a certain point she just starts to care about herself.,train
719,18486,7,1,1,"Rose is very thoughtful towards others. She really only thinks about the ones around her and how she can help them. She tells Anna that her father will pay for them to go to college, so she is making her sister feel better saying that her father will take care of them and do the best he can.",train
1594,18359,7,0,0,"One trait that can describe Rose based on her conversations with Anna or Aunt Kolab would be troubled. You know this because she feels weighed down, I know this because she agrees but doestnt tell Aunt Kolab about being weighed down.",train
1612,18658,7,0,0,rose knows she has to get the essay done and ann i will ing to help,train
1288,17571,7,1,1,"When Rose speaks with Anna you can tell that she wants to be hopeful. She says that Paul getting a job will allow money for her and Anna to go to college, but the fake laugh shows that she is sceptical just like Anna.",train
960,17304,7,2,2,Rose is a person who puts others before herself and wants to be helpful. 'Rose didn't answer. If she to;d the truth she would hurt her aunt. And probably her aunt would tell her mom' this describes her puting her familly before herself.,train
276,17314,7,0,0,One trait that can descibe Rose is exhausted.she is exhausted because of everything that she must do for herself and the family. She must work at a restaurant after school and then go strait home to make supper and she still has homework to do. Rosa is a very buisy person and does not have enough time for herself or her homework.,train
1168,18642,7,0,0,"Rose is very humble. At first, Rose dislikes all the responsibility that is put on her. Then she realizes that Paul has the fate of two people in his hands. Rose only has to take care of herself for now. She appreciates the fact that Paul will care for her and her sister.",train
217,17713,7,0,0,She tries to find a away to suppres her feelings,train
1088,17536,7,1,1,"Anna doesn't want to hurt her families feelings by tellin them what she thinks, and that makes her seem nice.",train
690,17664,7,0,0,"She is not a very happy person, even though she tries to come across to others as being hopeful and joyous.Rose kept nodding. Maybe her life get easier. Maybe it wouldn't.",train
640,18489,7,0,0,Rose feels like the weight of paul is on her because she is working to put him through college and when he is done with college he will pay for hher and anna to go to college.,train
1161,17431,7,1,1,"Rose is a girl who is always putting her family first. Though she fights with her sister and has terrible dreams about the weight put on her shoulders that she explains to her aunt, she still always tries to put her family first. She takes the dreams shes been having and relates them to everyday life in Cambodia and later finds a topic for a state championship essay that would help her family out greatfully.",train
1462,18193,7,0,0,She felt weighed down by what she was doing to help the family.  The detail is that she does not want to answer and tell her Aunt the truth because it might make her sad.,train
868,17710,7,2,2,"Based on her conversation with Anna, one can deduce that a defining characteristic of Rose is her selflessness. It is evident that she wants nothing more than to help her brother to finish college. She is understanding of the family's position and is doing everything in her power to improve it.",train
1310,18305,7,0,0,When her and her sister talk in the kitchen and get in a fight.,train
1563,17511,7,0,0,"'It's only  been four months,' Rose said as gentily as she could. 'He had to go. The job in Los Angeles paid three times what he was making here.'",train
317,17385,7,2,2,"One trait that Rose has is that she understands some things have to be sacrificed for the better of the family.  This appears when she is talking with Anna in the kitchen after they both wake up.  Anna says, 'I'm so lonesome for Papa.  It seems like he's been gone for years,' (para. 8).  Rose's response is, 'He had to go.  The job in Los Angeles paid three times what he was making here,' (para. 9).  This shows that for her age and the amount of responsibility she has, she still understands that the sacrifice for a family is the most important thing of all.",train
120,17840,7,2,2,"The conversation between Anna and Rose makes Rose seem like she is hopeful. Rose is stressed right now from having a job, helping her aunt cook, and going to school but in the end she knows her brother will help out when it is her turn. A detail from the story is when Rose tells Anna that Paul will get a good job and he will pay for the both of them when they go to college. Rose knows family is important and she does not give up no matter what the scenario is. This story is an excellent example of being there for your family when they need you.",train
1279,17371,7,0,0,They are both kinda upset that their dad had to go to Los Angelous for his work.  They both knew that he was making more money that ever.,train
1162,18267,7,1,2,Rose is a hard worker and is trying to do her part to help her family. For example Rose states that Anna and her have to do their part to help Paul finish college.,train
913,18065,7,0,0,"I think Rose tries to help the family out a lot, but being so young and trying to do everything is hard for her. While Rose was talking to her Aunt Kolab, her aunt said, 'Do you feel so weighed down by what you're doing to help this family?' Rose only nodded and fell silent. I think this shows that Rose is young and does a lot for her family/",train
1485,17128,7,1,1,Rose likes to have people feel welcome and feel like they are at home. Rose is always so kind and generous to her guests.,train
57,18424,7,2,2,"Rose, while feeling overwhelmed, tried to be optimistic in most situations. She feels like she has to be a role model for Anna. If Rose expresses her true feelings, then she is afraid that Anna will lose faith in their situation as well. In paragraph 11, Rose explains, with a maternal tone, how her and Anna have to appreciate what Paul is doing for them. He is going to school so he can get a job, and ultimately help pay for the sisters' college funds. Rose tries to point out the importance in helping out Paul. Rose would much rather talk about how she wants to give up, how she is tired of working so much, and how school is constantly weighing down on her. Despite these feelings, Rose tries to remain positive for Anna's sake, and holds her tongue.",train
1598,18673,7,0,0,"Rose is careless of others.in her conversation with Anna she was talking as if money were everything, and she was rolling her eyes at Anna.Rose said they have to do their part and help Paul through college, so he will pay for them to go to college when it's their turn to go.",train
517,17795,7,1,1,"Rose is a hard worker and always is pushing herself to the limit. This is proved by her taking on the tasks of helping her aunt as well as the essay. Even though she is busy, she tries to make time for all that is necessary.",train
114,17841,7,0,0,Rose is able to be helped.     'But her aunt's offer had somehow made her feel lighter.',train
1361,17864,7,0,0,A trait I see in Rose is that she tries her best at trying to keep her life togther while keeping a job and doing a three thousand word essay. She is a very busy but dedicated person. She's a person that likes to take control over the situation but in the end she just seems to become stressed out.,train
1619,18403,7,0,0,"Rose doesn't want to tell her aunt how she really feels at first, because she doesn't want to hurt her or have her aunt tell her mother. so one trait would ne that she is mature.she takes care of her little sister while her mother works long nights.",train
285,17250,7,0,0,"Strong, in paragragh tweenty three she realized that her family could survive an ocean crossing.",train
1432,18000,7,0,0,"Rose has a positive attitude towards papa being gone. She reminds her sister why he's gone, and points out he will be able to pay for thier college, when he is done working.",train
158,17822,7,0,0,"That she is real open but hessitent to to say what she really wants to, because she doesn't want to hurt aunt if she tells the truth.",train
177,17986,7,0,0,"In this short story, Rose is having a conversation with her sister about how she is sad that her Papa has to work somewhere else for money. It states 'She tried a laugh that sounded fake even to her (Rose).' which tells the reader that Rose is trying to hide how tired she is, and the ridiculous amount of responsibility she has for her family. From that aspect of the story, Rose seems like a very brave young girl to work hard for her family.",train
1204,18337,7,0,0,Rose makes the best out of the situation and the detail is the her aunt was born in Cambodia and rose was not so Aunna had a hard time adjusting to the new scenery when she got here.,train
1198,17039,7,0,0,One trait that can describe Rose is reminiscent because she reminisces about their time in Cambodia and she reminices about her broothers graduation andn the teary eyes of her parents.,train
1474,18147,7,1,1,"Rose tries to do what is best for her family, she always put others in front of herself.ex. 'In the dark Rose clasped then cupped her hands. Paul's fate lies partly in these, she thought.'",train
1388,17402,7,1,1,I believe that in the story Rose is a very brave responsibal girl. During the story she is charged with taking care of her familuy while also living in a new country.,train
1156,17707,7,2,2,She is caring because she mentions how hard she is working to help out her family.,train
1720,18037,7,2,2,"She is always hopeful.  'We have our part to do to help Paul finish college. Then he'll get a good job, Anna, and he'll pay for you and me to go to college.'",train
1444,18353,7,0,0,One trait that describes Rose based off some of her conversations would be that she misses her father alot. A detail from the story that would help support this is when she is talking to Anna and she says' I'm so lonesome for Papa. It seems like he's been gone for years.',train
1059,17320,7,0,0,"Rose is a self-absorbed American teenager.  She feels sorry for herself and believes she has a great burdon on her shoulders.  She does not realize that all of her family has had to work hard.  Her Aunt realize that she is like this because of where she was raised.  Since Rose feels she has to much burden, Aunt Kolab says, 'In Cambodia, our first country, what we're all doing would be quite normal'.",train
959,18358,7,0,0,That Anna is trying to put stuff in her schedule so she can get them done. But most the problems she is having is that she can't half of them done. So through out this whole story Anna is trying to found a way to do this.,train
1280,18585,7,0,0,mad,train
1634,17056,7,0,0,"She is honest with what she says. 'If she told her the truth, she would hurt aunt'.",train
596,18425,7,0,0,"Rosa coul be feeling a little hust at the dream she had. She told Anna that 'I'm fine, I just had another bad dream.'",train
612,18268,7,0,0,Tired. I fell asleep working on my essay.,train
35,17002,7,1,1,Rose is a very compassionate and caring person. While both she and her younger sister are discouraged she still tries to make light of the situation to make her sister feel better although she is struggling internally.,train
1592,17197,7,0,0,Rose thinks that money is very important and determines your overall state of wealth and her sister doesn't. In the story as Rose and Anna were talking Anna says 'Money isn't everything Rose' and then Rose replies 'Not if you already have everything.' And to me this is just like saying that Rose wouldn't be happy unless she had everything.,train
399,18284,7,0,0,"That she doesnt miss her father as much as Anna does, because she said, ' its only been four months' like its not a big deal that he isn't home.",train
1707,17735,7,0,0,"Rose is strong. In her conversation with Aunt Kolab, she is careful because she doesn't want to reveal to her aunt that she is exhausted from working and going to school. Rose fears that tis may dissapoint her aunt and her mother. She feels weighed down from all of her responsibilites and doesn't think that all of this is necessary. But she does this with a good heart.",train
287,17196,7,0,0,"Honest. Rose is honest when she tells Aunt Kolab about her dream. When Kolab asked if she felt weighed down, Rose didn't answer-- she was being honest with herself.",train
1325,17978,7,1,1,Responsible would be a trait to describe Rose. She has a job to pay for Paul's college.,train
56,17959,7,0,0,"According to this particular story, Rose is depicted as discouraged. The story explains how Aunt Kolab asked Rose if she felt weighed down by what she was doing to help her family and Rose had no response, signifying a sense of discourageness or hopelessness.",train
327,17891,7,1,1,Rose tries to be gentle with her sister Anna.,train
1063,18744,7,1,1,"Rose is very helpfull, which is a lovely trait to have. She offers ideas to her aunt to make things better ,like sewing or making treats!",train
1769,17898,7,2,2,"A trait that can desciribe Rose would be that she is very sincere. When she was having a conversation with Aunt Kolab, she didn't want to answer the quetion that her aunt asked, which was 'Do you feel weighted down by what you're doing to help this family', because Rose did feel weighted down. She did not want to hurt her aunts' feelings by telling her the truth.",train
55,17697,7,1,1,"Rose is a very kind hearted person, I can tell this because she listens and talks to people when they need someone to talk to.",train
1116,17112,7,0,0,Rose is resentful because she feels like what she is doing to help her family isn't enough and she doesn't like to stay up and write the essay plus everything else she has to deal with.,train
796,17607,7,0,0,Rose is a leader. She reveals her dream to Aunt Kolab to find out what her dream could have possibly meant. She feels like she has a ton of weight on her shoulders. She also has to take care of her little sister in the meantime.,train
1180,16963,7,1,1,One trait would be that she is smart and is a hard woker because she is in a contest were she has to write a three thousnad word essay and she stiil had to go to work.,train
311,17693,7,0,0,"Rose is the type of person that is curious, someone that gets to the bottom of things.'Rose felt an urgent need to relaye the dream, to expose it so it would loosen its grip on her.'",train
1607,17665,7,2,2,"Rose does not want to her family to assume that she is lazy or that she feels overworked by helping her family because she cares for her family and feels guilty in a way by feeling overly busy.  An example of this is when she says, ''Do you feel so weighed down by what you;re doing to help this family?' Rose didn't answer.  If she otld the truth, she would hurt her aunt.  And probably her aunt would tell her mother'.",train
511,18259,7,2,2,"Hopeful because when Anna mentions missing Papa, Rose assured her that they didn't need him and that if they were to help Paul finish college and get a good job, and then he could pay for them to go to college.",train
1728,17584,7,0,0,"She is a laid back, calm girl. She just wants to make others happy and try to keep the peace beteen people. She is a smart young girl that knows what she wants in life.",train
1539,18475,7,1,1,"Rose is a supportive sister. Rose holds back her emotions when she talks to her sister, Anna. Anna is upset about their father leaving and their mom being away for a while. Rose feels similarly about the burden of supporting their brother. She chooses to say that everything will work out to try and support her sister instead of letting her know her actual thoughts.",train
957,17433,7,0,0,She is very brave. It takes alot of courage to write a long essay like that and have to present it at a state competition. She is also brave for talking to her aunt about what is going on.,train
201,18502,7,1,1,A trait that can describe Rose is helpful. She is helping out Anna when she is talking to her saying that everything is going to be ok.,train
352,17826,7,2,2,She is really caring and sincere. When talking to her aunt she tried to hold in her feelings about her responsibility in the family so she wouldnt offend her aunt or hurt her feelings.,train
967,18565,7,1,1,She is responsiable. She was nervouse because she didnt want to mess up her brothers chance to graduate from collage.,train
267,17779,7,2,2,"Rose could be considered protective towards her family. When her little sister Anna says, 'I'm so lonesome for Papa. It seems like he's been gone for years', Rose attempts to consul her sister by saying, ' It's only been four months... He had to go. The job in Los Angeles paid three times what he was making here'. Also, Rose is working extremely hard in school and at work to help support her family a sure sign of a desire to protect and help her family.",train
1693,17401,7,0,0,Rose is the kind of person that is very straight forward bout things. In the passage she tells her sister things that she may not wanna hear.,train
1371,18047,7,0,0,she's a little grumpy because when she comes in sounds like she's giving attitude to everyone which dont make her look good,train
931,18294,7,1,1,SHE WORKS HARD. 'THE DAY LIKE MOST OF HER DAYS HAD BEEN TOO LONG.',train
