,CH,W,CO,UW,NN,DT,RB,JJ,IN,GF,SMOG,RIX,DC,WT,S,LW,CW,NBW,DW,index,split
135,413,71,1,51,16,4,4,1,15,12.170422535211268,13.023866798666859,4.0,8.297604225352114,51,4,16,12,41,12,135,train
136,311,55,6,39,12,4,2,3,9,16.553846153846155,15.903189008614273,6.0,10.391869230769231,40,2,12,10,41,14,136,test
137,216,36,0,30,11,4,1,2,4,9.155555555555557,9.516144504307135,2.25,10.662066666666666,30,4,9,5,24,12,137,train
138,173,30,0,25,7,3,1,4,7,17.333333333333336,17.122413403193683,9.0,9.8615,26,1,9,6,17,8,138,train
139,255,46,0,36,8,4,2,7,5,13.547826086956523,13.81666964889586,5.0,8.209908695652175,37,2,10,7,22,8,139,test
140,295,51,0,39,9,6,1,5,10,9.600000000000001,10.355215969177355,2.2,8.553700000000001,38,5,11,8,27,13,140,train
141,208,38,0,27,8,3,2,3,9,14.968421052631578,13.81666964889586,4.5,9.565215789473683,28,2,9,7,20,11,141,train
142,136,26,0,19,8,1,1,1,3,8.276923076923078,8.841846274778883,1.5,10.354376923076924,20,2,3,2,14,5,142,train
143,346,54,3,46,17,2,3,2,3,9.505185185185187,10.793553405168563,2.6,10.897550370370372,48,5,13,9,48,16,143,train
144,322,53,0,41,14,6,5,0,8,13.104402515723272,13.5591,5.0,9.279559119496856,42,3,15,10,29,13,144,train
145,306,51,0,35,10,5,2,1,6,11.374509803921569,11.698219412168324,3.0,10.770664705882353,31,4,12,9,31,14,145,test
146,276,48,3,36,8,1,6,4,9,14.600000000000001,14.554592549557764,5.0,9.103358333333333,36,2,10,8,29,10,146,train
147,478,76,3,56,21,3,8,3,11,14.968421052631578,14.191785591663535,4.5,11.435084210526316,59,4,18,15,58,18,147,train
148,267,46,0,34,14,0,2,3,8,12.220289855072465,12.457975602129121,3.0,10.23246811594203,34,3,9,8,29,12,148,train
149,221,36,2,29,13,5,0,3,3,11.466666666666669,11.855464076750408,3.3333333333333335,9.933644444444447,30,3,10,7,28,9,149,train
150,326,53,2,42,12,4,3,3,7,13.856410256410255,13.023866798666859,5.333333333333333,9.658348717948718,41,3,16,9,31,17,150,train
151,128,21,2,17,7,0,0,1,2,12.20952380952381,11.20814326018867,4.0,11.445242857142857,20,1,3,2,15,5,151,train
152,276,46,0,38,12,3,3,4,7,8.078260869565218,10.125756701596842,2.5,9.699073913043478,39,4,10,6,30,8,152,train
153,158,26,0,20,4,2,2,1,5,18.092307692307692,15.903189008614273,6.0,11.606484615384616,21,1,6,5,19,8,153,train
154,437,82,0,61,26,9,3,8,8,8.002439024390245,9.188382445141503,1.5,9.15148536585366,57,8,12,9,46,22,154,train
155,261,42,3,35,9,3,5,2,8,10.866666666666667,11.20814326018867,2.75,9.044680952380952,34,4,11,8,29,10,155,test
156,263,39,1,29,12,0,5,3,5,13.405128205128205,13.5591,4.333333333333333,10.759248717948719,29,3,13,10,30,11,156,train
157,257,43,0,36,9,4,4,1,4,22.781395348837208,18.243605946275583,8.0,10.91023023255814,38,1,7,7,26,8,157,train
158,248,48,0,40,11,1,1,3,10,12.100000000000001,12.161744961471694,3.0,8.445441666666667,41,2,6,5,24,6,158,train
159,200,36,1,30,10,5,1,1,7,18.844444444444445,15.903189008614273,7.0,10.685433333333334,34,1,7,5,23,8,159,train
160,343,55,2,41,14,3,2,7,8,14.606060606060607,14.554592549557764,6.0,10.000560606060606,43,3,18,12,31,15,160,test
161,286,48,0,39,10,7,1,2,8,13.9,14.06817628641468,5.0,10.680308333333333,40,3,15,11,31,16,161,train
162,325,53,4,37,11,3,1,3,7,18.90188679245283,16.52667757954773,5.0,10.909390566037736,36,2,10,11,33,16,162,train
163,277,50,0,37,13,3,1,3,10,11.466666666666669,11.855464076750408,3.6666666666666665,8.252766666666666,36,3,11,7,22,9,163,train
164,187,30,0,26,7,1,2,4,5,17.333333333333336,15.903189008614273,8.0,9.8615,27,1,8,5,18,6,164,train
165,217,35,0,28,9,0,2,2,7,15.0,14.554592549557764,5.0,10.820500000000001,28,2,10,8,23,10,165,train
166,274,45,0,35,10,1,4,2,6,15.222222222222223,15.247664890283005,5.5,10.015833333333333,35,2,11,9,25,12,166,test
167,290,47,2,36,9,5,2,6,7,11.41957446808511,11.602472056035307,2.6,9.142101702127661,37,5,13,11,35,13,167,test
168,231,41,1,31,8,3,1,4,7,12.102439024390245,12.161744961471694,3.0,7.734275609756097,32,2,6,5,20,7,168,train
169,274,52,1,42,13,2,4,3,10,10.01025641025641,9.725611199111238,2.3333333333333335,8.74738717948718,42,3,7,4,28,9,169,train
170,386,63,0,45,15,2,7,4,9,12.64920634920635,13.023866798666859,4.0,9.681033333333335,42,4,16,12,39,17,170,train
171,527,88,2,56,18,6,7,6,16,15.221818181818183,14.554592549557764,4.8,9.53355090909091,57,5,24,20,50,24,171,train
172,249,41,2,29,11,6,3,0,1,8.978048780487805,11.698219412168324,2.0,9.15148536585366,31,4,8,9,29,11,172,test
173,229,40,0,26,11,1,0,4,6,11.333333333333336,11.855464076750408,3.3333333333333335,9.824333333333334,26,3,10,7,21,11,173,train
174,169,28,0,18,8,0,1,3,3,16.914285714285715,15.903189008614273,8.0,10.100657142857143,19,1,8,5,17,7,174,train
175,303,51,0,33,10,0,4,1,7,10.721568627450981,10.504223727775692,2.6666666666666665,9.123817647058823,33,3,8,6,32,11,175,train
176,387,61,2,43,19,2,1,7,5,10.624043715846994,11.538034831475386,3.0,10.35322568306011,43,6,18,13,39,19,176,train
177,124,21,1,21,7,1,1,2,4,14.114285714285714,14.554592549557764,6.0,9.941433333333334,23,1,6,4,12,6,177,test
178,357,56,2,47,15,3,7,5,9,14.609523809523811,14.06817628641468,4.0,10.483616666666666,49,3,12,11,37,16,178,train
179,244,38,2,34,9,0,2,2,3,15.911111111111111,14.06817628641468,3.6666666666666665,11.688088888888888,35,3,11,11,29,14,179,train
180,247,42,1,33,15,2,2,5,1,7.16952380952381,8.238735603445708,1.2,11.19623523809524,35,5,6,5,36,11,180,train
181,273,49,0,36,10,5,1,2,6,8.981632653061224,10.686352973137792,1.75,9.077773469387754,34,4,7,7,31,12,181,train
182,252,42,0,30,10,3,0,3,8,12.37948717948718,11.855464076750408,3.3333333333333335,11.164120512820514,30,3,10,8,32,13,182,test
183,327,56,0,41,18,3,0,2,10,13.180952380952384,13.023866798666859,4.333333333333333,11.047545238095239,43,3,12,9,39,16,183,train
184,276,46,1,36,13,4,1,6,6,13.08985507246377,14.06817628641468,4.0,9.889207246376811,38,3,12,11,27,11,184,train
185,421,68,1,59,18,9,2,5,9,14.447058823529412,13.81666964889586,4.5,10.052641176470589,62,4,18,14,42,20,185,train
186,295,51,0,40,16,4,4,3,7,12.290196078431373,11.855464076750408,2.6666666666666665,10.052641176470589,40,3,8,7,29,13,186,test
187,293,46,1,41,12,3,1,3,6,7.208695652173913,9.516144504307135,2.75,10.385595652173913,44,4,11,5,40,11,187,train
188,212,39,0,25,10,0,1,2,7,21.753846153846155,17.122413403193683,6.0,9.619617948717949,25,1,6,6,19,8,188,train
189,235,40,2,27,10,3,2,4,5,22.0,17.122413403193683,9.0,11.147,30,1,9,6,26,8,189,train
190,331,56,1,36,16,1,4,2,10,11.314285714285715,12.602617957971052,3.25,8.842328571428572,38,4,13,11,34,12,190,train
191,219,37,1,30,10,1,1,6,3,17.2,15.903189008614273,5.0,10.231244444444446,32,2,10,10,19,11,191,train
192,349,55,0,43,14,0,5,3,8,18.948148148148146,17.693802365651003,8.0,11.116255555555554,44,2,16,13,39,17,192,train
193,337,57,1,41,14,3,4,6,10,13.915789473684212,14.06817628641468,4.666666666666667,10.396268421052632,43,3,14,11,33,19,193,test
194,262,46,1,36,13,5,1,3,9,10.481159420289856,11.20814326018867,3.0,9.889207246376811,39,3,7,6,28,12,194,train
195,362,60,2,46,15,4,4,3,10,13.333333333333336,13.5591,4.333333333333333,10.155000000000001,46,3,13,10,40,19,195,train
196,308,52,1,38,12,6,5,3,8,16.553846153846155,15.903189008614273,5.5,10.088215384615385,43,2,11,9,35,12,196,train
197,184,33,0,28,9,1,2,1,5,12.660606060606062,12.161744961471694,2.5,9.239748484848485,28,2,5,5,18,8,197,train
198,221,42,0,34,10,6,0,3,5,11.333333333333336,11.20814326018867,1.3333333333333333,9.824333333333334,34,3,4,6,27,10,198,train
199,461,76,5,57,17,6,5,4,7,13.974736842105262,13.348371206891418,2.8,10.415551578947369,55,5,14,16,55,21,199,train
200,324,55,0,42,14,2,3,4,6,10.969696969696969,11.855464076750408,3.6666666666666665,10.287651515151516,45,3,11,7,32,15,200,train
201,302,52,0,37,12,3,5,2,8,12.317948717948719,13.023866798666859,4.0,8.443733333333334,36,3,12,9,28,11,201,train
202,261,46,0,35,7,1,2,4,4,8.027826086956521,9.888512548439397,1.4,7.525428695652174,35,5,7,7,25,7,202,test
203,268,41,0,28,12,0,2,3,6,12.880487804878051,12.161744961471694,3.25,10.306851219512195,28,4,13,10,28,13,203,train
204,386,66,3,57,18,5,2,4,7,13.042424242424245,12.457975602129121,4.666666666666667,9.034063636363637,55,3,14,8,43,11,204,train
205,179,32,0,29,9,4,0,1,4,20.3,17.122413403193683,6.0,11.144950000000001,30,1,6,6,17,9,205,train
206,383,70,1,48,17,6,0,4,9,13.2768115942029,13.427899808715576,3.25,9.984273913043477,48,4,13,13,41,19,206,train
207,181,31,2,25,8,4,1,2,3,12.651612903225807,13.023866798666859,3.0,8.48013870967742,29,2,5,6,21,9,207,train
208,297,51,2,35,13,5,1,3,8,10.590196078431374,11.20814326018867,2.5,10.151449019607844,34,4,10,8,36,13,208,train
209,330,54,3,34,14,2,4,5,4,12.09245283018868,13.023866798666859,3.0,9.954266037735849,34,4,12,12,42,15,209,test
210,334,55,0,46,14,3,4,5,9,10.218181818181819,10.793553405168563,2.2,9.349736363636364,47,5,10,9,37,11,210,test
211,330,58,0,44,13,4,1,6,11,12.560919540229884,13.023866798666859,4.0,9.49577816091954,43,3,12,9,28,15,211,train
212,336,56,0,37,14,8,3,3,8,17.62857142857143,16.52667757954773,7.0,10.664585714285714,36,2,14,11,27,16,212,train
213,545,88,6,61,22,4,1,9,13,13.856551724137933,14.265292616868656,4.6,11.033333103448276,57,5,23,19,69,23,213,train
214,94,16,0,14,4,2,0,1,2,13.9,13.023866798666859,4.0,10.35135,16,1,4,4,11,6,214,train
215,229,36,0,31,9,1,1,3,8,14.977777777777778,14.554592549557764,4.5,10.669855555555555,34,2,9,8,24,12,215,train
